source,target,tgt_lng
核心旋律,메인 멜로디,ko-KR
Main Melody,메인 멜로디,ko-KR
フル,메인 멜로디,ko-KR
凯旋旋律,승리 멜로디,ko-KR
Victory Tune,승리 멜로디,ko-KR
サビ,승리 멜로디,ko-KR
凱旋旋律,승리 멜로디,ko-KR
朝霭,아침 안개,ko-KR
Crisp Morning,아침 안개,ko-KR
朝靄,아침 안개,ko-KR
和煦,평온,ko-KR
Sunny Breeze,평온,ko-KR
長閑,평온,ko-KR
晚霞,황혼,ko-KR
Indigo Sunset,황혼,ko-KR
薄暮,황혼,ko-KR
粉梦,분홍빛 꿈,ko-KR
Pink Dream,분홍빛 꿈,ko-KR
儚雲,분홍빛 꿈,ko-KR
粉夢,분홍빛 꿈,ko-KR
孤烟,고독한 연기,ko-KR
Lonely Dunes,고독한 연기,ko-KR
寒煙,고독한 연기,ko-KR
孤煙,고독한 연기,ko-KR
甘露,감로,ko-KR
Sweet Creek,감로,ko-KR
希冀,희망,ko-KR
Starlit Hope,희망,ko-KR
希望,희망,ko-KR
归途,귀로,ko-KR
Homeward Path,귀로,ko-KR
帰路,귀로,ko-KR
歸途,귀로,ko-KR
盛宴,성찬,ko-KR
Grand Feast,성찬,ko-KR
いただきま〜す,성찬,ko-KR
喧哗,소란,ko-KR
Whoopla,소란,ko-KR
敵役たちの日常,소란,ko-KR
喧嘩,소란,ko-KR
极乐,극락,ko-KR
Elysium,극락,ko-KR
死出の舞踏会,극락,ko-KR
極樂,극락,ko-KR
情热,열정,ko-KR
Flare Frenzy,열정,ko-KR
情熱ステップ,열정,ko-KR
熱情,열정,ko-KR
吉光,상서로운 빛,ko-KR
Auspicious Glow,상서로운 빛,ko-KR
幸運の光,상서로운 빛,ko-KR
乘风,바람을 타고,ko-KR
Brave the Wind,바람을 타고,ko-KR
風に乗って,바람을 타고,ko-KR
乘風,바람을 타고,ko-KR
泡沫,물거품,ko-KR
Bubbles,물거품,ko-KR
スローライフ,물거품,ko-KR
黯灭,검은 소멸,ko-KR
Eclipse,검은 소멸,ko-KR
闇に消える,검은 소멸,ko-KR
黯滅,검은 소멸,ko-KR
坚韧,강인함,ko-KR
Fortitude,강인함,ko-KR
強靭,강인함,ko-KR
堅韌,강인함,ko-KR
柠柚好奇,레몬과 유자의 호기심,ko-KR
Zesty Curiosity,레몬과 유자의 호기심,ko-KR
爽やかな香り,레몬과 유자의 호기심,ko-KR
檸柚好奇,레몬과 유자의 호기심,ko-KR
季节波形,일렁이는 계절,ko-KR
Seasonal Waves,일렁이는 계절,ko-KR
四季折々,일렁이는 계절,ko-KR
季節波形,일렁이는 계절,ko-KR
热夜的结束,열대야의 끝,ko-KR
Scorching Night's End,열대야의 끝,ko-KR
覚めない熱帯夜,열대야의 끝,ko-KR
熱夜的結束,열대야의 끝,ko-KR
双月怪盗,괴도 콤비,ko-KR
Twin Moon Mischief,괴도 콤비,ko-KR
アッシュ・アイ,괴도 콤비,ko-KR
雙月怪盜,괴도 콤비,ko-KR
★~嘭嘭少女~★,★~펑펑 소녀~★,ko-KR
★Bam Bam Girl★,★~펑펑 소녀~★,ko-KR
舞台裏の魔女★,★~펑펑 소녀~★,ko-KR
晚安,굿나잇,ko-KR
Good Night,굿나잇,ko-KR
おやすみ,굿나잇,ko-KR
翡翠隙境,에메랄드 틈새 경계,ko-KR
Emerald Dream,에메랄드 틈새 경계,ko-KR
翡翠の夢,에메랄드 틈새 경계,ko-KR
翡翠之夢,에메랄드 틈새 경계,ko-KR
小憩片刻,휴식의 순간,ko-KR
Tranquil Retreat,휴식의 순간,ko-KR
憩いのひと時,휴식의 순간,ko-KR
“雨中”曲,‘빗속의’ 선율,ko-KR
Rainy Tune,‘빗속의’ 선율,ko-KR
雨に唄おう,‘빗속의’ 선율,ko-KR
「雨中」曲,‘빗속의’ 선율,ko-KR
水蒸汽症候群,수증기 증후군,ko-KR
Steam Syndrome,수증기 증후군,ko-KR
蒼梧城の休日,수증기 증후군,ko-KR
水蒸氣症候群,수증기 증후군,ko-KR
喵律动,고양이 리듬,ko-KR
Meow Rhythm,고양이 리듬,ko-KR
ニャーのリズム,고양이 리듬,ko-KR
喵律動,고양이 리듬,ko-KR
问候星空,별하늘에 안부를,ko-KR
Starry Night Ode,별하늘에 안부를,ko-KR
星空に夜露死苦,별하늘에 안부를,ko-KR
問候星空,별하늘에 안부를,ko-KR
秋日絮语,가을날 속삭임,ko-KR
Leaf Her to Me,가을날 속삭임,ko-KR
秋に包まれて,가을날 속삭임,ko-KR
秋日絮語,가을날 속삭임,ko-KR
骑士的铁匠,기사의 대장장이,ko-KR
The Knight's Smith,기사의 대장장이,ko-KR
騎士様の鍛冶師,기사의 대장장이,ko-KR
騎士的鐵匠,기사의 대장장이,ko-KR
未闻芳名,알려지지 않은 이름,ko-KR
Unknown Fragrance,알려지지 않은 이름,ko-KR
知らない名前,알려지지 않은 이름,ko-KR
未聞芳名,알려지지 않은 이름,ko-KR
樊笼蔷薇,새장의 장미,ko-KR
Cage of Roses,새장의 장미,ko-KR
鳥かごの薔薇,새장의 장미,ko-KR
樊籠薔薇,새장의 장미,ko-KR
★~转转人生~★,★~돌고 도는 인생~★,ko-KR
★Rolling Life★,★~돌고 도는 인생~★,ko-KR
MCをねらえ！,★~돌고 도는 인생~★,ko-KR
★~轉轉人生~★,★~돌고 도는 인생~★,ko-KR
饮料采购日,음료수 사는 날,ko-KR
Soda Shopping,음료수 사는 날,ko-KR
新商品の飲み物,음료수 사는 날,ko-KR
飲料採購日,음료수 사는 날,ko-KR
妄语,망언,ko-KR
Delusion,망언,ko-KR
虚ろの中の美,망언,ko-KR
妄語,망언,ko-KR
闪灵,플래시 고스트,ko-KR
The Shining,플래시 고스트,ko-KR
おコンバンハ！,플래시 고스트,ko-KR
閃靈,플래시 고스트,ko-KR
灵验颂歌,영험한 찬가,ko-KR
Miraculous Anthem,영험한 찬가,ko-KR
とろける言の葉,영험한 찬가,ko-KR
靈驗頌歌,영험한 찬가,ko-KR
诅咒爱河,저주받은 사랑의 강,ko-KR
Love River's Curse,저주받은 사랑의 강,ko-KR
川より深い愛で,저주받은 사랑의 강,ko-KR
詛咒愛河,저주받은 사랑의 강,ko-KR
纯白,순백,ko-KR
Pure White,순백,ko-KR
穢れなき純白,순백,ko-KR
純白,순백,ko-KR
假日泡影,홀리데이 버블,ko-KR
Holiday Bubble,홀리데이 버블,ko-KR
休日の泡,홀리데이 버블,ko-KR
甜蜜邀约,달콤한 초대,ko-KR
Sweet Invitation,달콤한 초대,ko-KR
甘い招待,달콤한 초대,ko-KR
甜蜜邀約,달콤한 초대,ko-KR
清扫时间DA♥YO,청소 타임DA♥YO,ko-KR
Vent It Out ♥,청소 타임DA♥YO,ko-KR
♥配信たいむ♥,청소 타임DA♥YO,ko-KR
清掃時間到♥囉,청소 타임DA♥YO,ko-KR
猫神降歌,고양이 신 레퀴엠,ko-KR
Meowing Cat God,고양이 신 레퀴엠,ko-KR
在りし日の記憶,고양이 신 레퀴엠,ko-KR
貓神降歌,고양이 신 레퀴엠,ko-KR
空与花与诗,"하늘, 꽃 그리고 시",ko-KR
"Sky, Flowers, Poem","하늘, 꽃 그리고 시",ko-KR
空と花の詩,"하늘, 꽃 그리고 시",ko-KR
空與花與詩,"하늘, 꽃 그리고 시",ko-KR
你与我相似,날 닮은 너,ko-KR
Seed Alike,날 닮은 너,ko-KR
似たもの同士,날 닮은 너,ko-KR
你與我相似,날 닮은 너,ko-KR
仙踪良梦,요정들의 꿈,ko-KR
Wisteria Dream,요정들의 꿈,ko-KR
ミルク色の夢,요정들의 꿈,ko-KR
仙蹤良夢,요정들의 꿈,ko-KR
晴之花,맑은 하늘의 꽃,ko-KR
Sunlit Blossom,맑은 하늘의 꽃,ko-KR
晴天の彩花,맑은 하늘의 꽃,ko-KR
魔女的秋千,마녀의 그네,ko-KR
Witch's Swing,마녀의 그네,ko-KR
魔女の秘薬,마녀의 그네,ko-KR
魔女的鞦韆,마녀의 그네,ko-KR
午夜，堕天使,자정의 타락 천사,ko-KR
Midnight Mayhem,자정의 타락 천사,ko-KR
真夜中の堕天使,자정의 타락 천사,ko-KR
午夜，墮天使,자정의 타락 천사,ko-KR
飞越青空,푸른 하늘 너머로,ko-KR
Soaring Blue,푸른 하늘 너머로,ko-KR
青空を越えて,푸른 하늘 너머로,ko-KR
飛越青空,푸른 하늘 너머로,ko-KR
“空白”的序章,‘공백’의 프롤로그,ko-KR
New Star Prelude,‘공백’의 프롤로그,ko-KR
『空白』の序章,‘공백’의 프롤로그,ko-KR
「空白」的序章,‘공백’의 프롤로그,ko-KR
沐光祷告,깨끗한 기도,ko-KR
Prayer Beneath Light,깨끗한 기도,ko-KR
清浄なる祈り,깨끗한 기도,ko-KR
沐光禱告,깨끗한 기도,ko-KR
夏日午后的雨,여름날 오후의 비,ko-KR
Summer Afternoon Rain,여름날 오후의 비,ko-KR
昼下がりの雨,여름날 오후의 비,ko-KR
夏日午後的雨,여름날 오후의 비,ko-KR
狼贪虎视,야심에 찬 시선,ko-KR
Those with Ambition,야심에 찬 시선,ko-KR
見据える先に,야심에 찬 시선,ko-KR
狼貪虎視,야심에 찬 시선,ko-KR
远航蓝图,항해의 청사진,ko-KR
Voyage Blueprint,항해의 청사진,ko-KR
白紙の航海図,항해의 청사진,ko-KR
遠航藍圖,항해의 청사진,ko-KR
甜言蜜果,달콤한 말의 열매,ko-KR
Sweet Times,달콤한 말의 열매,ko-KR
甘く咲く時間,달콤한 말의 열매,ko-KR
鹿鸣,사슴의 울음,ko-KR
Deer's Song,사슴의 울음,ko-KR
鹿の声,사슴의 울음,ko-KR
鹿鳴,사슴의 울음,ko-KR
春日纪事,봄날의 기록,ko-KR
Chronicles of Spring,봄날의 기록,ko-KR
桜花爛漫,봄날의 기록,ko-KR
春日紀事,봄날의 기록,ko-KR
花火,불꽃,ko-KR
Fireworks,불꽃,ko-KR
ハナビ,불꽃,ko-KR
冰柠与红茶,레모네이드와 홍차,ko-KR
Lemon & Black Tea,레모네이드와 홍차,ko-KR
レモネードと紅茶,레모네이드와 홍차,ko-KR
冰檸與紅茶,레모네이드와 홍차,ko-KR
一发破的,원샷원킬,ko-KR
"One Shot, One Down",원샷원킬,ko-KR
一撃必中,원샷원킬,ko-KR
一發破的,원샷원킬,ko-KR
闪光之时,반짝이는 순간,ko-KR
Sparkling Moment,반짝이는 순간,ko-KR
かけがえのない時間,반짝이는 순간,ko-KR
閃光之時,반짝이는 순간,ko-KR
因缘而聚,인연의 만남,ko-KR
