source,target,tgt_lng
"""%s"" sera perdu pour toujours ! (Très longtemps !)","""%s"" será perdido para sempre! (é muito tempo!)",pt-BR
"""%s"" 세계 폴더를 읽으면서 문제가 발생했습니다.
이전 상태로 세계를 복원하려 시도하거나 버그 트래커에 이 문제를 보고하실 수 있습니다.","Ocorreram os seguintes problemas ao tentar ler a pasta do mundo ""%s"".
Tente restaurar o mundo a partir de um estado anterior ou informe o problema no rastreador de erros.",pt-BR
%%%s,%s%%,pt-BR
%1$s tuşuna basarak zıplayın,Pressione %1$s para saltar,pt-BR
%1$s 키를 눌러 보관함을 열 수 있습니다,Pressione %1$s para abrir seu inventário,pt-BR
%1$s 키를 눌러 점프할 수 있습니다,Pressione %1$s para saltar,pt-BR
"%1$s, %2$s, %3$s, %4$s tuşlarına basarak hareket edin","Ande com %1$s, %2$s, %3$s, %4$s",pt-BR
"%1$s, %2$s, %3$s, %4$s 키를 눌러 이동할 수 있습니다","Ande com %1$s, %2$s, %3$s, %4$s",pt-BR
"%1$s, %2$s, %3$s, %4$s 키와 마우스를 사용해 움직일 수 있습니다","Use o mouse e as teclas %1$s, %2$s, %3$s, %4$s para andar",pt-BR
%1$s、%2$s、%3$s、%4$sキーとマウスで移動できます,"Use o mouse e as teclas %1$s, %2$s, %3$s, %4$s para andar",pt-BR
%1$s、%2$s、%3$s、%4$sキーを押すと移動できます,"Ande com %1$s, %2$s, %3$s, %4$s",pt-BR
%1$sキーでジャンプできます,Pressione %1$s para saltar,pt-BR
%1$sキーで所持品を確認できます,Pressione %1$s para abrir seu inventário,pt-BR
%2$s paketten %1$s tanesi indirilemedi,Falha ao baixar %s de %s pacote(s),pt-BR
%2$s個中%1$s個のパックのダウンロードに失敗しました,Falha ao baixar %s de %s pacote(s),pt-BR
%s %%,%s%%,pt-BR
%s doğum noktası koruması altında,%s está sob a proteção da área inicial,pt-BR
%s est sous la protection de la zone d'apparition,%s está sob a proteção da área inicial,pt-BR
%s está bajo la protección de la zona de aparición,%s está sob a proteção da área inicial,pt-BR
%s ile zıplayın,Salte com %s,pt-BR
%s is under spawn protection,%s está sob a proteção da área inicial,pt-BR
%s kaynaklı durum: ,Estado em %s: ,pt-BR
%s out of %s pack(s) failed to download,Falha ao baixar %s de %s pacote(s),pt-BR
%s trên %s gói không thể tải về,Falha ao baixar %s de %s pacote(s),pt-BR
%s tuşuna basılı tutun,Segure %s,pt-BR
%s tuşuna basın,Pressione %s,pt-BR
%s unterliegt dem Schutz des Einstiegsbereichs,%s está sob a proteção da área inicial,pt-BR
%s von %s Paket(en) konnte(n) nicht heruntergeladen werden,Falha ao baixar %s de %s pacote(s),pt-BR
