source,target,tgt_lng
Abeille blessée,Abelha ferida,pt-BR
Abeille qui entre dans une ruche,Abelha entra na colmeia,pt-BR
Abeille qui meurt,Abelha morre,pt-BR
Abeille qui pique,Abelha ferroa,pt-BR
Abeille qui sort d'une ruche,Abelha sai da colmeia,pt-BR
Abeilles au travail,Abelhas trabalham,pt-BR
Abeja entra en una colmena,Abelha entra na colmeia,pt-BR
Abeja herida,Abelha ferida,pt-BR
Abeja muere,Abelha morre,pt-BR
Abeja pica,Abelha ferroa,pt-BR
Abeja sale de una colmena,Abelha sai da colmeia,pt-BR
Abeja zumba,Abelha zumbe,pt-BR
Abeja zumba feliz,Abelha zumbe alegremente,pt-BR
Abeja zumba furiosa,Abelha zumbe furiosamente,pt-BR
Abejas trabajan,Abelhas trabalham,pt-BR
Aboiement de loup,Lobo late,pt-BR
Abpinseln,Escovando,pt-BR
Acciarino sferraglia,Pederneira acende,pt-BR
Acqua gocciola,Água pinga,pt-BR
Acqua gocciola in un calderone,Água pinga no Caldeirão,pt-BR
Acqua scorre,Fluxo de água,pt-BR
Affumicatore affumica,Defumador esfumaça,pt-BR
Afiladora usada,Rebolo usado,pt-BR
Agricoltore lavora,Agricultor trabalha,pt-BR
Agricultor trabaja,Agricultor trabalha,pt-BR
Agua fluyendo,Fluxo de água,pt-BR
Agua gotea,Água pinga,pt-BR
Agua gotea en un caldero,Água pinga no Caldeirão,pt-BR
Ahogado gorgotea,Afogado gorgoleja,pt-BR
Ahogado herido,Afogado ferido,pt-BR
Ahogado lanza un tridente,Afogado lança um Tridente,pt-BR
Ahogado muere,Afogado morre,pt-BR
Ahogado nadando,Afogado nada,pt-BR
Ahumador echa humo,Defumador esfumaça,pt-BR
Ajolote ataca,Axolote ataca,pt-BR
Ajolote gorjea,Axolote gorjeia,pt-BR
Ajolote herido,Axolote ferido,pt-BR
Ajolote muere,Axolote morre,pt-BR
Ajolote nadando,Axolote nada,pt-BR
Ajolote recogido,Axolote capturado,pt-BR
Ajolote salpica,Axolote respinga,pt-BR
Aksolotl cıvıldıyor,Axolote gorjeia,pt-BR
Aksolotl hasar aldı,Axolote ferido,pt-BR
Aksolotl saldırdı,Axolote ataca,pt-BR
Aksolotl su sıçrattı,Axolote respinga,pt-BR
Aksolotl yakalandı,Axolote capturado,pt-BR
Aksolotl yüzüyor,Axolote nada,pt-BR
Aksolotl öldü,Axolote morre,pt-BR
Alambic qui bouillonne,Suporte de Poções borbulha,pt-BR
Alambicco bolle,Suporte de Poções borbulha,pt-BR
Albañil trabaja,Pedreiro trabalha,pt-BR
Aldeano acepta,Aldeão aceita,pt-BR
Aldeano celebra,Aldeão celebra,pt-BR
Aldeano comercia,Aldeão troca,pt-BR
Aldeano herido,Aldeão ferido,pt-BR
Aldeano muere,Aldeão morre,pt-BR
Aldeano murmura,Aldeão murmura,pt-BR
Aldeano rechaza,Aldeão recusa,pt-BR
Aldeano zombi agoniza,Aldeão Zumbi vocifera,pt-BR
Aldeano zombi gime,Aldeão Zumbi grunhe,pt-BR
Aldeano zombi herido,Aldeão Zumbi ferido,pt-BR
Aldeano zombi muere,Aldeão Zumbi morre,pt-BR
Aldeano zombi respira fuerte,Aldeão Zumbi funga,pt-BR
Alet Ustası çalışıyor,Ferramenteiro trabalha,pt-BR
Alfombra se suelta,Tapete retirado,pt-BR
Algo cae,Algo caiu,pt-BR
Algo cae sobre un bloque,Algo cai num bloco,pt-BR
Algo rebota en un políporo,Algo salta num Políporo,pt-BR
Allay allays,Sereno recolhe,pt-BR
Allay anhela,Sereno deseja,pt-BR
Allay blessé,Sereno ferido,pt-BR
Allay busca,Sereno busca,pt-BR
Allay bị thương,Sereno ferido,pt-BR
Allay chortles,Sereno ri,pt-BR
Allay chết,Sereno morre,pt-BR
Allay cười,Sereno ri,pt-BR
Allay dies,Sereno morre,pt-BR
Allay herido,Sereno ferido,pt-BR
Allay hurts,Sereno ferido,pt-BR
Allay muere,Sereno morre,pt-BR
Allay ném,Sereno arremessa,pt-BR
Allay qui glousse,Sereno ri,pt-BR
Allay qui jette,Sereno arremessa,pt-BR
Allay qui languit,Sereno deseja,pt-BR
Allay qui meurt,Sereno morre,pt-BR
Allay qui recherche,Sereno busca,pt-BR
Allay qui s'apaise,Sereno recolhe,pt-BR
Allay recoge,Sereno recolhe,pt-BR
Allay se ríe,Sereno ri,pt-BR
Allay seeks,Sereno busca,pt-BR
Allay suelta,Sereno arremessa,pt-BR
Allay tosses,Sereno arremessa,pt-BR
Allay trả đồ,Sereno recolhe,pt-BR
Allay tìm kiếm,Sereno busca,pt-BR
Allay xin xỏ,Sereno deseja,pt-BR
Allay yearns,Sereno deseja,pt-BR
Alleviante allevia,Sereno recolhe,pt-BR
Alleviante brama,Sereno deseja,pt-BR
Alleviante caccia,Sereno busca,pt-BR
Alleviante ferito,Sereno ferido,pt-BR
Alleviante lancia,Sereno arremessa,pt-BR
Alleviante muore,Sereno morre,pt-BR
Alleviante ridacchia,Sereno ri,pt-BR
Alma huye,Alma escapa,pt-BR
Alto horno chisporrotea,Alto-Forno crepita,pt-BR
Altın Karahindiba büyümeyi başlattı,Dente-de-Leão Dourado começa a crescer,pt-BR
Altın Karahindiba büyümeyi durdurdu,Dente-de-Leão Dourado para de crescer,pt-BR
Altın zırh çınladı,Armadura de Ouro tine,pt-BR
Amatista resuena,Ametista ressoa,pt-BR
Amatista tintinea,Ametista soa,pt-BR
Amboss benutzt,Bigorna usada,pt-BR
Amboss gelandet,Bigorna aterrissa,pt-BR
Amboss zerstört,Bigorna destruída,pt-BR
Amethyst chimes,Ametista soa,pt-BR
Amethyst klingt,Ametista soa,pt-BR
Amethyst resonates,Ametista ressoa,pt-BR
Amethyst schwingt mit,Ametista ressoa,pt-BR
Ametist yankılanıyor,Ametista ressoa,pt-BR
Ametist çınlıyor,Ametista soa,pt-BR
Ametista risuona,Ametista ressoa,pt-BR
Ametista tintinna,Ametista soa,pt-BR
Ampolla distrutta,Frasco quebrado,pt-BR
Ampolla frantumata,Frasco despedaçado,pt-BR
Ampolla lanciata,Frasco lançado,pt-BR
Ampolla riempita,Frasco cheio,pt-BR
Ampolla svuotata,Frasco esvaziado,pt-BR
Ampoule en cuivre qui s'allume,Lâmpada de Cobre acesa,pt-BR
Ampoule en cuivre qui s'éteint,Lâmpada de Cobre apaga-se,pt-BR
Améthyste qui résonne,Ametista ressoa,pt-BR
Ancora della rinascita alimentata,Âncora de Renascimento carregada,pt-BR
Ancora della rinascita attivata,Âncora de Renascimento ativada,pt-BR
Ancora della rinascita indebolita,Âncora de Renascimento descarregada,pt-BR
Ancre de réapparition activée,Âncora de Renascimento ativada,pt-BR
Ancre de réapparition chargée,Âncora de Renascimento carregada,pt-BR
Ancre de réapparition qui s'épuise,Âncora de Renascimento descarregada,pt-BR
Anima scappa,Alma escapa,pt-BR
Anlauf mit Speer,Investida com Lança,pt-BR
Anlauf mit Speer,Investida com lança,pt-BR
Annegato cammina,Afogado anda,pt-BR
Annegato ferito,Afogado ferido,pt-BR
Annegato gorgoglia,Afogado gorgoleja,pt-BR
Annegato lancia tridente,Afogado lança um Tridente,pt-BR
Annegato muore,Afogado morre,pt-BR
Annegato nuota,Afogado nada,pt-BR
Antenne del sorvegliante schioccano,Gavinhas de Defensor estalam,pt-BR
Antorcha arde,Tocha de Redstone arde,pt-BR
Anvil destroyed,Bigorna destruída,pt-BR
Anvil landed,Bigorna aterrissa,pt-BR
Anvil used,Bigorna usada,pt-BR
Anzuelo lanzado,Boia de Pesca lançada,pt-BR
Anzuelo recuperado,Boia de Pesca recolhida,pt-BR
Anzuelo salpica,Boia de Pesca respinga,pt-BR
Ape entra nell'alveare,Abelha entra na colmeia,pt-BR
Ape esce dall'alveare,Abelha sai da colmeia,pt-BR
Ape ferita,Abelha ferida,pt-BR
Ape muore,Abelha morre,pt-BR
Ape punge,Abelha ferroa,pt-BR
Ape ronza,Abelha zumbe,pt-BR
Ape ronza felicemente,Abelha zumbe alegremente,pt-BR
