source,target,tgt_lng
Abandoned Camp,废弃营地,zh-CN
Acacia,金合欢树,zh-CN
Amethyst Geode,紫晶洞,zh-CN
Ancient City,远古城市,zh-CN
Aquifer,含水层,zh-CN
Azalea,杜鹃树,zh-CN
Basalt Column,玄武岩石柱林,zh-CN
Basalt Pillar,玄武岩柱,zh-CN
Bastion Remnant,堡垒遗迹,zh-CN
Birch,白桦,zh-CN
Blue Ice,蓝冰,zh-CN
Bonus Chest,奖励箱,zh-CN
Bryce Pillar,岩柱,zh-CN
Buried Treasure,埋藏的宝藏,zh-CN
Cave,洞穴,zh-CN
Cheese Cave,芝士洞穴,zh-CN
Cherry Blossom Tree,樱花树,zh-CN
Chorus Plant,紫颂树,zh-CN
Cloud,云,zh-CN
Conduit Frame,潮涌核心框架,zh-CN
Coral Reef,珊瑚礁,zh-CN
Dark Oak,深色橡树,zh-CN
Delta,三角洲,zh-CN
Desert Pyramid,沙漠神殿,zh-CN
Desert Well,沙漠水井,zh-CN
Dimension,维度,zh-CN
Disk,圆盘,zh-CN
Dripstone,滴水石,zh-CN
Dripstone Cluster,滴水石簇,zh-CN
End City,末地城,zh-CN
End Gateway,末地折跃门,zh-CN
End Island,末地浮岛,zh-CN
End Platform,末地平台,zh-CN
End Podium,末地祭坛,zh-CN
End Portal,末地传送门,zh-CN
End Ship,末地船,zh-CN
Erosion,盆地,zh-CN
Exit Portal,返回传送门,zh-CN
Far Lands,边境之地,zh-CN
Fill Layer,填充层,zh-CN
Floating Island,浮岛,zh-CN
Fog,迷雾,zh-CN
Fortress,下界要塞,zh-CN
Fossil,化石,zh-CN
Freeze Top Layer,冰冻顶层,zh-CN
Glowstone Blob,荧石堆,zh-CN
Hill,丘陵,zh-CN
Huge Brown Mushroom,巨型棕色蘑菇,zh-CN
Huge Crimson Fungus,巨型绯红菌,zh-CN
Huge Fungus,巨型下界菌,zh-CN
Huge Mushroom,巨型蘑菇,zh-CN
Huge Red Mushroom,巨型红色蘑菇,zh-CN
Huge Warped Fungus,巨型诡异菌,zh-CN
Ice Spike,冰刺,zh-CN
Iceberg,冰山,zh-CN
Igloo,雪屋,zh-CN
Jungle Pyramid,丛林神庙,zh-CN
Jungle Tree,丛林树,zh-CN
Large Dripstone,大型滴水石,zh-CN
Lava Lake,熔岩湖,zh-CN
Lava Sea,熔岩海,zh-CN
Leaf Clay,多叶黏土层,zh-CN
Mangrove,红树,zh-CN
Mansion,林地府邸,zh-CN
Mineshaft,废弃矿井,zh-CN
Monster Room,刷怪房,zh-CN
Moon,月亮,zh-CN
Mossy Cobblestone Boulder,生苔的巨石,zh-CN
Mountain,山脉,zh-CN
Nether Fortress,下界要塞,zh-CN
Nether Fossil,下界化石,zh-CN
Nether Portal,下界传送门,zh-CN
Noise Cave,噪声洞穴,zh-CN
Noodle Cave,面条洞穴,zh-CN
Oak,橡树,zh-CN
Obsidian Pillar,黑曜石柱,zh-CN
Obsidian Platform,黑曜石平台,zh-CN
Ocean Monument,海底神殿,zh-CN
Ocean Ruin,海底废墟,zh-CN
Ore,矿团,zh-CN
Overworld,主世界,zh-CN
Pale Oak,苍白橡树,zh-CN
Pile,方块堆,zh-CN
Pillager Outpost,掠夺者前哨站,zh-CN
Pointed Dripstone,滴水石锥,zh-CN
Rain,降雨,zh-CN
Random Patch,随机斑块,zh-CN
Ravine,峡谷,zh-CN
Ruined Portal,废弃传送门,zh-CN
Sculk Patch,幽匿斑块,zh-CN
Shipwreck,沉船,zh-CN
Snowfall,降雪,zh-CN
Spaghetti Cave,意面洞穴,zh-CN
Spring,涌泉,zh-CN
Spruce,云杉,zh-CN
Stars,星星,zh-CN
Stone Platform,石头平台,zh-CN
Stronghold,要塞,zh-CN
Sulfur Pool,硫黄池,zh-CN
Sulfur Spike,硫黄尖锥,zh-CN
Sulfur Spike Cluster,硫黄尖锥簇,zh-CN
Sulfur Spring,硫黄涌泉,zh-CN
Sun,太阳,zh-CN
Swamp Hut,沼泽小屋,zh-CN
The End,末地,zh-CN
The Nether,下界,zh-CN
The Void,虚空,zh-CN
Thunderstorm,雷暴,zh-CN
Trail Ruins,古迹废墟,zh-CN
Tree,树木,zh-CN
Trial Chambers,试炼密室,zh-CN
Underwater Cave,水下洞穴,zh-CN
Underwater Ravine,水下峡谷,zh-CN
Underwater Ruins,海底废墟,zh-CN
Village,村庄,zh-CN
Void Start Platform,虚空平台,zh-CN
Woodland Mansion,林地府邸,zh-CN
World Border,世界边界,zh-CN
World Boundary,世界界限,zh-CN
世界邊界,世界边界,zh-CN
