source,target,tgt_lng
A Balanced Diet,均衡饮食,zh-CN
A Complete Catalogue,百猫全书,zh-CN
A Furious Cocktail,狂乱的鸡尾酒,zh-CN
A Seedy Place,开荒垦地,zh-CN
A Terrible Fortress,阴森的要塞,zh-CN
A Throwaway Joke,抖包袱,zh-CN
Acquire Hardware,来硬的,zh-CN
Adventure,冒险,zh-CN
Adventuring Time,探索的时光,zh-CN
Arbalistic,劲弩手,zh-CN
Beaconator,信标工程师,zh-CN
Bee Our Guest,与蜂共舞,zh-CN
Best Friends Forever,永恒的伙伴,zh-CN
Birthday Song,生日快乐歌,zh-CN
Blowback,逆风翻盘,zh-CN
Bring Home the Beacon,带信标回家,zh-CN
Bukkit Bukkit,蚪到桶里来,zh-CN
Bullseye,正中靶心,zh-CN
Careful Restoration,精修细补,zh-CN
Caves & Cliffs,上天入地,zh-CN
"Country Lode, Take Me Home",天涯共此石,zh-CN
Cover Me in Debris,残骸裹身,zh-CN
Cover Me with Diamonds,钻石护体,zh-CN
Crafters Crafting Crafters,合成器合成合成器,zh-CN
Crafting a New Look,旧貌锻新颜,zh-CN
Diamonds!,钻石！,zh-CN
Enchanter,附魔师,zh-CN
Eye Spy,隔墙有眼,zh-CN
Feels Like Home,温暖如家,zh-CN
Fishy Business,腥味十足的生意,zh-CN
Free the End,解放末地,zh-CN
Getting an Upgrade,获得升级,zh-CN
Glow and Behold!,眼前一亮！,zh-CN
Good as New,完好如初,zh-CN
Great View From Up Here,这上面的风景不错,zh-CN
Heart Transplanter,移心接木,zh-CN
Hero of the Village,村庄英雄,zh-CN
Hidden in the Depths,深藏不露,zh-CN
Hired Help,招募援兵,zh-CN
Hot Stuff,热腾腾的,zh-CN
Hot Tourist Destinations,热门景点,zh-CN
How Did We Get Here?,为什么会变成这样呢？,zh-CN
Husbandry,农牧业,zh-CN
Ice Bucket Challenge,冰桶挑战,zh-CN
Into Fire,与火共舞,zh-CN
Is It a Balloon?,那是气球吗？,zh-CN
Is It a Bird?,那是鸟吗？,zh-CN
Is It a Plane?,那是飞机吗？,zh-CN
Isn't It Iron Pick?,这不是铁镐么？,zh-CN
Isn't It Scute?,这不是鳞甲么？,zh-CN
It Spreads,它蔓延了,zh-CN
Light as a Rabbit,轻功雪上飘,zh-CN
Lighten Up,铜光焕发,zh-CN
Little Sniffs,小小嗅探兽,zh-CN
Local Brewery,本地酿造厂,zh-CN
Minecraft: Trial(s) Edition,Minecraft：试炼版,zh-CN
Minecraft: 試煉版,Minecraft：试炼版,zh-CN
Mob Kabob,生物串串香,zh-CN
Monster Hunter,怪物猎人,zh-CN
Monsters Hunted,资深怪物猎人,zh-CN
Nether,下界,zh-CN
"Not Quite ""Nine"" Lives",锚没有九条命,zh-CN
"Not Today, Thank You",不吃这套，谢谢,zh-CN
