source,target,tgt_lng
Ambient/Environment,แอมเบียนต์/สิ่งแวดล้อม,th-TH
Ambiente,แอมเบียนต์/สิ่งแวดล้อม,th-TH
Ambiente/Entorno,แอมเบียนต์/สิ่งแวดล้อม,th-TH
Ana Ses,เสียงหลัก,th-TH
Arayüz,อินเทอร์เฟซผู้ใช้,th-TH
Assistente vocale,ผู้บรรยาย/เสียงพูด,th-TH
Atmosphäre/Umgebung,แอมเบียนต์/สิ่งแวดล้อม,th-TH
Benutzeroberfläche,อินเทอร์เฟซผู้ใช้,th-TH
BGM,เพลง,th-TH
Blocchi,บล็อก,th-TH
Blocchi musicali,ตู้เพลง/กล่องตัวโน้ต,th-TH
Blocks,บล็อก,th-TH
Blocos,บล็อก,th-TH
Blocs,บล็อก,th-TH
Blocs musicaux,ตู้เพลง/กล่องตัวโน้ต,th-TH
Bloklar,บล็อก,th-TH
Bloques,บล็อก,th-TH
Bloques musicales,ตู้เพลง/กล่องตัวโน้ต,th-TH
Blöcke,บล็อก,th-TH
Clima,สภาพอากาศ,th-TH
Creature ostili,ม็อบไม่เป็นมิตร,th-TH
Creature pacifiche,ม็อบเป็นมิตร,th-TH
Criaturas hostiles,ม็อบไม่เป็นมิตร,th-TH
Criaturas hostis,ม็อบไม่เป็นมิตร,th-TH
Criaturas inofensivas,ม็อบเป็นมิตร,th-TH
Criaturas pacíficas,ม็อบเป็นมิตร,th-TH
Créatures hostiles,ม็อบไม่เป็นมิตร,th-TH
Créatures passives,ม็อบเป็นมิตร,th-TH
Dost Canlılar,ม็อบเป็นมิตร,th-TH
Environnement,แอมเบียนต์/สิ่งแวดล้อม,th-TH
Feindliche Kreaturen,ม็อบไม่เป็นมิตร,th-TH
Freundliche Kreaturen,ม็อบเป็นมิตร,th-TH
Friendly Mobs,ม็อบเป็นมิตร,th-TH
Gesamtlautstärke,เสียงหลัก,th-TH
Giao diện người dùng,อินเทอร์เฟซผู้ใช้,th-TH
Giocatori,ผู้เล่น,th-TH
Giọng nói,ผู้บรรยาย/เสียงพูด,th-TH
Hava Durumu,สภาพอากาศ,th-TH
Hostile Mobs,ม็อบไม่เป็นมิตร,th-TH
Interfaccia,อินเทอร์เฟซผู้ใช้,th-TH
Interface,อินเทอร์เฟซผู้ใช้,th-TH
Interfaz,อินเทอร์เฟซผู้ใช้,th-TH
Jogadores,ผู้เล่น,th-TH
Joueurs,ผู้เล่น,th-TH
Jugadores,ผู้เล่น,th-TH
Jukebox/Note Blocks,ตู้เพลง/กล่องตัวโน้ต,th-TH
Khối,บล็อก,th-TH
Khối phát nhạc,ตู้เพลง/กล่องตัวโน้ต,th-TH
Master Volume,เสียงหลัก,th-TH
Metin Okuyucu/Konuşma,ผู้บรรยาย/เสียงพูด,th-TH
Music,เพลง,th-TH
Musica,เพลง,th-TH
Musik,เพลง,th-TH
Musikblöcke,ตู้เพลง/กล่องตัวโน้ต,th-TH
Musique,เพลง,th-TH
Météo,สภาพอากาศ,th-TH
Môi trường,แอมเบียนต์/สิ่งแวดล้อม,th-TH
Música,เพลง,th-TH
Müzik,เพลง,th-TH
Müzik/Nota Bloğu,ตู้เพลง/กล่องตัวโน้ต,th-TH
Narrador/Voz,ผู้บรรยาย/เสียงพูด,th-TH
Narrateur,ผู้บรรยาย/เสียงพูด,th-TH
Narrator/Voice,ผู้บรรยาย/เสียงพูด,th-TH
Người chơi,ผู้เล่น,th-TH
Oyuncular,ผู้เล่น,th-TH
Players,ผู้เล่น,th-TH
Saldırgan Canlılar,ม็อบไม่เป็นมิตร,th-TH
Sinh vật lành,ม็อบเป็นมิตร,th-TH
Sinh vật ác,ม็อบไม่เป็นมิตร,th-TH
Spieler,ผู้เล่น,th-TH
Sprachausgabe/Stimme,ผู้บรรยาย/เสียงพูด,th-TH
Tempo,สภาพอากาศ,th-TH
Tempo atmosferico,สภาพอากาศ,th-TH
Thời tiết,สภาพอากาศ,th-TH
Toca-Discos/Blocos Musicais,ตู้เพลง/กล่องตัวโน้ต,th-TH
UI,อินเทอร์เฟซผู้ใช้,th-TH
Volume generale,เสียงหลัก,th-TH
Volume principal,เสียงหลัก,th-TH
Volume-mestre,เสียงหลัก,th-TH
Volumen general,เสียงหลัก,th-TH
Voz/Diálogos,ผู้บรรยาย/เสียงพูด,th-TH
Weather,สภาพอากาศ,th-TH
Wetter,สภาพอากาศ,th-TH
Âm lượng tổng,เสียงหลัก,th-TH
Âm nhạc,เพลง,th-TH
Çevresel,แอมเบียนต์/สิ่งแวดล้อม,th-TH
Блоки,บล็อก,th-TH
Враждебные мобы,ม็อบไม่เป็นมิตร,th-TH
Диктор/Голос,ผู้บรรยาย/เสียงพูด,th-TH
Игроки,ผู้เล่น,th-TH
Интерфейс,อินเทอร์เฟซผู้ใช้,th-TH
Мирные мобы,ม็อบเป็นมิตร,th-TH
Музыка,เพลง,th-TH
Музыкальные блоки,ตู้เพลง/กล่องตัวโน้ต,th-TH
Общая громкость,เสียงหลัก,th-TH
Окружение,แอมเบียนต์/สิ่งแวดล้อม,th-TH
Погода,สภาพอากาศ,th-TH
ジュークボックス／音符ブロック,ตู้เพลง/กล่องตัวโน้ต,th-TH
ブロック,บล็อก,th-TH
プレイヤー,ผู้เล่น,th-TH
主音量,เสียงหลัก,th-TH
友好生物,ม็อบเป็นมิตร,th-TH
友好的Mob,ม็อบเป็นมิตร,th-TH
唱片机/音符盒,ตู้เพลง/กล่องตัวโน้ต,th-TH
唱片機／音階盒,ตู้เพลง/กล่องตัวโน้ต,th-TH
复述功能/语音,ผู้บรรยาย/เสียงพูด,th-TH
天候,สภาพอากาศ,th-TH
天气,สภาพอากาศ,th-TH
天氣,สภาพอากาศ,th-TH
敌对生物,ม็อบไม่เป็นมิตร,th-TH
敵対的Mob,ม็อบไม่เป็นมิตร,th-TH
敵對生物,ม็อบไม่เป็นมิตร,th-TH
方块,บล็อก,th-TH
方塊,บล็อก,th-TH
朗讀功能／語音,ผู้บรรยาย/เสียงพูด,th-TH
玩家,ผู้เล่น,th-TH
环境,แอมเบียนต์/สิ่งแวดล้อม,th-TH
環境音,แอมเบียนต์/สิ่งแวดล้อม,th-TH
環境音效／環境,แอมเบียนต์/สิ่งแวดล้อม,th-TH
用户界面,อินเทอร์เฟซผู้ใช้,th-TH
音乐,เพลง,th-TH
音声読み上げ／声,ผู้บรรยาย/เสียงพูด,th-TH
音樂,เพลง,th-TH
날씨,สภาพอากาศ,th-TH
내레이터/음성,ผู้บรรยาย/เสียงพูด,th-TH
분위기/환경,แอมเบียนต์/สิ่งแวดล้อม,th-TH
블록,บล็อก,th-TH
음악,เพลง,th-TH
적대적 몹,ม็อบไม่เป็นมิตร,th-TH
전체 음량,เสียงหลัก,th-TH
주크박스/소리 블록,ตู้เพลง/กล่องตัวโน้ต,th-TH
친화적 몹,ม็อบเป็นมิตร,th-TH
플레이어,ผู้เล่น,th-TH
