source,target,tgt_lng
%%%s %s,%s%% %s,th-TH
%2$s %1$s%%,%s%% %s,th-TH
%2$s +%1$s,+%s %s,th-TH
%2$s +%1$s%%,+%s%% %s,th-TH
%2$s -%1$s,-%s %s,th-TH
%2$s -%1$s%%,-%s%% %s,th-TH
%2$s: %1$s,%s %s,th-TH
%2$s: %1$s%%,%s%% %s,th-TH
%2$s: +%1$s,+%s %s,th-TH
%2$s: +%1$s%%,+%s%% %s,th-TH
%2$s: -%1$s,-%s %s,th-TH
%2$s: -%1$s%%,-%s%% %s,th-TH
%s %% %s,%s%% %s,th-TH
%s %% en %s,%s%% %s,th-TH
%s en %s,%s %s,th-TH
+%%%s %s,+%s%% %s,th-TH
+%s %% %s,+%s%% %s,th-TH
+%s %% en %s,+%s%% %s,th-TH
+%s en %s,+%s %s,th-TH
-%%%s %s,-%s%% %s,th-TH
-%s %% %s,-%s%% %s,th-TH
-%s %% en %s,-%s%% %s,th-TH
-%s en %s,-%s %s,th-TH
Abbaueffizienz,ประสิทธิภาพการขุด,th-TH
Absorción máxima,ดูดซับสูงสุด,th-TH
absorption maximale,ดูดซับสูงสุด,th-TH
Absorção máxima,ดูดซับสูงสุด,th-TH
Ad Etiketi Mesafesi,ระยะป้ายชื่อ,th-TH
Ad Etiketi Puan Mesafesi,ระยะคะแนนใต้ป้ายชื่อ,th-TH
Adım Yüksekliği,ความสูงของขั้นก้าว,th-TH
Air Drag Modifier,ตัวดัดแปรแรงต้านอากาศ,th-TH
Alcance de atração das criaturas,ระยะการล่อของม็อบ,th-TH
Alcance de detecção do marcador,ระยะการรับเวย์พอยต์,th-TH
Alcance de interação com blocos,ระยะปฏิสัมพันธ์กับบล็อก,th-TH
Alcance de interação com entidades,ระยะปฏิสัมพันธ์กับเอนทิตี้,th-TH
Alcance de perseguição das criaturas,ระยะที่ม็อบติดตาม,th-TH
Alcance de transmissão do marcador,ระยะการส่งผ่านเวย์พอยต์,th-TH
Altezza del passo,ความสูงของขั้นก้าว,th-TH
Altura de paso,ความสูงของขั้นก้าว,th-TH
Altura dos passos,ความสูงของขั้นก้าว,th-TH
Angriffsgeschwindigkeit,ความเร็วโจมตี,th-TH
Angriffsrückstoß,กระดอนโจมตี,th-TH
Angriffsschaden,ดาเมจโจมตี,th-TH
Armadura,เกราะ,th-TH
Armatura,เกราะ,th-TH
Armor,เกราะ,th-TH
Armor Toughness,ความแข็งแกร่งของเกราะ,th-TH
Assorbimento massimo,ดูดซับสูงสุด,th-TH
At Zıplama Gücü,แรงม้ากระโดด,th-TH
