source,target,tgt_lng
"""A Sombra da Meia-Noite""",「한밤중의 검은 그림자」,ko-KR
"""Além dos penhascos, um caminho no céu alcança os quatro sinos.""","「언덕이 갈라져 열리고, 하늘에 드리운 길을 넘어 사방에 번지는 울림」",ko-KR
"""Aqueles Superiores""",「그분들」,ko-KR
"""Até a Próxima""",「다시 만날 때까지」,ko-KR
"""Automata Elder's Workbook""",『천기 노인의 숙제 공책』,ko-KR
"""Because of you, this song has never fallen silent.""","「오직 그대를 위해, 오늘도 낮게 읊조린다」",ko-KR
"""Beyond the cliffs, a sky path reaches the four chimes.""","「언덕이 갈라져 열리고, 하늘에 드리운 길을 넘어 사방에 번지는 울림」",ko-KR
"""Bolsa das Maravilhas de Qingxu""",「청초의 여의주머니」,ko-KR
"""Deinetwegen ist dieses Lied nie verstummt.""","「오직 그대를 위해, 오늘도 낮게 읊조린다」",ko-KR
"""Encore! Encore! Encore!""",「앙코르! 앙코르! 앙코르!」,ko-KR
"""Esta mesma lua já brilhou sobre os antigos.""",「지금 달은 일찍이 옛사람 비추었으리」,ko-KR
"""Honor the past, and press onward, even in the face of death.""","「과거의 뜻을 이어 새 길을 열고, 죽음을 향해 삶을 이어간다」",ko-KR
"""Honre o que foi; viva em direção à morte.""","「과거의 뜻을 이어 새 길을 열고, 죽음을 향해 삶을 이어간다」",ko-KR
"""Lionarch ไร้หัว"" ที่ว่านั้น แท้จริงแล้วคืออะไร?",「머리 없는 수존」이란 게 사실은?,ko-KR
"""Livro de Exercícios do Ancião Autômato""",『천기 노인의 숙제 공책』,ko-KR
"""Nightmare"" Incursion",「악몽」의 습격,ko-KR
"""Novo dia, mesma dor""","「새로운 하루, 오래된 아픔」",ko-KR
"""Paz e prosperidade""",「태평의 기운」,ko-KR
"""Peace and Prosperity""",「태평의 기운」,ko-KR
"""Por sua causa, esta canção nunca se calou.""","「오직 그대를 위해, 오늘도 낮게 읊조린다」",ko-KR
"""Qingxu Pouch of Wonders""",「청초의 여의주머니」,ko-KR
"""The Midnight Shadow""",「한밤중의 검은 그림자」,ko-KR
"""This same moon once shone upon the ancients.""",「지금 달은 일찍이 옛사람 비추었으리」,ko-KR
"""Those Higher-ups""",「그분들」,ko-KR
"""Until We Meet Again""",「다시 만날 때까지」,ko-KR
"""{PlayerName}""的溯言","""{PlayerName}""의 메모",ko-KR
"""กวาดล้าง"": ฟื้นฟูพลังงานจำแลงร่าง {0} หน่วย",「섬멸」: {0}pt의 변형 에너지를 회복한다,ko-KR
"""การทดลอง"" ครั้งนี้ ได้เดินทางมาถึงบทสรุปแล้ว",이 「실험」은 이미 결말에 다다랐다,ko-KR
"""จันทราในวันนี้เคยสาดส่องผู้คนในวันวาน""",「지금 달은 일찍이 옛사람 비추었으리」,ko-KR
"""จิตข่มขวัญ"": ความเสียหายที่ได้รับลดลง {0}",「위협」: 받는 피해가 {0} 감소된다,ko-KR
"""จิตข่มขวัญ"": ความเสียหายที่ได้รับลดลง {0}%",「위협」: 받는 피해가 {0}% 감소된다,ko-KR
"""จิตข่มขวัญ"": ความเสียหายสกิลเรโซแนนซ์เพิ่มขึ้น {0}%",「위협」: 공명 스킬 피해가 {0}% 증가된다,ko-KR
"""ถุงสมประสงค์ชิงซวี""",「청초의 여의주머니」,ko-KR
"""ทิวเขาลำธารดั่งม่านเปิดถ้ำขยาย สะพานแขวนลอยฟ้าก้องกังวานทั่วทิศ""","「언덕이 갈라져 열리고, 하늘에 드리운 길을 넘어 사방에 번지는 울림」",ko-KR
"""นายท่านเหล่านั้น""",「그분들」,ko-KR
"""ผู้สดับสุรเสียง""",「소리의 수호자」,ko-KR
"""ฝันร้าย"" จู่โจม",「악몽」의 습격,ko-KR
"""ยืนหยัด"": Crit. Rate เพิ่มขึ้น {0}",「강건」: 크리티컬이 {0} 증가된다,ko-KR
"""ยืนหยัด"": ความเสียหายที่ได้รับลดลง {0}",「강건」: 받는 피해가 {0} 감소된다,ko-KR
"""ยืนหยัด"": ความเสียหายที่ได้รับลดลง {0}%",「강건」: 받는 피해가 {0}% 감소된다,ko-KR
"""ยืนหยัด"": ความเสียหายสกิลเรโซแนนซ์เพิ่มขึ้น {0}%",「강건」: 공명 스킬 피해가 {0}% 증가된다,ko-KR
"""ยืนหยัด"": ความเสียหายเพิ่มขึ้น {0}%",「강건」: 입히는 피해가 {0}% 증가된다,ko-KR
"""ศุภมงคล""",「태평의 기운」,ko-KR
"""สมุดการบ้านของจอมยุทธ์พันกล""",『천기 노인의 숙제 공책』,ko-KR
"""สืบสานอดีตเบิกทางสู่อนาคต เผชิญความตายเพื่อก่อเกิดชีวิตใหม่""","「과거의 뜻을 이어 새 길을 열고, 죽음을 향해 삶을 이어간다」",ko-KR
"""เงาดำยามวิกาล""",「한밤중의 검은 그림자」,ko-KR
"""เพียงเพื่อเธอ ฉันจึงเฝ้าคะนึงหาตราบจนบัดนี้""","「오직 그대를 위해, 오늘도 낮게 읊조린다」",ko-KR
"""เอาอีกเพลง! เล่นอีก! เล่นอีก!""",「앙코르! 앙코르! 앙코르!」,ko-KR
"""แล้วพบกันใหม่นะ""",「다시 만날 때까지」,ko-KR
"(EN) Bring sie zu mir, jene zurückgelassenen Wünsche...","(영어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",ko-KR
(EN) Confíame esos deseos que quedaron atrás...,"(영어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",ko-KR
"(EN) Donnez-les-moi, ces souhaits abandonnés...","(영어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",ko-KR
(EN) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้...,"(영어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",ko-KR
"(JP) Bring sie zu mir, jene zurückgelassenen Wünsche...","(일본어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",ko-KR
(JP) Confíame esos deseos que quedaron atrás...,"(일본어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",ko-KR
"(JP) Deixe-os comigo, esses desejos que foram deixados para trás...","(일본어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",ko-KR
"(JP) Donnez-les-moi, ces souhaits abandonnés...","(일본어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",ko-KR
"(JP) Lay them on me, those wishes that have been left behind...","(일본어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",ko-KR
(JP) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้..,"(일본어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",ko-KR
"(KR) Bring sie zu mir, jene zurückgelassenen Wünsche...","(한국어) 세상에 남겨진 그 모든 염원들을, 제가 이어받겠습니다...",ko-KR
