source,target,tgt_lng
Abbaulähmung,挖掘疲劳,zh-CN
Absorción,伤害吸收,zh-CN
Absorption,伤害吸收,zh-CN
Absorção,伤害吸收,zh-CN
Acele,急迫,zh-CN
Affaticamento,挖掘疲劳,zh-CN
Aliento del nautilo,鹦鹉螺之息,zh-CN
Anında Hasar,瞬间伤害,zh-CN
Anında Sağlık,瞬间治疗,zh-CN
Apnea,水下呼吸,zh-CN
Assorbimento,伤害吸收,zh-CN
Atem des Nautilus,鹦鹉螺之息,zh-CN
Ateş Direnci,抗火,zh-CN
Avvelenamento,中毒,zh-CN
Avvizzimento,凋零,zh-CN
Açlık,饥饿,zh-CN
Bad Luck,霉运,zh-CN
Bad Omen,不祥之兆,zh-CN
Baskın Kehaneti,袭击之兆,zh-CN
Bay lên,飘浮,zh-CN
Befallen,寄生,zh-CN
Blindheit,失明,zh-CN
Blindness,失明,zh-CN
Bonus de vie,生命提升,zh-CN
Breath of the Nautilus,鹦鹉螺之息,zh-CN
Brilho,发光,zh-CN
Bulantı,反胃,zh-CN
Bóng tối,黑暗,zh-CN
Caduta lenta,缓降,zh-CN
Canalización,潮涌能量,zh-CN
Carica ventosa,蓄风,zh-CN
Cattivo presagio,不祥之兆,zh-CN
Caída lenta,缓降,zh-CN
Cecità,失明,zh-CN
Cegueira,失明,zh-CN
Ceguera,失明,zh-CN
Chance,幸运,zh-CN
Choáng,反胃,zh-CN
Chute lente,缓降,zh-CN
Chậm rãi,缓慢,zh-CN
Cierzo,蓄风,zh-CN
Conduit Power,潮涌能量,zh-CN
Cuerpo ignífugo,抗火,zh-CN
Curación instantánea,瞬间治疗,zh-CN
Cécité,失明,zh-CN
Célérité,急迫,zh-CN
Danno istantaneo,瞬间伤害,zh-CN
Dano Instantâneo,瞬间伤害,zh-CN
Darkness,黑暗,zh-CN
Daño instantáneo,瞬间伤害,zh-CN
Debilidad,虚弱,zh-CN
Debolezza,虚弱,zh-CN
Decomposição,凋零,zh-CN
Descomposición,凋零,zh-CN
Direktheilung,瞬间治疗,zh-CN
Direktschaden,瞬间伤害,zh-CN
Direnç,抗性提升,zh-CN
Dolphin's Grace,海豚的恩惠,zh-CN
Doygunluk,饱和,zh-CN
Drohende Prüfung,试炼之兆,zh-CN
Drohender Überfall,袭击之兆,zh-CN
Drohendes Unheil,不祥之兆,zh-CN
Dunkelheit,黑暗,zh-CN
Dádiva Marinha,海豚的恩惠,zh-CN
Décomposition,凋零,zh-CN
Dégâts instantanés,瞬间伤害,zh-CN
Eile,急迫,zh-CN
Emilim,伤害吸收,zh-CN
Energia condotta,潮涌能量,zh-CN
Eroe del villaggio,村庄英雄,zh-CN
Escuridão,黑暗,zh-CN
Etkisiz,无效果,zh-CN
Exaustão,挖掘疲劳,zh-CN
Extraenergie,生命提升,zh-CN
Faiblesse,虚弱,zh-CN
Faim,饥饿,zh-CN
Fame,饥饿,zh-CN
Fatiga minera,挖掘疲劳,zh-CN
Fatigue de minage,挖掘疲劳,zh-CN
Feuerresistenz,抗火,zh-CN
Fiato del nautilo,鹦鹉螺之息,zh-CN
Fire Resistance,抗火,zh-CN
Fome,饥饿,zh-CN
Force,力量,zh-CN
Force de conduit,潮涌能量,zh-CN
Fortuna,幸运,zh-CN
Forza,力量,zh-CN
Força,力量,zh-CN
Fraqueza,虚弱,zh-CN
Fuerza,力量,zh-CN
Gece Görüşü,夜视,zh-CN
Glowing,发光,zh-CN
Glück,幸运,zh-CN
Gracia de delfín,海豚的恩惠,zh-CN
Grazia delfina,海豚的恩惠,zh-CN
Grâce du dauphin,海豚的恩惠,zh-CN
Gunst des Delfins,海豚的恩惠,zh-CN
Görünmezlik,隐身,zh-CN
Hambre,饥饿,zh-CN
Haste,急迫,zh-CN
Health Boost,生命提升,zh-CN
Held des Dorfes,村庄英雄,zh-CN
Hero of the Village,村庄英雄,zh-CN
Herói da Vila,村庄英雄,zh-CN
Hunger,饥饿,zh-CN
Héroe de la aldea,村庄英雄,zh-CN
Héros du village,村庄英雄,zh-CN
Hız,迅捷,zh-CN
Hơi thở của ốc anh vũ,鹦鹉螺之息,zh-CN
Hấp thụ,伤害吸收,zh-CN
Hồi phục,生命恢复,zh-CN
Infestación,寄生,zh-CN
Infestation,寄生,zh-CN
Infestazione,寄生,zh-CN
Infestação,寄生,zh-CN
Infested,寄生,zh-CN
Instant Damage,瞬间伤害,zh-CN
Instant Health,瞬间治疗,zh-CN
Invisibilidad,隐身,zh-CN
Invisibilidade,隐身,zh-CN
Invisibility,隐身,zh-CN
Invisibilità,隐身,zh-CN
Invisibilité,隐身,zh-CN
İstila Edilmiş,寄生,zh-CN
Jump Boost,跳跃提升,zh-CN
Karanlık,黑暗,zh-CN
Kháng cự,抗性提升,zh-CN
Kháng lửa,抗火,zh-CN
Khô héo,凋零,zh-CN
Không có hiệu ứng nào,无效果,zh-CN
Kuvvet,力量,zh-CN
Körlük,失明,zh-CN
Kötü Kehanet,不祥之兆,zh-CN
Kötü Şans,霉运,zh-CN
Köyün Kahramanı,村庄英雄,zh-CN
Langsamkeit,缓慢,zh-CN
Lenteur,缓慢,zh-CN
Lentezza,缓慢,zh-CN
Lentidão,缓慢,zh-CN
Lentitud,缓慢,zh-CN
Leuchten,发光,zh-CN
Levitación,飘浮,zh-CN
Levitation,飘浮,zh-CN
Levitazione,飘浮,zh-CN
Levitação,飘浮,zh-CN
Luck,幸运,zh-CN
Luminescenza,发光,zh-CN
Luminiscencia,发光,zh-CN
Lévitation,飘浮,zh-CN
Madenci Yorgunluğu,挖掘疲劳,zh-CN
Mal presagio,不祥之兆,zh-CN
Mala suerte,霉运,zh-CN
Malchance,霉运,zh-CN
Mau Presságio,不祥之兆,zh-CN
Mauvais présage,不祥之兆,zh-CN
May mắn,幸运,zh-CN
Meereskraft,潮涌能量,zh-CN
Mining Fatigue,挖掘疲劳,zh-CN
Mucosidad,渗浆,zh-CN
Má Sorte,霉运,zh-CN
Mù quáng,失明,zh-CN
Nachtsicht,夜视,zh-CN
Nausea,反胃,zh-CN
Nausée,反胃,zh-CN
Nenhum efeito,无效果,zh-CN
Nessun effetto,无效果,zh-CN
Ng.hùng ngôi làng,村庄英雄,zh-CN
Nhiễm khuẩn,寄生,zh-CN
Nhìn trong bóng tối,夜视,zh-CN
Nhảy cao,跳跃提升,zh-CN
Night Vision,夜视,zh-CN
No Effects,无效果,zh-CN
Notilus Nefesi,鹦鹉螺之息,zh-CN
Náusea,反胃,zh-CN
Nạp gió,蓄风,zh-CN
Obscurité,黑暗,zh-CN
Oluk’un Gücü,潮涌能量,zh-CN
Oozing,渗浆,zh-CN
Oscuridad,黑暗,zh-CN
Oscurità,黑暗,zh-CN
Parlama,发光,zh-CN
Pech,霉运,zh-CN
Pegajoso,渗浆,zh-CN
Phát sáng,发光,zh-CN
Poison,中毒,zh-CN
Presagio de desafío,试炼之兆,zh-CN
Presagio de invasión,袭击之兆,zh-CN
Presagio incursivo,袭击之兆,zh-CN
Presagio sfidante,试炼之兆,zh-CN
Pressa,急迫,zh-CN
Presságio de Desafio,试炼之兆,zh-CN
Presságio de Invasão,袭击之兆,zh-CN
Prisa minera,急迫,zh-CN
Proteção do Mar,潮涌能量,zh-CN
Présage d'invasion,袭击之兆,zh-CN
Présage d'épreuve,试炼之兆,zh-CN
Queda Lenta,缓降,zh-CN
Raid Omen,袭击之兆,zh-CN
Rapidité,迅捷,zh-CN
Regeneración,生命恢复,zh-CN
Regeneration,生命恢复,zh-CN
Regeneração,生命恢复,zh-CN
Resistance,抗性提升,zh-CN
Resistencia,抗性提升,zh-CN
Resistenz,抗性提升,zh-CN
Resistenza,抗性提升,zh-CN
Resistenza al fuoco,抗火,zh-CN
Resistência,抗性提升,zh-CN
Resistência ao Fogo,抗火,zh-CN
Respiration aquatique,水下呼吸,zh-CN
Respiration du nautile,鹦鹉螺之息,zh-CN
Respiração Aquática,水下呼吸,zh-CN
Respiração do Náutilo,鹦鹉螺之息,zh-CN
Rigenerazione,生命恢复,zh-CN
Régénération,生命恢复,zh-CN
Résistance,抗性提升,zh-CN
Résistance au feu,抗火,zh-CN
Rò rỉ,渗浆,zh-CN
Rüzgâr Dolu,蓄风,zh-CN
Rơi chậm,缓降,zh-CN
Rủi ro,霉运,zh-CN
Salto ampliato,跳跃提升,zh-CN
Salud mejorada,生命提升,zh-CN
Salute ampliata,生命提升,zh-CN
Salute istantanea,瞬间治疗,zh-CN
Sanfter Fall,缓降,zh-CN
Sans effet,无效果,zh-CN
Saturación,饱和,zh-CN
Saturation,饱和,zh-CN
Saturação,饱和,zh-CN
Sauts améliorés,跳跃提升,zh-CN
Sazietà,饱和,zh-CN
Sağlık Arttırma,生命提升,zh-CN
Schleimen,渗浆,zh-CN
Schnelligkeit,迅捷,zh-CN
Schwebekraft,飘浮,zh-CN
Schwäche,虚弱,zh-CN
Sfortuna,霉运,zh-CN
Sin efectos,无效果,zh-CN
Sinh lực tức thì,瞬间治疗,zh-CN
Slow Falling,缓降,zh-CN
Slowness,缓慢,zh-CN
Soin instantané,瞬间治疗,zh-CN
Sollecitudine,急迫,zh-CN
Solma,凋零,zh-CN
Sorte,幸运,zh-CN
Souffle,蓄风,zh-CN
Speed,迅捷,zh-CN
Sprungkraft,跳跃提升,zh-CN
Strength,力量,zh-CN
Stärke,力量,zh-CN
Su Altında Nefes Alma,水下呼吸,zh-CN
Suerte,幸运,zh-CN
Supersalto,跳跃提升,zh-CN
Surbrillance,发光,zh-CN
Sát thương tức thì,瞬间伤害,zh-CN
Sättigung,饱和,zh-CN
Sınama Kehaneti,试炼之兆,zh-CN
Sızma,渗浆,zh-CN
