source,target,tgt_lng
Admiración,仰慕,zh-CN
Admiration,仰慕,zh-CN
Admire,仰慕,zh-CN
Ammirazione,仰慕,zh-CN
Anhelo,憧憬,zh-CN
Anseio,憧憬,zh-CN
Appel,呼唤,zh-CN
Aspiration,憧憬,zh-CN
Bewundern,仰慕,zh-CN
Brama,憧憬,zh-CN
Busca,寻觅,zh-CN
Búsqueda,寻觅,zh-CN
Call,呼唤,zh-CN
Canto,歌颂,zh-CN
Chamado,呼唤,zh-CN
Chant,歌颂,zh-CN
Cảm xúc,感受,zh-CN
Devaneio,想象,zh-CN
Dream,想象,zh-CN
Düşünce,沉思,zh-CN
Encanto,仰慕,zh-CN
Feel,感受,zh-CN
Fühlen,感受,zh-CN
Gözlem,寻觅,zh-CN
Hasret,憧憬,zh-CN
His,感受,zh-CN
Khao khát,憧憬,zh-CN
Khâm phục,仰慕,zh-CN
Llamada,呼唤,zh-CN
Lời gọi,呼唤,zh-CN
Mơ màng,想象,zh-CN
Nachdenken,沉思,zh-CN
Ponder,沉思,zh-CN
Quête,寻觅,zh-CN
Reflexión,沉思,zh-CN
Reflexão,沉思,zh-CN
Ricerca,寻觅,zh-CN
Richiamo,呼唤,zh-CN
Riflessione,沉思,zh-CN
Rufen,呼唤,zh-CN
Réflexion,沉思,zh-CN
Rüya,想象,zh-CN
Seek,寻觅,zh-CN
Sehnen,憧憬,zh-CN
Sensação,感受,zh-CN
Sentiment,感受,zh-CN
Sentimento,感受,zh-CN
Sentimiento,感受,zh-CN
Sing,歌颂,zh-CN
Singen,歌颂,zh-CN
Sogno,想象,zh-CN
Songe,想象,zh-CN
Suchen,寻觅,zh-CN
Sueño,想象,zh-CN
Suy ngẫm,沉思,zh-CN
Söylemek,歌颂,zh-CN
Takdir,仰慕,zh-CN
Tiếng hát,歌颂,zh-CN
Träumen,想象,zh-CN
Tìm kiếm,寻觅,zh-CN
Yearn,憧憬,zh-CN
Çağrı,呼唤,zh-CN
Воспевание,歌颂,zh-CN
Восторг,仰慕,zh-CN
Зов,呼唤,zh-CN
Мечта,想象,zh-CN
Размышление,沉思,zh-CN
Стремление,寻觅,zh-CN
Тоска,憧憬,zh-CN
Чувство,感受,zh-CN
ขับร้อง,歌颂,zh-CN
ชื่นชม,仰慕,zh-CN
นึกคิด,沉思,zh-CN
รู้สึก,感受,zh-CN
หลับฝัน,想象,zh-CN
หวนหา,憧憬,zh-CN
เรียกหา,呼唤,zh-CN
เสาะหา,寻觅,zh-CN
号令,呼唤,zh-CN
呼喚,呼唤,zh-CN
嚮往,憧憬,zh-CN
夢想,想象,zh-CN
尋覓,寻觅,zh-CN
感覚,感受,zh-CN
感覺,感受,zh-CN
探求,寻觅,zh-CN
歌声,歌颂,zh-CN
歌頌,歌颂,zh-CN
沈思,沉思,zh-CN
称賛,仰慕,zh-CN
갈망,憧憬,zh-CN
감각,感受,zh-CN
고민,沉思,zh-CN
꿈결,想象,zh-CN
노래,歌颂,zh-CN
동경,仰慕,zh-CN
소집,呼唤,zh-CN
수색,寻觅,zh-CN
