source,target,tgt_lng
Alas Protectoras,Ailes accompagnatrices,fr-FR
Alas de la Exuberancia,Ailes de la forêt,fr-FR
Alas de la Luna Silente,Ailes de lune silencieuse,fr-FR
Alas de la Nieve Oculta,Ailes nivales,fr-FR
Alas de principiante,Planeur du débutant,fr-FR
Alas del Banquete,Ailes d'agapes,fr-FR
Alas del Brillo Galáctico,Ailes de brillance galactique,fr-FR
Alas del Descenso,Ailes de la descente,fr-FR
Alas del Encuentro Ocioso,Ailes de moment oisif,fr-FR
Alas del Ensueño Efímero,Ailes de rêve éphémère,fr-FR
Alas del Entrelazamiento Predestinado,Ailes des destins entremêlés,fr-FR
Alas del Gran Festín,Ailes de délicatesse,fr-FR
Alas del Jinete de la Tormenta,Ailes du tempestrier,fr-FR
Alas del Oleaje Magnánimo,Ailes des tumultes miséricordieux,fr-FR
Alas del Viento Celeste,Ailes du firmament,fr-FR
Alas del Vuelo Ardiente,Ailes de flamme montante,fr-FR
Alas del Vuelo Áureo,Ailes du vol d'or,fr-FR
Alas del tapiz estrellado,Ailes de festin étoilé,fr-FR
Ali d'acque furenti e misericordiose,Ailes des tumultes miséricordieux,fr-FR
Ali dei sogni fugaci,Ailes de rêve éphémère,fr-FR
Ali del Cavaliere della Tempesta,Ailes du tempestrier,fr-FR
Ali del banchetto stellato,Ailes de festin étoilé,fr-FR
Ali del convito,Ailes d'agapes,fr-FR
Ali del principiante,Planeur du débutant,fr-FR
Ali del vento aureo,Ailes du vol d'or,fr-FR
Ali del vento celeste,Ailes du firmament,fr-FR
Ali dell'Intreccio predestinato,Ailes des destins entremêlés,fr-FR
Ali dell'affinità,Ailes accompagnatrices,fr-FR
Ali della Luna silente,Ailes de lune silencieuse,fr-FR
Ali della discensione,Ailes de la descente,fr-FR
Ali della foresta,Ailes de la forêt,fr-FR
Ali della galassia brillante,Ailes de brillance galactique,fr-FR
Ali della neve occulta,Ailes nivales,fr-FR
Ali della prelibatezza,Ailes de délicatesse,fr-FR
Ali della spensieratezza,Ailes de moment oisif,fr-FR
Ali delle fiamme volteggianti,Ailes de flamme montante,fr-FR
Altın Uçuş Kanatları,Ailes du vol d'or,fr-FR
Anfängerschwingen,Planeur du débutant,fr-FR
Asas Brilhantes das Estrelas,Ailes de brillance galactique,fr-FR
Asas Protetoras,Ailes accompagnatrices,fr-FR
Asas da Festa das Estrelas,Ailes de festin étoilé,fr-FR
Asas da Floresta,Ailes de la forêt,fr-FR
Asas da Lua Enuviada,Ailes de lune silencieuse,fr-FR
Asas da Neve Ocultadora,Ailes nivales,fr-FR
Asas das Chamas Ascendentes,Ailes de flamme montante,fr-FR
Asas das Águas Tormentosas,Ailes des tumultes miséricordieux,fr-FR
Asas de Iguarias,Ailes de délicatesse,fr-FR
Asas do Banquete,Ailes d'agapes,fr-FR
Asas do Cavaleiro da Tormenta,Ailes du tempestrier,fr-FR
Asas do Entrelaçamento Predestinado,Ailes des destins entremêlés,fr-FR
Asas do Lazer,Ailes de moment oisif,fr-FR
Asas do Vento Celestial,Ailes du firmament,fr-FR
Asas do Voo Dourado,Ailes du vol d'or,fr-FR
Asas dos Sonhos Passageiros,Ailes de rêve éphémère,fr-FR
Cánh Cưỡi Sấm,Ailes du tempestrier,fr-FR
Cánh Khoảnh Khắc Giấc Mơ,Ailes de rêve éphémère,fr-FR
Cánh Kim Tông Thiên Hành,Ailes du vol d'or,fr-FR
Cánh Lửa Bùng Cháy,Ailes de flamme montante,fr-FR
Cánh Rừng Hoa,Ailes de la forêt,fr-FR
Cánh Rực Rỡ,Ailes de brillance galactique,fr-FR
Cánh Thịnh Soạn,Ailes de délicatesse,fr-FR
Cánh Tiệc Sao,Ailes de festin étoilé,fr-FR
Cánh Trăng Đêm Ngưng Đọng,Ailes de lune silencieuse,fr-FR
Cánh Trời Cao Lộng Gió,Ailes du firmament,fr-FR
Cánh Tuyết Ẩn,Ailes nivales,fr-FR
Cánh Tụ Hội Nhàn Rỗi,Ailes de moment oisif,fr-FR
Cánh Từ Bi Và Phẫn Nộ,Ailes des tumultes miséricordieux,fr-FR
Cánh Vận Mệnh Đan Xen,Ailes des destins entremêlés,fr-FR
Fani Rüyaların Kanatları,Ailes de rêve éphémère,fr-FR
Flügel der Festgelage,Ailes d'agapes,fr-FR
Flügel der Kameradschaft,Ailes accompagnatrices,fr-FR
Flügel der Köstlichkeit,Ailes de délicatesse,fr-FR
Flügel der Niederkunft,Ailes de la descente,fr-FR
Flügel der barmherzigen Wut der Wellen,Ailes des tumultes miséricordieux,fr-FR
Flügel der flackernden Flammen,Ailes de flamme montante,fr-FR
Flügel des Blitzwolkenläufers,Ailes du tempestrier,fr-FR
Flügel des Sternenbanketts,Ailes de festin étoilé,fr-FR
Flügel des entspannten Beisammenseins,Ailes de moment oisif,fr-FR
Flügel des galaktischen Scheins,Ailes de brillance galactique,fr-FR
Flügel des stillen Mondes,Ailes de lune silencieuse,fr-FR
