source,target,tgt_lng
%2$s을(를) %1$s번 죽였습니다,%2$sを%1$s体倒しました,ja-JP
%s %s öldürdün,%2$sを%1$s体倒しました,ja-JP
%s hat dich %s‐mal getötet,%sに%s回倒されました,ja-JP
%s killed you %s time(s),%sに%s回倒されました,ja-JP
%s nunca matou você,まだ%sに倒されたことがありません,ja-JP
%s seni %s defa öldürdü,%sに%s回倒されました,ja-JP
%s tarafından hiç öldürülmediniz,まだ%sに倒されたことがありません,ja-JP
%s đã giết bạn %s lần,%sに%s回倒されました,ja-JP
%s убил вас %s раз,%sに%s回倒されました,ja-JP
%s ฆ่าคุณ %s ครั้ง,%sに%s回倒されました,ja-JP
%s杀死了你%s次,%sに%s回倒されました,ja-JP
%s에게 %s번 죽었습니다,%sに%s回倒されました,ja-JP
%s에게 죽은 적이 없습니다,まだ%sに倒されたことがありません,ja-JP
%s을(를) 죽인 적이 없습니다,まだ%sを倒したことがありません,ja-JP
Abgebaut,採取した回数,ja-JP
Acqua prelevata da calderoni,大釜から水を取った回数,ja-JP
Agua tomada de calderos,大釜から水を取った回数,ja-JP
Almalar,拾った回数,ja-JP
Alvos atingidos,的に当てた回数,ja-JP
Alınan Hasar,受けたダメージ,ja-JP
Ambosse benutzt,金床を使用した回数,ja-JP
Animais acasalados,動物を繁殖させた回数,ja-JP
Animales criados,動物を繁殖させた回数,ja-JP
Animali allevati,動物を繁殖させた回数,ja-JP
Animals Bred,動物を繁殖させた回数,ja-JP
Animaux engendrés,動物を繁殖させた回数,ja-JP
Aranan Bırakıcılar,ドロッパーの中身を見た回数,ja-JP
Aranan Fırlatıcılar,ディスペンサーの中身を見た回数,ja-JP
Aranan Huniler,ホッパーの中身を見た回数,ja-JP
Armaduras de cuero desteñidas,防具を脱色した回数,ja-JP
Armor Pieces Cleaned,防具を脱色した回数,ja-JP
Atla Alınan Yol,ウマで移動した距離,ja-JP
Aufgesammelt,拾った回数,ja-JP
Ayarlanan Nota Blokları,音符ブロックの音階を変えた回数,ja-JP
Açılan Ender Sandıkları,エンダーチェストを開いた回数,ja-JP
Açılan Fıçılar,樽を開いた回数,ja-JP
