source,target,tgt_lng
"""Abyssal Bounty""",Botín del Abismo,es-ES
"""After-Class Practice""",Tareas tras la clase,es-ES
"""Buổi Trình Diễn Thời Trang""",Desfile de moda,es-ES
"""Bài Tập Về Nhà""",Tareas tras la clase,es-ES
"""Bí Pháp Độc Quyền""",Arte secreta,es-ES
"""Calor""",Calidez,es-ES
"""Caçado e Capturado""","Ave que vuela, a la cazuela",es-ES
"""Chatter of Joyful Nights""",Noches de charla,es-ES
"""Chuẩn Khuôn Khổ""",A mi manera,es-ES
"""Consomme Purete""",Gota de bruma,es-ES
"""Consommé Purete""",Gota de bruma,es-ES
"""Consommé Pureté""",Gota de bruma,es-ES
"""Cứ Chọn Thoải Mái!""",“¡Escoge el que quieras!”,es-ES
"""Defile""",Desfile de moda,es-ES
"""Deniz Kuşunun Yolculuğu""",La migración de las gaviotas,es-ES
"""Ders Sonrası Pratik""",Tareas tras la clase,es-ES
"""Empilhar""",Torre de Ludi,es-ES
"""Era Uma Vez em Mondstadt""",Érase una vez en Mondstadt,es-ES
"""Escolha o Que Quiser!""",“¡Escoge el que quieras!”,es-ES
"""Fashion Show""",Desfile de moda,es-ES
"""Gözaltı""","Ave que vuela, a la cazuela",es-ES
"""Hiçlik Avı""",Botín del Abismo,es-ES
"""Hỗ Trợ Tình Cảm""",Apoyo emocional,es-ES
"""Không Trượt Phát Nào""",Asado “en el blanco”,es-ES
"""Kế Sách Kỳ Diệu""",Estratagema impresionante,es-ES
"""Meu Jeito""",A mi manera,es-ES
"""My Way""",A mi manera,es-ES
"""Mülkün Temeli""",Pour la justice,es-ES
"""Một Giọt Mưa Bay""",Gota de bruma,es-ES
"""Neve na Lareira""",Nieve en la chimenea,es-ES
"""Neşeli Gecelerin Sohbetleri""",Noches de charla,es-ES
"""Once Upon a Time in Mondstadt""",Érase una vez en Mondstadt,es-ES
"""Pick What You Like!""",“¡Escoge el que quieras!”,es-ES
"""Pile 'Em Up""",Torre de Ludi,es-ES
"""Pour la Justice""",Pour la justice,es-ES
"""Pratica dopo le lezioni""",Tareas tras la clase,es-ES
"""Proustis""",Pour la justice,es-ES
"""Prática Pós-Aula""",Tareas tras la clase,es-ES
"""Quà Từ Vực Tối""",Botín del Abismo,es-ES
"""Saf Konsome""",Gota de bruma,es-ES
"""Scegli quello che preferisci!""",“¡Escoge el que quieras!”,es-ES
"""Seabird's Sojourn""",La migración de las gaviotas,es-ES
"""Seç Beğen Al!""",“¡Escoge el que quieras!”,es-ES
"""Show de Moda""",Desfile de moda,es-ES
"""Snow on the Hearth""",Nieve en la chimenea,es-ES
"""Sonhos Curadores""",Sanación onírica,es-ES
"""Sweet Dream""",Dulces sueños,es-ES
"""Săn Bắt""","Ave que vuela, a la cazuela",es-ES
"""Tagged and Bagged""","Ave que vuela, a la cazuela",es-ES
"""Thiên Nga Tuyết Bên Hồ""",Cisne níveo a la orilla,es-ES
"""Tán Gẫu Vui Vẻ""",Noches de charla,es-ES
"""Warmth""",Calidez,es-ES
"""แฟชั่นโชว์""",Desfile de moda,es-ES
"""Ấm Áp""",Calidez,es-ES
455特飲,Bebida 455,es-ES
455特饮,Bebida 455,es-ES
A Buoyant Breeze,Puchero de Barbatos verdadero,es-ES
A Determinação,Un soplo de arrojo,es-ES
A Fragrant Feast of Flavors,Fragante banquete de sabores,es-ES
A Leisurely Sip,Té de la tarde,es-ES
A Prize Catch,Pesca extrema,es-ES
A Stunning Stratagem,Estratagema impresionante,es-ES
A modo mio,A mi manera,es-ES
A non finire,Más y más,es-ES
A Única Verdade,La verdad y nada más que la verdad,es-ES
Aaru Mixed Rice,Arroz de Aaru,es-ES
Abalone Vegetariano,Abulón vegetariano,es-ES
Abalone vegetariano,Abulón vegetariano,es-ES
Aboul'moras,Mora célere,es-ES
Abundância Anual,Pescado de la abundancia,es-ES
Acarajé,Pan de frijoles con camarones fritos,es-ES
Acılı Ekmek Dolması,Panecillos de maíz con carne picante,es-ES
Acılı Jueyun Tavuğu,Pollo al chile Jueyun,es-ES
Adeptus Doyuran,Tentación de Adeptus,es-ES
Adeptus' Temptation,Tentación de Adeptus,es-ES
Adventurer's Breakfast Sandwich,Sándwich del aventurero,es-ES
Ajilenakh Kömür Keki,Panecillos de dátil carbonizados,es-ES
Ajilenakh Ngào Đường,Dátiles caramelizados,es-ES
Alegria Envolvente,Alegría envolvente,es-ES
Alev İzleri,El pasado de la hoguera,es-ES
Alevli Bolonez,Pasta a la boloñesa,es-ES
Alevli Tajin,Tayín fuegoáureo,es-ES
All-Delicacy Parcels,Delicias del campo,es-ES
All-Weather Beauty,Belleza multiclima,es-ES
Alles in bester Ordnung,Organización impecable,es-ES
Allumfassende Freude,Alegría envolvente,es-ES
Allwetter-Schönheit,Belleza multiclima,es-ES
Allégresse englobante,Alegría envolvente,es-ES
Alma Duelista,Alma del duelo,es-ES
Almond Tofu,Tofu de almendras,es-ES
Almôndegas Douradas de Camarão,Albóndigas de camarón dorado,es-ES
Altın Elma Çöreği,Pastelito de manzana,es-ES
Altın Karides Köftesi,Albóndigas de camarón dorado,es-ES
Altın Tavlı Yeşim,Jade bañado en oro,es-ES
Altın Yengeç,Cangrejo dorado,es-ES
Ameixas na Neve,Embriaguez de ciruelas níveas,es-ES
Anatra agli otto tesori,Pato ochotesoros,es-ES
Angebranntes Teyvat-Spiegelei,Huevo frito crujiente de Teyvat,es-ES
Anima da duello,Alma del duelo,es-ES
Anno dell'abbondanza,Pescado de la abundancia,es-ES
Année d'abondance,Pescado de la abundancia,es-ES
Apfelschmorfleisch (Erstversuch),Carne estofada con manzana (versión de prueba),es-ES
Apfelschmorfleisch aus dem Norden,Estofado de carne y manzana del Norte,es-ES
Apfelstrudel,Rollitos de manzana,es-ES
Apoio Emocional,Apoyo emocional,es-ES
Apple Roly Poly,Rollitos de manzana,es-ES
Apple Stew (Trial Version),Carne estofada con manzana (versión de prueba),es-ES
Apple Stew (เวอร์ชันทดลอง),Carne estofada con manzana (versión de prueba),es-ES
Arenque Glaceado com Mel,Ceviche meloso,es-ES
Arrosto al miele,Asado a la miel,es-ES
Arrosto croccante,Asado crujiente,es-ES
Arroz Misturado de Aaru,Arroz de Aaru,es-ES
Art secret,Arte secreta,es-ES
Arte Secreta,Arte secreta,es-ES
Arte segreta,Arte secreta,es-ES
Aspic di Fontaine,Áspic piscícola,es-ES
Aspic du pêcheur,Áspic piscícola,es-ES
Aspiration,Anhelo,es-ES
Assado Crocante,Asado crujiente,es-ES
Assiette matinale de Meulavre,Mañana en Villamolino,es-ES
Assortiment de charcuterie,Plato de carnes frías,es-ES
Assortiment de sashimis,Surtido de sashimi,es-ES
Aster arc-en-ciel,Margarita arcoíris,es-ES
Asteria arcobaleno,Margarita arcoíris,es-ES
Atemberaubende Kriegslist,Estratagema impresionante,es-ES
Ateş Başı Keyfi,Algarabía junto a la hoguera,es-ES
Ateş Düşürücü Hoşaf,Sopa regulatemperaturas,es-ES
Attrape-Adepte,Tentación de Adeptus,es-ES
Augenblick der Ruhe,Momento de alivio,es-ES
Aumônières de jade,Rollitos de jade,es-ES
Ausbeute des Tages,Bendición del día,es-ES
Ausgewogene Mahlzeit,Comida equilibrada,es-ES
Ay Işığı Serabı,Espejismo lunar,es-ES
Ay Çöreği,Pastelillo de luna,es-ES
Ayu essiccato alla griglia,Pescado seco estofado,es-ES
Ayu grillé,Pescado seco estofado,es-ES
Ağaç Gölgesindeki Parıltı,Iridiscencia bajo la sombra del árbol,es-ES
Ağrı Kesici 2.0,Técnica ninja antisopor 2.0,es-ES
Ağır Ateşte Pişmiş Bambu Filizi Çorbası,Sopa de brotes de bambú a fuego lento,es-ES
BBQ Beef Heart Skewer,Anticuchos,es-ES
BBQ Beef Heart Skewers,Anticuchos,es-ES
Badehaus Manjuu,Pastelillos de balneario,es-ES
Badem Tofusu,Tofu de almendras,es-ES
Bademli Alabalık,Trucha con almendras,es-ES
Baguete de Alho,Pan de ajo,es-ES
Baguette all'aglio,Pan de ajo,es-ES
Baguette à l'ail,Pan de ajo,es-ES
Baharatlı Kızarmış Tavuk,Pollo frito especiado,es-ES
Baharatlı Yahni,Guisado picante,es-ES
Baharın Lezzeti,Sabor de la primavera,es-ES
Bala de Goma de Fruta,Golosinas de frutas,es-ES
Balas de Leite com Sabor de Frutas,Caramelos de leche afrutados,es-ES
Ballı Ceviche,Ceviche meloso,es-ES
Ballı Char Siu,Cerdo char siu,es-ES
Baloncuklu Sütlü Turta,Pastel con perlas de leche,es-ES
Balonlu Nane Sakızı,Chicles de menta,es-ES
Balık Aromalı Tost,Tostada de mariscos,es-ES
Balık Korosu,Pastel pezcanto,es-ES
Balık ve Patates Kızartması,Fish and chips,es-ES
Balıklı Çavdar Çöreği,Bollo de centeno relleno,es-ES
Balıkçı Tostu,Tostada del pescador,es-ES
Bamboo Shoot Soup,Sopa de brotes de bambú,es-ES
Bambu Filizi Çorbası,Sopa de brotes de bambú,es-ES
Bambussuppe mit Fleischeinlage,Sopa de brotes de bambú,es-ES
Banchetto del carnivoro,Festín carnívoro,es-ES
Banchetto di sapori fragranti,Fragante banquete de sabores,es-ES
Banquete de Sabores,Fragante banquete de sabores,es-ES
Banquete do Carnista,Festín carnívoro,es-ES
Barbatos Ratatouille,Puchero de Barbatos,es-ES
Barbatos Yahnisi,Puchero de Barbatos,es-ES
Barbe à dragon,Fideos barba de dragón,es-ES
Barbekü Soslu Kaburga,Costillas a la parrilla,es-ES
Barbeque Ribs,Costillas a la parrilla,es-ES
Barchetta di patate,Barco de papa,es-ES
Barrette di Granifrutti soffiati,Bastoncitos de mahís,es-ES
Barrinha de Frutogrão,Bastoncitos de mahís,es-ES
Bate-Papo à Noite,Noches de charla,es-ES
Bateau-patate,Barco de papa,es-ES
Bathhouse Manjuu,Pastelillos de balneario,es-ES
Bauerngemüse nach Qingce-Art,Salteado de Chingtsé,es-ES
Baule dorato,Cofre dorado,es-ES
Bavarese al caffè,Bavaroise de café,es-ES
Bavarois Cà Phê,Bavaroise de café,es-ES
Bavarois au café,Bavaroise de café,es-ES
Bavyera Kahvesi,Bavaroise de café,es-ES
Baú Dourado,Cofre dorado,es-ES
Beau songe,Dulces sueños,es-ES
Beauté de tout temps,Belleza multiclima,es-ES
Beeren-Mizu-Dampfbrötchen,Pastelillos de bayas acuosos,es-ES
Beerenbecher,Copa de mahís,es-ES
Beignets lotus,Estrellitas de loto,es-ES
Belebende Katzenmahlzeit,Comida felina revitalizante,es-ES
Belebende Pizza,Pizza vigorizante,es-ES
Beleza de Todo Clima,Belleza multiclima,es-ES
Bellezza sempreverde,Belleza multiclima,es-ES
Bento rinvigorente,Bento energizante,es-ES
Bento énergisant,Bento energizante,es-ES
"Berg, Meer und Himmel","Montaña, mar y cielo",es-ES
Berries and Fried Meat,Carne frita con bayas,es-ES
Berry Herbal Candy,Caramelos de hierbas afrutados,es-ES
Berry Mizu Manjuu,Pastelillos de bayas acuosos,es-ES
Betrunkene Pflaumenblüten im Schnee,Embriaguez de ciruelas níveas,es-ES
Biberli Et Dilimleri,Tiras de carne salteadas,es-ES
Bibita 455,Bebida 455,es-ES
Bife,Filete a la barbacoa,es-ES
Bife da Aventureira Campeã!,Filete de la Caballera Exploradora,es-ES
Biftek,Filete a la barbacoa,es-ES
Biftek Tartar,Tartar de carne,es-ES
Bir Zamanlar Mondstadt,Érase una vez en Mondstadt,es-ES
Birch-Steamed Pork Ribs,Costillas al abedul,es-ES
Bird Egg Sushi,Sushi de huevo,es-ES
Biscoitos Amanteigados com Glacê,Fatteh,es-ES
Biscoitos de Sakura e Camarão,Galletas de camarón y cerezo,es-ES
Biscotto di Nanasso,Pastel Nanas,es-ES
Biscuits sauriennaurus,Sauriogalletas,es-ES
Bisque de Camarão,Bisqué de camarones,es-ES
Bisque de crevettes,Bisqué de camarones,es-ES
Bistecca,Filete a la barbacoa,es-ES
Bistecca della Vigilante!,Filete de la Caballera Exploradora,es-ES
Black-Back Perch Stew,Estofado de perca de lomo negro,es-ES
Blasen-Soufflé,Suflé burbujeante,es-ES
Blazed Meat Stew,Estofado de carne flameante,es-ES
Blobbocrema,Helado abotargado,es-ES
Blobboprofiterole,Burbiteroles,es-ES
Blubber Profiterole,Burbiteroles,es-ES
Blubbercream,Helado abotargado,es-ES
Boisson 455,Bebida 455,es-ES
Bol Kepçe Ziyafet,Desinhibición jovial,es-ES
Bolachas Saurus,Sauriogalletas,es-ES
Bolinha de Arroz,Bolitas de harina de arroz,es-ES
Bolinhas de Queijo ao Masala,Bolitas de queso con masala,es-ES
Bolinhas de Rabanete Fritas,Albóndigas de rábano fritas,es-ES
Bolinho Lua de Chá,Pasteles de té y luna,es-ES
Bolinho de Batata de Mondstadt,Tortilla de papas de Mondstadt,es-ES
Bolinho de Carne Picante,Panecillos de maíz con carne picante,es-ES
Bolinho de Flor Lótus,Estrellitas de loto,es-ES
