source,target,tgt_lng
%%%s %s,%2$s: %1$s%%,es-ES
%%%s %s,%s%% %s,es-ES
%2$s %1$s%%,%2$s: %1$s%%,es-ES
%2$s +%1$s,%2$s: +%1$s,es-ES
%2$s +%1$s%%,%2$s: +%1$s%%,es-ES
%2$s -%1$s,%2$s: -%1$s,es-ES
%2$s -%1$s%%,%2$s: -%1$s%%,es-ES
%2$s: %1$s,%s %s,es-ES
%2$s: %1$s%%,%s%% %s,es-ES
%2$s: +%1$s%%,+%s%% %s,es-ES
%2$s: -%1$s%%,-%s%% %s,es-ES
%s %% %s,%2$s: %1$s%%,es-ES
%s %% %s,%s%% %s,es-ES
%s %% en %s,%2$s: %1$s%%,es-ES
%s %% en %s,%s%% %s,es-ES
%s en %s,%s %s,es-ES
%s%% %s,%2$s: %1$s%%,es-ES
+%%%s %s,%2$s: +%1$s%%,es-ES
+%%%s %s,+%s%% %s,es-ES
+%s %% %s,%2$s: +%1$s%%,es-ES
+%s %% %s,+%s%% %s,es-ES
+%s %% en %s,%2$s: +%1$s%%,es-ES
+%s %% en %s,+%s%% %s,es-ES
+%s %s,%2$s: +%1$s,es-ES
+%s en %s,%2$s: +%1$s,es-ES
+%s%% %s,%2$s: +%1$s%%,es-ES
-%%%s %s,%2$s: -%1$s%%,es-ES
-%%%s %s,-%s%% %s,es-ES
-%s %% %s,%2$s: -%1$s%%,es-ES
-%s %% %s,-%s%% %s,es-ES
-%s %% en %s,%2$s: -%1$s%%,es-ES
-%s %% en %s,-%s%% %s,es-ES
-%s %s,%2$s: -%1$s,es-ES
-%s en %s,%2$s: -%1$s,es-ES
-%s%% %s,%2$s: -%1$s%%,es-ES
Abbaueffizienz,Eficiencia al romper bloques,es-ES
absorption maximale,Absorción máxima,es-ES
Absorção máxima,Absorción máxima,es-ES
Ad Etiketi Mesafesi,Distancia del identificador,es-ES
Ad Etiketi Puan Mesafesi,Distancia del marcador de puntuación,es-ES
Adım Yüksekliği,Altura de paso,es-ES
Air Drag Modifier,Modificador de resistencia del aire,es-ES
Alcance de atração das criaturas,Radio de atracción de criaturas,es-ES
Alcance de detecção do marcador,Rango de recepción del punto de referencia,es-ES
Alcance de interação com blocos,Rango de interacción con bloques,es-ES
Alcance de interação com entidades,Rango de interacción con entidades,es-ES
Alcance de perseguição das criaturas,Rango de seguimiento,es-ES
Alcance de transmissão do marcador,Rango de transmisión del punto de referencia,es-ES
Altezza del passo,Altura de paso,es-ES
Altura dos passos,Altura de paso,es-ES
Angriffsgeschwindigkeit,Velocidad de ataque,es-ES
Angriffsrückstoß,Empuje de ataque,es-ES
Angriffsschaden,Daño de ataque,es-ES
Armatura,Armadura,es-ES
Armor,Armadura,es-ES
Armor Toughness,Dureza de armadura,es-ES
Assorbimento massimo,Absorción máxima,es-ES
At Zıplama Gücü,Potencia de salto del caballo,es-ES
Attack Damage,Daño de ataque,es-ES
