source,target,tgt_lng
Altın Materyal,Incrustaciones de oro,es-ES
Amethyst,Incrustaciones de amatista,es-ES
Amethyst Material,Incrustaciones de amatista,es-ES
Ametist Materyal,Incrustaciones de amatista,es-ES
Bakır Materyal,Incrustaciones de cobre,es-ES
Copper Material,Incrustaciones de cobre,es-ES
D'oro,Incrustaciones de oro,es-ES
Demir Materyal,Incrustaciones de hierro,es-ES
Di ametista,Incrustaciones de amatista,es-ES
Di diamante,Incrustaciones de diamante,es-ES
Di ferro,Incrustaciones de hierro,es-ES
Di lapislazzuli,Incrustaciones de lapislázuli,es-ES
Di netherite,Incrustaciones de netherita,es-ES
Di quarzo,Incrustaciones de cuarzo,es-ES
Di rame,Incrustaciones de cobre,es-ES
Di redstone,Incrustaciones de redstone,es-ES
Di resina,Incrustaciones de resina,es-ES
Di smeraldo,Incrustaciones de esmeralda,es-ES
Diamant,Incrustaciones de diamante,es-ES
Diamond Material,Incrustaciones de diamante,es-ES
Eisen,Incrustaciones de hierro,es-ES
Elmas Materyal,Incrustaciones de diamante,es-ES
Emerald Material,Incrustaciones de esmeralda,es-ES
En améthyste,Incrustaciones de amatista,es-ES
En cuivre,Incrustaciones de cobre,es-ES
En diamant,Incrustaciones de diamante,es-ES
En fer,Incrustaciones de hierro,es-ES
En lapis-lazuli,Incrustaciones de lapislázuli,es-ES
En netherite,Incrustaciones de netherita,es-ES
En or,Incrustaciones de oro,es-ES
En quartz,Incrustaciones de cuarzo,es-ES
En redstone,Incrustaciones de redstone,es-ES
En résine,Incrustaciones de resina,es-ES
En émeraude,Incrustaciones de esmeralda,es-ES
Gold,Incrustaciones de oro,es-ES
Gold Material,Incrustaciones de oro,es-ES
Harz,Incrustaciones de resina,es-ES
Iron Material,Incrustaciones de hierro,es-ES
Kupfer,Incrustaciones de cobre,es-ES
Kuvars Materyal,Incrustaciones de cuarzo,es-ES
Lapis Material,Incrustaciones de lapislázuli,es-ES
Lapis Materyal,Incrustaciones de lapislázuli,es-ES
Lapislazuli,Incrustaciones de lapislázuli,es-ES
Material de Ametista,Incrustaciones de amatista,es-ES
Material de Cobre,Incrustaciones de cobre,es-ES
Material de Diamante,Incrustaciones de diamante,es-ES
Material de Esmeralda,Incrustaciones de esmeralda,es-ES
Material de Ferro,Incrustaciones de hierro,es-ES
Material de Lápis-Lazúli,Incrustaciones de lapislázuli,es-ES
Material de Netherita,Incrustaciones de netherita,es-ES
Material de Ouro,Incrustaciones de oro,es-ES
Material de Quartzo,Incrustaciones de cuarzo,es-ES
Material de Redstone,Incrustaciones de redstone,es-ES
Material de Resina,Incrustaciones de resina,es-ES
Netherit,Incrustaciones de netherita,es-ES
Netherit Materyal,Incrustaciones de netherita,es-ES
Netherite Material,Incrustaciones de netherita,es-ES
Quartz Material,Incrustaciones de cuarzo,es-ES
Quarz,Incrustaciones de cuarzo,es-ES
Redstone,Incrustaciones de redstone,es-ES
Redstone Material,Incrustaciones de redstone,es-ES
Redstone Materyal,Incrustaciones de redstone,es-ES
Resin Material,Incrustaciones de resina,es-ES
Reçine Materyal,Incrustaciones de resina,es-ES
Smaragd,Incrustaciones de esmeralda,es-ES
Vật liệu kim cương,Incrustaciones de diamante,es-ES
Vật liệu Netherit,Incrustaciones de netherita,es-ES
Vật liệu ngọc lưu ly,Incrustaciones de lapislázuli,es-ES
Vật liệu ngọc lục bảo,Incrustaciones de esmeralda,es-ES
Vật liệu nhựa cây,Incrustaciones de resina,es-ES
Vật liệu Redstone,Incrustaciones de redstone,es-ES
Vật liệu sắt,Incrustaciones de hierro,es-ES
Vật liệu thạch anh,Incrustaciones de cuarzo,es-ES
Vật liệu thạch anh tím,Incrustaciones de amatista,es-ES
Vật liệu vàng,Incrustaciones de oro,es-ES
Vật liệu đồng,Incrustaciones de cobre,es-ES
Zümrüt Materyal,Incrustaciones de esmeralda,es-ES
Алмазная,Incrustaciones de diamante,es-ES
Аметистовая,Incrustaciones de amatista,es-ES
Железная,Incrustaciones de hierro,es-ES
Золотая,Incrustaciones de oro,es-ES
Изумрудная,Incrustaciones de esmeralda,es-ES
Кварцевая,Incrustaciones de cuarzo,es-ES
Лазуритовая,Incrustaciones de lapislázuli,es-ES
Медная,Incrustaciones de cobre,es-ES
Незеритовая,Incrustaciones de netherita,es-ES
Редстоуновая,Incrustaciones de redstone,es-ES
Смоляная,Incrustaciones de resina,es-ES
วัสดุควอตซ์,Incrustaciones de cuarzo,es-ES
วัสดุทอง,Incrustaciones de oro,es-ES
วัสดุทองแดง,Incrustaciones de cobre,es-ES
วัสดุมรกต,Incrustaciones de esmeralda,es-ES
วัสดุยางไม้,Incrustaciones de resina,es-ES
วัสดุเนเธอไรต์,Incrustaciones de netherita,es-ES
วัสดุเพชร,Incrustaciones de diamante,es-ES
วัสดุเรดสโตน,Incrustaciones de redstone,es-ES
วัสดุเหล็ก,Incrustaciones de hierro,es-ES
วัสดุแลพิส,Incrustaciones de lapislázuli,es-ES
