source,target,tgt_lng
Aaron Cherof – A Familiar Room,Aaron Cherof - A Familiar Room,es-ES
Aaron Cherof – Bromeliad,Aaron Cherof - Bromeliad,es-ES
Aaron Cherof – Crescent Dunes,Aaron Cherof - Crescent Dunes,es-ES
Aaron Cherof – Echo in the Wind,Aaron Cherof - Echo in the Wind,es-ES
Aaron Cherof – Featherfall,Aaron Cherof - Featherfall,es-ES
Aaron Cherof – Puzzlebox,Aaron Cherof - Puzzlebox,es-ES
Aaron Cherof – Watcher,Aaron Cherof - Watcher,es-ES
Aaron Cherof — A Familiar Room,Aaron Cherof - A Familiar Room,es-ES
Aaron Cherof — Bromeliad,Aaron Cherof - Bromeliad,es-ES
Aaron Cherof — Crescent Dunes,Aaron Cherof - Crescent Dunes,es-ES
Aaron Cherof — Echo in the Wind,Aaron Cherof - Echo in the Wind,es-ES
Aaron Cherof — Featherfall,Aaron Cherof - Featherfall,es-ES
Aaron Cherof — Puzzlebox,Aaron Cherof - Puzzlebox,es-ES
Aaron Cherof — Watcher,Aaron Cherof - Watcher,es-ES
Amos Roddy – Below and Above,Amos Roddy - Below and Above,es-ES
Amos Roddy – Broken Clocks,Amos Roddy - Broken Clocks,es-ES
Amos Roddy – Fireflies,Amos Roddy - Fireflies,es-ES
Amos Roddy – Lilypad,Amos Roddy - Lilypad,es-ES
Amos Roddy – O’s Piano,Amos Roddy - O's Piano,es-ES
Amos Roddy — Below and Above,Amos Roddy - Below and Above,es-ES
Amos Roddy — Broken Clocks,Amos Roddy - Broken Clocks,es-ES
Amos Roddy — Fireflies,Amos Roddy - Fireflies,es-ES
Amos Roddy — Lilypad,Amos Roddy - Lilypad,es-ES
Amos Roddy — O's Piano,Amos Roddy - O's Piano,es-ES
C418 - Haunt Muskie,C418 - Taswell,es-ES
C418 – Alpha,C418 - Alpha,es-ES
C418 – Aria Math,C418 - Aria Math,es-ES
C418 – Axolotl,C418 - Axolotl,es-ES
C418 – Ballad of the Cats,C418 - Ballad of the Cats,es-ES
C418 – Beginning 2,C418 - Beginning 2,es-ES
C418 – Biome Fest,C418 - Biome Fest,es-ES
C418 – Blind Spots,C418 - Blind Spots,es-ES
C418 – Boss,C418 - Boss,es-ES
C418 – Clark,C418 - Clark,es-ES
C418 – Concrete Halls,C418 - Concrete Halls,es-ES
C418 – Danny,C418 - Danny,es-ES
C418 – Dead Voxel,C418 - Dead Voxel,es-ES
C418 – Dragon Fish,C418 - Dragon Fish,es-ES
C418 – Dreiton,C418 - Dreiton,es-ES
C418 – Dry Hands,C418 - Dry Hands,es-ES
C418 – Floating Trees,C418 - Floating Trees,es-ES
C418 – Haggstrom,C418 - Haggstrom,es-ES
C418 – Haunt Muskie,C418 - Haunt Muskie,es-ES
C418 – Key,C418 - Key,es-ES
C418 – Living Mice,C418 - Living Mice,es-ES
C418 – Mice on Venus,C418 - Mice on Venus,es-ES
C418 – Minecraft,C418 - Minecraft,es-ES
C418 – Moog City 2,C418 - Moog City 2,es-ES
C418 – Mutation,C418 - Mutation,es-ES
C418 – Oxygène,C418 - Oxygène,es-ES
C418 – Shuniji,C418 - Shuniji,es-ES
C418 – Subwoofer Lullaby,C418 - Subwoofer Lullaby,es-ES
C418 – Sweden,C418 - Sweden,es-ES
C418 – Taswell,C418 - Taswell,es-ES
C418 – The End,C418 - The End,es-ES
C418 – Warmth,C418 - Warmth,es-ES
C418 – Wet Hands,C418 - Wet Hands,es-ES
C418 — Alpha,C418 - Alpha,es-ES
C418 — Aria Math,C418 - Aria Math,es-ES
C418 — Axolotl,C418 - Axolotl,es-ES
C418 — Ballad of the Cats,C418 - Ballad of the Cats,es-ES
C418 — Beginning 2,C418 - Beginning 2,es-ES
C418 — Biome Fest,C418 - Biome Fest,es-ES
C418 — Blind Spots,C418 - Blind Spots,es-ES
C418 — Boss,C418 - Boss,es-ES
C418 — Clark,C418 - Clark,es-ES
C418 — Concrete Halls,C418 - Concrete Halls,es-ES
C418 — Danny,C418 - Danny,es-ES
C418 — Dead Voxel,C418 - Dead Voxel,es-ES
C418 — Dragon Fish,C418 - Dragon Fish,es-ES
C418 — Dreiton,C418 - Dreiton,es-ES
C418 — Dry Hands,C418 - Dry Hands,es-ES
C418 — Floating Trees,C418 - Floating Trees,es-ES
C418 — Haggstrom,C418 - Haggstrom,es-ES
C418 — Haunt Muskie,C418 - Haunt Muskie,es-ES
C418 — Key,C418 - Key,es-ES
C418 — Living Mice,C418 - Living Mice,es-ES
C418 — Mice on Venus,C418 - Mice on Venus,es-ES
C418 — Minecraft,C418 - Minecraft,es-ES
C418 — Moog City 2,C418 - Moog City 2,es-ES
C418 — Mutation,C418 - Mutation,es-ES
C418 — Oxygène,C418 - Oxygène,es-ES
C418 — Shuniji,C418 - Shuniji,es-ES
C418 — Subwoofer Lullaby,C418 - Subwoofer Lullaby,es-ES
C418 — Sweden,C418 - Sweden,es-ES
C418 — Taswell,C418 - Taswell,es-ES
C418 — The End,C418 - The End,es-ES
C418 — Warmth,C418 - Warmth,es-ES
C418 — Wet Hands,C418 - Wet Hands,es-ES
fingerspit – Ebb,fingerspit - Ebb,es-ES
fingerspit – Home,fingerspit - Home,es-ES
fingerspit – Memories,fingerspit - Memories,es-ES
fingerspit – Nightly,fingerspit - Nightly,es-ES
fingerspit – Shores,fingerspit - Shores,es-ES
fingerspit — Ebb,fingerspit - Ebb,es-ES
fingerspit — Home,fingerspit - Home,es-ES
fingerspit — Memories,fingerspit - Memories,es-ES
fingerspit — Nightly,fingerspit - Nightly,es-ES
fingerspit — Shores,fingerspit - Shores,es-ES
Kumi Tanioka – An Ordinary Day,Kumi Tanioka - An Ordinary Day,es-ES
Kumi Tanioka – Comforting Memories,Kumi Tanioka - Comforting Memories,es-ES
Kumi Tanioka – Floating Dream,Kumi Tanioka - Floating Dream,es-ES
Kumi Tanioka – komorebi,Kumi Tanioka - komorebi,es-ES
Kumi Tanioka – pokopoko,Kumi Tanioka - pokopoko,es-ES
Kumi Tanioka – yakusoku,Kumi Tanioka - yakusoku,es-ES
Kumi Tanioka — An Ordinary Day,Kumi Tanioka - An Ordinary Day,es-ES
Kumi Tanioka — Comforting Memories,Kumi Tanioka - Comforting Memories,es-ES
Kumi Tanioka — Floating Dream,Kumi Tanioka - Floating Dream,es-ES
Kumi Tanioka — komorebi,Kumi Tanioka - komorebi,es-ES
Kumi Tanioka — pokopoko,Kumi Tanioka - pokopoko,es-ES
Kumi Tanioka — yakusoku,Kumi Tanioka - yakusoku,es-ES
Lena Raine – Aerie,Lena Raine - Aerie,es-ES
Lena Raine – Ancestry,Lena Raine - Ancestry,es-ES
Lena Raine – Chrysopoeia,Lena Raine - Chrysopoeia,es-ES
Lena Raine – Deeper,Lena Raine - Deeper,es-ES
Lena Raine – Eld Unknown,Lena Raine - Eld Unknown,es-ES
Lena Raine – Endless,Lena Raine - Endless,es-ES
Lena Raine – Firebugs,Lena Raine - Firebugs,es-ES
Lena Raine – Infinite Amethyst,Lena Raine - Infinite Amethyst,es-ES
Lena Raine – Labyrinthine,Lena Raine - Labyrinthine,es-ES
Lena Raine – Left to Bloom,Lena Raine - Left to Bloom,es-ES
Lena Raine – One More Day,Lena Raine - One More Day,es-ES
Lena Raine – Rubedo,Lena Raine - Rubedo,es-ES
Lena Raine – So Below,Lena Raine - So Below,es-ES
Lena Raine – Stand Tall,Lena Raine - Stand Tall,es-ES
Lena Raine – Wending,Lena Raine - Wending,es-ES
Lena Raine — Aerie,Lena Raine - Aerie,es-ES
Lena Raine — Ancestry,Lena Raine - Ancestry,es-ES
Lena Raine — Chrysopoeia,Lena Raine - Chrysopoeia,es-ES
Lena Raine — Deeper,Lena Raine - Deeper,es-ES
Lena Raine — Eld Unknown,Lena Raine - Eld Unknown,es-ES
Lena Raine — Endless,Lena Raine - Endless,es-ES
Lena Raine — Firebugs,Lena Raine - Firebugs,es-ES
Lena Raine — Infinite Amethyst,Lena Raine - Infinite Amethyst,es-ES
Lena Raine — Labyrinthine,Lena Raine - Labyrinthine,es-ES
Lena Raine — Left to Bloom,Lena Raine - Left to Bloom,es-ES
Lena Raine — One More Day,Lena Raine - One More Day,es-ES
Lena Raine — Rubedo,Lena Raine - Rubedo,es-ES
Lena Raine — So Below,Lena Raine - So Below,es-ES
Lena Raine — Stand Tall,Lena Raine - Stand Tall,es-ES
Lena Raine — Wending,Lena Raine - Wending,es-ES
Tanioka Kumi - An Ordinary Day,Kumi Tanioka - An Ordinary Day,es-ES
Tanioka Kumi - Comforting Memories,Kumi Tanioka - Comforting Memories,es-ES
Tanioka Kumi - Floating Dream,Kumi Tanioka - Floating Dream,es-ES
Tanioka Kumi - komorebi,Kumi Tanioka - komorebi,es-ES
Tanioka Kumi - pokopoko,Kumi Tanioka - pokopoko,es-ES
Tanioka Kumi - yakusoku,Kumi Tanioka - yakusoku,es-ES
Аарон Шероф — A Familiar Room,Aaron Cherof - A Familiar Room,es-ES
Аарон Шероф — Bromeliad,Aaron Cherof - Bromeliad,es-ES
Аарон Шероф — Crescent Dunes,Aaron Cherof - Crescent Dunes,es-ES
Аарон Шероф — Echo in the Wind,Aaron Cherof - Echo in the Wind,es-ES
Аарон Шероф — Featherfall,Aaron Cherof - Featherfall,es-ES
Аарон Шероф — Puzzlebox,Aaron Cherof - Puzzlebox,es-ES
Аарон Шероф — Watcher,Aaron Cherof - Watcher,es-ES
Куми Таниока — An Ordinary Day,Kumi Tanioka - An Ordinary Day,es-ES
Куми Таниока — Comforting Memories,Kumi Tanioka - Comforting Memories,es-ES
Куми Таниока — Floating Dream,Kumi Tanioka - Floating Dream,es-ES
Куми Таниока — komorebi,Kumi Tanioka - komorebi,es-ES
Куми Таниока — pokopoko,Kumi Tanioka - pokopoko,es-ES
Куми Таниока — yakusoku,Kumi Tanioka - yakusoku,es-ES
Лена Рейн — Aerie,Lena Raine - Aerie,es-ES
Лена Рейн — Ancestry,Lena Raine - Ancestry,es-ES
Лена Рейн — Chrysopoeia,Lena Raine - Chrysopoeia,es-ES
Лена Рейн — Deeper,Lena Raine - Deeper,es-ES
Лена Рейн — Eld Unknown,Lena Raine - Eld Unknown,es-ES
Лена Рейн — Endless,Lena Raine - Endless,es-ES
Лена Рейн — Firebugs,Lena Raine - Firebugs,es-ES
Лена Рейн — Infinite Amethyst,Lena Raine - Infinite Amethyst,es-ES
Лена Рейн — Labyrinthine,Lena Raine - Labyrinthine,es-ES
Лена Рейн — Left to Bloom,Lena Raine - Left to Bloom,es-ES
Лена Рейн — One More Day,Lena Raine - One More Day,es-ES
Лена Рейн — Rubedo,Lena Raine - Rubedo,es-ES
Лена Рейн — So Below,Lena Raine - So Below,es-ES
Лена Рейн — Stand Tall,Lena Raine - Stand Tall,es-ES
Лена Рейн — Wending,Lena Raine - Wending,es-ES
Эймос Родди — Below and Above,Amos Roddy - Below and Above,es-ES
Эймос Родди — Broken Clocks,Amos Roddy - Broken Clocks,es-ES
Эймос Родди — Fireflies,Amos Roddy - Fireflies,es-ES
Эймос Родди — Lilypad,Amos Roddy - Lilypad,es-ES
Эймос Родди — O's Piano,Amos Roddy - O's Piano,es-ES
谷冈久美 - An Ordinary Day,Kumi Tanioka - An Ordinary Day,es-ES
谷冈久美 - Comforting Memories,Kumi Tanioka - Comforting Memories,es-ES
谷冈久美 - Floating Dream,Kumi Tanioka - Floating Dream,es-ES
谷冈久美 - komorebi,Kumi Tanioka - komorebi,es-ES
谷冈久美 - pokopoko,Kumi Tanioka - pokopoko,es-ES
谷冈久美 - yakusoku,Kumi Tanioka - yakusoku,es-ES
谷岡久美 - An Ordinary Day,Kumi Tanioka - An Ordinary Day,es-ES
谷岡久美 - Comforting Memories,Kumi Tanioka - Comforting Memories,es-ES
谷岡久美 - Floating Dream,Kumi Tanioka - Floating Dream,es-ES
谷岡久美 - komorebi,Kumi Tanioka - komorebi,es-ES
谷岡久美 - pokopoko,Kumi Tanioka - pokopoko,es-ES
谷岡久美 - yakusoku,Kumi Tanioka - yakusoku,es-ES
