source,target,tgt_lng
"""Buổi Trình Diễn Thời Trang""","""แฟชั่นโชว์""",th-TH
"""Bài Tập Về Nhà""","""After-Class Practice""",th-TH
"""Bí Pháp Độc Quyền""",Secret Art,th-TH
"""Calor""","""Warmth""",th-TH
"""Caçado e Capturado""","""Tagged and Bagged""",th-TH
"""Chuẩn Khuôn Khổ""","""My Way""",th-TH
"""Consommé Purete""","""Consomme Purete""",th-TH
"""Consommé Pureté""","""Consomme Purete""",th-TH
"""Cứ Chọn Thoải Mái!""","""Pick What You Like!""",th-TH
"""Defile""","""แฟชั่นโชว์""",th-TH
"""Deniz Kuşunun Yolculuğu""","""Seabird's Sojourn""",th-TH
"""Ders Sonrası Pratik""","""After-Class Practice""",th-TH
"""Empilhar""","""Pile 'Em Up""",th-TH
"""Era Uma Vez em Mondstadt""","""Once Upon a Time in Mondstadt""",th-TH
"""Escolha o Que Quiser!""","""Pick What You Like!""",th-TH
"""Fashion Show""","""แฟชั่นโชว์""",th-TH
"""Gözaltı""","""Tagged and Bagged""",th-TH
"""Hiçlik Avı""","""Abyssal Bounty""",th-TH
"""Hỗ Trợ Tình Cảm""",Emotional Support,th-TH
"""Không Trượt Phát Nào""",The Bullseye Roast,th-TH
"""Kế Sách Kỳ Diệu""",A Stunning Stratagem,th-TH
"""Meu Jeito""","""My Way""",th-TH
"""Mülkün Temeli""","""Pour la Justice""",th-TH
"""Một Giọt Mưa Bay""","""Consomme Purete""",th-TH
"""Neve na Lareira""","""Snow on the Hearth""",th-TH
"""Neşeli Gecelerin Sohbetleri""","""Chatter of Joyful Nights""",th-TH
"""Pratica dopo le lezioni""","""After-Class Practice""",th-TH
"""Proustis""","""Pour la Justice""",th-TH
"""Prática Pós-Aula""","""After-Class Practice""",th-TH
"""Quà Từ Vực Tối""","""Abyssal Bounty""",th-TH
"""Saf Konsome""","""Consomme Purete""",th-TH
"""Scegli quello che preferisci!""","""Pick What You Like!""",th-TH
"""Seç Beğen Al!""","""Pick What You Like!""",th-TH
"""Show de Moda""","""แฟชั่นโชว์""",th-TH
"""Sonhos Curadores""",Dreams of Healing,th-TH
"""Sweet Dream""",Sweet Dream,th-TH
"""Săn Bắt""","""Tagged and Bagged""",th-TH
"""Thiên Nga Tuyết Bên Hồ""",Lakeside Snow Swan,th-TH
"""Tán Gẫu Vui Vẻ""","""Chatter of Joyful Nights""",th-TH
"""Ấm Áp""","""Warmth""",th-TH
455特飲,Drink 455,th-TH
455特饮,Drink 455,th-TH
A Determinação,The Endeavor,th-TH
A mi manera,"""My Way""",th-TH
A modo mio,"""My Way""",th-TH
A non finire,More-and-More,th-TH
A Única Verdade,ความจริงเพียงหนึ่งเดียว,th-TH
Abalone Vegetariano,Vegetarian Abalone,th-TH
Abalone vegetariano,Vegetarian Abalone,th-TH
Aboul'moras,Show Me the Mora,th-TH
Abulón vegetariano,Vegetarian Abalone,th-TH
Abundância Anual,Bountiful Year,th-TH
Acarajé,Fried Shrimp Beanball,th-TH
Acılı Ekmek Dolması,Chili-Mince Cornbread Bun,th-TH
Acılı Jueyun Tavuğu,Jueyun Chili Chicken,th-TH
Adeptus Doyuran,Adeptus' Temptation,th-TH
Ajilenakh Kömür Keki,Charcoal-Baked Ajilenakh Cake,th-TH
Ajilenakh Ngào Đường,Candied Ajilenakh Nut,th-TH
Albóndigas de camarón dorado,Golden Shrimp Balls,th-TH
Albóndigas de rábano fritas,Fried Radish Balls,th-TH
Albóndigas especiadas,Scented Meat Balls,th-TH
Alegria Envolvente,Encompassing Gladness,th-TH
Alegría envolvente,Encompassing Gladness,th-TH
Alev İzleri,Hearthfire's Trail,th-TH
