source,target,tgt_lng
"""%s"" est trop volumineux !",‚%s‘ ist zu groß!,de-DE
"""%s"" é muito grande!",‚%s‘ ist zu groß!,de-DE
"""%s""와 한 쌍임",Verknüpft mit „%s“,de-DE
%1$s ay,%1$s Monat(e),de-DE
"%1$s ay, %2$s gün","%1$s Monat(e), %2$s Tag(e)",de-DE
%1$s dakika önce,vor %1$s Minute(n),de-DE
%1$s day(s),%1$s Tag(e),de-DE
%1$s day(s) ago,vor %1$s Tag(en),de-DE
%1$s dia(s),%1$s Tag(e),de-DE
%1$s día(s),%1$s Tag(e),de-DE
%1$s giorno/i,%1$s Tag(e),de-DE
%1$s giorno/i fa,vor %1$s Tag(en),de-DE
%1$s giây trước,vor %1$s Sekunde(n),de-DE
%1$s giờ trước,vor %1$s Stunde(n),de-DE
%1$s gün,%1$s Tag(e),de-DE
%1$s gün önce,vor %1$s Tag(en),de-DE
%1$s hour(s) ago,vor %1$s Stunde(n),de-DE
%1$s jour(s),%1$s Tag(e),de-DE
%1$s mes(es),%1$s Monat(e),de-DE
"%1$s mes(es), %2$s día(s)","%1$s Monat(e), %2$s Tag(e)",de-DE
%1$s mese/i,%1$s Monat(e),de-DE
"%1$s mese/i, %2$s giorno/i","%1$s Monat(e), %2$s Tag(e)",de-DE
%1$s minute(s) ago,vor %1$s Minute(n),de-DE
%1$s minuto/i fa,vor %1$s Minute(n),de-DE
%1$s mois,%1$s Monat(e),de-DE
%1$s mois et %2$s jour(s),"%1$s Monat(e), %2$s Tag(e)",de-DE
%1$s month(s),%1$s Monat(e),de-DE
"%1$s month(s), %2$s day(s)","%1$s Monat(e), %2$s Tag(e)",de-DE
%1$s mês(es),%1$s Monat(e),de-DE
"%1$s mês(es), %2$s dia(s)","%1$s Monat(e), %2$s Tag(e)",de-DE
%1$s ngày,%1$s Tag(e),de-DE
%1$s ngày trước,vor %1$s Tag(en),de-DE
%1$s ora/e fa,vor %1$s Stunde(n),de-DE
%1$s phút trước,vor %1$s Minute(n),de-DE
%1$s saat önce,vor %1$s Stunde(n),de-DE
%1$s saniye önce,vor %1$s Sekunde(n),de-DE
%1$s second(s) ago,vor %1$s Sekunde(n),de-DE
%1$s secondo/i fa,vor %1$s Sekunde(n),de-DE
%1$s tháng,%1$s Monat(e),de-DE
"%1$s tháng, %2$s ngày","%1$s Monat(e), %2$s Tag(e)",de-DE
%1$s дней,%1$s Tag(e),de-DE
%1$s дней назад,vor %1$s Tag(en),de-DE
%1$s мес.,%1$s Monat(e),de-DE
"%1$s мес., %2$s дн.","%1$s Monat(e), %2$s Tag(e)",de-DE
%1$s минут назад,vor %1$s Minute(n),de-DE
%1$s секунд назад,vor %1$s Sekunde(n),de-DE
%1$s часов назад,vor %1$s Stunde(n),de-DE
%1$s ชั่วโมงที่แล้ว,vor %1$s Stunde(n),de-DE
%1$s นาทีที่แล้ว,vor %1$s Minute(n),de-DE
%1$s วัน,%1$s Tag(e),de-DE
%1$s วันที่แล้ว,vor %1$s Tag(en),de-DE
%1$s วินาทีที่แล้ว,vor %1$s Sekunde(n),de-DE
%1$s เดือน,%1$s Monat(e),de-DE
%1$s เดือน %2$s วัน,"%1$s Monat(e), %2$s Tag(e)",de-DE
%1$s 個月,%1$s Monat(e),de-DE
%1$s 個月 %2$s 天,"%1$s Monat(e), %2$s Tag(e)",de-DE
%1$s 分鐘前,vor %1$s Minute(n),de-DE
%1$s 天,%1$s Tag(e),de-DE
%1$s 天前,vor %1$s Tag(en),de-DE
