source,target,tgt_lng
特殊作战・神名十文字篇,特殊作戰十字神名篇,zh-TW
特殊作戦・デカグラマトン編,特殊作戰十字神名篇,zh-TW
Special Mission Decagrammaton,特殊作戰十字神名篇,zh-TW
특수 작전 데카그라마톤 편,特殊作戰十字神名篇,zh-TW
ปฏิบัติการพิเศษ ภาคเดคาแกรมมาทอน,特殊作戰十字神名篇,zh-TW
樱花烂漫庆典大骚动！,櫻花盛開慶典大騷動！,zh-TW
桜花爛漫お祭り騒ぎ！,櫻花盛開慶典大騷動！,zh-TW
Cherry Blossom Festival Commotion!,櫻花盛開慶典大騷動！,zh-TW
벚꽃만발 축제대소동!,櫻花盛開慶典大騷動！,zh-TW
เทศกาลดอกซากุระบานสะพรั่ง!,櫻花盛開慶典大騷動！,zh-TW
革命之伊万库帕拉,革命的伊凡．庫帕拉,zh-TW
革命のイワン・クパーラ,革命的伊凡．庫帕拉,zh-TW
A Revolutionary Ivan Kupala,革命的伊凡．庫帕拉,zh-TW
혁명의 이반 쿠팔라,革命的伊凡．庫帕拉,zh-TW
ปฏิวัติป่วน อีวาน คูปาลา,革命的伊凡．庫帕拉,zh-TW
夏日天空的愿望清单,夏日天空的願望清單,zh-TW
夏空のウィッシュリスト,夏日天空的願望清單,zh-TW
Summer Sky's Wishlist,夏日天空的願望清單,zh-TW
여름 하늘의 위시리스트,夏日天空的願望清單,zh-TW
ความปรารถนาในฤดูร้อน,夏日天空的願望清單,zh-TW
日奈会长的夏日休假！,陽奈委員長的暑假！,zh-TW
ヒナ委員長のなつやすみっ！,陽奈委員長的暑假！,zh-TW
Head Prefect Hina's Summer Break!,陽奈委員長的暑假！,zh-TW
히나 선도부장님의 여름방학!,陽奈委員長的暑假！,zh-TW
ปิดเทอมหน้าร้อน ของประธานกรรมการวินัยฮินะ!,陽奈委員長的暑假！,zh-TW
在梦幻岛玩捉迷藏,夢幻島的捉迷藏,zh-TW
ネバーランドでつかまえて,夢幻島的捉迷藏,zh-TW
Playing Tag at Neverland,夢幻島的捉迷藏,zh-TW
네버랜드에서의 술래잡기,夢幻島的捉迷藏,zh-TW
เล่นซ่อนแอบในดินแดนในฝัน,夢幻島的捉迷藏,zh-TW
船上的兔子追击者,船上的兔子追逐者,zh-TW
船上のバニーチェイサー,船上的兔子追逐者,zh-TW
Bunny Chasers on Board,船上的兔子追逐者,zh-TW
선상의 바니 체이서,船上的兔子追逐者,zh-TW
ตามล่าบันนี่ ภารกิจลับบนเรือยอร์ช,船上的兔子追逐者,zh-TW
初音未来的特别演出,初音未來的特別現場會,zh-TW
初音ミクのスペシャルライブ,初音未來的特別現場會,zh-TW
Hatsune Miku Live,初音未來的特別現場會,zh-TW
하츠네 미쿠의 스페셜 라이브,初音未來的特別現場會,zh-TW
ฮัตสึเนะ มิกุ สเปเชียล ไลฟ์,初音未來的特別現場會,zh-TW
227号温泉乡运营记录！,227號溫泉浴場營運日誌！,zh-TW
227号温泉郷の運営記録！,227號溫泉浴場營運日誌！,zh-TW
Hot Springs Resort No. 227 Daily Logs!,227號溫泉浴場營運日誌！,zh-TW
227호 온천장 운영일지!,227號溫泉浴場營運日誌！,zh-TW
บันทึกละมุน ออนเซ็น No.227!,227號溫泉浴場營運日誌！,zh-TW
新春狂想曲第68号,新春狂想曲第68號,zh-TW
新春狂想曲第68番,新春狂想曲第68號,zh-TW
New Year's Rhapsody No. 68,新春狂想曲第68號,zh-TW
신춘광상곡 제68번,新春狂想曲第68號,zh-TW
บทบรรเลงแห่งปีใหม่ No.68,新春狂想曲第68號,zh-TW
沙勒的快乐♥情人节巡逻,夏萊的快樂♡情人節巡邏,zh-TW
