source,target,tgt_lng
%2$sを%1$s体倒しました,You killed %s %s,en-US
%2$s을(를) %1$s번 죽였습니다,You killed %s %s,en-US
%s %s öldürdün,You killed %s %s,en-US
%s hat dich %s‐mal getötet,%s killed you %s time(s),en-US
%s nunca matou você,You have never been killed by %s,en-US
%s seni %s defa öldürdü,%s killed you %s time(s),en-US
%s tarafından hiç öldürülmediniz,You have never been killed by %s,en-US
%s đã giết bạn %s lần,%s killed you %s time(s),en-US
%s убил вас %s раз,%s killed you %s time(s),en-US
%s ฆ่าคุณ %s ครั้ง,%s killed you %s time(s),en-US
%sに%s回倒されました,%s killed you %s time(s),en-US
%s杀死了你%s次,%s killed you %s time(s),en-US
%s에게 %s번 죽었습니다,%s killed you %s time(s),en-US
%s에게 죽은 적이 없습니다,You have never been killed by %s,en-US
%s을(를) 죽인 적이 없습니다,You have never killed %s,en-US
Abgebaut,Times Mined,en-US
Acqua prelevata da calderoni,Water Taken from Cauldron,en-US
Agua tomada de calderos,Water Taken from Cauldron,en-US
Almalar,Picked Up,en-US
Alvos atingidos,Targets Hit,en-US
Alınan Hasar,Damage Taken,en-US
Ambosse benutzt,Interactions with Anvil,en-US
Animais acasalados,Animals Bred,en-US
Animales criados,Animals Bred,en-US
Animali allevati,Animals Bred,en-US
Animaux engendrés,Animals Bred,en-US
Aranan Bırakıcılar,Droppers Searched,en-US
Aranan Fırlatıcılar,Dispensers Searched,en-US
Aranan Huniler,Hoppers Searched,en-US
Armaduras de cuero desteñidas,Armor Pieces Cleaned,en-US
Atla Alınan Yol,Distance by Horse,en-US
Aufgesammelt,Picked Up,en-US
Ayarlanan Nota Blokları,Note Blocks Tuned,en-US
Açılan Ender Sandıkları,Ender Chests Opened,en-US
Açılan Fıçılar,Barrels Opened,en-US
Açılan Sandıklar,Chests Opened,en-US
Açılan Shulker Kutuları,Shulker Boxes Opened,en-US
Banner gewaschen,Banners Cleaned,en-US
Bannières nettoyées,Banners Cleaned,en-US
Barili aperti,Barrels Opened,en-US
Barriles abiertos,Barrels Opened,en-US
Barris abertos,Barrels Opened,en-US
Bauli aperti,Chests Opened,en-US
Bauli di ender aperti,Ender Chests Opened,en-US
Bauli trappola attivati,Trapped Chests Triggered,en-US
Baús abertos,Chests Opened,en-US
Baús com Armadilha acionados,Trapped Chests Triggered,en-US
Baús de Ender abertos,Ender Chests Opened,en-US
Benutzt,Times Used,en-US
Bersagli colpiti,Targets Hit,en-US
Bett benutzt,Times Slept in a Bed,en-US
Bileme Taşı ile etkileşimler,Interactions with Grindstone,en-US
Blocchi sonori accordati,Note Blocks Tuned,en-US
Blocchi sonori suonati,Note Blocks Played,en-US
Blocos Musicais afinados,Note Blocks Tuned,en-US
Blocos Musicais tocados,Note Blocks Played,en-US
Blocs musicaux accordés,Note Blocks Tuned,en-US
Blocs musicaux joués,Note Blocks Played,en-US
Bloques musicales afinados,Note Blocks Tuned,en-US
Bloques musicales tocados,Note Blocks Played,en-US
Boîtes de Shulker nettoyées,Shulker Boxes Cleaned,en-US
Boîtes de Shulker ouvertes,Shulker Boxes Opened,en-US
Braustände benutzt,Interactions with Brewing Stand,en-US
Büyülenen Eşyalar,Items Enchanted,en-US
Bırakmalar,Dropped,en-US
Bırakılan Eşyalar,Items Dropped,en-US
Bạn chưa bao giờ bị giết bởi %s,You have never been killed by %s,en-US
Bạn chưa bao giờ giết %s,You have never killed %s,en-US
Bạn đã giết %s %s,You killed %s %s,en-US
Caixas de Shulker abertas,Shulker Boxes Opened,en-US
Caixas de Shulker limpas,Shulker Boxes Cleaned,en-US
Cajas de shulker abiertas,Shulker Boxes Opened,en-US
Cajas de shulker vaciadas,Shulker Boxes Cleaned,en-US
Caldeirões enchidos,Cauldrons Filled,en-US
Calderoni riempiti,Cauldrons Filled,en-US
Calderos rellenados,Cauldrons Filled,en-US
Campanas tocadas,Bells Rung,en-US
Campane suonate,Bells Rung,en-US
Cette créature ne vous a jamais tué,You have never been killed by %s,en-US
Cette créature vous a déjà tué %2$s fois,%s killed you %s time(s),en-US
Chaudrons remplis,Cauldrons Filled,en-US
Cibles touchées,Targets Hit,en-US
Cloches sonnées,Bells Rung,en-US
Coffres de l'Ender ouverts,Ender Chests Opened,en-US
Coffres ouverts,Chests Opened,en-US
Coffres piégés déclenchés,Trapped Chests Triggered,en-US
Cofres abiertos,Chests Opened,en-US
Cofres de ender abiertos,Ender Chests Opened,en-US
Cofres trampa activados,Trapped Chests Triggered,en-US
Comercios con aldeanos,Traded with Villagers,en-US
Consumati,Times Broken,en-US
Conversaciones con aldeanos,Talked to Villagers,en-US
Conversas com Aldeões,Talked to Villagers,en-US
Conversazioni con villici,Talked to Villagers,en-US
Creature uccise,Mob Kills,en-US
Criaturas asesinadas,Mob Kills,en-US
Criaturas mortas,Mob Kills,en-US
Créatures tuées,Mob Kills,en-US
Danno assorbito,Damage Absorbed,en-US
Danno bloccato da scudo,Damage Blocked by Shield,en-US
Danno inflitto,Damage Dealt,en-US
Danno inflitto (assorbito),Damage Dealt (Absorbed),en-US
Danno inflitto (resistito),Damage Dealt (Resisted),en-US
Danno resistito,Damage Resisted,en-US
Danno subito,Damage Taken,en-US
Dano absorvido,Damage Absorbed,en-US
Dano bloqueado por escudo,Damage Blocked by Shield,en-US
Dano causado,Damage Dealt,en-US
Dano causado (absorvido),Damage Dealt (Absorbed),en-US
Dano causado (resistido),Damage Dealt (Resisted),en-US
Dano resistido,Damage Resisted,en-US
Dano sofrido,Damage Taken,en-US
Daño absorbido,Damage Absorbed,en-US
Daño bloqueado con escudo,Damage Blocked by Shield,en-US
Daño causado,Damage Dealt,en-US
Daño causado (absorbido),Damage Dealt (Absorbed),en-US
Daño causado (resistido),Damage Dealt (Resisted),en-US
Daño recibido,Damage Taken,en-US
Daño resistido,Damage Resisted,en-US
Demirci Masası ile etkileşimler,Interactions with Smithing Table,en-US
Descansos numa Cama,Times Slept in a Bed,en-US
Descansos numa Cama de Palha,Times Slept in a Straw Bed,en-US
Dianas acertadas,Targets Hit,en-US
Dischi musicali riprodotti,Music Discs Played,en-US
Discos Musicais tocados,Music Discs Played,en-US
Discos reproducidos,Music Discs Played,en-US
Dispensadores examinados,Dispensers Searched,en-US
Disques de musique joués,Music Discs Played,en-US
Distance courue,Distance Sprinted,en-US
Distance en bateau,Distance by Boat,en-US
Distance en wagonnet,Distance by Minecart,en-US
Distance en élytres,Distance by Elytra,en-US
Distance grimpée,Distance Climbed,en-US
Distance parcourue accroupi,Distance Crouched,en-US
Distance parcourue en l'air,Distance Flown,en-US
Distance parcourue en tombant,Distance Fallen,en-US
Distance parcourue sous l'eau,Distance Walked under Water,en-US
Distance parcourue sur l'eau,Distance Walked on Water,en-US
Distance parcourue à la nage,Distance Swum,en-US
Distance parcourue à pied,Distance Walked,en-US
Distance sur un arpenteur,Distance by Strider,en-US
Distance sur un Ghast joyeux,Distance by Happy Ghast,en-US
Distance sur un nautile,Distance by Nautilus,en-US
Distance à cheval,Distance by Horse,en-US
Distance à dos de cochon,Distance by Pig,en-US
Distancia a caballo,Distance by Horse,en-US
Distancia agachado,Distance Crouched,en-US
Distancia caminada,Distance Walked,en-US
Distancia caminada bajo agua,Distance Walked under Water,en-US
Distancia caminada sobre agua,Distance Walked on Water,en-US
Distancia caída,Distance Fallen,en-US
Distancia corriendo,Distance Sprinted,en-US
Distancia en barca,Distance by Boat,en-US
Distancia en cerdo,Distance by Pig,en-US
Distancia en ghast feliz,Distance by Happy Ghast,en-US
Distancia en nautilo,Distance by Nautilus,en-US
Distancia en vagoneta,Distance by Minecart,en-US
Distancia escalada,Distance Climbed,en-US
Distancia nadada,Distance Swum,en-US
Distancia sobre lavagante,Distance by Strider,en-US
Distancia volada,Distance Flown,en-US
Distancia volada en élitros,Distance by Elytra,en-US
Distanza a cavallo,Distance by Horse,en-US
Distanza a nuoto,Distance Swum,en-US
Distanza a piedi,Distance Walked,en-US
Distanza a piedi in acqua bassa,Distance Walked on Water,en-US
Distanza a piedi sott'acqua,Distance Walked under Water,en-US
Distanza con elitre,Distance by Elytra,en-US
Distanza da accovacciato,Distance Crouched,en-US
Distanza in arrampicata,Distance Climbed,en-US
Distanza in barca,Distance by Boat,en-US
Distanza in caduta,Distance Fallen,en-US
Distanza in corsa,Distance Sprinted,en-US
Distanza in volo,Distance Flown,en-US
Distanza su ghast allegro,Distance by Happy Ghast,en-US
Distanza su maiale,Distance by Pig,en-US
Distanza su nautilo,Distance by Nautilus,en-US
Distanza su strider,Distance by Strider,en-US
Distanza su vagonetto,Distance by Minecart,en-US
Distributeurs inspectés,Dispensers Searched,en-US
Distributori esaminati,Dispensers Searched,en-US
Distância a Cavalo,Distance by Horse,en-US
Distância agachado,Distance Crouched,en-US
Distância caminhada,Distance Walked,en-US
Distância caminhada sobre a água,Distance Walked on Water,en-US
Distância com Bote,Distance by Boat,en-US
Distância com Carrinhos de Mina,Distance by Minecart,en-US
Distância com Ghast Feliz,Distance by Happy Ghast,en-US
Distância com Marchador,Distance by Strider,en-US
Distância com Náutilo,Distance by Nautilus,en-US
Distância com Porco,Distance by Pig,en-US
Distância com Élitros,Distance by Elytra,en-US
Distância corrida,Distance Sprinted,en-US
Distância debaixo d'água,Distance Walked under Water,en-US
Distância em queda,Distance Fallen,en-US
Distância em voo,Distance Flown,en-US
Distância escalada,Distance Climbed,en-US
Distância nadada,Distance Swum,en-US
Dokuma Tezgâhı ile etkileşimler,Interactions with Loom,en-US
Doldurulan Kazanlar,Cauldrons Filled,en-US
Domuzla Alınan Yol,Distance by Pig,en-US
Droppers inspectés,Droppers Searched,en-US
Du hast %s %s erlegt,You killed %s %s,en-US
Du hast %s nie erlegt,You have never killed %s,en-US
Du wurdest nie von %s getötet,You have never been killed by %s,en-US
Duman Fırını ile etkileşimler,Interactions with Smoker,en-US
Dégâts absorbés,Damage Absorbed,en-US
Dégâts bloqués par le bouclier,Damage Blocked by Shield,en-US
Dégâts infligés,Damage Dealt,en-US
Dégâts infligés (absorbés),Damage Dealt (Absorbed),en-US
Dégâts infligés (résistés),Damage Dealt (Resisted),en-US
Dégâts reçus,Damage Taken,en-US
Dégâts résistés,Damage Resisted,en-US
Dünyanın Açık Kalma Süresi,Time with World Open,en-US
Düşülen Mesafe,Distance Fallen,en-US
Eau prise de chaudrons,Water Taken from Cauldron,en-US
Ejetores examinados,Dispensers Searched,en-US
Elitrayla Alınan Yol,Distance by Elytra,en-US
Emilen Hasar,Damage Absorbed,en-US
Endertruhen geöffnet,Ender Chests Opened,en-US
Entonnoirs inspectés,Hoppers Searched,en-US
Estandartes enxaguados,Banners Cleaned,en-US
Estandartes limpiados,Banners Cleaned,en-US
Estratti,Times Mined,en-US
Eğilerek Katedilen Mesafe,Distance Crouched,en-US
Eğilme Süresi,Sneak Time,en-US
Fabbricati,Times Crafted,en-US
Fabricados,Times Crafted,en-US
Fallen gelassen,Dropped,en-US
Fatias de Bolo ingeridas,Cake Slices Eaten,en-US
Fener ile etkileşimler,Interactions with Beacon,en-US
Fette di torta mangiate,Cake Slices Eaten,en-US
Fische gefangen,Fish Caught,en-US
Funis examinados,Hoppers Searched,en-US
Fässer geöffnet,Barrels Opened,en-US
Gegenstände fallen gelassen,Items Dropped,en-US
Gegenstände verzaubert,Items Enchanted,en-US
Gettatori esaminati,Droppers Searched,en-US
Giocatori uccisi,Player Kills,en-US
Glocken geläutet,Bells Rung,en-US
Haritacı Masası ile etkileşimler,Interactions with Cartography Table,en-US
Has matado %s,You killed %s %s,en-US
Has matado 0,You have never killed %s,en-US
Hergestellt,Times Crafted,en-US
Hiç %s öldürmediniz,You have never killed %s,en-US
Incursioni attivate,Raids Triggered,en-US
Incursioni vinte,Raids Won,en-US
Interactions avec un alambic,Interactions with Brewing Stand,en-US
Interactions avec un feu de camp,Interactions with Campfire,en-US
Interactions avec un fourneau,Interactions with Furnace,en-US
Interactions avec un fumoir,Interactions with Smoker,en-US
Interactions avec un haut fourneau,Interactions with Blast Furnace,en-US
Interactions avec un métier à tisser,Interactions with Loom,en-US
Interactions avec un pupitre,Interactions with Lectern,en-US
Interactions avec un tailleur de pierre,Interactions with Stonecutter,en-US
Interactions avec un établi,Interactions with Crafting Table,en-US
Interactions avec une balise,Interactions with Beacon,en-US
Interactions avec une enclume,Interactions with Anvil,en-US
Interactions avec une meule,Interactions with Grindstone,en-US
Interactions avec une table de cartographie,Interactions with Cartography Table,en-US
Interactions avec une table de forge,Interactions with Smithing Table,en-US
Interazioni con affumicatori,Interactions with Smoker,en-US
Interazioni con alambicchi,Interactions with Brewing Stand,en-US
Interazioni con banchi da cartografia,Interactions with Cartography Table,en-US
Interazioni con banchi da fabbricazione,Interactions with Crafting Table,en-US
