source,target,tgt_lng
%s caindo,Falling %s,en-US
%s en caída,Falling %s,en-US
%s in caduta,Falling %s,en-US
%s qui tombe,Falling %s,en-US
%s türündeki canlı çağrılamıyor,Can't summon entity of type %s,en-US
%s đang rơi,Falling %s,en-US
%s в падении,Falling %s,en-US
%s 유형의 개체를 소환할 수 없습니다,Can't summon entity of type %s,en-US
%sกำลังตก,Falling %s,en-US
%sという種類のエンティティを召喚することができません,Can't summon entity of type %s,en-US
Abeille,Bee,en-US
Abeja,Bee,en-US
Abelha,Bee,en-US
Afogado,Drowned,en-US
Agricoltore,Farmer,en-US
Agricultor,Farmer,en-US
Ahogado,Drowned,en-US
Ajolote,Axolotl,en-US
Akasya Tekne,Acacia Boat,en-US
Akazienholzboot,Acacia Boat,en-US
Akazienholztruhenboot,Acacia Boat with Chest,en-US
Aksolotl,Axolotl,en-US
Albañil,Mason,en-US
Aldeano,Villager,en-US
Aldeano zombi,Zombie Villager,en-US
Aldeão,Villager,en-US
Aldeão Zumbi,Zombie Villager,en-US
Alet Ustası,Toolsmith,en-US
Alleviante,Allay,en-US
Almofada,Cushion,en-US
Ampolla d'esperienza lanciata,Thrown Bottle o' Enchanting,en-US
Anemonenfisch,Anemone,en-US
Anfiprione,Anemone,en-US
Annegato,Drowned,en-US
Antriebslore,Minecart with Furnace,en-US
Anzuelo,Fishing Bobber,en-US
Anémona,Anemone,en-US
Anêmona,Anemone,en-US
Ape,Bee,en-US
Araignée,Spider,en-US
Araignée venimeuse,Cave Spider,en-US
Aranha,Spider,en-US
Aranha das Cavernas,Cave Spider,en-US
Araña,Spider,en-US
Araña de cueva,Cave Spider,en-US
Argilécaille,Clayfish,en-US
Armaiolo,Weaponsmith,en-US
Armeiro,Armorer,en-US
Armeiro,Weaponsmith,en-US
Armurier,Armorer,en-US
Arpenteur,Strider,en-US
Arı,Bee,en-US
Asino,Donkey,en-US
Assolotto,Axolotl,en-US
At,Horse,en-US
Ateş Topu,Fireball,en-US
Ateşlenmiş TNT,Primed TNT,en-US
Austral,Kob,en-US
Axolote,Axolotl,en-US
Azzannatore rosso,Emperor Red Snapper,en-US
Açougueiro,Butcher,en-US
Bacalao,Cod,en-US
