source,target,tgt_lng
Alhacén,Alhaitham,en-US
Aliosha,Alyosha,en-US
Andarilho,Wanderer,en-US
Avare,Wanderer,en-US
Bárbara,Barbara,en-US
Citlalí,Citlali,en-US
Colombina,Columbina,en-US
Faruzán,Faruzan,en-US
Fréminet,Freminet,en-US
Hutao,Hu Tao,en-US
Iansán,Iansan,en-US
Ifá,Ifa,en-US
Keching,Keqing,en-US
Kẻ Lang Thang,Wanderer,en-US
Laila,Layla,en-US
Leer,Aether,en-US
Linnéa,Linnea,en-US
Lumina,Lumine,en-US
Manekino,Manekin,en-US
Manekín femenino,Manekina,en-US
Manekín masculino,Manekin,en-US
Manequim,Manekin,en-US
Manequina,Manekina,en-US
Mannekin,Manekin,en-US
Mannekina,Manekina,en-US
Người Mẫu Nam,Manekin,en-US
Người Mẫu Nữ,Manekina,en-US
Ninguang,Ningguang,en-US
Nomade,Wanderer,en-US
Noëlle,Noelle,en-US
Néfer,Nefer,en-US
Rosalia,Rosaria,en-US
Sacarosa,Sucrose,en-US
Saccharose,Sucrose,en-US
Shogun Raiden,Raiden Shogun,en-US
Shougun Raiden,Raiden Shogun,en-US
Thomas,Thoma,en-US
Tignari,Tighnari,en-US
Trotamundos,Wanderer,en-US
Vagabondo,Wanderer,en-US
Xingchiu,Xingqiu,en-US
Yunjin,Yun Jin,en-US
Émilie,Emilie,en-US
Éter,Aether,en-US
Şogun Raiden,Raiden Shogun,en-US
Ёимия,Yoimiya,en-US
Айно,Aino,en-US
Аль-Хайтам,Alhaitham,en-US
Альбедо,Albedo,en-US
Алёша,Alyosha,en-US
Арлекино,Arlecchino,en-US
Аяка,Kamisato Ayaka,en-US
Аято,Kamisato Ayato,en-US
Бай Чжу,Baizhu,en-US
Барбара,Barbara,en-US
Беннет,Bennett,en-US
Бэй Доу,Beidou,en-US
Вареса,Varesa,en-US
Варка,Varka,en-US
Венти,Venti,en-US
Гань Юй,Ganyu,en-US
Горо,Gorou,en-US
Далия,Dahlia,en-US
Джинн,Jean,en-US
Дилюк,Diluc,en-US
Диона,Diona,en-US
Дори,Dori,en-US
Дурин,Durin,en-US
Дэхья,Dehya,en-US
Е Лань,Yelan,en-US
Иансан,Iansan,en-US
Иллуги,Illuga,en-US
Инеффа,Ineffa,en-US
Итто,Arataki Itto,en-US
Итэр,Aether,en-US
Ифа,Ifa,en-US
Ка Мин,Gaming,en-US
Кавех,Kaveh,en-US
Кадзуха,Kaedehara Kazuha,en-US
Кандакия,Candace,en-US
Качина,Kachina,en-US
Кинич,Kinich,en-US
Кирара,Kirara,en-US
Кли,Klee,en-US
Клоринда,Clorinde,en-US
Кокоми,Sangonomiya Kokomi,en-US
Коллеи,Collei,en-US
Коломбина,Columbina,en-US
Кэ Цин,Keqing,en-US
Кэйа,Kaeya,en-US
Лайла,Layla,en-US
Лань Янь,Lan Yan,en-US
Лаума,Lauma,en-US
Лиза,Lisa,en-US
Линетт,Lynette,en-US
Лини,Lyney,en-US
Линнея,Linnea,en-US
Лоэн,Lohen,en-US
Люмин,Lumine,en-US
Мавуика,Mavuika,en-US
Манекен (ж),Manekina,en-US
Манекен (м),Manekin,en-US
Мидзуки,Yumemizuki Mizuki,en-US
Мика,Mika,en-US
Мона,Mona,en-US
Муалани,Mualani,en-US
Навия,Navia,en-US
Нахида,Nahida,en-US
Нефер,Nefer,en-US
Николь,Nicole,en-US
Нилу,Nilou,en-US
Нин Гуан,Ningguang,en-US
Ноэлль,Noelle,en-US
Нёвиллет,Neuvillette,en-US
Одетта,Odette,en-US
Оророн,Ororon,en-US
Прюн,Prune,en-US
Райдэн,Raiden Shogun,en-US
Ризли,Wriothesley,en-US
Розария,Rosaria,en-US
Рэйзор,Razor,en-US
Сайно,Cyno,en-US
Сандроне,Sandrone,en-US
Сара,Kujou Sara,en-US
Сахароза,Sucrose,en-US
Саю,Sayu,en-US
Сетос,Sethos,en-US
Сиджвин,Sigewinne,en-US
Син Цю,Xingqiu,en-US
Синобу,Kuki Shinobu,en-US
Синь Янь,Xinyan,en-US
Ситлали,Citlali,en-US
Скирк,Skirk,en-US
Странник,Wanderer,en-US
Сян Лин,Xiangling,en-US
Сянь Юнь,Xianyun,en-US
Сяо,Xiao,en-US
Тарталья,Tartaglia,en-US
Тигнари,Tighnari,en-US
Тиори,Chiori,en-US
Тома,Thoma,en-US
Фарузан,Faruzan,en-US
Фишль,Fischl,en-US
Флинс,Flins,en-US
Фремине,Freminet,en-US
Фурина,Furina,en-US
Ху Тао,Hu Tao,en-US
Хэйдзо,Shikanoin Heizou,en-US
Цзы Бай,Zibai,en-US
Ци Ци,Qiqi,en-US
Часка,Chasca,en-US
Чжун Ли,Zhongli,en-US
Чун Юнь,Chongyun,en-US
Шарлотта,Charlotte,en-US
Шеврёз,Chevreuse,en-US
Шилонен,Xilonen,en-US
Шэнь Хэ,Shenhe,en-US
