source,target,tgt_lng
"""Chamado Sagrado dos Sete""",『七聖召喚』,ja-JP
Acciones,アクションスタート,ja-JP
Altre regole,その他,ja-JP
Andere Regeln,その他,ja-JP
Area di gioco,ゲームエリア,ja-JP
Automatic Artistry Elemental Reactions: Effects,オートメーション対局元素反応・効果,ja-JP
Automatic Artistry Rules,オートメーション対局ルール,ja-JP
Automatic Artistry Special Entry,オートメーション対局特殊ワード,ja-JP
Autres règles,その他,ja-JP
Azioni,アクションスタート,ja-JP
Begriffserläuterungen,特殊ワード,ja-JP
Chiến Lược Tự Động: Hiệu Quả Phản Ứng Nguyên Tố,オートメーション対局元素反応・効果,ja-JP
Chiến Lược Tự Động: Mục Đặc Biệt,オートメーション対局特殊ワード,ja-JP
Dehanın Yakarışı Kart Oyunu,『七聖召喚』,ja-JP
Divers,特殊ワード,ja-JP
Diğer Kurallar,その他,ja-JP
Déroulement de manche,ラウンドの流れ,ja-JP
Effetti delle reazioni elementali,元素反応·効果,ja-JP
Effetti delle reazioni elementali di Talento automatico,オートメーション対局元素反応・効果,ja-JP
Element Tepkimeleri: Etkiler,元素反応·効果,ja-JP
Element Tepkimeleri: Kurallar,元素反応·ルール,ja-JP
Elemental Reactions: Effects,元素反応·効果,ja-JP
Elemental Reactions: Rules,元素反応·ルール,ja-JP
Elementarreaktionen und Effekte für Automatische Kunstfertigkeit,オートメーション対局元素反応・効果,ja-JP
Elementarreaktionen – Effekt,元素反応·効果,ja-JP
Elementarreaktionen – Regel,元素反応·ルール,ja-JP
Entrada Especial,特殊ワード,ja-JP
Entrada Especial de Arte Automática,オートメーション対局特殊ワード,ja-JP
Entradas especiales,オートメーション対局特殊ワード,ja-JP
Entrée spéciale de jeu automatisé,オートメーション対局特殊ワード,ja-JP
Executar Ação,アクションスタート,ja-JP
Factor especial,特殊ワード,ja-JP
Fases de la ronda,ラウンドの流れ,ja-JP
GCC Invokazione del genio,『七聖召喚』,ja-JP
Game Area,ゲームエリア,ja-JP
Geniale Beschwörung,『七聖召喚』,ja-JP
Genius Invokation TCG,『七聖召喚』,ja-JP
Hamle Yap,アクションスタート,ja-JP
Hiệu Quả Phản Ứng Nguyên Tố,元素反応·効果,ja-JP
Hành Động,アクションスタート,ja-JP
Invocación de los Sabios,『七聖召喚』,ja-JP
Invocation des Sept : JCC,『七聖召喚』,ja-JP
Khu Vực Trò Chơi,ゲームエリア,ja-JP
Mục Đặc Biệt,特殊ワード,ja-JP
Other Rules,その他,ja-JP
Otomatik Savaş Sanatı Kuralları,オートメーション対局ルール,ja-JP
Otomatik Savaş Sanatına Özel Mekanikler,オートメーション対局特殊ワード,ja-JP
Otomatik Savaş Sanatında Element Tepkimeleri: Etkiler,オートメーション対局元素反応・効果,ja-JP
Otros,その他,ja-JP
Outras Regras,その他,ja-JP
Oyun Alanı,ゲームエリア,ja-JP
Prise d'action,アクションスタート,ja-JP
