source,target,tgt_lng
(Level %s/%s),(Seviye %s/%s),tr-TR
(Livello %s/%s),(Seviye %s/%s),tr-TR
(Mức %s/%s),(Seviye %s/%s),tr-TR
(Niveau %s/%s),(Seviye %s/%s),tr-TR
(Nivel %s/%s),(Seviye %s/%s),tr-TR
(Nível %s/%s),(Seviye %s/%s),tr-TR
(Stufe %s/%s),(Seviye %s/%s),tr-TR
(Уровень: %s/%s),(Seviye %s/%s),tr-TR
(ระดับ %s/%s),(Seviye %s/%s),tr-TR
(레벨 %s/%s),(Seviye %s/%s),tr-TR
Bamboo Camp Map,Bambu Kamp Haritası,tr-TR
Bamboo Jungle Abandoned Camp Map,Bambu Ormanı Terkedilmiş Kamp Haritası,tr-TR
Bambus-Lagerkarte,Bambu Kamp Haritası,tr-TR
Birch Forest Abandoned Camp Map,Huş Ormanı Terkedilmiş Kamp Haritası,tr-TR
Birch Forest Camp Map,Huş Ormanı Kamp Haritası,tr-TR
Birkenwald-Lagerkarte,Huş Ormanı Kamp Haritası,tr-TR
Blasser-Garten-Lagerkarte,Solgun Bahçe Kamp Haritası,tr-TR
Bloccata,Kilitli,tr-TR
Bloqueado,Kilitli,tr-TR
Blumenwald-Lagerkarte,Çicekli Orman Kamp Haritası,tr-TR
Buntwaldlagerkarte,Alacalı Orman Kamp Haritası,tr-TR
Buried Treasure Map,Gömülü Hazine Haritası,tr-TR
Bản đồ kho báu bị chôn vùi,Gömülü Hazine Haritası,tr-TR
Bản đồ khám phá rừng nhiệt đới,Yağmur Ormanı Kâşif Haritası,tr-TR
Bản đồ khám phá rừng sâu,Kara Orman Kâşifi Haritası,tr-TR
Bản đồ khám phá thử thách,Sınama Kâşif Haritası,tr-TR
Bản đồ khám phá đại dương,Okyanus Kâşif Haritası,tr-TR
Bản đồ khám phá đầm lầy,Bataklık Kâşif Haritası,tr-TR
Bản đồ không rõ,Bilinmeyen Harita,tr-TR
Bản đồ làng băng tuyết,Karlı Köy Haritası,tr-TR
Bản đồ làng rừng Taiga,Tayga Köyü Haritası,tr-TR
Bản đồ làng sa mạc,Çöl Köyü Haritası,tr-TR
Bản đồ làng Xavan,Savan Köyü Haritası,tr-TR
Bản đồ làng đồng bằng,Ova Köyü Haritası,tr-TR
Bản đồ trại bỏ hoang khu vườn nhợt nhạt,Solgun Bahçe Terkedilmiş Kamp Haritası,tr-TR
Bản đồ trại bỏ hoang rừng bạch dương,Huş Ormanı Terkedilmiş Kamp Haritası,tr-TR
Bản đồ trại bỏ hoang rừng hoa,Çicek Ormanı Terkedilmiş Kamp Haritası,tr-TR
Bản đồ trại bỏ hoang rừng lốm đốm,Alacalı Orman Terkedilmiş Kamp Haritası,tr-TR
Bản đồ trại bỏ hoang rừng lộng gió,Esintili Orman Terkedilmiş Kamp Haritası,tr-TR
Bản đồ trại bỏ hoang rừng núi anh đào,Kiraz Ağacı Korusu Terkedilmiş Kamp Haritası,tr-TR
Bản đồ trại bỏ hoang rừng tre,Bambu Ormanı Terkedilmiş Kamp Haritası,tr-TR
Bản đồ trại bỏ hoang đầm lầy,Bataklık Terkedilmiş Kamp Haritası,tr-TR
Bản đồ trại khu vườn nhợt nhạt,Solgun Bahçe Kamp Haritası,tr-TR
Bản đồ trại rừng bạch dương,Huş Ormanı Kamp Haritası,tr-TR
Bản đồ trại rừng hoa,Çicekli Orman Kamp Haritası,tr-TR
Bản đồ trại rừng lốm đốm,Alacalı Orman Kamp Haritası,tr-TR
Bản đồ trại rừng lộng gió,Esintili Orman Kamp Haritası,tr-TR
Bản đồ trại rừng núi anh đào,Kiraz Ağacı Korusu Kamp Haritası,tr-TR
Bản đồ trại rừng tre,Bambu Kamp Haritası,tr-TR
Bản đồ trại đầm lầy,Bataklık Kamp Haritası,tr-TR
Bản đồ đền thờ rừng nhiệt đới,Yağmur Ormanı Tapınağı Haritası,tr-TR
Carte au trésor,Gömülü Hazine Haritası,tr-TR
Carte d'exploration des bois,Kara Orman Kâşifi Haritası,tr-TR
Carte d'exploration des jungles,Yağmur Ormanı Kâşif Haritası,tr-TR
Carte d'exploration des marais,Bataklık Kâşif Haritası,tr-TR
Carte d'exploration des océans,Okyanus Kâşif Haritası,tr-TR
Carte de camp de bosquet de cerisiers,Kiraz Ağacı Korusu Kamp Haritası,tr-TR
Carte de camp de bosquet de cerisiers,Kiraz Ağacı Korusu Terkedilmiş Kamp Haritası,tr-TR
Carte de camp de forêt ambrée,Alacalı Orman Kamp Haritası,tr-TR
Carte de camp de forêt ambrée,Alacalı Orman Terkedilmiş Kamp Haritası,tr-TR
Carte de camp de forêt de bouleaux,Huş Ormanı Kamp Haritası,tr-TR
Carte de camp de forêt de bouleaux,Huş Ormanı Terkedilmiş Kamp Haritası,tr-TR
Carte de camp de forêt fleurie,Çicek Ormanı Terkedilmiş Kamp Haritası,tr-TR
Carte de camp de forêt fleurie,Çicekli Orman Kamp Haritası,tr-TR
Carte de camp de forêt venteuse,Esintili Orman Kamp Haritası,tr-TR
Carte de camp de forêt venteuse,Esintili Orman Terkedilmiş Kamp Haritası,tr-TR
Carte de camp de jardin pâle,Solgun Bahçe Kamp Haritası,tr-TR
Carte de camp de jardin pâle,Solgun Bahçe Terkedilmiş Kamp Haritası,tr-TR
Carte de camp de jungle de bambous,Bambu Kamp Haritası,tr-TR
Carte de camp de jungle de bambous,Bambu Ormanı Terkedilmiş Kamp Haritası,tr-TR
Carte de camp de marais,Bataklık Kamp Haritası,tr-TR
Carte de camp de marais,Bataklık Terkedilmiş Kamp Haritası,tr-TR
Carte de chambres des épreuves,Sınama Kâşif Haritası,tr-TR
Carte de temple de la jungle,Yağmur Ormanı Tapınağı Haritası,tr-TR
Carte de village de la savane,Savan Köyü Haritası,tr-TR
Carte de village de la taïga,Tayga Köyü Haritası,tr-TR
Carte de village des neiges,Karlı Köy Haritası,tr-TR
Carte de village des plaines,Ova Köyü Haritası,tr-TR
Carte de village du désert,Çöl Köyü Haritası,tr-TR
Carte inconnue,Bilinmeyen Harita,tr-TR
Cherry Grove Abandoned Camp Map,Kiraz Ağacı Korusu Terkedilmiş Kamp Haritası,tr-TR
Cherry Grove Camp Map,Kiraz Ağacı Korusu Kamp Haritası,tr-TR
Dappled Forest Abandoned Camp Map,Alacalı Orman Terkedilmiş Kamp Haritası,tr-TR
Dappled Forest Camp Map,Alacalı Orman Kamp Haritası,tr-TR
Definitivo,Kilitli,tr-TR
Desert Village Map,Çöl Köyü Haritası,tr-TR
Dschungel-Entdeckerkarte,Yağmur Ormanı Kâşif Haritası,tr-TR
Dschungeltempelkarte,Yağmur Ormanı Tapınağı Haritası,tr-TR
Ebenendorfkarte,Ova Köyü Haritası,tr-TR
Escala 1:%s,Ölçek: 1:%s,tr-TR
Escala a 1:%s,Ölçek: 1:%s,tr-TR
Flower Forest Abandoned Camp Map,Çicek Ormanı Terkedilmiş Kamp Haritası,tr-TR
Flower Forest Camp Map,Çicekli Orman Kamp Haritası,tr-TR
Gesperrt,Kilitli,tr-TR
ID #%s,Kimlik #%s,tr-TR
ID n.º %s,Kimlik #%s,tr-TR
Id. n.º %s,Kimlik #%s,tr-TR
ID: %s,Kimlik #%s,tr-TR
Jungle Explorer Map,Yağmur Ormanı Kâşif Haritası,tr-TR
Jungle Temple Map,Yağmur Ormanı Tapınağı Haritası,tr-TR
Karte des hinterlassenen Kirschberghainlagers,Kiraz Ağacı Korusu Terkedilmiş Kamp Haritası,tr-TR
Karte des verlassenen Bambusdschungellagers,Bambu Ormanı Terkedilmiş Kamp Haritası,tr-TR
Karte des verlassenen Birkenwaldlagers,Huş Ormanı Terkedilmiş Kamp Haritası,tr-TR
Karte des verlassenen Blumenwaldlagers,Çicek Ormanı Terkedilmiş Kamp Haritası,tr-TR
Karte des verlassenen Buntwaldlagers,Alacalı Orman Terkedilmiş Kamp Haritası,tr-TR
Karte des verlassenen Sumpflagers,Bataklık Terkedilmiş Kamp Haritası,tr-TR
Karte zum aufgegebenen Lager im blassen Garten,Solgun Bahçe Terkedilmiş Kamp Haritası,tr-TR
Karte zum aufgegebenen Lager im zerzausten Wald,Esintili Orman Terkedilmiş Kamp Haritası,tr-TR
Kirschberghain-Lagerkarte,Kiraz Ağacı Korusu Kamp Haritası,tr-TR
Locked,Kilitli,tr-TR
Mapa de Acampamento Abandonado da Floresta das Ventanias,Esintili Orman Terkedilmiş Kamp Haritası,tr-TR
Mapa de Acampamento Abandonado da Floresta de Bétulas,Huş Ormanı Terkedilmiş Kamp Haritası,tr-TR
Mapa de Acampamento Abandonado da Floresta de Flores,Çicek Ormanı Terkedilmiş Kamp Haritası,tr-TR
Mapa de Acampamento Abandonado da Floresta Salpicada,Alacalı Orman Terkedilmiş Kamp Haritası,tr-TR
Mapa de Acampamento Abandonado da Selva de Bambu,Bambu Ormanı Terkedilmiş Kamp Haritası,tr-TR
Mapa de Acampamento Abandonado do Cerejal,Kiraz Ağacı Korusu Terkedilmiş Kamp Haritası,tr-TR
Mapa de Acampamento Abandonado do Jardim Pálido,Solgun Bahçe Terkedilmiş Kamp Haritası,tr-TR
Mapa de Acampamento Abandonado do Pântano,Bataklık Terkedilmiş Kamp Haritası,tr-TR
Mapa de Acampamento da Floresta das Ventanias,Esintili Orman Kamp Haritası,tr-TR
Mapa de Acampamento da Floresta de Bétulas,Huş Ormanı Kamp Haritası,tr-TR
Mapa de Acampamento da Floresta de Flores,Çicekli Orman Kamp Haritası,tr-TR
Mapa de Acampamento da Floresta Salpicada,Alacalı Orman Kamp Haritası,tr-TR
Mapa de Acampamento da Selva de Bambu,Bambu Kamp Haritası,tr-TR
Mapa de Acampamento do Cerejal,Kiraz Ağacı Korusu Kamp Haritası,tr-TR
Mapa de Acampamento do Jardim Pálido,Solgun Bahçe Kamp Haritası,tr-TR
Mapa de Acampamento do Pântano,Bataklık Kamp Haritası,tr-TR
Mapa de aldea de desierto,Çöl Köyü Haritası,tr-TR
Mapa de aldea de llanura,Ova Köyü Haritası,tr-TR
Mapa de aldea de llanura nevada,Karlı Köy Haritası,tr-TR
Mapa de aldea de sabana,Savan Köyü Haritası,tr-TR
Mapa de aldea de taiga,Tayga Köyü Haritası,tr-TR
Mapa de cabaña de pantano,Bataklık Kâşif Haritası,tr-TR
Mapa de campamento abandonado de abedular,Huş Ormanı Terkedilmiş Kamp Haritası,tr-TR
Mapa de campamento abandonado de bosque floral,Çicek Ormanı Terkedilmiş Kamp Haritası,tr-TR
Mapa de campamento abandonado de bosque moteado,Alacalı Orman Terkedilmiş Kamp Haritası,tr-TR
Mapa de campamento abandonado de bosque ventiscoso,Esintili Orman Terkedilmiş Kamp Haritası,tr-TR
Mapa de campamento abandonado de cerezal,Kiraz Ağacı Korusu Terkedilmiş Kamp Haritası,tr-TR
Mapa de campamento abandonado de jardín pálido,Solgun Bahçe Terkedilmiş Kamp Haritası,tr-TR
Mapa de campamento abandonado de jungla de bambú,Bambu Ormanı Terkedilmiş Kamp Haritası,tr-TR
Mapa de campamento abandonado de pantano,Bataklık Terkedilmiş Kamp Haritası,tr-TR
Mapa de campamento de abedular,Huş Ormanı Kamp Haritası,tr-TR
Mapa de campamento de bosque floral,Çicekli Orman Kamp Haritası,tr-TR
Mapa de campamento de bosque moteado,Alacalı Orman Kamp Haritası,tr-TR
Mapa de campamento de bosque ventiscoso,Esintili Orman Kamp Haritası,tr-TR
Mapa de campamento de cerezal,Kiraz Ağacı Korusu Kamp Haritası,tr-TR
Mapa de campamento de jardín pálido,Solgun Bahçe Kamp Haritası,tr-TR
Mapa de campamento de jungla de bambú,Bambu Kamp Haritası,tr-TR
Mapa de campamento de pantano,Bataklık Kamp Haritası,tr-TR
Mapa de cámara de desafío,Sınama Kâşif Haritası,tr-TR
Mapa de Exploração da Floresta,Kara Orman Kâşifi Haritası,tr-TR
Mapa de Exploração da Selva,Yağmur Ormanı Kâşif Haritası,tr-TR
Mapa de Exploração do Desafio,Sınama Kâşif Haritası,tr-TR
Mapa de Exploração do Oceano,Okyanus Kâşif Haritası,tr-TR
Mapa de Exploração do Pântano,Bataklık Kâşif Haritası,tr-TR
Mapa de mansión del bosque,Kara Orman Kâşifi Haritası,tr-TR
Mapa de monumento oceánico,Okyanus Kâşif Haritası,tr-TR
Mapa de Templo da Selva,Yağmur Ormanı Tapınağı Haritası,tr-TR
Mapa de templo de jungla,Yağmur Ormanı Kâşif Haritası,tr-TR
Mapa de templo de jungla,Yağmur Ormanı Tapınağı Haritası,tr-TR
Mapa de Tesouro Enterrado,Gömülü Hazine Haritası,tr-TR
Mapa de Vila da Planície,Ova Köyü Haritası,tr-TR
Mapa de Vila da Savana,Savan Köyü Haritası,tr-TR
Mapa de Vila da Taiga,Tayga Köyü Haritası,tr-TR
Mapa de Vila do Deserto,Çöl Köyü Haritası,tr-TR
Mapa de Vila Nevada,Karlı Köy Haritası,tr-TR
Mapa del tesoro enterrado,Gömülü Hazine Haritası,tr-TR
Mapa Desconhecido,Bilinmeyen Harita,tr-TR
Mapa desconocido,Bilinmeyen Harita,tr-TR
Mappa del tesoro,Gömülü Hazine Haritası,tr-TR
Mappa per boschetto di ciliegi,Kiraz Ağacı Korusu Kamp Haritası,tr-TR
Mappa per boschetto di ciliegi,Kiraz Ağacı Korusu Terkedilmiş Kamp Haritası,tr-TR
Mappa per camera della sfida,Sınama Kâşif Haritası,tr-TR
Mappa per capanna della palude,Bataklık Kâşif Haritası,tr-TR
Mappa per foresta ambrata,Alacalı Orman Kamp Haritası,tr-TR
Mappa per foresta ambrata,Alacalı Orman Terkedilmiş Kamp Haritası,tr-TR
Mappa per foresta di betulle,Huş Ormanı Kamp Haritası,tr-TR
Mappa per foresta di betulle,Huş Ormanı Terkedilmiş Kamp Haritası,tr-TR
Mappa per foresta floreale,Çicek Ormanı Terkedilmiş Kamp Haritası,tr-TR
Mappa per foresta floreale,Çicekli Orman Kamp Haritası,tr-TR
Mappa per foresta ventosa,Esintili Orman Kamp Haritası,tr-TR
Mappa per foresta ventosa,Esintili Orman Terkedilmiş Kamp Haritası,tr-TR
Mappa per giardino pallido,Solgun Bahçe Kamp Haritası,tr-TR
Mappa per giardino pallido,Solgun Bahçe Terkedilmiş Kamp Haritası,tr-TR
Mappa per giungla di bambù,Bambu Kamp Haritası,tr-TR
Mappa per giungla di bambù,Bambu Ormanı Terkedilmiş Kamp Haritası,tr-TR
Mappa per magione della foresta,Kara Orman Kâşifi Haritası,tr-TR
Mappa per monumento oceanico,Okyanus Kâşif Haritası,tr-TR
Mappa per palude,Bataklık Kamp Haritası,tr-TR
Mappa per palude,Bataklık Terkedilmiş Kamp Haritası,tr-TR
Mappa per piramide della giungla,Yağmur Ormanı Kâşif Haritası,tr-TR
Mappa per piramide della giungla,Yağmur Ormanı Tapınağı Haritası,tr-TR
Mappa per villaggio del deserto,Çöl Köyü Haritası,tr-TR
Mappa per villaggio della pianura,Ova Köyü Haritası,tr-TR
Mappa per villaggio della savana,Savan Köyü Haritası,tr-TR
Mappa per villaggio della taiga,Tayga Köyü Haritası,tr-TR
Mappa per villaggio innevato,Karlı Köy Haritası,tr-TR
Mappa sconosciuta,Bilinmeyen Harita,tr-TR
Maßstab 1:%s,Ölçek: 1:%s,tr-TR
Nr. %s,Kimlik #%s,tr-TR
Ocean Explorer Map,Okyanus Kâşif Haritası,tr-TR
Ozean-Entdeckerkarte,Okyanus Kâşif Haritası,tr-TR
Pale Garden Abandoned Camp Map,Solgun Bahçe Terkedilmiş Kamp Haritası,tr-TR
Pale Garden Camp Map,Solgun Bahçe Kamp Haritası,tr-TR
Plains Village Map,Ova Köyü Haritası,tr-TR
Prüfungs-Entdeckerkarte,Sınama Kâşif Haritası,tr-TR
Quy mô 1:%s,Ölçek: 1:%s,tr-TR
Savanna Village Map,Savan Köyü Haritası,tr-TR
Savannendorfkarte,Savan Köyü Haritası,tr-TR
Scala 1:%s,Ölçek: 1:%s,tr-TR
Scaling at 1:%s,Ölçek: 1:%s,tr-TR
