source,target,tgt_lng
Aaron Cherof — Precipice,Aaron Cherof - Precipice,tr-TR
Aaron Cherof — Relic,Aaron Cherof - Relic,tr-TR
Amos Roddy – Tears,Amos Roddy - Tears,tr-TR
Amos Roddy — Tears,Amos Roddy - Tears,tr-TR
C418 — 11,C418 - 11,tr-TR
C418 — 13,C418 - 13,tr-TR
C418 — blocks,C418 - blocks,tr-TR
C418 — cat,C418 - cat,tr-TR
C418 — chirp,C418 - chirp,tr-TR
C418 — far,C418 - far,tr-TR
C418 — mall,C418 - mall,tr-TR
C418 — mellohi,C418 - mellohi,tr-TR
C418 — stal,C418 - stal,tr-TR
C418 — strad,C418 - strad,tr-TR
C418 — wait,C418 - wait,tr-TR
C418 — ward,C418 - ward,tr-TR
fingerspit — Bounce,fingerspit - Bounce,tr-TR
Hyper Potions — Lava Chicken,Hyper Potions - Lava Chicken,tr-TR
Lena Raine - Creator (boîte à musique),Lena Raine - Creator (Müzik Kutusu),tr-TR
Lena Raine - Creator (caja de música),Lena Raine - Creator (Müzik Kutusu),tr-TR
Lena Raine - Creator (Hộp nhạc),Lena Raine - Creator (Müzik Kutusu),tr-TR
Lena Raine - Creator (Music Box),Lena Raine - Creator (Müzik Kutusu),tr-TR
Lena Raine - Creator (Spieluhr),Lena Raine - Creator (Müzik Kutusu),tr-TR
Lena Raine - Creator (กล่องดนตรี),Lena Raine - Creator (Müzik Kutusu),tr-TR
Lena Raine - Creator (오르골),Lena Raine - Creator (Müzik Kutusu),tr-TR
Lena Raine - Creator（オルゴール）,Lena Raine - Creator (Müzik Kutusu),tr-TR
Lena Raine - Creator（八音盒）,Lena Raine - Creator (Müzik Kutusu),tr-TR
Lena Raine - Creator（音樂盒）,Lena Raine - Creator (Müzik Kutusu),tr-TR
Lena Raine — Creator,Lena Raine - Creator,tr-TR
Lena Raine — Creator (Caixa Musical),Lena Raine - Creator (Müzik Kutusu),tr-TR
Lena Raine — Creator (carillon),Lena Raine - Creator (Müzik Kutusu),tr-TR
Lena Raine — otherside,Lena Raine - otherside,tr-TR
Lena Raine — Pigstep,Lena Raine - Pigstep,tr-TR
Samuel Åberg — 5,Samuel Åberg - 5,tr-TR
Аарон Шероф — Precipice,Aaron Cherof - Precipice,tr-TR
Аарон Шероф — Relic,Aaron Cherof - Relic,tr-TR
Лена Рейн — Creator,Lena Raine - Creator,tr-TR
Лена Рейн — Creator (Музыкальная шкатулка),Lena Raine - Creator (Müzik Kutusu),tr-TR
Лена Рейн — otherside,Lena Raine - otherside,tr-TR
Лена Рейн — Pigstep,Lena Raine - Pigstep,tr-TR
Самуель Оберг — 5,Samuel Åberg - 5,tr-TR
Эймос Родди — Tears,Amos Roddy - Tears,tr-TR
