source,target,tgt_lng
Abeille blessée,Ape ferita,it-IT
Abeille qui entre dans une ruche,Ape entra nell'alveare,it-IT
Abeille qui meurt,Ape muore,it-IT
Abeille qui pique,Ape punge,it-IT
Abeille qui sort d'une ruche,Ape esce dall'alveare,it-IT
Abeilles au travail,Api lavorano,it-IT
Abeja entra en una colmena,Ape entra nell'alveare,it-IT
Abeja herida,Ape ferita,it-IT
Abeja muere,Ape muore,it-IT
Abeja pica,Ape punge,it-IT
Abeja sale de una colmena,Ape esce dall'alveare,it-IT
Abeja zumba,Ape ronza,it-IT
Abeja zumba feliz,Ape ronza felicemente,it-IT
Abeja zumba furiosa,Ape ronza nervosamente,it-IT
Abejas trabajan,Api lavorano,it-IT
Abelha entra na colmeia,Ape entra nell'alveare,it-IT
Abelha ferida,Ape ferita,it-IT
Abelha ferroa,Ape punge,it-IT
Abelha morre,Ape muore,it-IT
Abelha sai da colmeia,Ape esce dall'alveare,it-IT
Abelha zumbe,Ape ronza,it-IT
Abelha zumbe alegremente,Ape ronza felicemente,it-IT
Abelha zumbe furiosamente,Ape ronza nervosamente,it-IT
Abelhas trabalham,Api lavorano,it-IT
Aboiement de loup,Lupo abbaia,it-IT
Abpinseln,Spazzolatura,it-IT
Afiladora usada,Mola utilizzata,it-IT
Afogado anda,Annegato cammina,it-IT
Afogado ferido,Annegato ferito,it-IT
Afogado gorgoleja,Annegato gorgoglia,it-IT
Afogado lança um Tridente,Annegato lancia tridente,it-IT
Afogado morre,Annegato muore,it-IT
Afogado nada,Annegato nuota,it-IT
Agricultor trabaja,Agricoltore lavora,it-IT
Agricultor trabalha,Agricoltore lavora,it-IT
Agua fluyendo,Acqua scorre,it-IT
Agua gotea,Acqua gocciola,it-IT
Agua gotea en un caldero,Acqua gocciola in un calderone,it-IT
Ahogado gorgotea,Annegato gorgoglia,it-IT
Ahogado herido,Annegato ferito,it-IT
Ahogado lanza un tridente,Annegato lancia tridente,it-IT
Ahogado muere,Annegato muore,it-IT
Ahogado nadando,Annegato nuota,it-IT
Ahumador echa humo,Affumicatore affumica,it-IT
Ajolote ataca,Assolotto attacca,it-IT
Ajolote gorjea,Assolotto canta,it-IT
Ajolote herido,Assolotto ferito,it-IT
Ajolote muere,Assolotto muore,it-IT
Ajolote nadando,Assolotto nuota,it-IT
Ajolote recogido,Assolotto catturato,it-IT
Ajolote salpica,Assolotto sguazza,it-IT
Aksolotl cıvıldıyor,Assolotto canta,it-IT
Aksolotl hasar aldı,Assolotto ferito,it-IT
Aksolotl saldırdı,Assolotto attacca,it-IT
Aksolotl su sıçrattı,Assolotto sguazza,it-IT
Aksolotl yakalandı,Assolotto catturato,it-IT
Aksolotl yüzüyor,Assolotto nuota,it-IT
Aksolotl öldü,Assolotto muore,it-IT
Alambic qui bouillonne,Alambicco bolle,it-IT
Alavanca estala,Leva azionata,it-IT
Albañil trabaja,Muratore lavora,it-IT
Aldeano acepta,Villico accetta,it-IT
Aldeano celebra,Villico esulta,it-IT
Aldeano comercia,Villico scambia,it-IT
Aldeano herido,Villico ferito,it-IT
Aldeano muere,Villico muore,it-IT
Aldeano murmura,Villico mormora,it-IT
Aldeano rechaza,Villico rifiuta,it-IT
Aldeano zombi agoniza,Villico zombi curato,it-IT
Aldeano zombi gime,Villico zombi geme,it-IT
Aldeano zombi herido,Villico zombi ferito,it-IT
Aldeano zombi muere,Villico zombi muore,it-IT
Aldeano zombi respira fuerte,Villico zombi si agita,it-IT
Aldeão aceita,Villico accetta,it-IT
Aldeão celebra,Villico esulta,it-IT
Aldeão ferido,Villico ferito,it-IT
Aldeão morre,Villico muore,it-IT
Aldeão murmura,Villico mormora,it-IT
Aldeão recusa,Villico rifiuta,it-IT
Aldeão troca,Villico scambia,it-IT
Aldeão Zumbi ferido,Villico zombi ferito,it-IT
Aldeão Zumbi funga,Villico zombi si agita,it-IT
Aldeão Zumbi grunhe,Villico zombi geme,it-IT
Aldeão Zumbi morre,Villico zombi muore,it-IT
Aldeão Zumbi vocifera,Villico zombi curato,it-IT
Alet Ustası çalışıyor,Ferraio lavora,it-IT
Alfombra se suelta,Tappeto slacciato,it-IT
Algo cae,Caduta,it-IT
