source,target,tgt_lng
30m以上離れた場所から的の中心を射抜く,Colpisci il centro di un bersaglio da almeno 30 metri di distanza,it-IT
30미터 이상 떨어진 곳에서 과녁 블록의 정중앙을 맞추세요,Colpisci il centro di un bersaglio da almeno 30 metri di distanza,it-IT
4 çömlek parçasından süslü bir çömlek yapın,Crea un vaso decorato con quattro cocci,it-IT
4つの壺の欠片から飾り壺を作る,Crea un vaso decorato con quattro cocci,it-IT
50m以上離れた場所からスケルトンを倒す,Uccidi uno scheletro da almeno 50 blocchi di distanza,it-IT
50미터 이상 떨어져 있는 스켈레톤을 죽이세요,Uccidi uno scheletro da almeno 50 blocchi di distanza,it-IT
5種類のMobをクロスボウを使って一度に倒す,Uccidi cinque creature differenti con un singolo colpo di balestra,it-IT
"Abenteuer, Entdeckung und Kampf","Avventura, esplorazione e combattimento",it-IT
Abra um Cofre com uma Chave do Desafio,Apri una cassaforte con una chiave della sfida,it-IT
Abra um Cofre Sombrio com uma Chave Sombria do Desafio,Sblocca una cassaforte infausta con una chiave della sfida infausta,it-IT
Abre un arca usando una llave de desafío.,Apri una cassaforte con una chiave della sfida,it-IT
Acasale dois animais,Fa' accoppiare due animali della stessa specie,it-IT
Acasale todos os animais!,Fa' accoppiare due animali di ciascuna specie!,it-IT
Acerte cinco criaturas com uma investida usando a Lança,Colpisci cinque creature con una lancia nello stesso attacco caricato,it-IT
"Acerte o centro de um Alvo a, no mínimo, 30 metros de distância",Colpisci il centro di un bersaglio da almeno 30 metri di distanza,it-IT
Acerte um Aldeão com um raio,Colpisci un villico con un fulmine,it-IT
Acquire diamonds,Ottieni dei diamanti,it-IT
Adadan kaçın,Scappa dall'isola principale,it-IT
Adentre uma Fortaleza do Nether,Addentrati in una fortezza del Nether,it-IT
"Adventure, exploration and combat","Avventura, esplorazione e combattimento",it-IT
Adéntrate en un bastión en ruinas.,Entra nei resti di un bastione,it-IT
Adéntrate en una fortaleza del Nether.,Addentrati in una fortezza del Nether,it-IT
Affaiblissez et soignez un zombie-villageois.,Indebolisci e poi cura un villico zombi,it-IT
Alimenta a una cría de sniffer.,Nutri un fiutatorello,it-IT
Alimente um Farejador Bebê,Nutri un fiutatorello,it-IT
