source,target,tgt_lng
 % 你好,salut %,fr-FR
% 你好,salut %,fr-FR
%s bileşen,%s composant(s),fr-FR
%s component(s),%s composant(s),fr-FR
%s componente(s),%s composant(s),fr-FR
%s Komponente(n),%s composant(s),fr-FR
%s thành phần,%s composant(s),fr-FR
%s компонентов,%s composant(s),fr-FR
%s 你好,salut %s,fr-FR
%s 個元件,%s composant(s),fr-FR
%s个组件,%s composant(s),fr-FR
%s個のコンポーネント,%s composant(s),fr-FR
%s（%s）,%s (%s),fr-FR
Achtung:,Attention :,fr-FR
Addosso:,Sur le corps :,fr-FR
Advertencia:,Attention :,fr-FR
Ai piedi:,Aux pieds :,fr-FR
Al aplicarse:,Effet appliqué :,fr-FR
Al equipar montura:,En selle :,fr-FR
Al equipar:,Sur le corps :,fr-FR
Al equipar:,À l'usage :,fr-FR
Allgemein,Général,fr-FR
Am Körper:,Sur le torse :,fr-FR
An den Beinen:,Aux jambes :,fr-FR
An den Füßen:,Aux pieds :,fr-FR
Ana Eldeyken:,Dans la main principale :,fr-FR
Angelegt:,Sur le corps :,fr-FR
Attenzione!,Attention :,fr-FR
Auf dem Kopf:,Sur la tête :,fr-FR
Auf „Friedlich“ deaktiviert,Désactivé en Paisible,fr-FR
Ausgerüstet:,À l'usage :,fr-FR
Auswirkungen:,Effet appliqué :,fr-FR
Aviso:,Attention :,fr-FR
Ayaktayken:,Aux pieds :,fr-FR
Bacaktayken:,Aux jambes :,fr-FR
Barışçıl zorlukta devre dışı,Désactivé en Paisible,fr-FR
Baskın,Invasion,fr-FR
Baskın - Galibiyet,Invasion - Victoire,fr-FR
Baskın - Mağlubiyet,Invasion - Défaite,fr-FR
Bilinmeyen,Inconnu,fr-FR
Boyalı,Teint,fr-FR
Bu eşyanın kullanılması belirli komutlar çalıştırabilir.,Placer cet objet pourrait entraîner l'exécution d'une commande.,fr-FR
Can be placed on:,Peut se placer sur :,fr-FR
Can break:,Peut détruire :,fr-FR
Canlılar,Créatures,fr-FR
Chiến thắng,Victoire,fr-FR
chào %,salut %,fr-FR
chào %s,salut %s,fr-FR
ciao %,salut %,fr-FR
ciao %s,salut %s,fr-FR
"Ciao, mondo!",Bonjour tout le monde !,fr-FR
Color: %s,Couleur : %s,fr-FR
Colore: %s,Couleur : %s,fr-FR
Com sela:,En selle :,fr-FR
Componenti: %s,%s composant(s),fr-FR
Con sella:,En selle :,fr-FR
Cor: %s,Couleur : %s,fr-FR
Creature,Créatures,fr-FR
Criaturas,Créatures,fr-FR
Cuộc xâm lược,Invasion,fr-FR
Cuộc xâm lược - Chiến thắng,Invasion - Victoire,fr-FR
Cuộc xâm lược - Thất bại,Invasion - Défaite,fr-FR
Có thể phá:,Peut détruire :,fr-FR
Có thể đặt lên:,Peut se placer sur :,fr-FR
Dayanıklılık: %s / %s,Durabilité : %s / %s,fr-FR
Deaktivierter Gegenstand,Objet désactivé,fr-FR
Defeat,Défaite,fr-FR
Derrota,Défaite,fr-FR
Desactivado en Pacífico,Désactivé en Paisible,fr-FR
Desativado na dificuldade Pacífica,Désactivé en Paisible,fr-FR
Desconhecido,Inconnu,fr-FR
Desconocido,Inconnu,fr-FR
Devre dışı bırakılmış öge,Objet désactivé,fr-FR
Dinamico,Dynamique,fr-FR
Dinamik,Dynamique,fr-FR
Dinámico,Dynamique,fr-FR
Dinâmico,Dynamique,fr-FR
Disabled in Peaceful,Désactivé en Paisible,fr-FR
Disabled item,Objet désactivé,fr-FR
Disattivato in modalità pacifica,Désactivé en Paisible,fr-FR
Diğer Eldeyken:,Dans la main secondaire :,fr-FR
Do not use unless you know the exact contents!,Ne pas utiliser à moins d'en connaître le contenu exact !,fr-FR
Durabilidad: %s / %s,Durabilité : %s / %s,fr-FR
Durabilidade: %s / %s,Durabilité : %s / %s,fr-FR
Durability: %s / %s,Durabilité : %s / %s,fr-FR
Durabilità: %s/%s,Durabilité : %s / %s,fr-FR
Dyed,Teint,fr-FR
Dynamic,Dynamique,fr-FR
Dynamisch,Dynamique,fr-FR
dünya,monde,fr-FR
Efeito aplicado:,Effet appliqué :,fr-FR
Effetto applicato:,Effet appliqué :,fr-FR
Em uso:,Sur le corps :,fr-FR
Em uso:,À l'usage :,fr-FR
En el cuerpo:,Sur le corps :,fr-FR
En el torso:,Sur le torse :,fr-FR
En la cabeza:,Sur la tête :,fr-FR
En la mano principal:,Dans la main principale :,fr-FR
En la mano secundaria:,Dans la main secondaire :,fr-FR
En la mano:,Dans la main :,fr-FR
En las piernas:,Aux jambes :,fr-FR
En los pies:,Aux pieds :,fr-FR
Eyerlendiğinde:,En selle :,fr-FR
Eşyalar,Objets,fr-FR
Farbe: %s,Couleur : %s,fr-FR
Gefärbt,Teint,fr-FR
Gegenstand könnte Befehle ausführen,Placer cet objet pourrait entraîner l'exécution d'une commande.,fr-FR
Gegenstände,Objets,fr-FR
Gehalten:,Dans la main :,fr-FR
Genel,Général,fr-FR
General,Général,fr-FR
Generali,Général,fr-FR
Gerais,Général,fr-FR
Gesattelt:,En selle :,fr-FR
Giyildiğinde:,Sur le corps :,fr-FR
Göğüsteyken:,Sur le torse :,fr-FR
"Hallo, Welt!",Bonjour tout le monde !,fr-FR
Haltbarkeit: %s/%s,Durabilité : %s / %s,fr-FR
"Hello, world!",Bonjour tout le monde !,fr-FR
Hi %,salut %,fr-FR
hi %,salut %,fr-FR
hi %  s,salut %s,fr-FR
Hi %s,salut %s,fr-FR
hi %s,salut %s,fr-FR
hola %,salut %,fr-FR
hola %s,salut %s,fr-FR
In der Haupthand:,Dans la main principale :,fr-FR
In der Zweithand:,Dans la main secondaire :,fr-FR
In mano:,Dans la main :,fr-FR
In testa:,Sur la tête :,fr-FR
Incursione,Invasion,fr-FR
Incursione — Sconfitta,Invasion - Défaite,fr-FR
Incursione — Vittoria,Invasion - Victoire,fr-FR
Incursori restanti: %s,Envahisseurs restants : %s,fr-FR
Inquebrável,Incassable,fr-FR
Intangibile,Intangible,fr-FR
Intangível,Intangible,fr-FR
Invasión,Invasion,fr-FR
Invasión - Derrota,Invasion - Défaite,fr-FR
Invasión - Victoria,Invasion - Victoire,fr-FR
Invasores restantes: %s,Envahisseurs restants : %s,fr-FR
Invasão,Invasion,fr-FR
Invasão — Derrota,Invasion - Défaite,fr-FR
Invasão — Vitória,Invasion - Victoire,fr-FR
Irrompible,Incassable,fr-FR
Item desativado,Objet désactivé,fr-FR
Items,Objets,fr-FR
Itens,Objets,fr-FR
İçeriğini tamamen bilmiyorsanız kullanmayın!,Ne pas utiliser à moins d'en connaître le contenu exact !,fr-FR
Kafadayken:,Sur la tête :,fr-FR
Kalan Yağmacılar: %s,Envahisseurs restants : %s,fr-FR
Kann abbauen:,Peut détruire :,fr-FR
Kann platziert werden auf:,Peut se placer sur :,fr-FR
Khi được dùng:,Effet appliqué :,fr-FR
Khi được giữ:,Dans la main :,fr-FR
Khi được mặc yên cưỡi:,En selle :,fr-FR
Khi được mặc:,Sur le corps :,fr-FR
Khi được trang bị:,Sur le corps :,fr-FR
Khi được trang bị:,À l'usage :,fr-FR
Khi ở bàn chân:,Aux pieds :,fr-FR
Khi ở chân:,Aux jambes :,fr-FR
Khi ở ngực:,Sur le torse :,fr-FR
Khi ở tay chính:,Dans la main principale :,fr-FR
Khi ở tay phụ:,Dans la main secondaire :,fr-FR
Khi ở đầu:,Sur la tête :,fr-FR
Không cầm được,Intangible,fr-FR
Không phá được,Incassable,fr-FR
Không rõ,Inconnu,fr-FR
Kreaturen,Créatures,fr-FR
Kuşanıldığında:,Sur le corps :,fr-FR
Kuşanıldığında:,À l'usage :,fr-FR
Kırabilir:,Peut détruire :,fr-FR
Kırılamaz,Incassable,fr-FR
Lưu ý:,Attention :,fr-FR
merhaba %,salut %,fr-FR
merhaba %s,salut %s,fr-FR
"Merhaba, dünya!",Bonjour tout le monde !,fr-FR
Mob,Créatures,fr-FR
Mobs,Créatures,fr-FR
mondo,monde,fr-FR
mundo,monde,fr-FR
Màu sắc: %s,Couleur : %s,fr-FR
Na cabeça:,Sur la tête :,fr-FR
Na mão principal:,Dans la main principale :,fr-FR
Na mão secundária:,Dans la main secondaire :,fr-FR
Na mão:,Dans la main :,fr-FR
Nas pernas:,Aux jambes :,fr-FR
NBT: %s Eigenschaft(en),NBT : %s tag(s),fr-FR
NBT: %s etiket,NBT : %s tag(s),fr-FR
NBT: %s etiqueta(s),NBT : %s tag(s),fr-FR
NBT: %s marcatore/i,NBT : %s tag(s),fr-FR
NBT: %s marcação(ões),NBT : %s tag(s),fr-FR
NBT: %s nhãn,NBT : %s tag(s),fr-FR
NBT: %s tag(s),NBT : %s tag(s),fr-FR
NBT: %s тегов,NBT : %s tag(s),fr-FR
NBT: %s แท็ก,NBT : %s tag(s),fr-FR
NBT: 태그 %s개,NBT : %s tag(s),fr-FR
NBTタグ：%s,NBT : %s tag(s),fr-FR
NBT：%s 個標籤,NBT : %s tag(s),fr-FR
NBT：%s个标签,NBT : %s tag(s),fr-FR
Nella mano principale:,Dans la main principale :,fr-FR
Nella mano secondaria:,Dans la main secondaire :,fr-FR
Niederlage,Défaite,fr-FR
No corpo:,Sur le corps :,fr-FR
No peito:,Sur le torse :,fr-FR
Nos pés:,Aux pieds :,fr-FR
Nutzung auf eigene Gefahr!,Ne pas utiliser à moins d'en connaître le contenu exact !,fr-FR
Não use a menos que você saiba o conteúdo exato!,Ne pas utiliser à moins d'en connaître le contenu exact !,fr-FR
"Nếu bạn không biết chính xác nội dung, vui lòng không sử dụng vật phẩm này!",Ne pas utiliser à moins d'en connaître le contenu exact !,fr-FR
Objeto desactivado,Objet désactivé,fr-FR
Objetos,Objets,fr-FR
Oggetti,Objets,fr-FR
Oggetto disattivato,Objet désactivé,fr-FR
Oggetto indistruttibile,Incassable,fr-FR
Oggetto tinto,Teint,fr-FR
"oi, %",salut %,fr-FR
"oi, %s",salut %s,fr-FR
"Olá, mundo!",Bonjour tout le monde !,fr-FR
Pode ser colocado em:,Peut se placer sur :,fr-FR
"Prefijo, %s%2$s otra vez %s y %1$s por último %s ¡y también %1$s otra vez!","Préfixe, %s%2$s encore %s et %1$s enfin %s et également %1$s encore !",fr-FR
"Prefisso, %s%2$s ancora %s e %1$s infine %s e anche %1$s ancora!","Préfixe, %s%2$s encore %s et %1$s enfin %s et également %1$s encore !",fr-FR
"Prefix, %s%2$s again %s and %1$s lastly %s and also %1$s again!","Préfixe, %s%2$s encore %s et %1$s enfin %s et également %1$s encore !",fr-FR
"Prefixo, %s%2$s de novo %s e %1$s no final %s, e também %1$s novamente!","Préfixe, %s%2$s encore %s et %1$s enfin %s et également %1$s encore !",fr-FR
Puede colocarse sobre:,Peut se placer sur :,fr-FR
Puede romper:,Peut détruire :,fr-FR
Può distruggere:,Peut détruire :,fr-FR
Quebrável:,Peut détruire :,fr-FR
Quest'oggetto potrebbe eseguire comandi.,Placer cet objet pourrait entraîner l'exécution d'une commande.,fr-FR
Raid,Invasion,fr-FR
Raid - Defeat,Invasion - Défaite,fr-FR
Raid - Victory,Invasion - Victoire,fr-FR
Raiders Remaining: %s,Envahisseurs restants : %s,fr-FR
Renk: %s,Couleur : %s,fr-FR
Sconfitta,Défaite,fr-FR
Sconosciuto,Inconnu,fr-FR
Se podrían ejecutar comandos al colocar este bloque,Placer cet objet pourrait entraîner l'exécution d'une commande.,fr-FR
Si può piazzare su:,Peut se placer sur :,fr-FR
Sieg,Victoire,fr-FR
Sinh vật,Créatures,fr-FR
Soyut,Intangible,fr-FR
Sul corpo:,Sur le corps :,fr-FR
Sul corpo:,À l'usage :,fr-FR
Sul torso:,Sur le torse :,fr-FR
Sulle gambe:,Aux jambes :,fr-FR
Số kẻ xâm lược còn lại: %s,Envahisseurs restants : %s,fr-FR
Thất bại,Défaite,fr-FR
thế giới,monde,fr-FR
Tingido,Teint,fr-FR
Tintado,Teint,fr-FR
"Tiền tố, %s%2$s thêm một lần %s và %1$s cuối cùng là %s và cả %1$s một lần nữa!","Préfixe, %s%2$s encore %s et %1$s enfin %s et également %1$s encore !",fr-FR
Tutulduğunda:,Dans la main :,fr-FR
Tổng quát,Général,fr-FR
Unbekannt,Inconnu,fr-FR
Unbreakable,Incassable,fr-FR
Ungreifbar,Intangible,fr-FR
Unknown,Inconnu,fr-FR
Unzerstörbar,Incassable,fr-FR
Usar esse item pode acionar um comando.,Placer cet objet pourrait entraîner l'exécution d'une commande.,fr-FR
Use of this item might lead to command execution.,Placer cet objet pourrait entraîner l'exécution d'une commande.,fr-FR
Utilizzalo soltanto se sai a che cosa serve!,Ne pas utiliser à moins d'en connaître le contenu exact !,fr-FR
Uyarı:,Attention :,fr-FR
Uygulandığında:,Effet appliqué :,fr-FR
Verbleibende Räuber: %s,Envahisseurs restants : %s,fr-FR
Victoria,Victoire,fr-FR
Victory,Victoire,fr-FR
Vittoria,Victoire,fr-FR
Vitória,Victoire,fr-FR
Việc sử dụng vật phẩm này có thể khiến các lệnh được thực thi.,Placer cet objet pourrait entraîner l'exécution d'une commande.,fr-FR
Vật phẩm,Objets,fr-FR
Vật phẩm đã tắt,Objet désactivé,fr-FR
Warning:,Attention :,fr-FR
Welt,monde,fr-FR
When Applied:,Effet appliqué :,fr-FR
When equipped:,Sur le corps :,fr-FR
When equipped:,À l'usage :,fr-FR
When held:,Dans la main :,fr-FR
When in Main Hand:,Dans la main principale :,fr-FR
When in Off Hand:,Dans la main secondaire :,fr-FR
When on Chest:,Sur le torse :,fr-FR
When on Feet:,Aux pieds :,fr-FR
When on Head:,Sur la tête :,fr-FR
When on Legs:,Aux jambes :,fr-FR
When saddled:,En selle :,fr-FR
When worn:,Sur le corps :,fr-FR
world,monde,fr-FR
X,-,fr-FR
Xin chào thế giới!,Bonjour tout le monde !,fr-FR
Yenilgi,Défaite,fr-FR
Zafer,Victoire,fr-FR
"¡Hola, mundo!",Bonjour tout le monde !,fr-FR
¡No lo utilices a menos que conozcas su contenido!,Ne pas utiliser à moins d'en connaître le contenu exact !,fr-FR
"Önek, %s%2$s tekrar %s ve %1$s son olarak %s ve ayrıca tekrar %1$s!","Préfixe, %s%2$s encore %s et %1$s enfin %s et également %1$s encore !",fr-FR
Überfall,Invasion,fr-FR
Überfall – Niederlage,Invasion - Défaite,fr-FR
Überfall – Sieg,Invasion - Victoire,fr-FR
Üzerine yerleştirilebilir:,Peut se placer sur :,fr-FR
Đã tắt trong độ khó bình yên,Désactivé en Paisible,fr-FR
Đã được nhuộm,Teint,fr-FR
Độ bền: %s / %s,Durabilité : %s / %s,fr-FR
Động,Dynamique,fr-FR
Внимание:,Attention :,fr-FR
Динамический,Dynamique,fr-FR
Использование этого предмета может повлечь за собой выполнение команд,Placer cet objet pourrait entraîner l'exécution d'une commande.,fr-FR
"Используйте, только если точно знаете его содержимое!",Ne pas utiliser à moins d'en connaître le contenu exact !,fr-FR
Когда в ведущей руке:,Dans la main principale :,fr-FR
Когда в руке:,Dans la main :,fr-FR
Когда во второстепенной руке:,Dans la main secondaire :,fr-FR
Когда надето на голову:,Sur la tête :,fr-FR
Когда надето на ноги:,Aux jambes :,fr-FR
Когда надето:,Sur le corps :,fr-FR
Когда надето:,Sur le torse :,fr-FR
Когда обуто:,Aux pieds :,fr-FR
Когда снаряжено:,En selle :,fr-FR
Когда экипировано:,À l'usage :,fr-FR
