source,target,tgt_lng
Abeille blessée,꿀벌이 상처를 입음,ko-KR
Abeille qui entre dans une ruche,꿀벌이 벌통에 들어감,ko-KR
Abeille qui meurt,꿀벌이 죽음,ko-KR
Abeille qui pique,꿀벌이 침을 쏨,ko-KR
Abeille qui sort d'une ruche,꿀벌이 벌통에서 나감,ko-KR
Abeilles au travail,꿀벌이 일함,ko-KR
Abeja entra en una colmena,꿀벌이 벌통에 들어감,ko-KR
Abeja herida,꿀벌이 상처를 입음,ko-KR
Abeja muere,꿀벌이 죽음,ko-KR
Abeja pica,꿀벌이 침을 쏨,ko-KR
Abeja sale de una colmena,꿀벌이 벌통에서 나감,ko-KR
Abeja zumba,꿀벌이 윙윙거림,ko-KR
Abeja zumba feliz,꿀벌이 기쁜 듯 윙윙거림,ko-KR
Abeja zumba furiosa,꿀벌이 화난 듯 윙윙거림,ko-KR
Abejas trabajan,꿀벌이 일함,ko-KR
Abelha entra na colmeia,꿀벌이 벌통에 들어감,ko-KR
Abelha ferida,꿀벌이 상처를 입음,ko-KR
Abelha ferroa,꿀벌이 침을 쏨,ko-KR
Abelha morre,꿀벌이 죽음,ko-KR
Abelha sai da colmeia,꿀벌이 벌통에서 나감,ko-KR
Abelha zumbe,꿀벌이 윙윙거림,ko-KR
Abelha zumbe alegremente,꿀벌이 기쁜 듯 윙윙거림,ko-KR
Abelha zumbe furiosamente,꿀벌이 화난 듯 윙윙거림,ko-KR
Abelhas trabalham,꿀벌이 일함,ko-KR
Aboiement de loup,늑대가 짖음,ko-KR
Abpinseln,솔질,ko-KR
Acciarino sferraglia,부싯돌과 부시가 딸깍함,ko-KR
Acqua gocciola,물이 떨어짐,ko-KR
Acqua gocciola in un calderone,물이 가마솥에 떨어짐,ko-KR
Acqua scorre,물 흐르는 소리,ko-KR
Affumicatore affumica,훈연기가 훈연함,ko-KR
Afiladora usada,숫돌을 사용함,ko-KR
Afogado anda,드라운드가 걸음,ko-KR
Afogado ferido,드라운드가 상처를 입음,ko-KR
Afogado gorgoleja,드라운드가 꾸륵거림,ko-KR
Afogado lança um Tridente,드라운드가 삼지창을 던짐,ko-KR
Afogado morre,드라운드가 죽음,ko-KR
Afogado nada,드라운드가 헤엄침,ko-KR
Agricoltore lavora,농부가 일함,ko-KR
Agricultor trabaja,농부가 일함,ko-KR
Agricultor trabalha,농부가 일함,ko-KR
Agua fluyendo,물 흐르는 소리,ko-KR
Agua gotea,물이 떨어짐,ko-KR
Agua gotea en un caldero,물이 가마솥에 떨어짐,ko-KR
Ahogado gorgotea,드라운드가 꾸륵거림,ko-KR
Ahogado herido,드라운드가 상처를 입음,ko-KR
Ahogado lanza un tridente,드라운드가 삼지창을 던짐,ko-KR
Ahogado muere,드라운드가 죽음,ko-KR
Ahogado nadando,드라운드가 헤엄침,ko-KR
Ahumador echa humo,훈연기가 훈연함,ko-KR
Ajolote ataca,아홀로틀이 공격함,ko-KR
Ajolote gorjea,아홀로틀이 짹짹거림,ko-KR
Ajolote herido,아홀로틀이 상처를 입음,ko-KR
Ajolote muere,아홀로틀이 죽음,ko-KR
Ajolote nadando,아홀로틀이 헤엄침,ko-KR
Ajolote recogido,아홀로틀이 양동이에 담김,ko-KR
Ajolote salpica,아홀로틀이 첨벙거림,ko-KR
Aksolotl cıvıldıyor,아홀로틀이 짹짹거림,ko-KR
Aksolotl hasar aldı,아홀로틀이 상처를 입음,ko-KR
Aksolotl saldırdı,아홀로틀이 공격함,ko-KR
Aksolotl su sıçrattı,아홀로틀이 첨벙거림,ko-KR
Aksolotl yakalandı,아홀로틀이 양동이에 담김,ko-KR
Aksolotl yüzüyor,아홀로틀이 헤엄침,ko-KR
Aksolotl öldü,아홀로틀이 죽음,ko-KR
Alambic qui bouillonne,양조기에서 거품이 읾,ko-KR
Alambicco bolle,양조기에서 거품이 읾,ko-KR
Alavanca estala,레버가 딸깍함,ko-KR
Albañil trabaja,석공이 일함,ko-KR
Aldeano acepta,주민이 승낙함,ko-KR
Aldeano celebra,주민이 환호함,ko-KR
Aldeano comercia,주민이 교환함,ko-KR
Aldeano herido,주민이 상처를 입음,ko-KR
Aldeano muere,주민이 죽음,ko-KR
Aldeano murmura,주민이 중얼거림,ko-KR
Aldeano rechaza,주민이 거절함,ko-KR
Aldeano zombi agoniza,좀비 주민이 울부짖음,ko-KR
Aldeano zombi gime,좀비 주민이 그르렁거림,ko-KR
Aldeano zombi herido,좀비 주민이 상처를 입음,ko-KR
Aldeano zombi muere,좀비 주민이 죽음,ko-KR
Aldeano zombi respira fuerte,좀비 주민이 킁킁거림,ko-KR
Aldeão aceita,주민이 승낙함,ko-KR
Aldeão celebra,주민이 환호함,ko-KR
Aldeão ferido,주민이 상처를 입음,ko-KR
Aldeão morre,주민이 죽음,ko-KR
Aldeão murmura,주민이 중얼거림,ko-KR
Aldeão recusa,주민이 거절함,ko-KR
Aldeão troca,주민이 교환함,ko-KR
Aldeão Zumbi ferido,좀비 주민이 상처를 입음,ko-KR
Aldeão Zumbi funga,좀비 주민이 킁킁거림,ko-KR
Aldeão Zumbi grunhe,좀비 주민이 그르렁거림,ko-KR
Aldeão Zumbi morre,좀비 주민이 죽음,ko-KR
Aldeão Zumbi vocifera,좀비 주민이 울부짖음,ko-KR
Alet Ustası çalışıyor,도구 대장장이가 일함,ko-KR
Alfombra se suelta,양탄자를 벗김,ko-KR
Algo cae,무언가 떨어짐,ko-KR
Algo cae sobre un bloque,무언가가 블록 위로 떨어짐,ko-KR
Algo cai num bloco,무언가가 블록 위로 떨어짐,ko-KR
Algo caiu,무언가 떨어짐,ko-KR
Algo ferido,무언가가 상처를 입음,ko-KR
Algo rebota en un políporo,선반버섯에 무언가 튕김,ko-KR
Algo salta num Políporo,선반버섯에 무언가 튕김,ko-KR
Allay allays,알레이가 진정함,ko-KR
Allay anhela,알레이가 갈망함,ko-KR
Allay blessé,알레이가 상처를 입음,ko-KR
Allay busca,알레이가 탐색함,ko-KR
Allay bị thương,알레이가 상처를 입음,ko-KR
Allay chortles,알레이가 키득거림,ko-KR
Allay chết,알레이가 죽음,ko-KR
Allay cười,알레이가 키득거림,ko-KR
Allay dies,알레이가 죽음,ko-KR
Allay herido,알레이가 상처를 입음,ko-KR
Allay hurts,알레이가 상처를 입음,ko-KR
Allay muere,알레이가 죽음,ko-KR
Allay ném,알레이가 아이템을 건네줌,ko-KR
Allay qui glousse,알레이가 키득거림,ko-KR
Allay qui jette,알레이가 아이템을 건네줌,ko-KR
Allay qui languit,알레이가 갈망함,ko-KR
Allay qui meurt,알레이가 죽음,ko-KR
Allay qui recherche,알레이가 탐색함,ko-KR
Allay qui s'apaise,알레이가 진정함,ko-KR
Allay recoge,알레이가 진정함,ko-KR
Allay se ríe,알레이가 키득거림,ko-KR
Allay seeks,알레이가 탐색함,ko-KR
Allay suelta,알레이가 아이템을 건네줌,ko-KR
Allay tosses,알레이가 아이템을 건네줌,ko-KR
Allay trả đồ,알레이가 진정함,ko-KR
Allay tìm kiếm,알레이가 탐색함,ko-KR
Allay xin xỏ,알레이가 갈망함,ko-KR
Allay yearns,알레이가 갈망함,ko-KR
