source,target,tgt_lng
"""%s"" est trop volumineux !",'%s'이(가) 너무 큽니다!,ko-KR
"""%s"" é muito grande!",'%s'이(가) 너무 큽니다!,ko-KR
%1$s ay,%1$s개월,ko-KR
"%1$s ay, %2$s gün","%1$s개월, %2$s일",ko-KR
%1$s dakika önce,%1$s분 전,ko-KR
%1$s day(s),%1$s일,ko-KR
%1$s day(s) ago,%1$s일 전,ko-KR
%1$s dia(s),%1$s일,ko-KR
%1$s día(s),%1$s일,ko-KR
%1$s giorno/i,%1$s일,ko-KR
%1$s giorno/i fa,%1$s일 전,ko-KR
%1$s giây trước,%1$s초 전,ko-KR
%1$s giờ trước,%1$s시간 전,ko-KR
%1$s gün,%1$s일,ko-KR
%1$s gün önce,%1$s일 전,ko-KR
%1$s hour(s) ago,%1$s시간 전,ko-KR
%1$s jour(s),%1$s일,ko-KR
%1$s mes(es),%1$s개월,ko-KR
"%1$s mes(es), %2$s día(s)","%1$s개월, %2$s일",ko-KR
%1$s mese/i,%1$s개월,ko-KR
"%1$s mese/i, %2$s giorno/i","%1$s개월, %2$s일",ko-KR
%1$s minute(s) ago,%1$s분 전,ko-KR
%1$s minuto/i fa,%1$s분 전,ko-KR
%1$s mois,%1$s개월,ko-KR
%1$s mois et %2$s jour(s),"%1$s개월, %2$s일",ko-KR
%1$s Monat(e),%1$s개월,ko-KR
"%1$s Monat(e), %2$s Tag(e)","%1$s개월, %2$s일",ko-KR
%1$s month(s),%1$s개월,ko-KR
"%1$s month(s), %2$s day(s)","%1$s개월, %2$s일",ko-KR
%1$s mês(es),%1$s개월,ko-KR
"%1$s mês(es), %2$s dia(s)","%1$s개월, %2$s일",ko-KR
%1$s ngày,%1$s일,ko-KR
%1$s ngày trước,%1$s일 전,ko-KR
%1$s ora/e fa,%1$s시간 전,ko-KR
%1$s phút trước,%1$s분 전,ko-KR
%1$s saat önce,%1$s시간 전,ko-KR
%1$s saniye önce,%1$s초 전,ko-KR
%1$s second(s) ago,%1$s초 전,ko-KR
%1$s secondo/i fa,%1$s초 전,ko-KR
%1$s Tag(e),%1$s일,ko-KR
%1$s tháng,%1$s개월,ko-KR
"%1$s tháng, %2$s ngày","%1$s개월, %2$s일",ko-KR
%1$s дней,%1$s일,ko-KR
