source,target,tgt_lng
2匹ずつ,짝지어주기,ko-KR
A Balanced Diet,균형 잡힌 식단,ko-KR
A cidade no fim do jogo,게임의 끝에서 만난 도시,ko-KR
A colpo d'occhio,스무고개,ko-KR
A Complete Catalogue,집사 그 자체,ko-KR
A due a due,짝지어주기,ko-KR
A Furious Cocktail,뿅가는 폭탄주,ko-KR
A nova geração,그다음 세대,ko-KR
A qualcuno piace caldo,화끈한 화제,ko-KR
A que ponto chegamos?,어쩌다 이 지경까지,ko-KR
A Seedy Place,씨앗이 자라나는 곳,ko-KR
A sete chaves,열쇠로 잠금 해제,ko-KR
A Terrible Fortress,끔찍한 요새,ko-KR
A Throwaway Joke,준비하시고... 쏘세요!,ko-KR
A união faz a força!,우정의 치유력!,ko-KR
A vida é um sopro,역풍,ko-KR
A vista é ótima daqui de cima,위쪽 공기 좋은데?,ko-KR
A volta dos que não foram,끝 아녔어?,ko-KR
A volte ritornano,끝 아녔어?,ko-KR
A última moda,유행의 선도자,ko-KR
Abejémonos de aquí,한 벌 한 벌 정성껏 모시겠습니다,ko-KR
"Abelante, esta es tu casa",벌집을 내 집처럼,ko-KR
Abenteuer,모험,ko-KR
Abenteuerzeit,모험의 시간,ko-KR
Aceita uma pastilha?,양치질이 필요해 보이는걸,ko-KR
Achado não é roubado,돼지와 전쟁,ko-KR
Achtung vor dem Alten,소중한 잔해,ko-KR
Acquire Hardware,철이 철철 넘쳐,ko-KR
"Adeus, diamantes!",깊이 파묻힌 잔해,ko-KR
"Adjugé, vendu !",훌륭한 거래군요!,ko-KR
Adopte un têtard,양동이에 올챙이 한 마리,ko-KR
Adventure,모험,ko-KR
Adventuring Time,모험의 시간,ko-KR
Agent de sécurité,도우미 고용,ko-KR
Agriculture,농사,ko-KR
Agujero negro,천 리 길도 한 걸음,ko-KR
Ai cần tên lửa?,누가 로켓이 필요하대?,ko-KR
"Ai sống dai hơn ""Mèo chín mạng""?!",목숨 충전,ko-KR
Ai đang cắt hành vậy?,누가 양파를 써나?,ko-KR
Akım Koruyucusu,번개 멈춰!,ko-KR
Al ladro!,돼지와 전쟁,ko-KR
Alchemie,물약 양조장,ko-KR
Alevlerin İçine,포화 속으로,ko-KR
All'avventura!,모험의 시간,ko-KR
Alla Beni Pulla Beni,이게 인갑인갑다,ko-KR
Alla moda,유행의 선도자,ko-KR
Aller au fond des choses,더 깊은 곳으로,ko-KR
Allerbeste Freunde,인생의 동반자,ko-KR
Alliance instable,쉽지 않은 동행,ko-KR
Alta tensione,번개 멈춰!,ko-KR
Alveare tascabile,한 벌 한 벌 정성껏 모시겠습니다,ko-KR
"Amigo, estou aqui",난 너의 친구야,ko-KR
Amigos para sempre,인생의 동반자,ko-KR
Ammazza che mazza,하늘에서 철퇴가 내린다면,ko-KR
Anglerglück,강태공이 세월을 낚듯,ko-KR
Anlaştık!,훌륭한 거래군요!,ko-KR
Anos dourados,그때가 좋았지,ko-KR
Ao infinito e além!,불가능은 없다,ko-KR
Apprenti chimiste,물약 양조장,ko-KR
Aprendiz de feiticeiro,마법 부여자,ko-KR
Aprendiz de mago,마법 부여자,ko-KR
Aprendiz de químico,물약 양조장,ko-KR
Arbalistic,명사수,ko-KR
Arbalistik,명사수,ko-KR
Arbalistique,명사수,ko-KR
Arkadaşlığın İyileştiren Gücü!,우정의 치유력!,ko-KR
Armbrustschütze,명사수,ko-KR
Aromas,조그만 킁킁이,ko-KR
Arte del balestriere,명사수,ko-KR
Arımıza Hoş Geldin,벌집을 내 집처럼,ko-KR
As de ases,명사수,ko-KR
Ateşle Oynama,화끈한 화제,ko-KR
Atterrissage en douceur,달콤함에 몸을 맡기다,ko-KR
Aufhellen,불 좀 켜 줄래?,ko-KR
Auftragen,밀랍을 칠하자,ko-KR
Ausgewogene Ernährung,균형 잡힌 식단,ko-KR
Aux frontières de la mort,죽음을 초월한 자,ko-KR
Aventura,모험,ko-KR
Aventure,모험,ko-KR
Avventura,모험,ko-KR
Ayvayı Yedik,폭탄 받아라,ko-KR
Bajo llave,열쇠로 잠금 해제,ko-KR
Bala Bastık,달콤함에 몸을 맡기다,ko-KR
Bateau sur pattes,두 발 달린 보트,ko-KR
Beaconator,신호자,ko-KR
Beba água!,수분 충전!,ko-KR
Bedeck mich mit Diamanten,다이아몬드로 날 감싸줘,ko-KR
Bedeck mich mit Schrott,잔해로 날 감싸줘,ko-KR
Bee Our Guest,벌집을 내 집처럼,ko-KR
Befreie das Ende,엔드 해방,ko-KR
Behutsame Restaurierung,세심한 복원,ko-KR
"Beni Evime İt, Ey Manyetit",집으로 이끌려가네,ko-KR
Berbat Bir Kale,끔찍한 요새,ko-KR
Best Friends Forever,인생의 동반자,ko-KR
Bienenwanderung,한 벌 한 벌 정성껏 모시겠습니다,ko-KR
Bir Okla İki Kuş,일전쌍조,ko-KR
Bir Sürü Kurt,외롭지 못한 늑대,ko-KR
Birthday Song,생일 축하 노래,ko-KR
Biến tấu vẻ ngoài,유행의 선도자,ko-KR
Biệt đội ếch ộp,개구리 삼총사 출동!,ko-KR
Bleib hydriert!,수분 충전!,ko-KR
Bling-bling,반짝반짝 눈이 부셔,ko-KR
"Blitzezucken, Donnerkrach",동에 번쩍 서에 번쩍,ko-KR
Blowback,역풍,ko-KR
Boa mira,정조준,ko-KR
Bolha subespacial,천 리 길도 한 걸음,ko-KR
Bolla subspaziale,천 리 길도 한 걸음,ko-KR
Bong bóng tiểu không gian,천 리 길도 한 걸음,ko-KR
Bonne nuit les petits,달콤한 꿈,ko-KR
Bonne pioche !,이젠 철 좀 들어라,ko-KR
Bons sonhos,달콤한 꿈,ko-KR
Bota cera,밀랍을 칠하자,ko-KR
Branco al completo,외롭지 못한 늑대,ko-KR
Brilhe e admire!,밝은 말 고운 말,ko-KR
Brillo a la vista,불 좀 켜 줄래?,ko-KR
Brincando com fogo,포화 속으로,ko-KR
Bring Home the Beacon,신호기 꾸리기,ko-KR
Bu Teknenin Ayakları Var,두 발 달린 보트,ko-KR
Buenas vistas desde lo alto,위쪽 공기 좋은데?,ko-KR
Bukkit Bukkit,양동이에 올챙이 한 마리,ko-KR
Bulle du sous-espace,천 리 길도 한 걸음,ko-KR
Bullseye,명중,ko-KR
Buon compleanno!,생일 축하 노래,ko-KR
Buradan Manzara Harika,위쪽 공기 좋은데?,ko-KR
Buzlu Kova Meydan Okuması,아이스 버킷 챌린지,ko-KR
Bác sĩ thây ma,좀비 의사,ko-KR
Báu vật trong hòm khoá,열쇠로 잠금 해제,ko-KR
Bôi sáp vào,밀랍을 칠하자,ko-KR
Büyücü,마법 부여자,ko-KR
Bạn cần một cây bạc hà,양치질이 필요해 보이는걸,ko-KR
Bảy nổi ba chìm với chú dê!,염소 떴소,ko-KR
Bắt nó bắt nó,양동이에 올챙이 한 마리,ko-KR
Bộ xương rùng rợn đáng sợ,으스스한 스켈레톤,ko-KR
C'est qui le pillard maintenant ?,이제 누가 약탈자지?,ko-KR
Cabra à vista!,염소 떴소,ko-KR
Cacciatore di mostri,몬스터 사냥꾼,ko-KR
Caché dans les profondeurs,깊이 파묻힌 잔해,ko-KR
Caduta libera,동굴과 절벽,ko-KR
Caixa-forte,불길에 뛰어드는 나,ko-KR
Canavar Avcısı,몬스터 사냥꾼,ko-KR
Canavar Bükücü,몬스터 도감,ko-KR
Canción de cumpleaños,생일 축하 노래,ko-KR
Cao chạy xa bay,머나먼 휴양지,ko-KR
Cardiologista,심장 이식 수술,ko-KR
Careful Restoration,세심한 복원,ko-KR
Caves & Cliffs,동굴과 절벽,ko-KR
Caçador de monstros,몬스터 사냥꾼,ko-KR
Celati in profondità,깊이 파묻힌 잔해,ko-KR
Chanson d'anniversaire,생일 축하 노래,ko-KR
Chasseur de monstres,몬스터 사냥꾼,ko-KR
Chaud devant !,화끈한 화제,ko-KR
Che bella vista da quassù!,위쪽 공기 좋은데?,ko-KR
Che chắn tôi bằng kim cương,다이아몬드로 날 감싸줘,ko-KR
Che chắn tôi bằng mảnh vỡ,잔해로 날 감싸줘,ko-KR
Chef de meute,외롭지 못한 늑대,ko-KR
Cheirim bão,흥미로운 냄새,ko-KR
Chi ha bisogno di razzi?,누가 로켓이 필요하대?,ko-KR
Chi ha tagliato una cipolla?,누가 양파를 써나?,ko-KR
Chi è il predone adesso?,이제 누가 약탈자지?,ko-KR
Chiếc thuyền có chân,두 발 달린 보트,ko-KR
Chiến thuật câu cá,이 대신 잇몸으로,ko-KR
Choque do trovão,동에 번쩍 서에 번쩍,ko-KR
Chúa tể đèn hiệu,신호자,ko-KR
Chúng ta cần tiến sâu hơn,더 깊은 곳으로,ko-KR
Chế độ ăn uống cân bằng,균형 잡힌 식단,ko-KR
Chữa cháy,포화 속으로,ko-KR
Ciddi Düşkünlük,도를 넘은 전념,ko-KR
Cilala,밀랍을 칠하자,ko-KR
Città al termine del gioco,게임의 끝에서 만난 도시,ko-KR
Ciò che è morto non muoia mai,죽음을 초월한 자,ko-KR
Coaxa d'água,양동이에 올챙이 한 마리,ko-KR
Coffre-très-fort,불길에 뛰어드는 나,ko-KR
Colpo di fulmine,동에 번쩍 서에 번쩍,ko-KR
Come nuovo,새것처럼,ko-KR
Come un girino fuor d'acqua,양동이에 올챙이 한 마리,ko-KR
Come vola via una bomba,폭탄 받아라,ko-KR
Comme chez soi,고향 같은 편안함,ko-KR
Comme neuf,새것처럼,ko-KR
Comment en est-on arrivé là ?,어쩌다 이 지경까지,ko-KR
Como en casa,고향 같은 편안함,ko-KR
Como nuevo,새것처럼,ko-KR
Con mắt do thám,스무고개,ko-KR
Con vẹt và con dơi,아기는 어떻게 태어나?,ko-KR
Controvento,역풍,ko-KR
Contágio,퍼져간다,ko-KR
Copritemi di detriti,잔해로 날 감싸줘,ko-KR
Copritemi di diamanti,다이아몬드로 날 감싸줘,ko-KR
Cortem-lhe a cabeça!,으스스한 스켈레톤,ko-KR
"Country Lode, Take Me Home",집으로 이끌려가네,ko-KR
Coup de foudre,동에 번쩍 서에 번쩍,ko-KR
Couvrez-moi de diamants,다이아몬드로 날 감싸줘,ko-KR
Couvrez-moi de débris,잔해로 날 감싸줘,ko-KR
Cover Me in Debris,잔해로 날 감싸줘,ko-KR
Cover Me with Diamonds,다이아몬드로 날 감싸줘,ko-KR
Crafters Crafting Crafters,제작기 제 자신 제작기,ko-KR
Crafting a New Look,유행의 선도자,ko-KR
Crecen tan rápido...,씨앗이 자라나는 곳,ko-KR
Crescono così in fretta...,씨앗이 자라나는 곳,ko-KR
Cubra-me de Diamantes,다이아몬드로 날 감싸줘,ko-KR
Cuevas y acantilados,동굴과 절벽,ko-KR
"Cuốc sắt đó, phải không?",이젠 철 좀 들어라,ko-KR
Cálidos destinos turísticos,화끈한 관광 명소,ko-KR
Có mùi thú vị đây,흥미로운 냄새,ko-KR
Công việc đầy mùi cá,강태공이 세월을 낚듯,ko-KR
Cúbreme de diamantes,다이아몬드로 날 감싸줘,ko-KR
Cúbreme de netherita,잔해로 날 감싸줘,ko-KR
Cạo sáp ra,밀랍을 벗기자,ko-KR
Cảm giác như ở nhà,고향 같은 편안함,ko-KR
Cậu có một người bạn là tôi đây,난 너의 친구야,ko-KR
Cứ tự nhiên đi,벌집을 내 집처럼,ko-KR
D'une flèche deux coups,일전쌍조,ko-KR
Da cosa nasce cosa,제작기 제 자신 제작기,ko-KR
Da' la cera,밀랍을 칠하자,ko-KR
Dacci un taglio!,탁월한 가위질,ko-KR
Daha Derine İnmemiz Gerek,더 깊은 곳으로,ko-KR
Danh mục hoàn chỉnh,집사 그 자체,ko-KR
Dans la ligne de mire,정조준,ko-KR
Dans le feu de l'action,포화 속으로,ko-KR
Dans le mille !,명중,ko-KR
Dar cera,밀랍을 칠하자,ko-KR
Das 1. Gesetz der Robotik,도우미 고용,ko-KR
Das Ende,엔드,ko-KR
Das Ende … Schon wieder …,끝 아녔어?,ko-KR
Das Ende?,이걸로 끝이야?,ko-KR
Das fliegende Auge,스무고개,ko-KR
Das ganze Rudel,외롭지 못한 늑대,ko-KR
Das niedlichste Raubtier,귀여운 포식자,ko-KR
Das waren noch Zeiten …,그때가 좋았지,ko-KR
De dois em dois,짝지어주기,ko-KR
"De dos en dos, ¡ua!",짝지어주기,ko-KR
De vraies têtes de cochon,돼지와 전쟁,ko-KR
Dedicação exclusiva,도를 넘은 전념,ko-KR
Dedizione seria,도를 넘은 전념,ko-KR
Deine Welt sind die Berge,사운드 오브 뮤직,ko-KR
Demir Kazma Değil Mi?,이젠 철 좀 들어라,ko-KR
Den Nachbarn heimleuchten,신호기 꾸리기,ko-KR
Dengeli Beslenme,균형 잡힌 식단,ko-KR
Derinlerde Saklı,깊이 파묻힌 잔해,ko-KR
Des diamants !,다이아몬드다!,ko-KR
Desarmadillo,이게 인갑인갑다,ko-KR
Destilería local,물약 양조장,ko-KR
Destinazione scottante,화끈한 관광 명소,ko-KR
Destinos escaldantes,화끈한 관광 명소,ko-KR
Deux par deux,짝지어주기,ko-KR
Devolver al remitente,전해지지 않은 러브레터,ko-KR
Di dời tổ ong,한 벌 한 벌 정성껏 모시겠습니다,ko-KR
Diamanten!,다이아몬드다!,ko-KR
Diamantes!,다이아몬드다!,ko-KR
Diamanti!,다이아몬드다!,ko-KR
Diamonds!,다이아몬드다!,ko-KR
Die heilende Kraft der Freundschaft!,우정의 치유력!,ko-KR
Die Hühnchen und die Blümchen,아기는 어떻게 태어나?,ko-KR
Die nächste Generation,그다음 세대,ko-KR
