source,target,tgt_lng
2匹ずつ,成雙成對,zh-TW
A Balanced Diet,均衡飲食,zh-TW
A cidade no fim do jogo,終末都市,zh-TW
A colpo d'occhio,隔牆有眼,zh-TW
A Complete Catalogue,貓科全書,zh-TW
A due a due,成雙成對,zh-TW
A Furious Cocktail,猛烈的雞尾酒,zh-TW
A nova geração,銀河飛龍,zh-TW
A qualcuno piace caldo,火熱的東西,zh-TW
A que ponto chegamos?,我們是如何走到這地步的？,zh-TW
A Seedy Place,汗滴禾下土,zh-TW
A sete chaves,妥善保管,zh-TW
A Terrible Fortress,可怕的要塞,zh-TW
A Throwaway Joke,免洗笑話,zh-TW
A união faz a força!,療癒力滿點的友情！,zh-TW
A vida é um sopro,逆風翻盤,zh-TW
A vista é ótima daqui de cima,上面的風景真好,zh-TW
A volta dos que não foram,終界... 再臨...,zh-TW
A volte ritornano,終界... 再臨...,zh-TW
A última moda,鍛然一新,zh-TW
Abejémonos de aquí,蜂裝物流,zh-TW
"Abelante, esta es tu casa",待客蜂範,zh-TW
Abenteuer,冒險,zh-TW
Abenteuerzeit,探險時光,zh-TW
Aceita uma pastilha?,你需要降火氣,zh-TW
Achado não é roubado,戰豬,zh-TW
Achtung vor dem Alten,探古尋源,zh-TW
Acquire Hardware,來硬的,zh-TW
"Adeus, diamantes!",深藏不露,zh-TW
"Adjugé, vendu !",成交！,zh-TW
Adopte un têtard,通通進桶,zh-TW
Adventure,冒險,zh-TW
Adventuring Time,探險時光,zh-TW
Agent de sécurité,招兵買馬,zh-TW
Agriculture,農牧,zh-TW
Agujero negro,子空間氣泡,zh-TW
Ai cần tên lửa?,誰還需要火箭？,zh-TW
"Ai sống dai hơn ""Mèo chín mạng""?!",非言「九」命,zh-TW
Ai đang cắt hành vậy?,是誰在切洋蔥？,zh-TW
Akım Koruyucusu,突波保護器,zh-TW
Al ladro!,戰豬,zh-TW
Alchemie,道地的釀造坊,zh-TW
Alevlerin İçine,與火共舞,zh-TW
All'avventura!,探險時光,zh-TW
Alla Beni Pulla Beni,莫非這是鱗甲？,zh-TW
Alla moda,鍛然一新,zh-TW
Aller au fond des choses,我們必須更深入一點,zh-TW
Allerbeste Freunde,永遠的好搭檔,zh-TW
Alliance instable,不安的同盟,zh-TW
Alta tensione,突波保護器,zh-TW
Alveare tascabile,蜂裝物流,zh-TW
"Amigo, estou aqui",我是你好朋友,zh-TW
Amigos para sempre,永遠的好搭檔,zh-TW
Ammazza che mazza,天賜良擊,zh-TW
Anglerglück,關漁生意,zh-TW
Anlaştık!,成交！,zh-TW
Anos dourados,今非昔比,zh-TW
Ao infinito e além!,天下無難事,zh-TW
Apprenti chimiste,道地的釀造坊,zh-TW
Aprendiz de feiticeiro,附魔師,zh-TW
Aprendiz de mago,附魔師,zh-TW
Aprendiz de químico,道地的釀造坊,zh-TW
Arbalistic,重弩手,zh-TW
Arbalistik,重弩手,zh-TW
Arbalistique,重弩手,zh-TW
Arkadaşlığın İyileştiren Gücü!,療癒力滿點的友情！,zh-TW
Armbrustschütze,重弩手,zh-TW
Aromas,小小嗅探獸,zh-TW
Arte del balestriere,重弩手,zh-TW
Arımıza Hoş Geldin,待客蜂範,zh-TW
