source,target,tgt_lng
"""%s"" sera perdu pour toujours ! (Très longtemps !)",「%s」將會永遠消失！（非常久！）,zh-TW
"""%s"" será perdido para sempre! (é muito tempo!)",「%s」將會永遠消失！（非常久！）,zh-TW
"""%s"" 세계 폴더를 읽으면서 문제가 발생했습니다.
이전 상태로 세계를 복원하려 시도하거나 버그 트래커에 이 문제를 보고하실 수 있습니다.","嘗試讀取世界資料夾「%s」時發生下列問題。
可以嘗試從較舊的狀態恢復這個世界，也可以在錯誤追蹤器上回報此問題。",zh-TW
%%%s,%s%%,zh-TW
%1$s tuşuna basarak zıplayın,按 %1$s 鍵跳躍,zh-TW
%1$s 키를 눌러 보관함을 열 수 있습니다,使用 %1$s 鍵來開啟您的物品欄,zh-TW
%1$s 키를 눌러 점프할 수 있습니다,按 %1$s 鍵跳躍,zh-TW
"%1$s, %2$s, %3$s, %4$s tuşlarına basarak hareket edin",按下 %1$s、%2$s、%3$s、%4$s 鍵移動,zh-TW
"%1$s, %2$s, %3$s, %4$s 키를 눌러 이동할 수 있습니다",按下 %1$s、%2$s、%3$s、%4$s 鍵移動,zh-TW
"%1$s, %2$s, %3$s, %4$s 키와 마우스를 사용해 움직일 수 있습니다",使用 %1$s、%2$s、%3$s、%4$s 鍵與滑鼠來移動,zh-TW
%1$s、%2$s、%3$s、%4$sキーとマウスで移動できます,使用 %1$s、%2$s、%3$s、%4$s 鍵與滑鼠來移動,zh-TW
%1$s、%2$s、%3$s、%4$sキーを押すと移動できます,按下 %1$s、%2$s、%3$s、%4$s 鍵移動,zh-TW
%1$sキーでジャンプできます,按 %1$s 鍵跳躍,zh-TW
%1$sキーで所持品を確認できます,使用 %1$s 鍵來開啟您的物品欄,zh-TW
%2$s paketten %1$s tanesi indirilemedi,%s 個資源包下載失敗，共 %s 個資源包,zh-TW
%2$s個中%1$s個のパックのダウンロードに失敗しました,%s 個資源包下載失敗，共 %s 個資源包,zh-TW
%s,已備份：%s,zh-TW
%s %%,%s%%,zh-TW
%s doğum noktası koruması altında,%s 處於重生點保護下,zh-TW
%s est sous la protection de la zone d'apparition,%s 處於重生點保護下,zh-TW
%s está bajo la protección de la zona de aparición,%s 處於重生點保護下,zh-TW
%s está sob a proteção da área inicial,%s 處於重生點保護下,zh-TW
%s ile zıplayın,用 %s 來跳躍,zh-TW
%s is under spawn protection,%s 處於重生點保護下,zh-TW
%s kaynaklı durum: ,%s 的狀態：,zh-TW
%s out of %s pack(s) failed to download,%s 個資源包下載失敗，共 %s 個資源包,zh-TW
%s trên %s gói không thể tải về,%s 個資源包下載失敗，共 %s 個資源包,zh-TW
%s tuşuna basılı tutun,按住 %s,zh-TW
%s tuşuna basın,按 %s,zh-TW
%s unterliegt dem Schutz des Einstiegsbereichs,%s 處於重生點保護下,zh-TW
%s von %s Paket(en) konnte(n) nicht heruntergeladen werden,%s 個資源包下載失敗，共 %s 個資源包,zh-TW
%s è sotto la protezione della zona iniziale,%s 處於重生點保護下,zh-TW
%s đang được bảo vệ điểm hồi sinh,%s 處於重生點保護下,zh-TW
%s под защитой точки возрождения мира,%s 處於重生點保護下,zh-TW
%s จาก %s แพ็กล้มเหลวในการดาวน์โหลด,%s 個資源包下載失敗，共 %s 個資源包,zh-TW
%s อยู่ภายใต้การป้องกันจุดเกิด,%s 處於重生點保護下,zh-TW
%s(으)로 열 수 있습니다,按下 %s 以開啟,zh-TW
%s(으)로 점프할 수 있습니다,用 %s 來跳躍,zh-TW
"%s, %s, %s ve %s ile hareket edin",用 %s、%s、%s 和 %s 來移動,zh-TW
"%s, %s, %s, %s(으)로 움직이고",用 %s、%s、%s 和 %s 來移動,zh-TW
%s/%s,%s / %s,zh-TW
%s/%s kaynak paketi indiriliyor,正在下載資源包 %s/%s,zh-TW
%s、%s、%s、%sで移動します,用 %s、%s、%s 和 %s 來移動,zh-TW
%sからの状態：,%s 的狀態：,zh-TW
%sでジャンプします,用 %s 來跳躍,zh-TW
%sで開きます,按下 %s 以開啟,zh-TW
%sはリスポーン地点の保護下にあります,%s 處於重生點保護下,zh-TW
%sを押します,按 %s,zh-TW
%sを長押しします,按住 %s,zh-TW
%s处于重生点保护下,%s 處於重生點保護下,zh-TW
%s的状态：,%s 的狀態：,zh-TW
%s로 스크린샷을 저장했습니다,已儲存螢幕擷取畫面為 %s,zh-TW
%s은(는) 생성 영역으로 보호받고 있습니다,%s 處於重生點保護下,zh-TW
%s을(를) 누르고 있으세요,按住 %s,zh-TW
%s을(를) 누르세요,按 %s,zh-TW
%s의 상태: ,%s 的狀態：,zh-TW
%s／%s,%s / %s,zh-TW
'%s' sonsuza kadar kaybolacak! (Uzun bir süre!),「%s」將會永遠消失！（非常久！）,zh-TW
'%s' sẽ bị mất vĩnh viễn! (Một thời gian dài!),「%s」將會永遠消失！（非常久！）,zh-TW
'%s' will be lost forever! (A long time!),「%s」將會永遠消失！（非常久！）,zh-TW
'%s' จะหายไปตลอดกาล! (นานมาก!),「%s」將會永遠消失！（非常久！）,zh-TW
'%s' 세계 최적화 중,正在最佳化世界「%s」,zh-TW
'%s'이(가) 영원히 사라지게 됩니다!,「%s」將會永遠消失！（非常久！）,zh-TW
'어려움' 난이도로 고정된 서바이벌 모드입니다. 죽으면 리스폰할 수 없습니다.,難易度鎖定在「困難」的生存模式。死亡後無法重生。,zh-TW
"/gamemode, /experience gibi komutlar",例如 /gamemode 、 /experience 等指令,zh-TW
"/gamemode, /experience 같은 명령어들",例如 /gamemode 、 /experience 等指令,zh-TW
/gamemode、/experience等のコマンド,例如 /gamemode 、 /experience 等指令,zh-TW
2日目,第二天,zh-TW
2일째,第二天,zh-TW
3日目,第三天,zh-TW
3일째,第三天,zh-TW
4日目,第四天,zh-TW
4일째,第四天,zh-TW
5日目が終了しました。作品のスクリーンショットを%sキーで撮ることができます。,你度過了你的第五天。按下 %s 來為你的創作保存一張擷圖。,zh-TW
?,???,zh-TW
A altura limite para construir é %s,建築高度上限為 %s,zh-TW
A altura mínima para construir é %s,建築高度下限為 %s,zh-TW
