source,target,tgt_lng
"""Burada Görülecek Bir Şey Yok"" Tamoto","«Ничего интересного», - Тамото",ru-RU
"""Nothing to See Here"" Tamoto","«Ничего интересного», - Тамото",ru-RU
"""มังกรร้าย""",Свирепый дракон,ru-RU
A/S 포탄,Снаряд гарантийного обслуживания,ru-RU
After-Sales Service,Снаряд гарантийного обслуживания,ru-RU
After-Sales Service Rounds,Снаряд гарантийного обслуживания,ru-RU
"Ahau, Señor de los Dragones",Драконье величество Кухул Ахав,ru-RU
Alamet Ruhu: Taş Ejderi,Дух предзнаменования: Каменный дракон,ru-RU
Alaycı Kedi Şapkası,Хохочущий котошляп,ru-RU
Alles wendender Heiliger Fürst,Священный владыка перемен,ru-RU
Allmächtiger Drachenfürst Ajaw,Драконье величество Кухул Ахав,ru-RU
"Almighty Dragonlord, Ajaw",Драконье величество Кухул Ахав,ru-RU
Altın Gül Selamı,Салют золотой розы,ru-RU
Anel da Tempestade,Кольцо молний,ru-RU
Anello avviluppante,Кольцо молний,ru-RU
Animal Hidromimético,Мимик океанида,ru-RU
Anneau de tempête,Кольцо молний,ru-RU
Arauto da Floresta,Вестник стужи,ru-RU
Arbalétrier Brutocollinus Cryo,Крио хиличурл-стрелок,ru-RU
Arbalétrier Brutocollinus Électro,Электро хиличурл-стрелок,ru-RU
Ardilla Hidromimética,Мимик океанида: Белка,ru-RU
Ardilla voladora de papel,Бумажная белка-летяга,ru-RU
Armonispirito,Летучий дух,ru-RU
Aura solaire,Цветок солнца,ru-RU
Autumn Whirlwind,Осенний вихрь,ru-RU
Autômatos Simples de Chiori,Куклы-автоматоны Тиори,ru-RU
Ave Rapaz Hidromimética,Мимик океанида: Коршун,ru-RU
Ayazın Habercisi,Вестник стужи,ru-RU
Bake-Kurage,Бакэ-курагэ,ru-RU
Bakekurage,Бакэ-курагэ,ru-RU
Bala posventa,Снаряд гарантийного обслуживания,ru-RU
Baron Bunny,Барон Зайчик,ru-RU
Baron Coniglio,Барон Зайчик,ru-RU
Baron Lapinou,Барон Зайчик,ru-RU
Baron Tavşan,Барон Зайчик,ru-RU
Barão Coelho,Барон Зайчик,ru-RU
Barón Bunny,Барон Зайчик,ru-RU
Bauklotzfigur,Игрушечный человечек,ru-RU
Bereketli Çekirdek,Ядро изобилия,ru-RU
Berserker Brutocollinus,Хиличурл-берсерк,ru-RU
Berserkers Brutocollinus,Хиличурл-берсерк,ru-RU
Birgitta,Биргитта,ru-RU
Bogglecat Box,Изумительная кошачья коробка,ru-RU
Bogglecat Box (กล่องแมวเหมียวสุดอึ้ง),Изумительная кошачья коробка,ru-RU
Bombastic Side-Eye Tamoto,Тамото с грозным взглядом,ru-RU
Bountiful Core,Ядро изобилия,ru-RU
Boîte minestyque,Изумительная кошачья коробка,ru-RU
Brutocollinus,Хиличурл,ru-RU
Brutoshaman Hydro,Гидро шамачурл,ru-RU
Burning Flame,Яркое пламя,ru-RU
Buz Cicinleri,Крио цицин,ru-RU
Buzdan Seki no To,Морозный сэки но то,ru-RU
Bá Tước Thỏ,Барон Зайчик,ru-RU
Bóng Ma Nước,Мимик океанида,ru-RU
Bóng Ma Nước - Chim Ưng,Мимик океанида: Коршун,ru-RU
Bóng Ma Nước - Sóc Chuột,Мимик океанида: Белка,ru-RU
Bóng Ma Nước - Ếch,Мимик океанида: Лягушка,ru-RU
Búp Bê Tự Động Của Chiori,Куклы-автоматоны Тиори,ru-RU
Büyük Rüzgar Ruhu,Большой Воздушный дух,ru-RU
Băng Linh Châu,Священная Крио жемчужина,ru-RU
Băng Tiễn Hilichurl,Крио хиличурл-стрелок,ru-RU
Ca Sĩ Nước Nguồn,Певец Потоков,ru-RU
Cadenas de tormenta inminente,Громовые оковы,ru-RU
Caixa Lumidouce Nível 1,Шкатулка Люмидус первого уровня,ru-RU
Caixa Lumidouce Nível 2,Шкатулка Люмидус второго уровня,ru-RU
Caixa Lumidouce Nível 3,Шкатулка Люмидус третьего уровня,ru-RU
Caixa Surpresa Miau Miau,Изумительная кошачья коробка,ru-RU
Calaveras de Acechador,Матёрый пёс Разрыва,ru-RU
Camgöz Füzesi,Акулкина ракета,ru-RU
Campo Notizia flash,Место происшествия,ru-RU
Campo de Dandelion,Поле одуванчиков,ru-RU
Campo de bruma embriagadora,Пьянящий туман,ru-RU
Campo de dientes de león,Поле одуванчиков,ru-RU
Campo di denti di leone,Поле одуванчиков,ru-RU
Canardeur tranquille,Охладительный утёнок,ru-RU
Cantante delle Mille Acque,Певец Потоков,ru-RU
Cantora das Correntes,Певец Потоков,ru-RU
Cappello sogghignante,Хохочущий котошляп,ru-RU
Catene del Tuono tutelare,Громовые оковы,ru-RU
Celestesfera onírica,Небесная сфера снов,ru-RU
Celestial Dreamsphere,Небесная сфера снов,ru-RU
Cerchio melodioso,Кольцо мелодии,ru-RU
Cercle de mélodie,Кольцо мелодии,ru-RU
Cerco ígneo,Область Огненного узилища,ru-RU
Cerezo kitsune,Сакура сэссё,ru-RU
Chains of Warding Thunder,Громовые оковы,ru-RU
Chamas Ardentes,Яркое пламя,ru-RU
Champ de flash info,Место происшествия,ru-RU
Champ de pissenlits,Поле одуванчиков,ru-RU
Champ de vapeur d'alcool,Пьянящий туман,ru-RU
Chanteur des eaux,Певец Потоков,ru-RU
Chapeau félinois,Хохочущий котошляп,ru-RU
Chapéu do Gato Brincalhão,Хохочущий котошляп,ru-RU
Chaîne du tonnerre protecteur,Громовые оковы,ru-RU
Chiori'nin Kukla Canavar Makinaları,Куклы-автоматоны Тиори,ru-RU
Chiori's Automaton Dolls,Куклы-автоматоны Тиори,ru-RU
Chioris Automaton-Puppen,Куклы-автоматоны Тиори,ru-RU
Chuva da Cura,Целительный дождь,ru-RU
Chó Ma Đầu Đàn,Матёрый пёс Разрыва,ru-RU
Cicin Băng,Крио цицин,ru-RU
Cicin Cryo,Крио цицин,ru-RU
Cicin Electro,Электро цицин,ru-RU
Cicin Lôi,Электро цицин,ru-RU
Cicin di Cryo,Крио цицин,ru-RU
Cicin di Electro,Электро цицин,ru-RU
Cicines Cryo,Крио цицин,ru-RU
