source,target,tgt_lng
All,Todos,pt-BR
Alle,Todos,pt-BR
Die Schwarzen Küsten,Costa Negra,pt-BR
La Costa Negra,Costa Negra,pt-BR
Littoral Noir,Costa Negra,pt-BR
Littoral noir,Costa Negra,pt-BR
Nación Aleatoria,Nação Aleatória,pt-BR
Pays aléatoire,Nação Aleatória,pt-BR
Páramo Helado Roya,Terras Geladas de Roya,pt-BR
Random Nation,Nação Aleatória,pt-BR
Roya Frostlands,Terras Geladas de Roya,pt-BR
Roya-Frostlande,Terras Geladas de Roya,pt-BR
TOUT,Todos,pt-BR
Terres givrées royannes,Terras Geladas de Roya,pt-BR
The Black Shores,Costa Negra,pt-BR
Todo,Todos,pt-BR
Zufällige Nation,Nação Aleatória,pt-BR
ทั้งหมด,Todos,pt-BR
ทุ่งน้ำแข็งโรญา,Terras Geladas de Roya,pt-BR
รินาซิตา,Rinascita,pt-BR
สุ่มประเทศ,Nação Aleatória,pt-BR
หวงหลง,Huanglong,pt-BR
แบล็กชอร์,Costa Negra,pt-BR
すべて,Todos,pt-BR
ブラックショア,Costa Negra,pt-BR
ランダムの国,Nação Aleatória,pt-BR
リナシータ,Rinascita,pt-BR
ロイ氷原,Terras Geladas de Roya,pt-BR
全部,Todos,pt-BR
瑝珑,Huanglong,pt-BR
瑝瓏,Huanglong,pt-BR
罗伊冰原,Terras Geladas de Roya,pt-BR
羅伊冰原,Terras Geladas de Roya,pt-BR
随机国家,Nação Aleatória,pt-BR
隨機國家,Nação Aleatória,pt-BR
黎那汐塔,Rinascita,pt-BR
黑海岸,Costa Negra,pt-BR
黒海岸,Costa Negra,pt-BR
검은 해안,Costa Negra,pt-BR
랜덤 국가,Nação Aleatória,pt-BR
로야 빙원,Terras Geladas de Roya,pt-BR
리나시타,Rinascita,pt-BR
전체,Todos,pt-BR
황룡,Huanglong,pt-BR
