source,target,tgt_lng
"""Chamado Sagrado dos Sete""",เกมกลเจ็ดอัจฉริยะ,th-TH
Acciones,ดำเนินการ,th-TH
Altre regole,กฎกติกาอื่น ๆ,th-TH
Andere Regeln,กฎกติกาอื่น ๆ,th-TH
Area di gioco,พื้นที่เกม,th-TH
Automatic Artistry Elemental Reactions: Effects,ปฏิกิริยาธาตุเกมกลอุบาย: เอฟเฟกต์,th-TH
Automatic Artistry Rules,กติกาเกมกลอุบาย,th-TH
Automatic Artistry Special Entry,รายการพิเศษของเกมกลอุบาย,th-TH
Autres règles,กฎกติกาอื่น ๆ,th-TH
Azioni,ดำเนินการ,th-TH
Begriffserläuterungen,รายการพิเศษ,th-TH
Chiến Lược Tự Động: Hiệu Quả Phản Ứng Nguyên Tố,ปฏิกิริยาธาตุเกมกลอุบาย: เอฟเฟกต์,th-TH
Chiến Lược Tự Động: Mục Đặc Biệt,รายการพิเศษของเกมกลอุบาย,th-TH
Dehanın Yakarışı Kart Oyunu,เกมกลเจ็ดอัจฉริยะ,th-TH
Divers,รายการพิเศษ,th-TH
Diğer Kurallar,กฎกติกาอื่น ๆ,th-TH
Déroulement de manche,ขั้นตอนของเทิร์น,th-TH
Effetti delle reazioni elementali,ปฏิกิริยาธาตุ: เอฟเฟกต์,th-TH
Effetti delle reazioni elementali di Talento automatico,ปฏิกิริยาธาตุเกมกลอุบาย: เอฟเฟกต์,th-TH
Element Tepkimeleri: Etkiler,ปฏิกิริยาธาตุ: เอฟเฟกต์,th-TH
Element Tepkimeleri: Kurallar,ปฏิกิริยาธาตุ: กฎกติกา,th-TH
Elemental Reactions: Effects,ปฏิกิริยาธาตุ: เอฟเฟกต์,th-TH
Elemental Reactions: Rules,ปฏิกิริยาธาตุ: กฎกติกา,th-TH
Elementarreaktionen und Effekte für Automatische Kunstfertigkeit,ปฏิกิริยาธาตุเกมกลอุบาย: เอฟเฟกต์,th-TH
Elementarreaktionen – Effekt,ปฏิกิริยาธาตุ: เอฟเฟกต์,th-TH
Elementarreaktionen – Regel,ปฏิกิริยาธาตุ: กฎกติกา,th-TH
Entrada Especial,รายการพิเศษ,th-TH
Entrada Especial de Arte Automática,รายการพิเศษของเกมกลอุบาย,th-TH
Entradas especiales,รายการพิเศษของเกมกลอุบาย,th-TH
Entrée spéciale de jeu automatisé,รายการพิเศษของเกมกลอุบาย,th-TH
Executar Ação,ดำเนินการ,th-TH
Factor especial,รายการพิเศษ,th-TH
Fases de la ronda,ขั้นตอนของเทิร์น,th-TH
GCC Invokazione del genio,เกมกลเจ็ดอัจฉริยะ,th-TH
Game Area,พื้นที่เกม,th-TH
Geniale Beschwörung,เกมกลเจ็ดอัจฉริยะ,th-TH
Genius Invokation TCG,เกมกลเจ็ดอัจฉริยะ,th-TH
Hamle Yap,ดำเนินการ,th-TH
Hiệu Quả Phản Ứng Nguyên Tố,ปฏิกิริยาธาตุ: เอฟเฟกต์,th-TH
Hành Động,ดำเนินการ,th-TH
Invocación de los Sabios,เกมกลเจ็ดอัจฉริยะ,th-TH
Invocation des Sept : JCC,เกมกลเจ็ดอัจฉริยะ,th-TH
Khu Vực Trò Chơi,พื้นที่เกม,th-TH
Mục Đặc Biệt,รายการพิเศษ,th-TH
Other Rules,กฎกติกาอื่น ๆ,th-TH
Otomatik Savaş Sanatı Kuralları,กติกาเกมกลอุบาย,th-TH
Otomatik Savaş Sanatına Özel Mekanikler,รายการพิเศษของเกมกลอุบาย,th-TH
Otomatik Savaş Sanatında Element Tepkimeleri: Etkiler,ปฏิกิริยาธาตุเกมกลอุบาย: เอฟเฟกต์,th-TH
Otros,กฎกติกาอื่น ๆ,th-TH
Outras Regras,กฎกติกาอื่น ๆ,th-TH
Oyun Alanı,พื้นที่เกม,th-TH
Prise d'action,ดำเนินการ,th-TH
Progresso do Turno,ขั้นตอนของเทิร์น,th-TH
Quy Trình Hiệp Đấu,ขั้นตอนของเทิร์น,th-TH
Quy Tắc Chiến Lược Tự Động,กติกาเกมกลอุบาย,th-TH
Quy Tắc Khác,กฎกติกาอื่น ๆ,th-TH
Quy Tắc Phản Ứng Nguyên Tố,ปฏิกิริยาธาตุ: กฎกติกา,th-TH
Reacciones Elementales - Efectos,ปฏิกิริยาธาตุ: เอฟเฟกต์,th-TH
Reacciones Elementales - Efectos,ปฏิกิริยาธาตุเกมกลอุบาย: เอฟเฟกต์,th-TH
Reacciones Elementales - Reglas,ปฏิกิริยาธาตุ: กฎกติกา,th-TH
Reações Elementais - Efeitos,ปฏิกิริยาธาตุ: เอฟเฟกต์,th-TH
Reações Elementais - Regras,ปฏิกิริยาธาตุ: กฎกติกา,th-TH
Reações Elementais de Arte Automática: Efeitos,ปฏิกิริยาธาตุเกมกลอุบาย: เอฟเฟกต์,th-TH
Regeln für Automatische Kunstfertigkeit,กติกาเกมกลอุบาย,th-TH
Reglas,กติกาเกมกลอุบาย,th-TH
