source,target,tgt_lng
强音·主调,強音·主調,zh-TW
Fortissimo: Main Theme,強音·主調,zh-TW
フォルティシモ,強音·主調,zh-TW
포르테·멜로디,強音·主調,zh-TW
强音·和声,強音·和聲,zh-TW
Fortissimo: Harmony,強音·和聲,zh-TW
フォルテ･コード,強音·和聲,zh-TW
포르테·하모니,強音·和聲,zh-TW
律动·主调,律動·主調,zh-TW
Cadence: Main Theme,律動·主調,zh-TW
ジョコーソ,律動·主調,zh-TW
리듬·멜로디,律動·主調,zh-TW
律动·和声,律動·和聲,zh-TW
Cadence: Harmony,律動·和聲,zh-TW
ジョコーソ･コード,律動·和聲,zh-TW
리듬·하모니,律動·和聲,zh-TW
高潮·主调,高潮·主調,zh-TW
Crescendo: Main Theme,高潮·主調,zh-TW
クレッシェンド,高潮·主調,zh-TW
클라이막스·멜로디,高潮·主調,zh-TW
高潮·和声,高潮·和聲,zh-TW
Crescendo: Harmony,高潮·和聲,zh-TW
クレッシェンド･コード,高潮·和聲,zh-TW
클라이막스·하모니,高潮·和聲,zh-TW
谐奏·主调,協奏·主調,zh-TW
Harmonics: Main Theme,協奏·主調,zh-TW
エネルジコ,協奏·主調,zh-TW
화음·멜로디,協奏·主調,zh-TW
谐奏·和声,協奏·和聲,zh-TW
Harmonics: Harmony,協奏·和聲,zh-TW
エネルジコ･コード,協奏·和聲,zh-TW
화음·하모니,協奏·和聲,zh-TW
盛宴欢愉,盛宴歡愉,zh-TW
Feasts and Revelry,盛宴歡愉,zh-TW
グランドフェスタ,盛宴歡愉,zh-TW
성찬의 환희,盛宴歡愉,zh-TW
喧哗勇力,喧嘩勇力,zh-TW
Cry of the Valor,喧嘩勇力,zh-TW
ランブルフォース,喧嘩勇力,zh-TW
소란의 용기,喧嘩勇力,zh-TW
极乐忘我,極樂忘我,zh-TW
In Ecstasy,極樂忘我,zh-TW
ヘブンリーブリス,極樂忘我,zh-TW
무아지경,極樂忘我,zh-TW
情热如火,情熱如火,zh-TW
Passion Ablaze,情熱如火,zh-TW
