source,target,tgt_lng
2匹ずつ,Счастливый фермер,ru-RU
A Balanced Diet,Робин-Бобин,ru-RU
A cidade no fim do jogo,"Будь как дома, путник",ru-RU
A colpo d'occhio,Недреманное око,ru-RU
A Complete Catalogue,Полный котолог,ru-RU
A due a due,Счастливый фермер,ru-RU
A Furious Cocktail,Энергетический коктейль,ru-RU
A nova geração,Новое поколение,ru-RU
A qualcuno piace caldo,Горячая штучка,ru-RU
A que ponto chegamos?,Невозможное возможно!,ru-RU
A Seedy Place,Поле чудес,ru-RU
A sete chaves,Золотой ключик,ru-RU
A Terrible Fortress,Чертоги страха,ru-RU
A Throwaway Joke,Попасть впросак,ru-RU
A união faz a força!,Дружба — это чудо!,ru-RU
A vida é um sopro,Не дуйся,ru-RU
A vista é ótima daqui de cima,Прекрасный вид!,ru-RU
A volta dos que não foram,Дежавю,ru-RU
A volte ritornano,Дежавю,ru-RU
A última moda,С чистого литья,ru-RU
Abejémonos de aquí,Полосатый груз,ru-RU
"Abelante, esta es tu casa",Пора подкрепиться,ru-RU
Abenteuer,Приключения,ru-RU
Abenteuerzeit,Время приключений,ru-RU
Aceita uma pastilha?,Освежи дыхание,ru-RU
Achado não é roubado,Было ваше — стало наше!,ru-RU
Achtung vor dem Alten,Крупицы истории,ru-RU
Acquire Hardware,Куй железо...,ru-RU
"Adeus, diamantes!",Осколки прошлого,ru-RU
"Adjugé, vendu !",Не отходя от кассы!,ru-RU
Adopte un têtard,Почётный пассажир,ru-RU
Adventure,Приключения,ru-RU
Adventuring Time,Время приключений,ru-RU
Agent de sécurité,Три закона големотехники,ru-RU
Agriculture,Сельское хозяйство,ru-RU
Agujero negro,Кротовая нора,ru-RU
Ai cần tên lửa?,Верхом на ветре,ru-RU
"Ai sống dai hơn ""Mèo chín mạng""?!",Ларец Кощея,ru-RU
Ai đang cắt hành vậy?,Обсидиановы слёзы,ru-RU
Akım Koruyucusu,Куда молния бьёт дважды,ru-RU
Al ladro!,Было ваше — стало наше!,ru-RU
Alchemie,Местный зельевар,ru-RU
Alevlerin İçine,В полымя,ru-RU
All'avventura!,Время приключений,ru-RU
Alla Beni Pulla Beni,Ласковый и беззащитный зверь,ru-RU
Alla moda,С чистого литья,ru-RU
Aller au fond des choses,Огненные недра,ru-RU
Allerbeste Freunde,Друг человека,ru-RU
