source,target,tgt_lng
%s（%s）,%s (%s),ru-RU
(Bozuk veya uyumsuz),(Неисправен или несовместим),ru-RU
(Broken or incompatible),(Неисправен или несовместим),ru-RU
(Coloca los archivos de paquetes aquí),(Поместите файлы наборов сюда),ru-RU
(Coloque os arquivos dos pacotes aqui),(Поместите файлы наборов сюда),ru-RU
(Conçu pour une ancienne version de Minecraft),(Предназначен для более старой версии Minecraft),ru-RU
(Conçu pour une version plus récente de Minecraft),(Предназначен для более новой версии Minecraft),ru-RU
(Corrompido ou incompatível),(Неисправен или несовместим),ru-RU
(Creato per una versione di Minecraft più recente),(Предназначен для более новой версии Minecraft),ru-RU
(Creato per una versione di Minecraft più vecchia),(Предназначен для более старой версии Minecraft),ru-RU
(Daha eski bir Minecraft sürümü için yapıldı),(Предназначен для более старой версии Minecraft),ru-RU
(Daha yeni bir Minecraft sürümü için yapıldı),(Предназначен для более новой версии Minecraft),ru-RU
(Danneggiato o non compatibile),(Неисправен или несовместим),ru-RU
(Defekt oder inkompatibel),(Неисправен или несовместим),ru-RU
(Diseñado para una versión de Minecraft anterior),(Предназначен для более старой версии Minecraft),ru-RU
(Diseñado para una versión de Minecraft posterior),(Предназначен для более новой версии Minecraft),ru-RU
(Endommagé ou incompatible),(Неисправен или несовместим),ru-RU
(Feito para uma versão mais antiga do Minecraft),(Предназначен для более старой версии Minecraft),ru-RU
(Feito para uma versão mais recente do Minecraft),(Предназначен для более новой версии Minecraft),ru-RU
(für eine neuere Version von Minecraft erstellt),(Предназначен для более новой версии Minecraft),ru-RU
(für eine ältere Version von Minecraft erstellt),(Предназначен для более старой версии Minecraft),ru-RU
(Inserisci qui i pacchetti),(Поместите файлы наборов сюда),ru-RU
(Made for a newer version of Minecraft),(Предназначен для более новой версии Minecraft),ru-RU
(Made for an older version of Minecraft),(Предназначен для более старой версии Minecraft),ru-RU
(Paket dosyalarını buraya yerleştirin),(Поместите файлы наборов сюда),ru-RU
(Paketdateien hier einfügen),(Поместите файлы наборов сюда),ru-RU
(Place pack files here),(Поместите файлы наборов сюда),ru-RU
(Placer les fichiers de packs ici),(Поместите файлы наборов сюда),ru-RU
(Roto o incompatible),(Неисправен или несовместим),ru-RU
(Đã hỏng hoặc không tương thích),(Неисправен или несовместим),ru-RU
(Được làm cho một phiên bản Minecraft cũ hơn),(Предназначен для более старой версии Minecraft),ru-RU
(Được làm cho một phiên bản Minecraft mới hơn),(Предназначен для более новой версии Minecraft),ru-RU
(Đặt tập tin gói ở đây),(Поместите файлы наборов сюда),ru-RU
(ทำไว้สำหรับ Minecraft เวอร์ชันเก่ากว่า),(Предназначен для более старой версии Minecraft),ru-RU
(ทำไว้สำหรับ Minecraft เวอร์ชันใหม่กว่า),(Предназначен для более новой версии Minecraft),ru-RU
(วางแฟ้มแพ็กที่นี่),(Поместите файлы наборов сюда),ru-RU
(เสียหายหรือเข้ากันไม่ได้),(Неисправен или несовместим),ru-RU
(상위 Minecraft 버전용),(Предназначен для более новой версии Minecraft),ru-RU
(손상되거나 호환되지 않음),(Неисправен или несовместим),ru-RU
(여기에 팩 파일을 놓으세요),(Поместите файлы наборов сюда),ru-RU
(이전 Minecraft 버전용),(Предназначен для более старой версии Minecraft),ru-RU
1.20 Güncellemesi,Обновление 1.20,ru-RU
1.20 更新,Обновление 1.20,ru-RU
1.20 업데이트,Обновление 1.20,ru-RU
1.20のアップデート,Обновление 1.20,ru-RU
1.20更新,Обновление 1.20,ru-RU
1.21 Güncellemesi,Обновление 1.21,ru-RU
1.21 更新,Обновление 1.21,ru-RU
1.21 업데이트,Обновление 1.21,ru-RU
1.21のアップデート,Обновление 1.21,ru-RU
1.21更新,Обновление 1.21,ru-RU
A aparência padrão do Minecraft,Обычный внешний вид Minecraft,ru-RU
A validação de pacotes de dados falhou!,Не удалось проверить набор данных!,ru-RU
Abgesicherter Modus,Безопасный режим,ru-RU
Abrir carpeta de paquetes,Папка с наборами,ru-RU
Abrir pasta de pacotes,Папка с наборами,ru-RU
Activa el saco como objeto experimental,Включает экспериментальный предмет «Мешок»,ru-RU
"Active l'objet expérimental ""Sac""",Включает экспериментальный предмет «Мешок»,ru-RU
Actualización 1.20,Обновление 1.20,ru-RU
Actualización 1.21,Обновление 1.21,ru-RU
