source,target,tgt_lng
 % 你好,привет %,ru-RU
% 你好,привет %,ru-RU
%s bileşen,%s компонентов,ru-RU
%s component(s),%s компонентов,ru-RU
%s componente(s),%s компонентов,ru-RU
%s composant(s),%s компонентов,ru-RU
%s Komponente(n),%s компонентов,ru-RU
%s thành phần,%s компонентов,ru-RU
%s 你好,привет %s,ru-RU
%s 個元件,%s компонентов,ru-RU
%s个组件,%s компонентов,ru-RU
%s個のコンポーネント,%s компонентов,ru-RU
%s（%s）,%s (%s),ru-RU
-,—,ru-RU
Achtung:,Внимание:,ru-RU
Addosso:,Когда надето:,ru-RU
Advertencia:,Внимание:,ru-RU
Ai piedi:,Когда обуто:,ru-RU
Al aplicarse:,При применении:,ru-RU
Al equipar montura:,Когда снаряжено:,ru-RU
Al equipar:,Когда надето:,ru-RU
Al equipar:,Когда экипировано:,ru-RU
Allgemein,Основное,ru-RU
Am Körper:,Когда надето:,ru-RU
An den Beinen:,Когда надето на ноги:,ru-RU
An den Füßen:,Когда обуто:,ru-RU
Ana Eldeyken:,Когда в ведущей руке:,ru-RU
Angelegt:,Когда надето:,ru-RU
Attention :,Внимание:,ru-RU
Attenzione!,Внимание:,ru-RU
Auf dem Kopf:,Когда надето на голову:,ru-RU
Auf „Friedlich“ deaktiviert,Отключено на мирной сложности,ru-RU
Ausgerüstet:,Когда экипировано:,ru-RU
Auswirkungen:,При применении:,ru-RU
Aux jambes :,Когда надето на ноги:,ru-RU
Aux pieds :,Когда обуто:,ru-RU
Aviso:,Внимание:,ru-RU
Ayaktayken:,Когда обуто:,ru-RU
Bacaktayken:,Когда надето на ноги:,ru-RU
Barışçıl zorlukta devre dışı,Отключено на мирной сложности,ru-RU
Baskın,Рейд,ru-RU
Baskın - Galibiyet,Рейд — Победа,ru-RU
Baskın - Mağlubiyet,Рейд — Поражение,ru-RU
Bilinmeyen,Неизвестно,ru-RU
Bonjour tout le monde !,"Привет, мир!",ru-RU
Boyalı,Крашеный,ru-RU
