source,target,tgt_lng
30m以上離れた場所から的の中心を射抜く,Попадите прямо в яблочко мишени с расстояния 30 метров,ru-RU
30미터 이상 떨어진 곳에서 과녁 블록의 정중앙을 맞추세요,Попадите прямо в яблочко мишени с расстояния 30 метров,ru-RU
4 çömlek parçasından süslü bir çömlek yapın,Создайте узорчатую вазу из четырёх глиняных черепков,ru-RU
4つの壺の欠片から飾り壺を作る,Создайте узорчатую вазу из четырёх глиняных черепков,ru-RU
50m以上離れた場所からスケルトンを倒す,Убейте скелета с расстояния не ближе 50 метров,ru-RU
50미터 이상 떨어져 있는 스켈레톤을 죽이세요,Убейте скелета с расстояния не ближе 50 метров,ru-RU
5種類のMobをクロスボウを使って一度に倒す,Убейте одним выстрелом из арбалета пять разных мобов,ru-RU
"Abenteuer, Entdeckung und Kampf","Приключения, исследования и сражения",ru-RU
Abra um Cofre com uma Chave do Desafio,Отоприте хранилище ключом испытаний,ru-RU
Abra um Cofre Sombrio com uma Chave Sombria do Desafio,Отоприте зловещее хранилище зловещим ключом испытаний,ru-RU
Abre un arca usando una llave de desafío.,Отоприте хранилище ключом испытаний,ru-RU
Acasale dois animais,Сведите пару животных,ru-RU
Acasale todos os animais!,Вырастите все виды животных!,ru-RU
Accovacciati vicino a un sensore di sculk o a un sorvegliante per non farti sentire,"Прокрадитесь мимо скалкового сенсора или хранителя, оставшись не обнаруженным",ru-RU
Acerte cinco criaturas com uma investida usando a Lança,Поразите пять мобов таранным ударом копья,ru-RU
"Acerte o centro de um Alvo a, no mínimo, 30 metros de distância",Попадите прямо в яблочко мишени с расстояния 30 метров,ru-RU
Acerte um Aldeão com um raio,Поразите крестьянина молнией,ru-RU
Acquire diamonds,Добудьте алмазы,ru-RU
Adadan kaçın,Покиньте остров,ru-RU
Addentrati in una fortezza del Nether,Ворвитесь в крепость Незера,ru-RU
Addomestica tutti i tipi di gatto!,Приручите все виды кошек!,ru-RU
Addomestica tutti i tipi di lupo,Приручите волков всех видов,ru-RU
Addomestica un animale,Приручите животное,ru-RU
Adentre uma Fortaleza do Nether,Ворвитесь в крепость Незера,ru-RU
"Adventure, exploration and combat","Приключения, исследования и сражения",ru-RU
Adéntrate en un bastión en ruinas.,Посетите развалины бастиона,ru-RU
Adéntrate en una fortaleza del Nether.,Ворвитесь в крепость Незера,ru-RU
Affaiblissez et soignez un zombie-villageois.,Ослабьте и исцелите крестьянина-зомби,ru-RU
Alimenta a una cría de sniffer.,Покормите нюхачонка,ru-RU
Alimenta un faro alla massima potenza,Доведите маяк до полной мощности,ru-RU
Alimente um Farejador Bebê,Покормите нюхачонка,ru-RU
Alinhe corretamente um Coração de Rangente entre dois blocos de Tronco de Carvalho Pálido,Разместите скрипцевину между двух брёвен бледного дуба в правильном положении,ru-RU
Alleati con un assolotto e vinci un combattimento,Скооперируйтесь с аксолотлем и выиграйте бой,ru-RU
Alleggerisci un blaze della sua verga,Добудьте огненный стержень,ru-RU
"Allez-y, que pourrait-il vous arriver ?","Зайдите в город Энда, что тут может случиться?",ru-RU
Altın ile piglinlerin dikkatlerini dağıtın,Отвлеките пиглинов золотом,ru-RU
Ande furtivamente perto de um Sensor de Sculk ou Defensor para evitar a detecção,"Прокрадитесь мимо скалкового сенсора или хранителя, оставшись не обнаруженным",ru-RU
Ande sobre a Neve Fofa... sem afundar,Походите по рыхлому снегу... не проваливаясь,ru-RU
Antik kalıntı elde edin,Добудьте древние обломки,ru-RU
"Aplica estos moldes de herrería al menos una vez: agujas, hocico, costillas, warden, silencio, vex, marea, buscacaminos.","Хотя бы раз используйте шаблоны: «Шпиль», «Рыло», «Ребро», «Хранитель», «Тишина», «Вредина», «Прилив» и «Искатель»",ru-RU
"Aplique ao menos uma vez os moldes de ferraria de: Espiral, Focinho, Costelas, Profundezas, Silêncio, Obsessor, Marés e Navegador","Хотя бы раз используйте шаблоны: «Шпиль», «Рыло», «Ребро», «Хранитель», «Тишина», «Вредина», «Прилив» и «Искатель»",ru-RU
