source,target,tgt_lng
Ailes accompagnatrices,守候之翼,zh-TW
Ailes d'agapes,饗宴之翼,zh-TW
Ailes de brillance galactique,星漢燦爛之翼,zh-TW
Ailes de délicatesse,餚饌之翼,zh-TW
Ailes de festin étoilé,星筵之翼,zh-TW
Ailes de flamme montante,烈火騰燎之翼,zh-TW
Ailes de la descente,降臨之翼,zh-TW
Ailes de la forêt,森鬱花繁之翼,zh-TW
Ailes de lune silencieuse,夜駐月停之翼,zh-TW
Ailes de moment oisif,暇生一聚之翼,zh-TW
Ailes de rêve éphémère,夢生須臾之翼,zh-TW
Ailes des destins entremêlés,命軌爻錯之翼,zh-TW
Ailes des tumultes miséricordieux,慈水怒濤之翼,zh-TW
Ailes du firmament,蒼天清風之翼,zh-TW
Ailes du tempestrier,雷騰雲奔之翼,zh-TW
Ailes du vol d'or,金琮天行之翼,zh-TW
Ailes nivales,雪隱之翼,zh-TW
Alas Protectoras,守候之翼,zh-TW
Alas de la Exuberancia,森鬱花繁之翼,zh-TW
Alas de la Luna Silente,夜駐月停之翼,zh-TW
Alas de la Nieve Oculta,雪隱之翼,zh-TW
Alas de principiante,初始之翼,zh-TW
Alas del Banquete,饗宴之翼,zh-TW
Alas del Brillo Galáctico,星漢燦爛之翼,zh-TW
Alas del Descenso,降臨之翼,zh-TW
Alas del Encuentro Ocioso,暇生一聚之翼,zh-TW
Alas del Ensueño Efímero,夢生須臾之翼,zh-TW
Alas del Entrelazamiento Predestinado,命軌爻錯之翼,zh-TW
Alas del Gran Festín,餚饌之翼,zh-TW
Alas del Jinete de la Tormenta,雷騰雲奔之翼,zh-TW
Alas del Oleaje Magnánimo,慈水怒濤之翼,zh-TW
Alas del Viento Celeste,蒼天清風之翼,zh-TW
Alas del Vuelo Ardiente,烈火騰燎之翼,zh-TW
Alas del Vuelo Áureo,金琮天行之翼,zh-TW
Alas del tapiz estrellado,星筵之翼,zh-TW
Ali d'acque furenti e misericordiose,慈水怒濤之翼,zh-TW
Ali dei sogni fugaci,夢生須臾之翼,zh-TW
Ali del Cavaliere della Tempesta,雷騰雲奔之翼,zh-TW
Ali del banchetto stellato,星筵之翼,zh-TW
Ali del convito,饗宴之翼,zh-TW
Ali del principiante,初始之翼,zh-TW
Ali del vento aureo,金琮天行之翼,zh-TW
Ali del vento celeste,蒼天清風之翼,zh-TW
Ali dell'Intreccio predestinato,命軌爻錯之翼,zh-TW
Ali dell'affinità,守候之翼,zh-TW
Ali della Luna silente,夜駐月停之翼,zh-TW
Ali della discensione,降臨之翼,zh-TW
Ali della foresta,森鬱花繁之翼,zh-TW
Ali della galassia brillante,星漢燦爛之翼,zh-TW
Ali della neve occulta,雪隱之翼,zh-TW
Ali della prelibatezza,餚饌之翼,zh-TW
Ali della spensieratezza,暇生一聚之翼,zh-TW
Ali delle fiamme volteggianti,烈火騰燎之翼,zh-TW
Altın Uçuş Kanatları,金琮天行之翼,zh-TW
Anfängerschwingen,初始之翼,zh-TW
Asas Brilhantes das Estrelas,星漢燦爛之翼,zh-TW
Asas Protetoras,守候之翼,zh-TW
Asas da Festa das Estrelas,星筵之翼,zh-TW
Asas da Floresta,森鬱花繁之翼,zh-TW
Asas da Lua Enuviada,夜駐月停之翼,zh-TW
Asas da Neve Ocultadora,雪隱之翼,zh-TW
Asas das Chamas Ascendentes,烈火騰燎之翼,zh-TW
