source,target,tgt_lng
夏日栖息地,夕涼み,ja-JP
Summer Sanctuary,夕涼み,ja-JP
여름 서식지,夕涼み,ja-JP
夏日棲息地,夕涼み,ja-JP
夏日栖息地曲调,夕涼みの調べ,ja-JP
Summer Sanctuary Melody,夕涼みの調べ,ja-JP
여름 서식지 멜로디,夕涼みの調べ,ja-JP
夏日棲息地曲調,夕涼みの調べ,ja-JP
惊奇冒险！渊海幽灵船传说！,キケン？冒険？蒼海の幽霊船伝説！,ja-JP
Daring Adventure! The Ghost Ship Haunts the Deep,キケン？冒険？蒼海の幽霊船伝説！,ja-JP
기묘한 모험! 심해 유령선의 전설!,キケン？冒険？蒼海の幽霊船伝説！,ja-JP
驚奇冒險！淵海幽靈船傳說！,キケン？冒険？蒼海の幽霊船伝説！,ja-JP
青空礼券,青空旅券,ja-JP
Cerulean Ticket,青空旅券,ja-JP
하늘 티켓,青空旅券,ja-JP
青空禮券,青空旅券,ja-JP
萌芽礼券,オアシス旅券,ja-JP
Sprout Ticket,オアシス旅券,ja-JP
새싹 티켓,オアシス旅券,ja-JP
萌芽禮券,オアシス旅券,ja-JP
煌羽冕冠,翠煌羽の髪飾り,ja-JP
Radiant Feather Crown,翠煌羽の髪飾り,ja-JP
찬란한 조우관,翠煌羽の髪飾り,ja-JP
星章抛光剂,徽章研磨剤,ja-JP
Star Emblem Polisher,徽章研磨剤,ja-JP
별의 배지 연마제,徽章研磨剤,ja-JP
星章拋光劑,徽章研磨剤,ja-JP
精致风枪,頭髪乾燥機・改,ja-JP
Exquisite Blower,頭髪乾燥機・改,ja-JP
정교한 에어건,頭髪乾燥機・改,ja-JP
精緻風槍,頭髪乾燥機・改,ja-JP
纳凉风轮,納涼製造機,ja-JP
Chilling Wind Spinner,納涼製造機,ja-JP
냉풍 윈드 휠,納涼製造機,ja-JP
納涼風輪,納涼製造機,ja-JP
月之相,三日月のオブジェ,ja-JP
Moonlit Companion,三日月のオブジェ,ja-JP
달의 형상,三日月のオブジェ,ja-JP
男爵的恩典,男爵の恵み,ja-JP
Count's Gift,男爵の恵み,ja-JP
남작의 은총,男爵の恵み,ja-JP
妖蜂游戏卡带,弾幕カセット・上級,ja-JP
Demon Bee Game Cartridge,弾幕カセット・上級,ja-JP
몬스터 비 게임 카트리지,弾幕カセット・上級,ja-JP
妖蜂遊戲卡帶,弾幕カセット・上級,ja-JP
嘟噗精魄,ドボの精魂,ja-JP
Duloos Essence,ドボの精魂,ja-JP
뚜두의 정수,ドボの精魂,ja-JP
星梯搭乘票,超高速塔頂チケット,ja-JP
Monolith Stairs Pass,超高速塔頂チケット,ja-JP
별승강기 티켓,超高速塔頂チケット,ja-JP
冒险家的手抄百科,巡遊者上級ガイド,ja-JP
Trekker's Handwritten Encyclopedia,巡遊者上級ガイド,ja-JP
모험가 백서,巡遊者上級ガイド,ja-JP
冒險家的手抄百科,巡遊者上級ガイド,ja-JP
星空的彩琉璃,星空のレコード,ja-JP
Starlit Colored Glass,星空のレコード,ja-JP
별하늘의 스테인드 글라스,星空のレコード,ja-JP
男爵的窖藏,男爵のとっておき,ja-JP
Count's Cellaring,男爵のとっておき,ja-JP
남작의 와인셀러,男爵のとっておき,ja-JP
弹幕游戏卡带,弾幕カセット・中級,ja-JP
Barrage Game Cartridge,弾幕カセット・中級,ja-JP
탄막 게임 카트리지,弾幕カセット・中級,ja-JP
彈雨遊戲卡帶,弾幕カセット・中級,ja-JP
噜噗遗魂,ルボの遺魂,ja-JP
Duloos Soul Remnant,ルボの遺魂,ja-JP
뚜두의 영혼,ルボの遺魂,ja-JP
嚕噗遺魂,ルボの遺魂,ja-JP
朵拉,ドーラ,ja-JP
Dorra,ドーラ,ja-JP
도라,ドーラ,ja-JP
勇气之拳,迷いを断つ拳,ja-JP
Fist of Courage,迷いを断つ拳,ja-JP
용기의 주먹,迷いを断つ拳,ja-JP
勇氣之拳,迷いを断つ拳,ja-JP
勇气之拳曲调,迷いを断つ拳の調べ,ja-JP
Fist of Courage Melody,迷いを断つ拳の調べ,ja-JP
용기의 주먹 멜로디,迷いを断つ拳の調べ,ja-JP
勇氣之拳曲調,迷いを断つ拳の調べ,ja-JP
我们的旅团,私たちのギルド,ja-JP
Guild Sweet Guild,私たちのギルド,ja-JP
우리의 여단,私たちのギルド,ja-JP
我們的旅團,私たちのギルド,ja-JP
巨像核心,巨神兵のコア,ja-JP
Colossus Core,巨神兵のコア,ja-JP
거석상의 핵,巨神兵のコア,ja-JP
反射留影器,反射写真器,ja-JP
Reflective Photo Capturer,反射写真器,ja-JP
반사 사진기,反射写真器,ja-JP
飞花瓷杯,飛花の茶器,ja-JP
Blossom Porcelain Cup,飛花の茶器,ja-JP
비단꽃 도자기잔,飛花の茶器,ja-JP
飛花瓷杯,飛花の茶器,ja-JP
狂舞精魄,狂乱の精魂,ja-JP
Frenzied Waltz Essence,狂乱の精魂,ja-JP
광무의 정수,狂乱の精魂,ja-JP
幻步遗魂,幻歩の遺魂,ja-JP
Phantom Step Remnant,幻歩の遺魂,ja-JP
춤사위의 영혼,幻歩の遺魂,ja-JP
幻步遺魂,幻歩の遺魂,ja-JP
新手旅人晋升礼盒,新米巡遊者昇格箱,ja-JP
Novice Trekker Promotion Box,新米巡遊者昇格箱,ja-JP
신입 여행가 성장 패키지,新米巡遊者昇格箱,ja-JP
新手旅人晉升禮盒,新米巡遊者昇格箱,ja-JP
新手技能卡带礼盒,新米スキルカセット箱,ja-JP
Beginner Cartridge Box,新米スキルカセット箱,ja-JP
신입 여행가 카트리지 패키지,新米スキルカセット箱,ja-JP
新手技能卡帶禮盒,新米スキルカセット箱,ja-JP
新手秘纹晋升礼盒,新米ロスレコ昇格箱,ja-JP
Novice Disc Promotion Box,新米ロスレコ昇格箱,ja-JP
신입 여행가 레코드 성장 패키지,新米ロスレコ昇格箱,ja-JP
新手祕紋晉升禮盒,新米ロスレコ昇格箱,ja-JP
一二三，跳！,地底の彼方へ！,ja-JP
"One, Two, Three, Jump!",地底の彼方へ！,ja-JP
"하나, 둘, 셋, 점프!",地底の彼方へ！,ja-JP
一二三，跳！曲调,地底の彼方へ！の調べ,ja-JP
"One, Two, Three, Jump! Melody",地底の彼方へ！の調べ,ja-JP
"하나, 둘, 셋, 점프! 멜로디",地底の彼方へ！の調べ,ja-JP
一二三，跳！曲調,地底の彼方へ！の調べ,ja-JP
梦的彼岸,夢の先へ,ja-JP
Beyond the Dream,夢の先へ,ja-JP
꿈의 저편,夢の先へ,ja-JP
夢的彼岸,夢の先へ,ja-JP
流风精魄,風流の精魂,ja-JP
Wind Essence,風流の精魂,ja-JP
유풍의 정수,風流の精魂,ja-JP
流風精魄,風流の精魂,ja-JP
沐雪芬香,ふわ雪かき氷機,ja-JP
Fragrant Ice Delight,ふわ雪かき氷機,ja-JP
설한의 향기,ふわ雪かき氷機,ja-JP
永昏灯核,永昏の灯核,ja-JP
Eternal Gloom Core,永昏の灯核,ja-JP
영원한 어둠의 등핵,永昏の灯核,ja-JP
永昏燈核,永昏の灯核,ja-JP
魔音游戏卡带,音楽カセット・上級,ja-JP
Magic Sound Game Cartridge,音楽カセット・上級,ja-JP
악마의 음악 게임 카트리지,音楽カセット・上級,ja-JP
魔音遊戲卡帶,音楽カセット・上級,ja-JP
凝辉灯髓,凝縮された灯料,ja-JP
Lumen Essence,凝縮された灯料,ja-JP
응집된 빛의 심지,凝縮された灯料,ja-JP
凝輝燈髓,凝縮された灯料,ja-JP
节奏游戏卡带,音楽カセット・中級,ja-JP
Rhythm Game Cartridge,音楽カセット・中級,ja-JP
리듬 게임 카트리지,音楽カセット・中級,ja-JP
節奏遊戲卡帶,音楽カセット・中級,ja-JP
启程的礼物,ジングルラール,ja-JP
A Gift for the Journey,ジングルラール,ja-JP
여정의 선물,ジングルラール,ja-JP
啟程的禮物,ジングルラール,ja-JP
启程的礼物曲调,ジングルラールの調べ,ja-JP
A Gift for the Journey Melody,ジングルラールの調べ,ja-JP
여정의 선물 멜로디,ジングルラールの調べ,ja-JP
啟程的禮物曲調,ジングルラールの調べ,ja-JP
闪耀的使者与圣夜的精灵,煌めく使者と聖夜の精霊,ja-JP
"Radiant Messenger, Holy Night Spirit",煌めく使者と聖夜の精霊,ja-JP
반짝이는 사자와 이브의 정령,煌めく使者と聖夜の精霊,ja-JP
閃耀的使者與聖夜的精靈,煌めく使者と聖夜の精霊,ja-JP
巨像精魄,巨神兵の精魂,ja-JP
Colossus Essence,巨神兵の精魂,ja-JP
거석상의 정수,巨神兵の精魂,ja-JP
初露锋芒,未来の超新星,ja-JP
Emerging Talent,未来の超新星,ja-JP
빛나는 시작,未来の超新星,ja-JP
初露鋒芒,未来の超新星,ja-JP
谢幕礼帽,カーテンコールの礼帽,ja-JP
Exeunt Bowler,カーテンコールの礼帽,ja-JP
커튼콜 예복 모자,カーテンコールの礼帽,ja-JP
謝幕禮帽,カーテンコールの礼帽,ja-JP
终宵精魄,常夜の精魂,ja-JP
Evernight Essence,常夜の精魂,ja-JP
온밤의 정수,常夜の精魂,ja-JP
終宵精魄,常夜の精魂,ja-JP
聚光毡帽,道化のフェルトハット,ja-JP
Spotlight Bowler,道化のフェルトハット,ja-JP
스포트라이트 중절모,道化のフェルトハット,ja-JP
聚光氈帽,道化のフェルトハット,ja-JP
萤辉遗魂,蛍火の遺魂,ja-JP
Emberflies Soul,蛍火の遺魂,ja-JP
반딧불의 영혼,蛍火の遺魂,ja-JP
螢輝遺魂,蛍火の遺魂,ja-JP
革新的萌芽,革命の萌芽,ja-JP
The Bud of Change,革命の萌芽,ja-JP
혁신의 씨앗,革命の萌芽,ja-JP
革新的萌芽曲调,革命の萌芽の調べ,ja-JP
The Bud of Change Melody,革命の萌芽の調べ,ja-JP
혁신의 씨앗 멜로디,革命の萌芽の調べ,ja-JP
革新的萌芽曲調,革命の萌芽の調べ,ja-JP
微火的奇迹,黎明告げる凱旋歌,ja-JP
Miracle of a Flicker,黎明告げる凱旋歌,ja-JP
여명의 기적,黎明告げる凱旋歌,ja-JP
微火的奇跡,黎明告げる凱旋歌,ja-JP
噬孽绛华,罪なる紅花,ja-JP
Crimson Tempter,罪なる紅花,ja-JP
죄악을 삼킨 진홍빛 꽃,罪なる紅花,ja-JP
噬孽絳華,罪なる紅花,ja-JP
烈火羽翼,赤翼の着火装置,ja-JP
Blazing Wings,赤翼の着火装置,ja-JP
열화의 날개,赤翼の着火装置,ja-JP
鬼神游戏卡带,格闘カセット・上級,ja-JP
Phantom Game Cartridge,格闘カセット・上級,ja-JP
귀신 게임 카트리지,格闘カセット・上級,ja-JP
鬼神遊戲卡帶,格闘カセット・上級,ja-JP
格斗游戏卡带,格闘カセット・中級,ja-JP
Fighting Game Cartridge,格闘カセット・中級,ja-JP
격투 게임 카트리지,格闘カセット・中級,ja-JP
格鬥遊戲卡帶,格闘カセット・中級,ja-JP
酒暖灯明时,友と囲む新春の灯火,ja-JP
"Wine Warm, Lamps Alight",友と囲む新春の灯火,ja-JP
술 익는 밤의 등불,友と囲む新春の灯火,ja-JP
酒暖燈明時,友と囲む新春の灯火,ja-JP
酒暖灯明时曲调,友と囲む新春の灯火の調べ,ja-JP
"Wine Warm, Lamps Alight Melody",友と囲む新春の灯火の調べ,ja-JP
술 익는 밤의 등불 멜로디,友と囲む新春の灯火の調べ,ja-JP
酒暖燈明時曲調,友と囲む新春の灯火の調べ,ja-JP
烟火绮丽寻春意,爆ぜる火花は春へのしるべ,ja-JP
Crackling Hint of Spring,爆ぜる火花は春へのしるべ,ja-JP
불꽃 속의 봄날,爆ぜる火花は春へのしるべ,ja-JP
煙火綺麗尋春意,爆ぜる火花は春へのしるべ,ja-JP
森灵精魄,森霊の精魂,ja-JP
Forest Elf Essence,森霊の精魂,ja-JP
숲 정령의 정수,森霊の精魂,ja-JP
森靈精魄,森霊の精魂,ja-JP
冬夜后的黎明,雪解け告げる黎明,ja-JP
Dawn After Winter,雪解け告げる黎明,ja-JP
