source,target,tgt_lng
Abenteuermodus,Режим приключений,ru-RU
Adventure Mode,Режим приключений,ru-RU
Avventura,Режим приключений,ru-RU
Cambiato la tua modalità di gioco in %s,Ваш режим игры изменён на %s,ru-RU
Chế độ chơi của bạn đã được cập nhật thành %s,Ваш режим игры изменён на %s,ru-RU
Chế độ khán giả,Режим наблюдателя,ru-RU
Chế độ phiêu lưu,Режим приключений,ru-RU
Chế độ sinh tồn,Режим выживания,ru-RU
Chế độ siêu khó,Хардкор,ru-RU
Chế độ sáng tạo,Творческий режим,ru-RU
Creativa,Творческий режим,ru-RU
Creative Mode,Творческий режим,ru-RU
Dein Spielmodus wurde zu %s geändert,Ваш режим игры изменён на %s,ru-RU
Estrema,Хардкор,ru-RU
Hardcore Mode,Хардкор,ru-RU
Hardcore‐Modus,Хардкор,ru-RU
Hayatta Kalma Modu,Режим выживания,ru-RU
Kreativmodus,Творческий режим,ru-RU
Macera Modu,Режим приключений,ru-RU
Mode Aventure,Режим приключений,ru-RU
Mode Créatif,Творческий режим,ru-RU
Mode Hardcore,Хардкор,ru-RU
Mode Spectateur,Режим наблюдателя,ru-RU
Mode Survie,Режим выживания,ru-RU
Modo Aventura,Режим приключений,ru-RU
Modo aventura,Режим приключений,ru-RU
Modo creativo,Творческий режим,ru-RU
Modo Criativo,Творческий режим,ru-RU
Modo Espectador,Режим наблюдателя,ru-RU
Modo espectador,Режим наблюдателя,ru-RU
Modo extremo,Хардкор,ru-RU
Modo Intenso,Хардкор,ru-RU
Modo Sobrevivência,Режим выживания,ru-RU
Modo supervivencia,Режим выживания,ru-RU
Oyun modunuz %s olarak değiştirildi,Ваш режим игры изменён на %s,ru-RU
Seu modo de jogo foi alterado para %s,Ваш режим игры изменён на %s,ru-RU
Seyirci Modu,Режим наблюдателя,ru-RU
Sopravvivenza,Режим выживания,ru-RU
Spectator Mode,Режим наблюдателя,ru-RU
Spettatore,Режим наблюдателя,ru-RU
Survival Mode,Режим выживания,ru-RU
Tu modo de juego ha cambiado a %s,Ваш режим игры изменён на %s,ru-RU
Votre mode de jeu a été changé en %s,Ваш режим игры изменён на %s,ru-RU
Yaratıcı Mod,Творческий режим,ru-RU
Your game mode has been updated to %s,Ваш режим игры изменён на %s,ru-RU
Zorlayıcı Mod,Хардкор,ru-RU
Zuschauermodus,Режим наблюдателя,ru-RU
Überlebensmodus,Режим выживания,ru-RU
โหมดผจญภัย,Режим приключений,ru-RU
โหมดผู้ชม,Режим наблюдателя,ru-RU
โหมดสร้างสรรค์,Творческий режим,ru-RU
โหมดฮาร์ดคอร์,Хардкор,ru-RU
โหมดเกมของคุณได้รับการอัปเดตเป็น %s,Ваш режим игры изменён на %s,ru-RU
โหมดเอาชีวิตรอด,Режим выживания,ru-RU
アドベンチャーモード,Режим приключений,ru-RU
クリエイティブモード,Творческий режим,ru-RU
ゲームモードが%sに変更されました,Ваш режим игры изменён на %s,ru-RU
サバイバルモード,Режим выживания,ru-RU
スペクテイターモード,Режим наблюдателя,ru-RU
ハードコアモード,Хардкор,ru-RU
你的游戏模式已被更新为%s,Ваш режим игры изменён на %s,ru-RU
你的遊戲模式已被更新為 %s,Ваш режим игры изменён на %s,ru-RU
冒险模式,Режим приключений,ru-RU
冒險模式,Режим приключений,ru-RU
创造模式,Творческий режим,ru-RU
創造模式,Творческий режим,ru-RU
旁觀者模式,Режим наблюдателя,ru-RU
旁观模式,Режим наблюдателя,ru-RU
极限模式,Хардкор,ru-RU
極限模式,Хардкор,ru-RU
生存模式,Режим выживания,ru-RU
게임 모드가 %s로 갱신되었습니다,Ваш режим игры изменён на %s,ru-RU
관전 모드,Режим наблюдателя,ru-RU
모험 모드,Режим приключений,ru-RU
서바이벌 모드,Режим выживания,ru-RU
크리에이티브 모드,Творческий режим,ru-RU
하드코어 모드,Хардкор,ru-RU
