source,target,tgt_lng
Altın Materyal,Золотая,ru-RU
Amethyst,Аметистовая,ru-RU
Amethyst Material,Аметистовая,ru-RU
Ametist Materyal,Аметистовая,ru-RU
Bakır Materyal,Медная,ru-RU
Copper Material,Медная,ru-RU
D'oro,Золотая,ru-RU
Demir Materyal,Железная,ru-RU
Di ametista,Аметистовая,ru-RU
Di diamante,Алмазная,ru-RU
Di ferro,Железная,ru-RU
Di lapislazzuli,Лазуритовая,ru-RU
Di netherite,Незеритовая,ru-RU
Di quarzo,Кварцевая,ru-RU
Di rame,Медная,ru-RU
Di redstone,Редстоуновая,ru-RU
Di resina,Смоляная,ru-RU
Di smeraldo,Изумрудная,ru-RU
Diamant,Алмазная,ru-RU
Diamond Material,Алмазная,ru-RU
Eisen,Железная,ru-RU
Elmas Materyal,Алмазная,ru-RU
Emerald Material,Изумрудная,ru-RU
En améthyste,Аметистовая,ru-RU
En cuivre,Медная,ru-RU
En diamant,Алмазная,ru-RU
En fer,Железная,ru-RU
En lapis-lazuli,Лазуритовая,ru-RU
En netherite,Незеритовая,ru-RU
En or,Золотая,ru-RU
En quartz,Кварцевая,ru-RU
En redstone,Редстоуновая,ru-RU
En résine,Смоляная,ru-RU
En émeraude,Изумрудная,ru-RU
Gold,Золотая,ru-RU
Gold Material,Золотая,ru-RU
Harz,Смоляная,ru-RU
Incrustaciones de amatista,Аметистовая,ru-RU
Incrustaciones de cobre,Медная,ru-RU
Incrustaciones de cuarzo,Кварцевая,ru-RU
Incrustaciones de diamante,Алмазная,ru-RU
Incrustaciones de esmeralda,Изумрудная,ru-RU
Incrustaciones de hierro,Железная,ru-RU
Incrustaciones de lapislázuli,Лазуритовая,ru-RU
Incrustaciones de netherita,Незеритовая,ru-RU
Incrustaciones de oro,Золотая,ru-RU
Incrustaciones de redstone,Редстоуновая,ru-RU
Incrustaciones de resina,Смоляная,ru-RU
Iron Material,Железная,ru-RU
Kupfer,Медная,ru-RU
Kuvars Materyal,Кварцевая,ru-RU
Lapis Material,Лазуритовая,ru-RU
Lapis Materyal,Лазуритовая,ru-RU
Lapislazuli,Лазуритовая,ru-RU
Material de Ametista,Аметистовая,ru-RU
Material de Cobre,Медная,ru-RU
Material de Diamante,Алмазная,ru-RU
Material de Esmeralda,Изумрудная,ru-RU
Material de Ferro,Железная,ru-RU
Material de Lápis-Lazúli,Лазуритовая,ru-RU
Material de Netherita,Незеритовая,ru-RU
Material de Ouro,Золотая,ru-RU
