source,target,tgt_lng
Abedular,Березняк,ru-RU
Abedular ancestral,Реликтовый березняк,ru-RU
Abetal,Роща,ru-RU
Abgetragene Tafelberge,Выветренные бесплодные земли,ru-RU
Abisso oscuro,Тёмные подземелья,ru-RU
Abîmes,Тёмные подземелья,ru-RU
Alacalı Orman,Пёстрый лес,ru-RU
Alm,Луг,ru-RU
Altopiano della savana,Саванна (плато),ru-RU
Ayçiçeği Ovaları,Подсолнуховые поля,ru-RU
Aşınmış Kırgıbayır,Выветренные бесплодные земли,ru-RU
Badlands,Бесплодные земли,ru-RU
Badlands boisées,Лесистые бесплодные земли,ru-RU
Badlands érodées,Выветренные бесплодные земли,ru-RU
Bamboo Jungle,Бамбуковые заросли,ru-RU
Bambu Ormanı,Бамбуковые заросли,ru-RU
Bambusdschungel,Бамбуковые заросли,ru-RU
Basalt Deltas,Базальтовые дельты,ru-RU
Basaltdeltas,Базальтовые дельты,ru-RU
Bataklık,Болото,ru-RU
Bazalt Deltaları,Базальтовые дельты,ru-RU
Beach,Пляж,ru-RU
Berghain,Роща,ru-RU
Bewaldete Tafelberge,Лесистые бесплодные земли,ru-RU
Birch Forest,Березняк,ru-RU
Birken-Urwald,Реликтовый березняк,ru-RU
Birkenwald,Березняк,ru-RU
Biển băng tuyết,Заснеженный пляж,ru-RU
Blasser Garten,Бледный сад,ru-RU
Blumenwald,Цветочный лес,ru-RU
Boschetto,Роща,ru-RU
Boschetto di ciliegi,Вишнёвая роща,ru-RU
Bosque,Лес,ru-RU
Bosque,Роща,ru-RU
Bosque carmesí,Багровый лес,ru-RU
Bosque distorsionado,Искажённый лес,ru-RU
Bosque floral,Цветочный лес,ru-RU
Bosque moteado,Пёстрый лес,ru-RU
Bosque oscuro,Тёмный лес,ru-RU
Bosque ventiscoso,Выветренный лес,ru-RU
Bosquet,Роща,ru-RU
Bosquet de cerisiers,Вишнёвая роща,ru-RU
Boşluk,Бездна,ru-RU
Buntwald,Пёстрый лес,ru-RU
Buz Dikitleri,Ледяные пики,ru-RU
