source,target,tgt_lng
%2$sを%1$s体倒しました,Вы убили %s %s,ru-RU
%2$s을(를) %1$s번 죽였습니다,Вы убили %s %s,ru-RU
%s %s öldürdün,Вы убили %s %s,ru-RU
%s hat dich %s‐mal getötet,%s убил вас %s раз,ru-RU
%s killed you %s time(s),%s убил вас %s раз,ru-RU
%s nunca matou você,Вас никогда не убивало существо %s,ru-RU
%s seni %s defa öldürdü,%s убил вас %s раз,ru-RU
%s tarafından hiç öldürülmediniz,Вас никогда не убивало существо %s,ru-RU
%s đã giết bạn %s lần,%s убил вас %s раз,ru-RU
%s ฆ่าคุณ %s ครั้ง,%s убил вас %s раз,ru-RU
%sに%s回倒されました,%s убил вас %s раз,ru-RU
%s杀死了你%s次,%s убил вас %s раз,ru-RU
%s에게 %s번 죽었습니다,%s убил вас %s раз,ru-RU
%s에게 죽은 적이 없습니다,Вас никогда не убивало существо %s,ru-RU
%s을(를) 죽인 적이 없습니다,Вы никогда не убивали %s,ru-RU
Abgebaut,Добыто,ru-RU
Acqua prelevata da calderoni,Взято воды из котла,ru-RU
Agua tomada de calderos,Взято воды из котла,ru-RU
Almalar,Подобрано,ru-RU
Alvos atingidos,Попаданий в мишени,ru-RU
Alınan Hasar,Получено урона,ru-RU
Ambosse benutzt,Взаимодействий с наковальней,ru-RU
Animais acasalados,Выведено животных,ru-RU
Animales criados,Выведено животных,ru-RU
Animali allevati,Выведено животных,ru-RU
Animals Bred,Выведено животных,ru-RU
Animaux engendrés,Выведено животных,ru-RU
Aranan Bırakıcılar,Выбрасывателей осмотрено,ru-RU
Aranan Fırlatıcılar,Раздатчиков осмотрено,ru-RU
Aranan Huniler,Воронок осмотрено,ru-RU
Armaduras de cuero desteñidas,Очищено брони,ru-RU
Armor Pieces Cleaned,Очищено брони,ru-RU
Atla Alınan Yol,Преодолено на лошади,ru-RU
Aufgesammelt,Подобрано,ru-RU
Ayarlanan Nota Blokları,Настроено нотных блоков,ru-RU
