source,target,tgt_lng
"""A Small Workspace""",«Pequeño taller»,es-ES
"""Baiadoce"" insuficiente",Dulcejines pólvora insuficientes,es-ES
"""Banners Never Fall"" Challenges",Estandartes de la victoria,es-ES
"""Dream of Azure Sky"" Event",Evento: Sueño de cielo azul,es-ES
"""Dreaming Deep"" Event",Abismo de ensueño,es-ES
"""I miss you all the time""",I miss you all the time,es-ES
"""Into the Land of Paradox"" event",Evento: Estudio entre paradojas,es-ES
"""Lament Recon: Solaris Soldier"" Limited-Time Event",Tiempo limitado: Recon Lamento: Soldado Solaris,es-ES
"""Mingshen Notices"" event",Evento: Informes de Mingshen,es-ES
"""O Final""",«El Final»,es-ES
"""Operation: Frontier Renewal"" Event",Evento: Operación: Restaurar la frontera,es-ES
"""Perfect Trade""",Un trato perfecto,es-ES
"""Sinto sua falta o tempo todo""",I miss you all the time,es-ES
"""Startorch Racing, Rerun!"" Event","Evento: ¡Carreras Fuegostelar, reapertura!",es-ES
"""Stranger Things in Honami"" Event",Evento: Sucesos en Honami,es-ES
"""Tacetite Invaders 3""",«Invasores de Tacetita 3»,es-ES
"""The Finale""",«El Final»,es-ES
"""The Lament""",El Lamento,es-ES
"""Um Pequeno Espaço de Trabalho""",«Pequeño taller»,es-ES
"""Where Stars Cascade Down"" Event",Evento: Bajo la cascada estelar,es-ES
"""Whispers Between Stars"" Event",Evento: Susurros interestelares,es-ES
"""{0}"" exploration has been completed","La exploración de ""{0}"" ha sido completada",es-ES
"""{0}"" ที่เกิดมาในความสับสน

คุณพร้อมที่จะสร้างอนาคตที่พังทลายขึ้นมาใหม่แล้วหรือยัง","El ""{0}"" nacido en confusión,

¿Estás listo para remodelar el futuro destrozado?",es-ES
"""{0}"" ที่เกิดมาในความสับสน

คุณพร้อมที่จะสร้างอนาคตที่พังทลายขึ้นมาใหม่แล้วหรือยัง","El ""{0}"" nacido en confusión,
¿Estás listo para remodelar el futuro roto?",es-ES
"""{0}"" 임무 완료 후 오픈","Completa la misión ""{0}"" para desbloquear",es-ES
"""{0}"" 탐험을 완료했습니다","La exploración de ""{0}"" ha sido completada",es-ES
