source,target,tgt_lng
"""A Sombra da Meia-Noite""",«La sombra de medianoche»,es-ES
"""Além dos penhascos, um caminho no céu alcança os quatro sinos.""","«Más allá de los acantilados, un camino celeste lleva a las cuatro campanas».",es-ES
"""Aqueles Superiores""",«Los de arriba»,es-ES
"""Até a Próxima""",«Hasta volver a vernos»,es-ES
"""Automata Elder's Workbook""",«Cuaderno de la Anciana Títere»,es-ES
"""Because of you, this song has never fallen silent.""",«Es por ti que esta canción jamás se silencia».,es-ES
"""Beyond the cliffs, a sky path reaches the four chimes.""","«Más allá de los acantilados, un camino celeste lleva a las cuatro campanas».",es-ES
"""Bolsa das Maravilhas de Qingxu""",«Bolsa auspiciosa Qingxu»,es-ES
"""Deinetwegen ist dieses Lied nie verstummt.""",«Es por ti que esta canción jamás se silencia».,es-ES
"""Encore! Encore! Encore!""",¡Otra! ¡Otra! ¡Otra!,es-ES
"""Esta mesma lua já brilhou sobre os antigos.""",«Esta misma luna es la que alumbró a los antiguos».,es-ES
"""Honor the past, and press onward, even in the face of death.""",«Honra el pasado; vive de frente a la muerte».,es-ES
"""Honre o que foi; viva em direção à morte.""",«Honra el pasado; vive de frente a la muerte».,es-ES
"""Lionarch ไร้หัว"" ที่ว่านั้น แท้จริงแล้วคืออะไร?",¿Qué es exactamente el «León sin cabeza»?,es-ES
"""Livro de Exercícios do Ancião Autômato""",«Cuaderno de la Anciana Títere»,es-ES
"""Nightmare"" Incursion",Eclipse de pesadillas,es-ES
"""Novo dia, mesma dor""","«Nuevo día, mismo dolor»",es-ES
"""Paz e prosperidade""",«Paz y prosperidad»,es-ES
"""Peace and Prosperity""",«Paz y prosperidad»,es-ES
"""Por sua causa, esta canção nunca se calou.""",«Es por ti que esta canción jamás se silencia».,es-ES
"""Qingxu Pouch of Wonders""",«Bolsa auspiciosa Qingxu»,es-ES
"""The Midnight Shadow""",«La sombra de medianoche»,es-ES
"""This same moon once shone upon the ancients.""",«Esta misma luna es la que alumbró a los antiguos».,es-ES
"""Those Higher-ups""",«Los de arriba»,es-ES
"""Until We Meet Again""",«Hasta volver a vernos»,es-ES
"""{PlayerName}""的溯言","Memo de ""{PlayerName}""",es-ES
"""{PlayerName}""의 메모","Memo de ""{PlayerName}""",es-ES
"""กวาดล้าง"": ฟื้นฟูพลังงานจำแลงร่าง {0} หน่วย",Bajas: Restaura {0} de energía mimética.,es-ES
"""การทดลอง"" ครั้งนี้ ได้เดินทางมาถึงบทสรุปแล้ว",El «experimento» llega a su fin.,es-ES
"""จันทราในวันนี้เคยสาดส่องผู้คนในวันวาน""",«Esta misma luna es la que alumbró a los antiguos».,es-ES
"""จิตข่มขวัญ"": ความเสียหายที่ได้รับลดลง {0}",Dominación: El daño recibido -{0}.,es-ES
"""จิตข่มขวัญ"": ความเสียหายที่ได้รับลดลง {0}%",Dominación: El daño recibido se reduce en un {0}%.,es-ES
"""จิตข่มขวัญ"": ความเสียหายสกิลเรโซแนนซ์เพิ่มขึ้น {0}%",Dominación: El daño de la Habilidad de resonancia +{0}%.,es-ES
"""ถุงสมประสงค์ชิงซวี""",«Bolsa auspiciosa Qingxu»,es-ES
"""ทิวเขาลำธารดั่งม่านเปิดถ้ำขยาย สะพานแขวนลอยฟ้าก้องกังวานทั่วทิศ""","«Más allá de los acantilados, un camino celeste lleva a las cuatro campanas».",es-ES
"""นายท่านเหล่านั้น""",«Los de arriba»,es-ES
"""ผู้สดับสุรเสียง""",Devota de la Voz,es-ES
"""ฝันร้าย"" จู่โจม",Eclipse de pesadillas,es-ES
"""ยืนหยัด"": Crit. Rate เพิ่มขึ้น {0}",Temple: Prob. CRIT +{0}.,es-ES
"""ยืนหยัด"": ความเสียหายที่ได้รับลดลง {0}",Temple: El daño recibido -{0}.,es-ES
"""ยืนหยัด"": ความเสียหายที่ได้รับลดลง {0}%",Temple: Recibe un {0}% menos de daño.,es-ES
"""ยืนหยัด"": ความเสียหายสกิลเรโซแนนซ์เพิ่มขึ้น {0}%",Temple: Daño de Habilidad de resonancia +{0}%.,es-ES
"""ยืนหยัด"": ความเสียหายเพิ่มขึ้น {0}%",Temple: El daño infligido aumenta un {0}%.,es-ES
"""ศุภมงคล""",«Paz y prosperidad»,es-ES
"""สมุดการบ้านของจอมยุทธ์พันกล""",«Cuaderno de la Anciana Títere»,es-ES
"""สืบสานอดีตเบิกทางสู่อนาคต เผชิญความตายเพื่อก่อเกิดชีวิตใหม่""",«Honra el pasado; vive de frente a la muerte».,es-ES
"""เงาดำยามวิกาล""",«La sombra de medianoche»,es-ES
"""เพียงเพื่อเธอ ฉันจึงเฝ้าคะนึงหาตราบจนบัดนี้""",«Es por ti que esta canción jamás se silencia».,es-ES
"""เอาอีกเพลง! เล่นอีก! เล่นอีก!""",¡Otra! ¡Otra! ¡Otra!,es-ES
"""แล้วพบกันใหม่นะ""",«Hasta volver a vernos»,es-ES
"(EN) Bring sie zu mir, jene zurückgelassenen Wünsche...",(EN) Confíame esos deseos que quedaron atrás...,es-ES
"(EN) Donnez-les-moi, ces souhaits abandonnés...",(EN) Confíame esos deseos que quedaron atrás...,es-ES
(EN) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้...,(EN) Confíame esos deseos que quedaron atrás...,es-ES
"(JP) Bring sie zu mir, jene zurückgelassenen Wünsche...",(JP) Confíame esos deseos que quedaron atrás...,es-ES
"(JP) Deixe-os comigo, esses desejos que foram deixados para trás...",(JP) Confíame esos deseos que quedaron atrás...,es-ES
"(JP) Donnez-les-moi, ces souhaits abandonnés...",(JP) Confíame esos deseos que quedaron atrás...,es-ES
"(JP) Lay them on me, those wishes that have been left behind...",(JP) Confíame esos deseos que quedaron atrás...,es-ES
(JP) ให้ฉันรับความปรารถนาทั้งหมดที่หลงเหลืออยู่ในโลกนี้..,(JP) Confíame esos deseos que quedaron atrás...,es-ES
"(KR) Bring sie zu mir, jene zurückgelassenen Wünsche...",(KR) Confíame esos deseos que quedaron atrás...,es-ES
"(KR) Deixe-os comigo, esses desejos que foram deixados para trás...",(KR) Confíame esos deseos que quedaron atrás...,es-ES
"(KR) Donnez-les-moi, ces souhaits abandonnés...",(KR) Confíame esos deseos que quedaron atrás...,es-ES
