source,target,tgt_lng
 Sol Command,左Command,ja-JP
! (TN),キーパッド !,ja-JP
! (цифр. кл.),キーパッド !,ja-JP
! pavé num.,キーパッド !,ja-JP
! Tn,キーパッド !,ja-JP
"""%s"" chỉ bao gồm dữ liệu bắt buộc.
""%s"" bao gồm cả dữ liệu bắt buộc và dữ liệu không bắt buộc.","「%s」では要求されたデータのみを収集します。
「%s」は要求されたデータに加え、追加のデータを収集します。",ja-JP
"""%s"" includes only the required data.
""%s"" includes optional, as well as the required data.","「%s」では要求されたデータのみを収集します。
「%s」は要求されたデータに加え、追加のデータを収集します。",ja-JP
"""%s"" inclui apenas os dados necessários.
""%s"" inclui os dados necessários e opcionais.","「%s」では要求されたデータのみを収集します。
「%s」は要求されたデータに加え、追加のデータを収集します。",ja-JP
"""%s"" n'inclut que les données requises.
""%s"" inclut les données facultatives et requises.","「%s」では要求されたデータのみを収集します。
「%s」は要求されたデータに加え、追加のデータを収集します。",ja-JP
"""%s"" ประกอบด้วยข้อมูลที่จำเป็นเท่านั้น
""%s"" ประกอบด้วยข้อมูลที่ไม่จำเป็นและจำเป็น","「%s」では要求されたデータのみを収集します。
「%s」は要求されたデータに加え、追加のデータを収集します。",ja-JP
"""%s""은(는) 필수 데이터만 포함합니다.
""%s""은(는) 필수 데이터뿐만 아니라 선택적 데이터도 포함합니다.","「%s」では要求されたデータのみを収集します。
「%s」は要求されたデータに加え、追加のデータを収集します。",ja-JP
"""Kalite & Performans"" ayarlarını istenilen kaliteye göre makul varsayılanlara ayarlar.",「映像の質とパフォーマンス」の設定を、指定の質に適したデフォルト値に設定します。,ja-JP
"""품질 및 성능"" 설정이 원하는 품질에 알맞는 기본 설정값들로 설정됩니다.",「映像の質とパフォーマンス」の設定を、指定の質に適したデフォルト値に設定します。,ja-JP
# (TN),キーパッド #,ja-JP
# (цифр. кл.),キーパッド #,ja-JP
# pavé num.,キーパッド #,ja-JP
# Tn,キーパッド #,ja-JP
% (цифр. кл.),キーパッド %,ja-JP
%% (TN),キーパッド %,ja-JP
%% pavé num.,キーパッド %,ja-JP
%% Tn,キーパッド %,ja-JP
%1$s번 버튼,ボタン%1$s,ja-JP
%2$s öneriden %1$s. seçildi: %3$s,%2$s個のうち%1$s番目の候補%3$sが選択されました,ja-JP
%2$s öneriden %1$s. seçildi: %3$s (%4$s),%2$s個のうち%1$s番目の候補%3$s、%4$sが選択されました,ja-JP
%2$s 個畫面元素中的第 %1$s 個,%2$s個のうち%1$s番目のスクリーン要素,ja-JP
%s,%sfps,ja-JP
%s : %s,%s：%s,ja-JP
%s : %s %%,%s：%s%%,ja-JP
%s : %s px,%s：%sピクセル,ja-JP
%s : +%s %%,%s：+%s%%,ja-JP
%s : Non,%s：オフ,ja-JP
%s : Oui,%s：オン,ja-JP
%s auf Standard zurücksetzen,%sのボタンをリセットします,ja-JP
%s bir tuşa atanmamış,%sは割り当てられていません,ja-JP
%s blocchi,%sブロック,ja-JP
%s Blocks,%sブロック,ja-JP
%s blocos,%sブロック,ja-JP
%s blocs,%sブロック,ja-JP
%s Blok,%sブロック,ja-JP
%s bloques,%sブロック,ja-JP
%s Blöcke,%sブロック,ja-JP
%s chunk,%sチャンク,ja-JP
%s Chunks,%sチャンク,ja-JP
%s chunks,%sチャンク,ja-JP
%s chưa được gán,%sは割り当てられていません,ja-JP
%s est lié au %s,%sは%sに割り当てられています,ja-JP
%s está asignado a %s,%sは%sに割り当てられています,ja-JP
%s FPS,%sfps,ja-JP
%s fps,%sfps,ja-JP
