source,target,tgt_lng
"""All Is Overt Through My Lens""","""Tudo Passa pela Minha Lente""",pt-BR
"""Kỵ Sĩ Trinh Thám Điểm Tuyệt Đối""","""Marcas da Aventureira""",pt-BR
"""Lensimde Her Şeyin Hakikati Görünür""","""Tudo Passa pela Minha Lente""",pt-BR
"""Đều Trong Ống Kính""","""Tudo Passa pela Minha Lente""",pt-BR
"""ทุกสิ่งล้วนปรากฏอยู่หน้าเลนส์""","""Tudo Passa pela Minha Lente""",pt-BR
%100 Kaşif,100% Aventureira,pt-BR
100% Outrider,100% Aventureira,pt-BR
100% Vigilante,100% Aventureira,pt-BR
100% 정찰 기사,100% Aventureira,pt-BR
100%侦察骑士,100% Aventureira,pt-BR
100%偵察騎士,100% Aventureira,pt-BR
5-Star Outrider,"""Marcas da Aventureira""",pt-BR
5-Sterne-Kundschafter,"""Marcas da Aventureira""",pt-BR
8비트 예술,Arte de Oito Bits,pt-BR
A Gift From the Stars,Um Presente das Estrelas,pt-BR
A Guest's August Omen,Ritual da Visita,pt-BR
A New Leaf,Folha Nova,pt-BR
A Sobriquet Under Shade,Identidade Sob a Sombra,pt-BR
A Wrathful Void,Um Vácuo de Vazio Furioso,pt-BR
Abito da sera d'orchidee,Vestido de Noite Orquídea,pt-BR
Ablenkung des Unglücks,Desvio Inesperado,pt-BR
Acayip Oni,Oni Excêntrico,pt-BR
Acertijo esmeralda,Enigma Esmeralda,pt-BR
Acht-Bit-Künste,Arte de Oito Bits,pt-BR
Adventures in Blazing Hue,Jornada das Chamas,pt-BR
Ailes sifflantes,Asas de Dardo Assobiado,pt-BR
Aires marciales,Ar Marcial,pt-BR
Aklı Başında,O Racional,pt-BR
Aktrisler Kraliçesi,Dama Coroada,pt-BR
Alacakaranlık Çiçeği,Fragrância Preciosa do Jade Preto,pt-BR
Alas silbantes,Asas de Dardo Assobiado,pt-BR
Alev Renkli Maceralar,Jornada das Chamas,pt-BR
Alev Savaşçısı,Guerreiro das Chamas,pt-BR
Alevle Kaplı Altın Tüyler,Penas Douradas Banhadas em Chamas,pt-BR
Ali del dardo sibilante,Asas de Dardo Assobiado,pt-BR
Ali dorate in un bagno di fiamme,Penas Douradas Banhadas em Chamas,pt-BR
Allégorie gelée,Trilha Gelada,pt-BR
Alma sobre una balanza,Coração das Balanças,pt-BR
Alors que le ciel et la terre sont recréés,Conforme Céu e Terra São Renovados,pt-BR
Altın Kaplı Vadi,Dourado e Reluzente,pt-BR
Altın Kumgezer,Andarilho das Areias Douradas,pt-BR
Altın Kural,Regra de Ouro,pt-BR
Altın Yapraklı ve İncili Yeşim,Jade Dourado,pt-BR
Amante del Mora,Eu Amo Mora,pt-BR
Ambrosial Verdance,Erva Aromática Esplendorosa,pt-BR
Amore per i Mora,Eu Amo Mora,pt-BR
Anima ardente,Alma Ambiciosa,pt-BR
Apparat de chasse de sorcières,Vestes da Caça às Bruxas,pt-BR
Applications de la médecine,O Domínio da Medicina,pt-BR
Arataki'nin Şeytani Yardımcısı,Vice-líder demoníaca de Arataki,pt-BR
Arataki's Demonic Deputy,Vice-líder demoníaca de Arataki,pt-BR
Aratakis Oni-Stellvertreterin,Vice-líder demoníaca de Arataki,pt-BR
Arbitrage sans équivoque,Julgamento Claro,pt-BR
Arc-en-ciel lointain,Arco-íris Longínquo,pt-BR
Arcobaleno sconfinato,Arco-íris Longínquo,pt-BR
Ardent Soul,Alma Ambiciosa,pt-BR
Argent Chimes,Sinos Prateados,pt-BR
Aria d'autunno,Folhas Caídas,pt-BR
Armadura de caza justiciera,Armadura de Caça Justiceira,pt-BR
Armored Rose,Rosa de Aço,pt-BR
Art 8-bits,Arte de Oito Bits,pt-BR
Arte a 8 bit,Arte de Oito Bits,pt-BR
Arte en ocho bits,Arte de Oito Bits,pt-BR
As Heaven and Earth Are Made Anew,Conforme Céu e Terra São Renovados,pt-BR
Aslan ve Kavurucu Güneş,A Leoa e o Sol Ardente,pt-BR
Astro nascente,Estrela Ascendente,pt-BR
Atem des Sabaa,Suspiro do Acrídio,pt-BR
Ateşli Ruh,Alma Ambiciosa,pt-BR
Atuendo de cazadora de brujas,Vestes da Caça às Bruxas,pt-BR
Auf die Freiheit der Kathedrale,Aos Libertos da Igreja,pt-BR
Aufgehender Stern,Estrela Ascendente,pt-BR
Auge der gehorsamen Flügel,Olho das Asas da Submissão,pt-BR
Augurio de las plumas solitarias,Presságio da Pluma Solitária,pt-BR
Aullido noctinvernal,Uivo Arrepiante Noturno,pt-BR
Avcının Zırhı,Armadura de Caça Justiceira,pt-BR
Aventura ardorosa,Jornada das Chamas,pt-BR
Aventures en flamboyantes couleurs,Jornada das Chamas,pt-BR
Avventure tra colori sfolgoranti,Jornada das Chamas,pt-BR
Ay Dokuması Tül,Traje do Luar,pt-BR
Ay Işığı,Luz do Luar,pt-BR
Azurblaue Seide,Magnólias Brocadas,pt-BR
Azure Silk,Magnólias Brocadas,pt-BR
Bahar Çiçeği Mektubu,Missiva da Floração,pt-BR
Baharatlı Tatlar,Pimenta Vermelho-Cúrcuma,pt-BR
Balise montante,Farol Ascendente,pt-BR
Balletto del cigno delle nevi,Balé do Cisne da Neve,pt-BR
Ballı Şerbetli Turta,Torta de Mel Sorbet,pt-BR
Bamboo Rain,Bambu da Chuva,pt-BR
Bambu Yağmuru,Bambu da Chuva,pt-BR
Bambusregen,Bambu da Chuva,pt-BR
Banchetto sereno,Banquete de Serenidade,pt-BR
Banquet paisible,Banquete de Serenidade,pt-BR
Batwing Iris,Olho das Asas da Submissão,pt-BR
Belle onirique à l'aube,Donzela dos Sonhos,pt-BR
Belleza sedosa,Beleza Sedosa,pt-BR
Bequemer Genieanzug,Traje de Trabalho da Gênio Flutuante,pt-BR
Beş Yıldızlı Kaşif,"""Marcas da Aventureira""",pt-BR
Bin Yıllık Mücadele,Lutas Milenares,pt-BR
Bir Mısrada Bin Bilgelik,"Por Todo o Conhecimento, um Verso",pt-BR
Blades of Glory,Lâminas da Glória,pt-BR
Blossoming Starlight,Luz Estelar Florescente,pt-BR
Blume der Mignonette mit kastanienbraunen Blütenstempeln,Osmanthus Castanho,pt-BR
Blutrote Nacht,Vermelho Escarlate da Noite,pt-BR
Blütenreines Sternenlicht,Luz Estelar Florescente,pt-BR
Blütentanz,Dança Floral,pt-BR
Bocciolo crepuscolare,Fragrância Preciosa do Jade Preto,pt-BR
Botschaft der Blütezeit,Missiva da Floração,pt-BR
Bourgeon du crépuscule,Fragrância Preciosa do Jade Preto,pt-BR
Bras droit démoniaque d'Arataki,Vice-líder demoníaca de Arataki,pt-BR
Breeze of Sabaa,Suspiro do Acrídio,pt-BR
Breezy Ode,Poesias do Vento,pt-BR
Brezza di Sabaa,Suspiro do Acrídio,pt-BR
Brillance parfaite,Flor Brilhante,pt-BR
Brillo sideral,Aura Estelar da Lua Nova,pt-BR
Brisa de Sabaa,Suspiro do Acrídio,pt-BR
Brise de Sabaa,Suspiro do Acrídio,pt-BR
Bulut Örtüsü,Manto das Nuvens,pt-BR
Buzla Dövülmüş Bıçak,Lâmina Forjada em Gelo,pt-BR
Buzlu Kanatlar,Plumas sobre o Gelo,pt-BR
Buzul Dalgıç,Pele de Gelo,pt-BR
Bài Ca Rừng Rậm,Melodia da Floresta,pt-BR
Bánh Kem Tuyết Mật,Torta de Mel Sorbet,pt-BR
Bí Ẩn Xanh Lục,Enigma Esmeralda,pt-BR
Bóng Hình Sao Sáng,Sussurros Estelares,pt-BR
Bóng Đêm Của Tlalocan,Espectro Noturno de Tlalocan,pt-BR
Cacciatore dal manto di neve,Emboscador Oculto pela Geada,pt-BR
Cacciatrice di macchine,Caçadora de Máquinas,pt-BR
Cadeau des étoiles,Um Presente das Estrelas,pt-BR
Cadeau mélusin,Presente Melusente,pt-BR
Cadı Avcısı Nişanı,Vestes da Caça às Bruxas,pt-BR
Caminante de arenas doradas,Andarilho das Areias Douradas,pt-BR
Campanelle d'argento,Sinos Prateados,pt-BR
Canzone dei boschi,Melodia da Floresta,pt-BR
Carillons d'argent,Sinos Prateados,pt-BR
Catene del mondo,As Algemas Mundanas,pt-BR
Cavalcade sous la lune,Cruzador do Luar,pt-BR
Cazadora de máquinas,Caçadora de Máquinas,pt-BR
Celebrazione per l'anno nuovo,Alegria de Ano Novo,pt-BR
Cencellada rociofloral,Orvalho das Flores Congeladas,pt-BR
Cerezo níveo,Cerejas Cobertas de Neve,pt-BR
Cerises sous neige,Cerejas Cobertas de Neve,pt-BR
Chasseuse de machines,Caçadora de Máquinas,pt-BR
Cherries Snow-Laden,Cerejas Cobertas de Neve,pt-BR
Cherubic Osmanthus,Osmanthus Castanho,pt-BR
Chiarore lunare,Luz do Luar,pt-BR
Chiffrage d'émeraude,Enigma Esmeralda,pt-BR
Chispas doradas,Fogos de Artifício do Peixe Dourado,pt-BR
Chispas ágiles,Faíscas Ágeis,pt-BR
Chuyến Đi Săn Sương Giá,Emboscador Oculto pela Geada,pt-BR
Chuông Bạc Lung Linh,Sinos Prateados,pt-BR
Chân Trời Lá Đỏ,Folhas Caídas,pt-BR
Chấp Niệm Bền Bỉ,Determinação Inabalável,pt-BR
Chỉ Dụ Của Miko,Instrução de Miko,pt-BR
Ciclo astrológico,Ciclo do Destino nas Estrelas,pt-BR
Ciliegie cariche di neve,Cerejas Cobertas de Neve,pt-BR
Clair-de-lune brodé,Traje do Luar,pt-BR
Clear Adjudication,Julgamento Claro,pt-BR
Clockwork Maiden's Waltz,Valsa da Donzela Mecânica,pt-BR
Cocktail sucré,Coquetel Adocicado,pt-BR
Comando di Miko,Instrução de Miko,pt-BR
Combattente millenario,Lutas Milenares,pt-BR
Combinaison tout confort de génie,Traje de Trabalho da Gênio Flutuante,pt-BR
Con Mắt Cánh Dơi,Olho das Asas da Submissão,pt-BR
Convite sereno,Banquete de Serenidade,pt-BR
Coraggio grintoso,Ar Marcial,pt-BR
Corail étincelant,Coral Cristalino,pt-BR
Coral cristalino,Coral Cristalino,pt-BR
Corallo cristallino,Coral Cristalino,pt-BR
Corcel blanco de la luna,Cruzador do Luar,pt-BR
Coronated Prima Donna,Dama Coroada,pt-BR
Corriluna,Cruzador do Luar,pt-BR
Coup de fouet sucré,Carnaval Açucarado,pt-BR
Courage fougueux,Ar Marcial,pt-BR
Coşkulu Cesaret,Ar Marcial,pt-BR
Cuore della bilancia,Coração das Balanças,pt-BR
Cuore della notte rosso,Vermelho Escarlate da Noite,pt-BR
Curcuma e peperoncino,Pimenta Vermelho-Cúrcuma,pt-BR
Cuộc Sống Nhân Gian,Corpo Elegante Mortal,pt-BR
"Cá Bay, Nước Nóng Và Sò Mặt Trăng","Peixes-voadores, Ondas de Calor e Conchas",pt-BR
Cánh Buồm Lướt Gió,Sombra da Vela Tremulante,pt-BR
Cánh Lướt Trên Băng,Plumas sobre o Gelo,pt-BR
Cóctel de dulzura,Coquetel Adocicado,pt-BR
Cœur des balances,Coração das Balanças,pt-BR
Cắt Sáng Dệt Trăng,Traje do Luar,pt-BR
Cực Yêu Mora,Eu Amo Mora,pt-BR
Dalgaların Dansı,Valsa das Ondas,pt-BR
Dameisele accomplie,Dama Coroada,pt-BR
Danh Vang Trong Lá,Identidade Sob a Sombra,pt-BR
Danse du cygne des neiges,Balé do Cisne da Neve,pt-BR
Danza de las olas,Valsa das Ondas,pt-BR
Danza del cisne níveo,Balé do Cisne da Neve,pt-BR
Dao Vinh Quang,Lâminas da Glória,pt-BR
Darknight Blaze,Chamas Noturnas,pt-BR
Dawnbreath Dreambelle,Donzela dos Sonhos,pt-BR
Dawnseer,Visão do Alvorecer,pt-BR
Delici Yıldırım,Trovões Estremecedores,pt-BR
Deniz Esintisi Rüyası,Sonho da Brisa Marinha,pt-BR
Denizin Tatlılığı,Doces Matizes Oceânicas,pt-BR
Dente di leone della brezza marina,Sonho da Brisa Marinha,pt-BR
Der Nacht eiskaltes Heulen,Uivo Arrepiante Noturno,pt-BR
Der Vernünftige,O Racional,pt-BR
Desert and Night,Deserto e Noite,pt-BR
Deserto e notte,Deserto e Noite,pt-BR
Desfiladero oropuro,Dourado e Reluzente,pt-BR
Desierto y noche,Deserto e Noite,pt-BR
Destino mutevole,Ciclo do Destino nas Estrelas,pt-BR
Determinación inquebrantable,Determinação Inabalável,pt-BR
Determinazione incrollabile,Determinação Inabalável,pt-BR
Devozione favonica,Proteção Reverente do Vento,pt-BR
Die Löwin und die sengende Sonne,A Leoa e o Sol Ardente,pt-BR
Diversion mal venue,Desvio Inesperado,pt-BR
Divisa morbidosa della giovane prodigio,Traje de Trabalho da Gênio Flutuante,pt-BR
