source,target,tgt_lng
特殊作战・神名十文字篇,특수 작전 데카그라마톤 편,ko-KR
特殊作戦・デカグラマトン編,특수 작전 데카그라마톤 편,ko-KR
特殊作戰十字神名篇,특수 작전 데카그라마톤 편,ko-KR
Special Mission Decagrammaton,특수 작전 데카그라마톤 편,ko-KR
ปฏิบัติการพิเศษ ภาคเดคาแกรมมาทอน,특수 작전 데카그라마톤 편,ko-KR
樱花烂漫庆典大骚动！,벚꽃만발 축제대소동!,ko-KR
桜花爛漫お祭り騒ぎ！,벚꽃만발 축제대소동!,ko-KR
櫻花盛開慶典大騷動！,벚꽃만발 축제대소동!,ko-KR
Cherry Blossom Festival Commotion!,벚꽃만발 축제대소동!,ko-KR
เทศกาลดอกซากุระบานสะพรั่ง!,벚꽃만발 축제대소동!,ko-KR
革命之伊万库帕拉,혁명의 이반 쿠팔라,ko-KR
革命のイワン・クパーラ,혁명의 이반 쿠팔라,ko-KR
革命的伊凡．庫帕拉,혁명의 이반 쿠팔라,ko-KR
A Revolutionary Ivan Kupala,혁명의 이반 쿠팔라,ko-KR
ปฏิวัติป่วน อีวาน คูปาลา,혁명의 이반 쿠팔라,ko-KR
夏日天空的愿望清单,여름 하늘의 위시리스트,ko-KR
夏空のウィッシュリスト,여름 하늘의 위시리스트,ko-KR
夏日天空的願望清單,여름 하늘의 위시리스트,ko-KR
Summer Sky's Wishlist,여름 하늘의 위시리스트,ko-KR
ความปรารถนาในฤดูร้อน,여름 하늘의 위시리스트,ko-KR
日奈会长的夏日休假！,히나 선도부장님의 여름방학!,ko-KR
ヒナ委員長のなつやすみっ！,히나 선도부장님의 여름방학!,ko-KR
陽奈委員長的暑假！,히나 선도부장님의 여름방학!,ko-KR
Head Prefect Hina's Summer Break!,히나 선도부장님의 여름방학!,ko-KR
ปิดเทอมหน้าร้อน ของประธานกรรมการวินัยฮินะ!,히나 선도부장님의 여름방학!,ko-KR
在梦幻岛玩捉迷藏,네버랜드에서의 술래잡기,ko-KR
ネバーランドでつかまえて,네버랜드에서의 술래잡기,ko-KR
夢幻島的捉迷藏,네버랜드에서의 술래잡기,ko-KR
Playing Tag at Neverland,네버랜드에서의 술래잡기,ko-KR
เล่นซ่อนแอบในดินแดนในฝัน,네버랜드에서의 술래잡기,ko-KR
船上的兔子追击者,선상의 바니 체이서,ko-KR
船上のバニーチェイサー,선상의 바니 체이서,ko-KR
船上的兔子追逐者,선상의 바니 체이서,ko-KR
Bunny Chasers on Board,선상의 바니 체이서,ko-KR
ตามล่าบันนี่ ภารกิจลับบนเรือยอร์ช,선상의 바니 체이서,ko-KR
初音未来的特别演出,하츠네 미쿠의 스페셜 라이브,ko-KR
初音ミクのスペシャルライブ,하츠네 미쿠의 스페셜 라이브,ko-KR
初音未來的特別現場會,하츠네 미쿠의 스페셜 라이브,ko-KR
Hatsune Miku Live,하츠네 미쿠의 스페셜 라이브,ko-KR
ฮัตสึเนะ มิกุ สเปเชียล ไลฟ์,하츠네 미쿠의 스페셜 라이브,ko-KR
227号温泉乡运营记录！,227호 온천장 운영일지!,ko-KR
227号温泉郷の運営記録！,227호 온천장 운영일지!,ko-KR
227號溫泉浴場營運日誌！,227호 온천장 운영일지!,ko-KR
Hot Springs Resort No. 227 Daily Logs!,227호 온천장 운영일지!,ko-KR
บันทึกละมุน ออนเซ็น No.227!,227호 온천장 운영일지!,ko-KR
新春狂想曲第68号,신춘광상곡 제68번,ko-KR
新春狂想曲第68番,신춘광상곡 제68번,ko-KR
新春狂想曲第68號,신춘광상곡 제68번,ko-KR
New Year's Rhapsody No. 68,신춘광상곡 제68번,ko-KR
บทบรรเลงแห่งปีใหม่ No.68,신춘광상곡 제68번,ko-KR
沙勒的快乐♥情人节巡逻,샬레의 해피♡발렌타인 순찰,ko-KR
シャーレのハッピー♡バレンタインパトロール,샬레의 해피♡발렌타인 순찰,ko-KR
夏萊的快樂♡情人節巡邏,샬레의 해피♡발렌타인 순찰,ko-KR
Schale's Happy ♥ Valentine Patrol,샬레의 해피♡발렌타인 순찰,ko-KR
แฮปปี้ ♡ วาเลนไทน์จากชาเล่ต์ ภาคสนาม,샬레의 해피♡발렌타인 순찰,ko-KR
狐坂若藻的沉默与欢宴,코사카 와카모의 침묵과 축연,ko-KR
狐坂ワカモの沈黙と祝宴,코사카 와카모의 침묵과 축연,ko-KR
狐坂若藻的沉默與祝宴,코사카 와카모의 침묵과 축연,ko-KR
