source,target,tgt_lng
"""All Is Overt Through My Lens""",「皆在镜前」,zh-CN
"""Kỵ Sĩ Trinh Thám Điểm Tuyệt Đối""",「满分的侦察骑士」,zh-CN
"""Lensimde Her Şeyin Hakikati Görünür""",「皆在镜前」,zh-CN
"""Marcas da Aventureira""",「满分的侦察骑士」,zh-CN
"""Tudo Passa pela Minha Lente""",「皆在镜前」,zh-CN
"""Đều Trong Ống Kính""",「皆在镜前」,zh-CN
"""ทุกสิ่งล้วนปรากฏอยู่หน้าเลนส์""",「皆在镜前」,zh-CN
%100 Kaşif,100%侦察骑士,zh-CN
100% Aventureira,100%侦察骑士,zh-CN
100% Outrider,100%侦察骑士,zh-CN
100% Vigilante,100%侦察骑士,zh-CN
100% 정찰 기사,100%侦察骑士,zh-CN
100%偵察騎士,100%侦察骑士,zh-CN
5-Star Outrider,「满分的侦察骑士」,zh-CN
5-Sterne-Kundschafter,「满分的侦察骑士」,zh-CN
8비트 예술,八位艺术,zh-CN
A Gift From the Stars,星光的赠礼,zh-CN
A Guest's August Omen,有客来仪,zh-CN
A Leoa e o Sol Ardente,狮与赤阳,zh-CN
A New Leaf,一叶新生,zh-CN
A Sobriquet Under Shade,叶隐芳名,zh-CN
A Wrathful Void,寂忿空相,zh-CN
Abito da sera d'orchidee,纱中幽兰,zh-CN
Ablenkung des Unglücks,噩运绕行,zh-CN
Acayip Oni,倾奇狂鬼,zh-CN
Acertijo esmeralda,翠谜,zh-CN
Acht-Bit-Künste,八位艺术,zh-CN
Adventures in Blazing Hue,炽绘奇旅,zh-CN
Ailes sifflantes,镖翼飞哨,zh-CN
Aires marciales,弁武朝风,zh-CN
Aklı Başında,崇理者,zh-CN
Aktrisler Kraliçesi,冠笄伶优,zh-CN
Alacakaranlık Çiçeği,玄玉瑶芳,zh-CN
Alas silbantes,镖翼飞哨,zh-CN
Alegria de Ano Novo,岁夜欢哗,zh-CN
Alev Renkli Maceralar,炽绘奇旅,zh-CN
Alev Savaşçısı,焰之赤武,zh-CN
Alevle Kaplı Altın Tüyler,浴火的金羽,zh-CN
Ali del dardo sibilante,镖翼飞哨,zh-CN
