source,target,tgt_lng
"""Called In For Cleanup""",「清洁工作」,zh-CN
"""Crimson Witch of Embers""",「焚尽的炽炎魔女」,zh-CN
"""Công Việc Dọn Dẹp""",「清洁工作」,zh-CN
"""Lavoro di pulizia""",「清洁工作」,zh-CN
"""Temizlik İşi Vardı""",「清洁工作」,zh-CN
"""Trabalho de limpeza""",「清洁工作」,zh-CN
"""รูปแบบไร้พลังงาน""",「失能形态」,zh-CN
A Estrela Chegou: Grande Colapso Vulcânico,闪烈降临·大火山崩落,zh-CN
Abenteuer,冒险,zh-CN
Abilità passiva,被动技能,zh-CN
Absorción de poder elemental,汲取对应元素的力量,zh-CN
Absorption de la puissance d'un élément correspondant,汲取对应元素的力量,zh-CN
Absorve o poder do elemento correspondente,汲取对应元素的力量,zh-CN
Abstimmung,调和,zh-CN
Abwerfen,舍弃,zh-CN
Acción adicional,额外行动,zh-CN
Acción de combate,战斗行动,zh-CN
Acción rápida,快速行动,zh-CN
Action de combat,战斗行动,zh-CN
Action rapide,快速行动,zh-CN
Action supplémentaire,额外行动,zh-CN
Adil Yargı,衡平推裁,zh-CN
Adventure,冒险,zh-CN
Aegis of Abyssal Flame,渊火加护,zh-CN
Aggressore dei Fatui,愚人众伏兵,zh-CN
Agile Switch,敏捷切换,zh-CN
Ahorros de Taroumaru,太郎丸的存款,zh-CN
Ajuste de cuentas,「清洁工作」,zh-CN
Aktif Karakterine En Yakın Karakter,距离我方出战角色最近的角色,zh-CN
Aldatıcı Tohum,诳言之核,zh-CN
Alev Bariyeri,烈烧佑命护盾,zh-CN
Alles wendender Heiliger Fürst,回天的圣主,zh-CN
Alt Akıntının Laneti,暗流的诅咒,zh-CN
Amparo plumífero,鸣煌护持,zh-CN
Anemo,风元素,zh-CN
Anemo DMG,风元素伤害,zh-CN
Anemo-Reaktionen,风元素相关反应,zh-CN
Anemo-Related Reactions,风元素相关反应,zh-CN
Anemo-Schaden,风元素伤害,zh-CN
Angriff aus dem Fall,下落攻击,zh-CN
Anémo,风元素,zh-CN
Aplicación Cryo,附着冰元素,zh-CN
Aplicación Dendro,附着草元素,zh-CN
Aplicación Electro,附着雷元素,zh-CN
Aplicación Geo,附着岩元素,zh-CN
Aplicación Hydro,附着水元素,zh-CN
Aplicación Pyro,附着火元素,zh-CN
Aplicação Cryo,附着冰元素,zh-CN
Aplicação Dendro,附着草元素,zh-CN
Aplicação Electro,附着雷元素,zh-CN
Aplicação Geo,附着岩元素,zh-CN
Aplicação Hydro,附着水元素,zh-CN
Aplicação Pyro,附着火元素,zh-CN
Application Cryo,附着冰元素,zh-CN
Application Dendro,附着草元素,zh-CN
Application Géo,附着岩元素,zh-CN
Application Hydro,附着水元素,zh-CN
Application Pyro,附着火元素,zh-CN
Application Électro,附着雷元素,zh-CN
Applicazione di Cryo,附着冰元素,zh-CN
Applicazione di Dendro,附着草元素,zh-CN
Applicazione di Electro,附着雷元素,zh-CN
Applicazione di Geo,附着岩元素,zh-CN
Applicazione di Hydro,附着水元素,zh-CN
Applicazione di Pyro,附着火元素,zh-CN
Arcane Edict,秘传揭令,zh-CN
Areia e Sonhos,沙与梦,zh-CN
Arenas y sueños,沙与梦,zh-CN
Armadilha da Ventania,风压坍陷,zh-CN
Armonia,调和,zh-CN
Armonia non consentita,不可调和,zh-CN
Armored Crab Carapace,重甲蟹壳,zh-CN
Aspect étoilé,星辰之躯,zh-CN
Assorbimento elementale,汲取对应元素的力量,zh-CN
Ataque Cargado,重击,zh-CN
Ataque Carregado,重击,zh-CN
Ataque Descendente,下落攻击,zh-CN
Ataque Imersivo,下落攻击,zh-CN
Atención del pueblo,万众瞩目,zh-CN
Ateş,火元素,zh-CN
