source,target,tgt_lng
2대,第二代,zh-CN
가스코뉴,加斯科涅,zh-CN
가스코뉴(μ장비),加斯科涅(μ兵装),zh-CN
갈라테아,加拉蒂亚,zh-CN
강구트,甘古特,zh-CN
강구트·META,甘古特·META,zh-CN
갤런트,勇气,zh-CN
건스웨이,冈依沙瓦号,zh-CN
고리치아,戈里齐亚,zh-CN
골든 하인드,金鹿号,zh-CN
공주,公主,zh-CN
괌,关岛,zh-CN
그나이제나우,格奈森瑙,zh-CN
그나이제나우·META,格奈森瑙·META,zh-CN
그라프 체펠린,齐柏林伯爵,zh-CN
그렌빌,格伦维尔,zh-CN
그렌빌·META,格伦维尔·META,zh-CN
그로즈니,威严,zh-CN
그롬키,洪亮,zh-CN
그리들리,格里德利,zh-CN
그리먀시,雷鸣,zh-CN
그린 하트,翡绿之心,zh-CN
글래스고,格拉斯哥,zh-CN
글로리어스,光荣,zh-CN
글로리어스·META,光荣·META,zh-CN
글로스터,格罗斯特,zh-CN
글로우웜,萤火虫,zh-CN
금빛 어둠,金色暗影,zh-CN
기샹,吉尚,zh-CN
꼬마 그라프 체펠린,小齐柏林,zh-CN
꼬마 다이호,小大凤,zh-CN
꼬마 리나운,小声望,zh-CN
꼬마 벨파스트,小贝法,zh-CN
꼬마 샌디에이고,小圣地亚哥,zh-CN
꼬마 슈피,小斯佩,zh-CN
꼬마 시나노,小信浓,zh-CN
꼬마 아마기,小天城,zh-CN
꼬마 아카기,小赤城,zh-CN
꼬마 앵커리지,小安克雷奇,zh-CN
꼬마 에기르,小埃吉尔,zh-CN
꼬마 엔터프라이즈,小企业,zh-CN
꼬마 일러스트리어스,小光辉,zh-CN
꼬마 체셔,小柴郡,zh-CN
꼬마 클리블랜드,小克利夫兰,zh-CN
꼬마 포미더블,小可畏,zh-CN
꼬마 프리드리히,小腓特烈,zh-CN
꼬마 프린츠 오이겐,小欧根,zh-CN
꼬마 헬레나,小海伦娜,zh-CN
꼬마 히에이,小比叡,zh-CN
나가나미,长波,zh-CN
나가라,长良,zh-CN
나가츠키,长月,zh-CN
나가토,长门,zh-CN
나가토·META,长门·META,zh-CN
나기사,凪咲,zh-CN
나나 아스타 데빌룩,娜娜·阿丝达·戴比路克,zh-CN
나미코,奈美子,zh-CN
나요로,名寄,zh-CN
나츠이로 마츠리,夏色祭,zh-CN
나치,那智,zh-CN
나카,那珂,zh-CN
나키리 아야메,百鬼绫目,zh-CN
나토리,名取,zh-CN
나폴리,那不勒斯,zh-CN
네바다,内华达,zh-CN
네바다·META,内华达·META,zh-CN
네코네,猫音,zh-CN
넬슨,纳尔逊,zh-CN
넵튠,海王星,zh-CN
노샘프턴,北安普敦,zh-CN
노샘프턴Ⅱ,北安普敦II,zh-CN
노스캐롤라이나,北卡罗来纳,zh-CN
노시로,能代,zh-CN
노시로(μ장비),能代(μ兵装),zh-CN
노와키,野分,zh-CN
노틸러스,鹦鹉螺,zh-CN
노포크,诺福克,zh-CN
뇨텐구,女天狗,zh-CN
