source,target,tgt_lng
Boutique de cartes débloquée,Loja de Carta desbloqueada,pt-BR
Card Shop unlocked,Loja de Carta desbloqueada,pt-BR
Co-Op Match unlocked,Partida Multijogador desbloqueada,pt-BR
Có thể ghép đấu tại Bảng Mời,Procura de jogos através do Mural de Convites desbloqueado,pt-BR
Davet etme açıldı.,Convites desbloqueados,pt-BR
Davet panosu ile eşleştirme açıldı.,Procura de jogos através do Mural de Convites desbloqueado,pt-BR
Disponibili nuovi avversari,Novos jogadores disponíveis para desafiar,pt-BR
Disponibili nuovi avversari a Inazuma,Novos jogadores disponíveis para desafiar em Inazuma,pt-BR
Disponibili nuovi avversari a Liyue,Novos jogadores disponíveis para desafiar em Liyue,pt-BR
Disponibili nuovi avversari a Mondstadt,Novos jogadores disponíveis para desafiar em Mondstadt,pt-BR
Disponibili nuovi avversari a Sumeru,Novos jogadores disponíveis para desafiar em Sumeru,pt-BR
Duelos contra jugadores a través del tablón de invitaciones desbloqueados,Procura de jogos através do Mural de Convites desbloqueado,pt-BR
Duelos de visitantes semanales desbloqueados,Desafios Semanais de Convidados desbloqueado,pt-BR
Duelos multijugador en un mismo mundo desbloqueados,Partida Multijogador desbloqueada,pt-BR
Duelos por invitación desbloqueados,Convites desbloqueados,pt-BR
Défis de convive hebdomadaires débloqués,Desafios Semanais de Convidados desbloqueado,pt-BR
Einladungsduell freigeschaltet,Convites desbloqueados,pt-BR
Eşli Düello açıldı.,Partida Multijogador desbloqueada,pt-BR
Guide de joueur débloqué,Guia do Jogador desbloqueado,pt-BR
Haftalık Misafir Mücadeleleri açıldı.,Desafios Semanais de Convidados desbloqueado,pt-BR
Inazuma mở thêm khiêu chiến mới,Novos jogadores disponíveis para desafiar em Inazuma,pt-BR
Inazuma'da mücadele edilebilecek yeni oyuncular mevcut.,Novos jogadores disponíveis para desafiar em Inazuma,pt-BR
Invitationals unlocked,Convites desbloqueados,pt-BR
Invitations de partie débloquées,Convites desbloqueados,pt-BR
Kart Dükkanı açıldı.,Loja de Carta desbloqueada,pt-BR
Kartenbeschwörerhandbuch freigeschaltet,Guia do Jogador desbloqueado,pt-BR
Kartenhändler freigeschaltet,Loja de Carta desbloqueada,pt-BR
Liyue mở thêm khiêu chiến mới,Novos jogadores disponíveis para desafiar em Liyue,pt-BR
Liyue'de mücadele edilebilecek yeni oyuncular mevcut.,Novos jogadores disponíveis para desafiar em Liyue,pt-BR
Manual de jugador desbloqueado,Guia do Jogador desbloqueado,pt-BR
Manuale del giocatore sbloccato,Guia do Jogador desbloqueado,pt-BR
