source,target,tgt_lng
%s на %s,%s × %s,fr-FR
%sx%s,%s × %s,fr-FR
%s×%s,%s × %s,fr-FR
A Piscina,La Piscine,fr-FR
Acqua,Eau,fr-FR
Agua,Eau,fr-FR
Aire,Air,fr-FR
Albanese,L'Albanais,fr-FR
Albanian,L'Albanais,fr-FR
Albanés,L'Albanais,fr-FR
Albanês,L'Albanais,fr-FR
Alvo Bombardeado com Êxito,Cible bombardée avec succès,fr-FR
Apuntador,L'Index,fr-FR
Aria,Air,fr-FR
Ataduras mortales,L'Enveloppe mortelle,fr-FR
Atardecer,Le Coucher de soleil,fr-FR
Ateş,Feu,fr-FR
Backyard,L'Arrière-cour,fr-FR
Barocco,Baroque,fr-FR
Barock,Baroque,fr-FR
Barok,Baroque,fr-FR
Barroco,Baroque,fr-FR
Biến thể ngẫu nhiên,Variante aléatoire,fr-FR
Bodegón,Baroque,fr-FR
Bodenständig,Humbles,fr-FR
Bombardamento completato,Cible bombardée avec succès,fr-FR
Bouquet,Le Bouquet,fr-FR
Buket,Le Bouquet,fr-FR
Buongiorno signor Courbet,Bonjour Monsieur Courbet,fr-FR
Buqué,Le Bouquet,fr-FR
Buquê,Le Bouquet,fr-FR
Bust,Le Buste,fr-FR
Busto,Le Buste,fr-FR
Bó hoa,Le Bouquet,fr-FR
Búho con limones,Chouettes citrons,fr-FR
Bể bơi,La Piscine,fr-FR
Bờ biển,Le Bord de mer,fr-FR
Calavera en llamas,Le Crâne en feu,fr-FR
Calavera y rosas,Crâne et Roses,fr-FR
Cambiante,Le Changement,fr-FR
Cambio,Le Changement,fr-FR
Caminhante,Le Voyageur,fr-FR
Cavalcata in prateria,Chevauchée dans la prairie,fr-FR
Cavalgada pela Pradaria,Chevauchée dans la prairie,fr-FR
Cavebird,L'Oiseau des cavernes,fr-FR
Caveira e Rosas,Crâne et Roses,fr-FR
Caveira em Chamas,Le Crâne en feu,fr-FR
Changing,Le Changement,fr-FR
Chanh cú,Chouettes citrons,fr-FR
Chefe Final,Le Boss final,fr-FR
Chim hang động,L'Oiseau des cavernes,fr-FR
Chiến binh,Les Combattants,fr-FR
Cortile,L'Arrière-cour,fr-FR
Coruja e Limões,Chouettes citrons,fr-FR
Costa Creeper,Creebet,fr-FR
Costa cálida,Le Bord de mer,fr-FR
Crassula ovata,Les Arbres de Jade,fr-FR
Cuộn dây tử thần,L'Enveloppe mortelle,fr-FR
Cái ao,L'Étang,fr-FR
Cưỡi trên thảo nguyên,Chevauchée dans la prairie,fr-FR
Cảnh heo,Portrait de cochon,fr-FR
Das Abendrot,Le Coucher de soleil,fr-FR
Das Becken,La Piscine,fr-FR
Das Schweinebildnis,Portrait de cochon,fr-FR
Das Zündholz,L'Allumette,fr-FR
Der Albaner,L'Albanais,fr-FR
Der Blumenstrauß,Le Bouquet,fr-FR
Der Durchgang,Le Passage,fr-FR
Der Döner mit drei Pfefferonen,Le Kebab aux trois piments,fr-FR
Der Endgegner,Le Boss final,fr-FR
Der Farn,La Fougère,fr-FR
Der Fund,La Fouille,fr-FR
Der Hinterhof,L'Arrière-cour,fr-FR
Der Höhlenvogel,L'Oiseau des cavernes,fr-FR
Der Kostümwechsel,Le Changement,fr-FR
Der Pfennigbaum,Les Arbres de Jade,fr-FR
Der Steppenritt,Chevauchée dans la prairie,fr-FR
Der Totenkopf in Flammen,Le Crâne en feu,fr-FR
Der Wanderer,Le Voyageur,fr-FR
Der Weiher,L'Étang,fr-FR
Der Wither,Le Wither,fr-FR
Der Zeigefinger,L'Index,fr-FR
Descoberta,La Fouille,fr-FR
Descompactado,Unpacked,fr-FR
Desempaque,Unpacked,fr-FR
Deserto,Le Désert,fr-FR
Die Begegnung,Bonjour Monsieur Courbet,fr-FR
Die Bühne ist bereitet,La Scène est prête,fr-FR
Die Büste,Le Buste,fr-FR
Die Gezeiten,Les Marées,fr-FR
Die Kugel,L'Orbe,fr-FR
Die Kämpfer,Les Combattants,fr-FR
Die Küste,Le Bord de mer,fr-FR
Die Leere,Le Vide,fr-FR
Die Mühsal des Irdischen,L'Enveloppe mortelle,fr-FR
Die Sonnenblumen,Les Tournesols,fr-FR
Die Zitruseule,Chouettes citrons,fr-FR
Die Ödnis,Le Désert,fr-FR
Dương xỉ,La Fougère,fr-FR
Earth,Terre,fr-FR
Ein Totenkopf und Rosen,Crâne et Roses,fr-FR
El caminante sobre el mar de nubes,Le Voyageur,fr-FR
El reencuentro de Courbet,Bonjour Monsieur Courbet,fr-FR
El Vacío,Le Vide,fr-FR
Endboss,Le Boss final,fr-FR
Entpackt,Unpacked,fr-FR
Erde,Terre,fr-FR
Espiral Mortal,L'Enveloppe mortelle,fr-FR
Estanque,L'Étang,fr-FR
Eğrelti Otu,La Fougère,fr-FR
Felce,La Fougère,fr-FR
Fern,La Fougère,fr-FR
Feuer,Feu,fr-FR
Fiammifero,L'Allumette,fr-FR
Fighters,Les Combattants,fr-FR
Finding,La Fouille,fr-FR
Fire,Feu,fr-FR
Fogo,Feu,fr-FR
Foschia,La Brume basse,fr-FR
Fuego,Feu,fr-FR
Fuoco,Feu,fr-FR
Fósforo,L'Allumette,fr-FR
Girasoles,Les Tournesols,fr-FR
Girasoli,Les Tournesols,fr-FR
Girassóis,Les Tournesols,fr-FR
Gölet,L'Étang,fr-FR
Hallazgo,La Fouille,fr-FR
Hava,Air,fr-FR
Helecho,La Fougère,fr-FR
Hoả,Feu,fr-FR
Humble,Humbles,fr-FR
Humilde,Humbles,fr-FR
Humildes,Humbles,fr-FR
Hướng dương,Les Tournesols,fr-FR
Il vuoto,Le Vide,fr-FR
Indicador,L'Index,fr-FR
Jefe final,Le Boss final,fr-FR
Kebab med tre pepperoni,Le Kebab aux trois piments,fr-FR
Khiêm tốn,Humbles,fr-FR
Khoảng không,Le Vide,fr-FR
Küre,L'Orbe,fr-FR
Kẻ lãng du,Le Voyageur,fr-FR
La piscina,La Piscine,fr-FR
La scena è pronta,La Scène est prête,fr-FR
Lagoa,L'Étang,fr-FR
Limongufo,Chouettes citrons,fr-FR
Litorale,Le Bord de mer,fr-FR
Lottatori,Les Combattants,fr-FR
Lowmist,La Brume basse,fr-FR
Luchadores,Les Combattants,fr-FR
Luft,Air,fr-FR
Lutadores,Les Combattants,fr-FR
Lối đi,Le Passage,fr-FR
Maiale su tela,Portrait de cochon,fr-FR
Mareas,Les Marées,fr-FR
Maree,Les Marées,fr-FR
Marés,Les Marées,fr-FR
Match,L'Allumette,fr-FR
Mazzo di fiori,Le Bouquet,fr-FR
Meditativ,Méditative,fr-FR
Meditativa,Méditative,fr-FR
Meditative,Méditative,fr-FR
Meditativo,Méditative,fr-FR
Mortal Coil,L'Enveloppe mortelle,fr-FR
Mütevazı,Humbles,fr-FR
Mở gói,Unpacked,fr-FR
Nebelschwaden,La Brume basse,fr-FR
Neblina,La Brume basse,fr-FR
Neblina Baixa,La Brume basse,fr-FR
Nemico finale,Le Boss final,fr-FR
Người Albania,L'Albanais,fr-FR
Nivel preparado,La Scène est prête,fr-FR
O Palco Está Pronto,La Scène est prête,fr-FR
O Vazio,Le Vide,fr-FR
Objetivo bombardeado con éxito,Cible bombardée avec succès,fr-FR
Orb,L'Orbe,fr-FR
Orbe,L'Orbe,fr-FR
Orla,Le Bord de mer,fr-FR
Owlemons,Chouettes citrons,fr-FR
