source,target,tgt_lng
Complete {1} Ascension with Amber,琥珀完成{1}次星塔探索,zh-TW
コハクと星ノ塔を{1}回探索する,琥珀完成{1}次星塔探索,zh-TW
코하쿠와 별의 탑 탐색 {1}회 완료,琥珀完成{1}次星塔探索,zh-TW
完成{1}次与琥珀的邀约,完成{1}次與琥珀的邀約,zh-TW
Invited and hung out with Amber {1} time,完成{1}次與琥珀的邀約,zh-TW
コハクと{1}回デートする,完成{1}次與琥珀的邀約,zh-TW
코하쿠와 약속 {1}회 진행,完成{1}次與琥珀的邀約,zh-TW
琥珀进阶到{1}阶,琥珀進階到{1}階,zh-TW
Amber reaches Tier {1},琥珀進階到{1}階,zh-TW
コハクをランク{1}にする,琥珀進階到{1}階,zh-TW
코하쿠 {1}승급 달성,琥珀進階到{1}階,zh-TW
琥珀累计升级{1}次技能,琥珀升級技能累計達{1}次,zh-TW
Upgraded Amber's skills {1} times,琥珀升級技能累計達{1}次,zh-TW
コハクのスキルを{1}回レベルアップする,琥珀升級技能累計達{1}次,zh-TW
코하쿠 스킬 {1}회 레벨업,琥珀升級技能累計達{1}次,zh-TW
琥珀保存{1}份评分等级达到{2}级的纪录,琥珀保存{1}份評分等級達到{2}級的紀錄,zh-TW
Save {1} Records with a Rating of {2} with Amber,琥珀保存{1}份評分等級達到{2}級的紀錄,zh-TW
コハクを含む記録レベルが{2}以上の記録を{1}件保存する,琥珀保存{1}份評分等級達到{2}級的紀錄,zh-TW
코하쿠로 {1}개의 평점 레벨 {2} 기록 저장,琥珀保存{1}份評分等級達到{2}級的紀錄,zh-TW
琥珀所有技能等级提升到{1}级或以上,琥珀的所有技能等級提升到{1}級或以上,zh-TW
All Amber's skills ≥ Lv.{1},琥珀的所有技能等級提升到{1}級或以上,zh-TW
コハクのすべてのスキルレベルを{1}以上にする,琥珀的所有技能等級提升到{1}級或以上,zh-TW
코하쿠의 모든 스킬 {1}레벨 이상 달성,琥珀的所有技能等級提升到{1}級或以上,zh-TW
累计收集琥珀的潜能数量达到{1},收集琥珀的潛能數量累計達到{1},zh-TW
Collect Amber's Potential ×{1},收集琥珀的潛能數量累計達到{1},zh-TW
コハクの素質を{1}種類収集する,收集琥珀的潛能數量累計達到{1},zh-TW
코하쿠 잠재력 수집 누적 수량 {1}개 달성,收集琥珀的潛能數量累計達到{1},zh-TW
缇莉娅完成{1}次星塔探索,緹莉婭完成{1}次星塔探索,zh-TW
Complete {1} Ascension with Tilia,緹莉婭完成{1}次星塔探索,zh-TW
ティリアと星ノ塔を{1}回探索する,緹莉婭完成{1}次星塔探索,zh-TW
틸리아와 별의 탑 탐색 {1}회 완료,緹莉婭完成{1}次星塔探索,zh-TW
完成{1}次与缇莉娅的邀约,完成{1}次與緹莉婭的邀約,zh-TW
Invited and hung out with Tilia {1} time,完成{1}次與緹莉婭的邀約,zh-TW
ティリアと{1}回デートする,完成{1}次與緹莉婭的邀約,zh-TW
틸리아와 약속 {1}회 진행,完成{1}次與緹莉婭的邀約,zh-TW
缇莉娅进阶到{1}阶,緹莉婭進階到{1}階,zh-TW
Tilia reaches Tier {1},緹莉婭進階到{1}階,zh-TW
ティリアをランク{1}にする,緹莉婭進階到{1}階,zh-TW
틸리아 {1}승급 달성,緹莉婭進階到{1}階,zh-TW
缇莉娅累计升级{1}次技能,緹莉婭升級技能累計達{1}次,zh-TW
Upgraded Tilia's skills {1} times,緹莉婭升級技能累計達{1}次,zh-TW
ティリアのスキルを{1}回レベルアップする,緹莉婭升級技能累計達{1}次,zh-TW
틸리아 스킬 {1}회 레벨업,緹莉婭升級技能累計達{1}次,zh-TW
缇莉娅保存{1}份评分等级达到{2}级的纪录,緹莉婭保存{1}份評分等級達到{2}級的紀錄,zh-TW
Save {1} Records with a Rating of {2} with Tilia,緹莉婭保存{1}份評分等級達到{2}級的紀錄,zh-TW
ティリアを含む記録レベルが{2}以上の記録を{1}件保存する,緹莉婭保存{1}份評分等級達到{2}級的紀錄,zh-TW
틸리아로 {1}개의 평점 레벨 {2} 기록 저장,緹莉婭保存{1}份評分等級達到{2}級的紀錄,zh-TW
缇莉娅所有技能等级提升到{1}级或以上,緹莉婭的所有技能等級提升到{1}級或以上,zh-TW
All Tilia's skills ≥ Lv.{1},緹莉婭的所有技能等級提升到{1}級或以上,zh-TW
ティリアのすべてのスキルレベルを{1}以上にする,緹莉婭的所有技能等級提升到{1}級或以上,zh-TW
틸리아의 모든 스킬 {1}레벨 이상 달성,緹莉婭的所有技能等級提升到{1}級或以上,zh-TW
累计收集缇莉娅的潜能数量达到{1},收集緹莉婭的潛能數量累計達到{1},zh-TW
Collect Tilia's Potentials ×{1},收集緹莉婭的潛能數量累計達到{1},zh-TW
ティリアの素質を{1}種類収集する,收集緹莉婭的潛能數量累計達到{1},zh-TW
틸리아 잠재력 수집 누적 수량 {1}개 달성,收集緹莉婭的潛能數量累計達到{1},zh-TW
Complete {1} Ascension with Kasimira,卡西米拉完成{1}次星塔探索,zh-TW
カシミラと星ノ塔を{1}回探索する,卡西米拉完成{1}次星塔探索,zh-TW
카시미라와 별의 탑 탐색 {1}회 완료,卡西米拉完成{1}次星塔探索,zh-TW
完成{1}次与卡西米拉的邀约,完成{1}次與卡西米拉的邀約,zh-TW
Invited and hung out with Kasimira {1} time,完成{1}次與卡西米拉的邀約,zh-TW
カシミラと{1}回デートする,完成{1}次與卡西米拉的邀約,zh-TW
카시미라와 약속 {1}회 진행,完成{1}次與卡西米拉的邀約,zh-TW
卡西米拉进阶到{1}阶,卡西米拉進階到{1}階,zh-TW
Kasimira reaches Tier {1},卡西米拉進階到{1}階,zh-TW
カシミラをランク{1}にする,卡西米拉進階到{1}階,zh-TW
카시미라 {1}승급 달성,卡西米拉進階到{1}階,zh-TW
卡西米拉累计升级{1}次技能,卡西米拉升級技能累計達{1}次,zh-TW
Upgraded Kasimira's skills {1} times,卡西米拉升級技能累計達{1}次,zh-TW
カシミラのスキルを{1}回レベルアップする,卡西米拉升級技能累計達{1}次,zh-TW
카시미라 스킬 {1}회 레벨업,卡西米拉升級技能累計達{1}次,zh-TW
卡西米拉保存{1}份评分等级达到{2}级的纪录,卡西米拉保存{1}份評分等級達到{2}級的紀錄,zh-TW
Save {1} Records with a Rating of {2} with Kasimira,卡西米拉保存{1}份評分等級達到{2}級的紀錄,zh-TW
カシミラを含む記録レベルが{2}以上の記録を{1}件保存する,卡西米拉保存{1}份評分等級達到{2}級的紀錄,zh-TW
카시미라로 {1}개의 평점 레벨 {2} 기록 저장,卡西米拉保存{1}份評分等級達到{2}級的紀錄,zh-TW
卡西米拉所有技能等级提升到{1}级或以上,卡西米拉的所有技能等級提升到{1}級或以上,zh-TW
All Kasimira's skills ≥ Lv.{1},卡西米拉的所有技能等級提升到{1}級或以上,zh-TW
カシミラのすべてのスキルレベルを{1}以上にする,卡西米拉的所有技能等級提升到{1}級或以上,zh-TW
카시미라의 모든 스킬 {1}레벨 이상 달성,卡西米拉的所有技能等級提升到{1}級或以上,zh-TW
累计收集卡西米拉的潜能数量达到{1},收集卡西米拉的潛能數量累計達到{1},zh-TW
Collect Kasimira's Potential ×{1},收集卡西米拉的潛能數量累計達到{1},zh-TW
カシミラの素質を{1}種類収集する,收集卡西米拉的潛能數量累計達到{1},zh-TW
카시미라 잠재력 수집 누적 수량 {1}개 달성,收集卡西米拉的潛能數量累計達到{1},zh-TW
Complete {1} Ascension with Firenze,翡冷翠完成{1}次星塔探索,zh-TW
フィレンと星ノ塔を{1}回探索する,翡冷翠完成{1}次星塔探索,zh-TW
피렌과 별의 탑 탐색 {1}회 완료,翡冷翠完成{1}次星塔探索,zh-TW
完成{1}次与翡冷翠的邀约,完成{1}次與翡冷翠的邀約,zh-TW
Invited and hung out with Firenze {1} time,完成{1}次與翡冷翠的邀約,zh-TW
フィレンと{1}回デートする,完成{1}次與翡冷翠的邀約,zh-TW
피렌과 약속 {1}회 진행,完成{1}次與翡冷翠的邀約,zh-TW
翡冷翠进阶到{1}阶,翡冷翠進階到{1}階,zh-TW
Firenze reaches Tier {1},翡冷翠進階到{1}階,zh-TW
フィレンをランク{1}にする,翡冷翠進階到{1}階,zh-TW
피렌 {1}승급 달성,翡冷翠進階到{1}階,zh-TW
翡冷翠累计升级{1}次技能,翡冷翠升級技能累計達{1}次,zh-TW
Upgraded Firenze's skills {1} times,翡冷翠升級技能累計達{1}次,zh-TW
フィレンのスキルを{1}回レベルアップする,翡冷翠升級技能累計達{1}次,zh-TW
피렌 스킬 {1}회 레벨업,翡冷翠升級技能累計達{1}次,zh-TW
翡冷翠保存{1}份评分等级达到{2}级的纪录,翡冷翠保存{1}份評分等級達到{2}級的紀錄,zh-TW
Save {1} Records with a Rating of {2} with Firenze,翡冷翠保存{1}份評分等級達到{2}級的紀錄,zh-TW
フィレンを含む記録レベルが{2}以上の記録を{1}件保存する,翡冷翠保存{1}份評分等級達到{2}級的紀錄,zh-TW
피렌으로 {1}개의 평점 레벨 {2} 기록 저장,翡冷翠保存{1}份評分等級達到{2}級的紀錄,zh-TW
翡冷翠所有技能等级提升到{1}级或以上,翡冷翠的所有技能等級提升到{1}級或以上,zh-TW
All Firenze's skills ≥Lv.{1},翡冷翠的所有技能等級提升到{1}級或以上,zh-TW
フィレンのすべてのスキルレベルを{1}以上にする,翡冷翠的所有技能等級提升到{1}級或以上,zh-TW
피렌의 모든 스킬 {1}레벨 이상 달성,翡冷翠的所有技能等級提升到{1}級或以上,zh-TW
累计收集翡冷翠的潜能数量达到{1},收集翡冷翠的潛能數量累計達到{1},zh-TW
Collect Firenze's Potential ×{1},收集翡冷翠的潛能數量累計達到{1},zh-TW
フィレンの素質を{1}種類収集する,收集翡冷翠的潛能數量累計達到{1},zh-TW
피렌 잠재력 수집 누적 수량 {1}개 달성,收集翡冷翠的潛能數量累計達到{1},zh-TW
鸢尾完成{1}次星塔探索,鳶尾完成{1}次星塔探索,zh-TW
Complete {1} Ascension with Iris,鳶尾完成{1}次星塔探索,zh-TW
アヤメと星ノ塔を{1}回探索する,鳶尾完成{1}次星塔探索,zh-TW
아야메와 별의 탑 탐색 {1}회 완료,鳶尾完成{1}次星塔探索,zh-TW
完成{1}次与鸢尾的邀约,完成{1}次與鳶尾的邀約,zh-TW
Invited and hung out with Iris {1} time,完成{1}次與鳶尾的邀約,zh-TW
アヤメと{1}回デートする,完成{1}次與鳶尾的邀約,zh-TW
아야메와 약속 {1}회 진행,完成{1}次與鳶尾的邀約,zh-TW
鸢尾进阶到{1}阶,鳶尾進階到{1}階,zh-TW
