source,target,tgt_lng
%s × %s,%s×%s,zh-TW
%s на %s,%s×%s,zh-TW
%sx%s,%s×%s,zh-TW
A Piscina,The Pool,zh-TW
Acqua,Water,zh-TW
Agua,Water,zh-TW
Air,Wind,zh-TW
Aire,Wind,zh-TW
Albanese,Albanian,zh-TW
Albanés,Albanian,zh-TW
Albanês,Albanian,zh-TW
Alvo Bombardeado com Êxito,Target Successfully Bombed,zh-TW
Apuntador,Pointer,zh-TW
Aria,Wind,zh-TW
Ataduras mortales,Mortal Coil,zh-TW
Atardecer,sunset_dense,zh-TW
Ateş,Fire,zh-TW
Barocco,Baroque,zh-TW
Barock,Baroque,zh-TW
Barok,Baroque,zh-TW
Barroco,Baroque,zh-TW
Biến thể ngẫu nhiên,隨機樣式,zh-TW
Bodegón,Baroque,zh-TW
Bodenständig,Humble,zh-TW
Bombardamento completato,Target Successfully Bombed,zh-TW
Buket,Bouquet,zh-TW
Buongiorno signor Courbet,Bonjour Monsieur Courbet,zh-TW
Buqué,Bouquet,zh-TW
Buquê,Bouquet,zh-TW
Busto,Bust,zh-TW
Bó hoa,Bouquet,zh-TW
Búho con limones,Owlemons,zh-TW
Bể bơi,The Pool,zh-TW
Bờ biển,Seaside,zh-TW
Calavera en llamas,Skull On Fire,zh-TW
Calavera y rosas,Skull and Roses,zh-TW
Cambiante,Changing,zh-TW
Cambio,Changing,zh-TW
Caminhante,Wanderer,zh-TW
Cavalcata in prateria,Prairie Ride,zh-TW
Cavalgada pela Pradaria,Prairie Ride,zh-TW
Caveira e Rosas,Skull and Roses,zh-TW
Caveira em Chamas,Skull On Fire,zh-TW
Chanh cú,Owlemons,zh-TW
Chefe Final,Endboss,zh-TW
Chevauchée dans la prairie,Prairie Ride,zh-TW
Chim hang động,Cavebird,zh-TW
Chiến binh,Fighters,zh-TW
Chouettes citrons,Owlemons,zh-TW
Cible bombardée avec succès,Target Successfully Bombed,zh-TW
Cortile,Backyard,zh-TW
Coruja e Limões,Owlemons,zh-TW
Costa Creeper,Creebet,zh-TW
Costa cálida,Seaside,zh-TW
Crassula ovata,Paradisträd,zh-TW
Crâne et Roses,Skull and Roses,zh-TW
Cuộn dây tử thần,Mortal Coil,zh-TW
Cái ao,Pond,zh-TW
Cưỡi trên thảo nguyên,Prairie Ride,zh-TW
Cảnh heo,Pigscene,zh-TW
Das Abendrot,sunset_dense,zh-TW
Das Becken,The Pool,zh-TW
Das Schweinebildnis,Pigscene,zh-TW
Das Zündholz,Match,zh-TW
Der Albaner,Albanian,zh-TW
Der Blumenstrauß,Bouquet,zh-TW
Der Durchgang,Passage,zh-TW
Der Döner mit drei Pfefferonen,Kebab med tre pepperoni,zh-TW
Der Endgegner,Endboss,zh-TW
Der Farn,Fern,zh-TW
Der Fund,Finding,zh-TW
Der Hinterhof,Backyard,zh-TW
Der Höhlenvogel,Cavebird,zh-TW
Der Kostümwechsel,Changing,zh-TW
Der Pfennigbaum,Paradisträd,zh-TW
Der Steppenritt,Prairie Ride,zh-TW
Der Totenkopf in Flammen,Skull On Fire,zh-TW
Der Wanderer,Wanderer,zh-TW
Der Weiher,Pond,zh-TW
Der Wither,Wither,zh-TW
Der Zeigefinger,Pointer,zh-TW
Descoberta,Finding,zh-TW
Descompactado,Unpacked,zh-TW
Desempaque,Unpacked,zh-TW
Deserto,Wasteland,zh-TW
Die Begegnung,Bonjour Monsieur Courbet,zh-TW
Die Bühne ist bereitet,The Stage Is Set,zh-TW
Die Büste,Bust,zh-TW
Die Gezeiten,Tides,zh-TW
Die Kugel,Orb,zh-TW
Die Kämpfer,Fighters,zh-TW
Die Küste,Seaside,zh-TW
Die Leere,The void,zh-TW
Die Mühsal des Irdischen,Mortal Coil,zh-TW
Die Sonnenblumen,Sunflowers,zh-TW
Die Zitruseule,Owlemons,zh-TW
Die Ödnis,Wasteland,zh-TW
Dương xỉ,Fern,zh-TW
Eau,Water,zh-TW
Ein Totenkopf und Rosen,Skull and Roses,zh-TW
El caminante sobre el mar de nubes,Wanderer,zh-TW
El reencuentro de Courbet,Bonjour Monsieur Courbet,zh-TW
El Vacío,The void,zh-TW
Entpackt,Unpacked,zh-TW
Erde,Earth,zh-TW
Espiral Mortal,Mortal Coil,zh-TW
Estanque,Pond,zh-TW
Eğrelti Otu,Fern,zh-TW
Felce,Fern,zh-TW
Feu,Fire,zh-TW
Feuer,Fire,zh-TW
Fiammifero,Match,zh-TW
Fogo,Fire,zh-TW
Foschia,Lowmist,zh-TW
Fuego,Fire,zh-TW
Fuoco,Fire,zh-TW
Fósforo,Match,zh-TW
Girasoles,Sunflowers,zh-TW
Girasoli,Sunflowers,zh-TW
Girassóis,Sunflowers,zh-TW
Gölet,Pond,zh-TW
Hallazgo,Finding,zh-TW
Hava,Wind,zh-TW
Helecho,Fern,zh-TW
Hoả,Fire,zh-TW
Humbles,Humble,zh-TW
Humilde,Humble,zh-TW
Humildes,Humble,zh-TW
Hướng dương,Sunflowers,zh-TW
Il vuoto,The void,zh-TW
Indicador,Pointer,zh-TW
Jefe final,Endboss,zh-TW
Khiêm tốn,Humble,zh-TW
Khoảng không,The void,zh-TW
Küre,Orb,zh-TW
Kẻ lãng du,Wanderer,zh-TW
L'Albanais,Albanian,zh-TW
L'Allumette,Match,zh-TW
L'Arrière-cour,Backyard,zh-TW
L'Enveloppe mortelle,Mortal Coil,zh-TW
L'Index,Pointer,zh-TW
L'Oiseau des cavernes,Cavebird,zh-TW
L'Orbe,Orb,zh-TW
L'Étang,Pond,zh-TW
La Brume basse,Lowmist,zh-TW
La Fougère,Fern,zh-TW
