source,target,tgt_lng
"""%s"" alterado para %s","""%s""을(를) %s(으)로",ko-KR
"""%s"" sélectionné (%s)","""%s"" (%s) 선택함",ko-KR
"""%s"" thành %s","""%s""을(를) %s(으)로",ko-KR
"""%s"" to %s","""%s""을(를) %s(으)로",ko-KR
"""%s"" à %s","""%s""을(를) %s(으)로",ko-KR
"""%s"" ไปยัง %s","""%s""을(를) %s(으)로",ko-KR
"""%s” (%s) seçildi","""%s"" (%s) 선택함",ko-KR
"""%s” -> %s","""%s""을(를) %s(으)로",ko-KR
%2$s x %1$s,%s x %s,ko-KR
%s = %s,"""%s"" (%s) 선택함",ko-KR
%s has no properties,%s에게 속성이 없습니다,ko-KR
%s hat keine Blockzustände,%s에게 속성이 없습니다,ko-KR
%s hiçbir özelliğe sahip değil,%s에게 속성이 없습니다,ko-KR
%s không có thuộc tính nào,%s에게 속성이 없습니다,ko-KR
%s n'a aucune propriété,%s에게 속성이 없습니다,ko-KR
%s no tiene propiedades,%s에게 속성이 없습니다,ko-KR
%s non ha proprietà,%s에게 속성이 없습니다,ko-KR
%s não tem propriedades,%s에게 속성이 없습니다,ko-KR
%s × %s,%s x %s,ko-KR
%s ไม่มีคุณสมบัติ,%s에게 속성이 없습니다,ko-KR
%s → %s,"""%s""을(를) %s(으)로",ko-KR
%s 沒有屬性,%s에게 속성이 없습니다,ko-KR
%s× %s,%s x %s,ko-KR
%sはプロパティを持っていません,%s에게 속성이 없습니다,ko-KR
%s不具备属性,%s에게 속성이 없습니다,ko-KR
%s／%s,%s/%s,ko-KR
A forma di creeper,크리퍼 모양,ko-KR
A forma di stella,별 모양,ko-KR
Aaron Cherof — Precipice,Aaron Cherof - Precipice,ko-KR
Aaron Cherof — Relic,Aaron Cherof - Relic,ko-KR
Abandoned Camp Map,버려진 야영지 지도,ko-KR
Abandoned Campsite Map,버려진 야영지 지도,ko-KR
Abschabe-Töpferscherbe,긁개 도자기 조각,ko-KR
Acacia Boat,아카시아나무 보트,ko-KR
Acacia Boat with Chest,상자가 실린 아카시아나무 보트,ko-KR
Acciarino,부싯돌과 부시,ko-KR
Ad Etiketi,이름표,ko-KR
Add a piece of armor,갑옷을 놓으세요,ko-KR
"Add diamond armor, weapon, or tool","다이아몬드 갑옷이나 무기, 도구를 놓으세요",ko-KR
Add ingot or crystal,주괴나 수정을 놓으세요,ko-KR
Add Netherite Ingot,네더라이트 주괴를 놓으세요,ko-KR
Adicione um Lingote de Netherita,네더라이트 주괴를 놓으세요,ko-KR
Adicione um lingote ou cristal,주괴나 수정을 놓으세요,ko-KR
"Adicione uma ferramenta, arma ou armadura de Diamante","다이아몬드 갑옷이나 무기, 도구를 놓으세요",ko-KR
Adicione uma peça de armadura,갑옷을 놓으세요,ko-KR
Agregado de Resina,수지 덩어리,ko-KR
Ajoutez un lingot de netherite,네더라이트 주괴를 놓으세요,ko-KR
Ajoutez un lingot ou un cristal,주괴나 수정을 놓으세요,ko-KR
Ajoutez une pièce d'armure,갑옷을 놓으세요,ko-KR
"Ajoutez une pièce d'armure, une arme ou un outil en diamant","다이아몬드 갑옷이나 무기, 도구를 놓으세요",ko-KR
Akasya Tekne,아카시아나무 보트,ko-KR
Akazienholzboot,아카시아나무 보트,ko-KR
Akazienholztruhenboot,상자가 실린 아카시아나무 보트,ko-KR
Aksolotl Kovası,아홀로틀이 담긴 양동이,ko-KR
Aksolotl Çağırma Yumurtası,아홀로틀 생성 알,ko-KR
Akış,흐름,ko-KR
Akış Sancak Deseni,흐름 현수막 무늬,ko-KR
Akış Zırh Süslemesi,흐름 갑옷 장식,ko-KR
Akış Çömlek Parçası,흐름 도자기 조각,ko-KR
Alambic,양조기,ko-KR
Alambicco,양조기,ko-KR
Alga essiccata,말린 켈프,ko-KR
Algas Secas,말린 켈프,ko-KR
Algas secas,말린 켈프,ko-KR
Algue séchée,말린 켈프,ko-KR
Aliento de dragón,드래곤의 숨결,ko-KR
Allay Spawn Egg,알레이 생성 알,ko-KR
Almofada Amarela,노란색 방석,ko-KR
Almofada Azul,파란색 방석,ko-KR
Almofada Azul-Clara,하늘색 방석,ko-KR
Almofada Branca,하얀색 방석,ko-KR
Almofada Ciano,청록색 방석,ko-KR
Almofada Cinza,회색 방석,ko-KR
Almofada Cinza-Clara,회백색 방석,ko-KR
Almofada Laranja,주황색 방석,ko-KR
Almofada Magenta,자홍색 방석,ko-KR
Almofada Marrom,갈색 방석,ko-KR
Almofada Preta,검은색 방석,ko-KR
Almofada Rosa,분홍색 방석,ko-KR
Almofada Roxa,보라색 방석,ko-KR
Almofada Verde,초록색 방석,ko-KR
Almofada Verde-Limão,연두색 방석,ko-KR
Almofada Vermelha,빨간색 방석,ko-KR
Altın At Zırhı,금 말 갑옷,ko-KR
Altın Balta,금 도끼,ko-KR
Altın Elma,황금 사과,ko-KR
Altın Göğüslük,금 흉갑,ko-KR
Altın Havuç,황금 당근,ko-KR
Altın Kazma,금 곡괭이,ko-KR
Altın Külçesi,금 주괴,ko-KR
Altın Kürek,금 삽,ko-KR
Altın Kılıç,금 검,ko-KR
Altın Miğfer,금 투구,ko-KR
Altın Mızrak,금 창,ko-KR
Altın Notilus Zırhı,금 앵무조개 갑옷,ko-KR
Altın Parçası,금 조각,ko-KR
Altın Tozluk,금 레깅스,ko-KR
Altın Çapa,금 괭이,ko-KR
Altın Çizme,금 부츠,ko-KR
amarela,노란색,ko-KR
amarilla,노란색,ko-KR
Amas de résine,수지 덩어리,ko-KR
Amethyst Shard,자수정 조각,ko-KR
Amethystscherbe,자수정 조각,ko-KR
Ametist Parçası,자수정 조각,ko-KR
Amos Roddy — Tears,Amos Roddy - Tears,ko-KR
Ampolla,유리병,ko-KR
Ampolla d'acqua,물병,ko-KR
Ampolla d'acqua da lancio,투척용 물병,ko-KR
Ampolla d'acqua persistente,잔류형 물병,ko-KR
Ampolla d'esperienza,경험치 병,ko-KR
Ampolla di miele,꿀이 든 병,ko-KR
Ampolla infausta,불길한 병,ko-KR
Amélioration : ,강화: ,ko-KR
Amélioration en netherite,네더라이트 강화,ko-KR
Ancient City Map,고대 도시 지도,ko-KR
Angel,낚싯대,ko-KR
Angler Pottery Shard,낚시꾼 도자기 조각,ko-KR
