source,target,tgt_lng
Abbaulähmung,채굴 피로,ko-KR
Absorción,흡수,ko-KR
Absorption,흡수,ko-KR
Absorção,흡수,ko-KR
Acele,성급함,ko-KR
Affaticamento,채굴 피로,ko-KR
Aliento del nautilo,앵무조개의 숨결,ko-KR
Anında Hasar,즉시 피해,ko-KR
Anında Sağlık,즉시 치유,ko-KR
Apnea,수중 호흡,ko-KR
Assorbimento,흡수,ko-KR
Atem des Nautilus,앵무조개의 숨결,ko-KR
Ateş Direnci,화염 저항,ko-KR
Avvelenamento,독,ko-KR
Avvizzimento,시듦,ko-KR
Açlık,허기,ko-KR
Bad Luck,불운,ko-KR
Bad Omen,흉조,ko-KR
Baskın Kehaneti,습격 징조,ko-KR
Bay lên,공중 부양,ko-KR
Befallen,벌레 먹음,ko-KR
Blindheit,실명,ko-KR
Blindness,실명,ko-KR
Bonus de vie,생명력 강화,ko-KR
Breath of the Nautilus,앵무조개의 숨결,ko-KR
Brilho,발광,ko-KR
Bulantı,멀미,ko-KR
Bóng tối,어둠,ko-KR
Caduta lenta,느린 낙하,ko-KR
Canalización,전달체의 힘,ko-KR
Carica ventosa,돌풍,ko-KR
Cattivo presagio,흉조,ko-KR
Caída lenta,느린 낙하,ko-KR
Cecità,실명,ko-KR
Cegueira,실명,ko-KR
Ceguera,실명,ko-KR
Chance,행운,ko-KR
Choáng,멀미,ko-KR
Chute lente,느린 낙하,ko-KR
Chậm rãi,속도 감소,ko-KR
Cierzo,돌풍,ko-KR
Conduit Power,전달체의 힘,ko-KR
Cuerpo ignífugo,화염 저항,ko-KR
Curación instantánea,즉시 치유,ko-KR
Cécité,실명,ko-KR
Célérité,성급함,ko-KR
Danno istantaneo,즉시 피해,ko-KR
Dano Instantâneo,즉시 피해,ko-KR
Darkness,어둠,ko-KR
Daño instantáneo,즉시 피해,ko-KR
Debilidad,나약함,ko-KR
Debolezza,나약함,ko-KR
Decomposição,시듦,ko-KR
Descomposición,시듦,ko-KR
Direktheilung,즉시 치유,ko-KR
Direktschaden,즉시 피해,ko-KR
Direnç,저항,ko-KR
Dolphin's Grace,돌고래의 가호,ko-KR
Doygunluk,포화,ko-KR
