source,target,tgt_lng
"""All Is Overt Through My Lens""",「すべてはカメラの前に」,ja-JP
"""Kỵ Sĩ Trinh Thám Điểm Tuyệt Đối""",「満点の偵察騎士」,ja-JP
"""Lensimde Her Şeyin Hakikati Görünür""",「すべてはカメラの前に」,ja-JP
"""Marcas da Aventureira""",「満点の偵察騎士」,ja-JP
"""Tudo Passa pela Minha Lente""",「すべてはカメラの前に」,ja-JP
"""Đều Trong Ống Kính""",「すべてはカメラの前に」,ja-JP
"""ทุกสิ่งล้วนปรากฏอยู่หน้าเลนส์""",「すべてはカメラの前に」,ja-JP
%100 Kaşif,100%偵察騎士,ja-JP
100% Aventureira,100%偵察騎士,ja-JP
100% Outrider,100%偵察騎士,ja-JP
100% Vigilante,100%偵察騎士,ja-JP
100% 정찰 기사,100%偵察騎士,ja-JP
100%侦察骑士,100%偵察騎士,ja-JP
5-Star Outrider,「満点の偵察騎士」,ja-JP
5-Sterne-Kundschafter,「満点の偵察騎士」,ja-JP
8비트 예술,エイトビット·アート,ja-JP
A Gift From the Stars,星の贈り物,ja-JP
A Guest's August Omen,有客の儀,ja-JP
A Leoa e o Sol Ardente,獅子と赤陽,ja-JP
A New Leaf,ニューリーフ,ja-JP
A Sobriquet Under Shade,葉に隠れし芳名,ja-JP
A Wrathful Void,寂忿空相,ja-JP
Abito da sera d'orchidee,紗の幽蘭,ja-JP
Ablenkung des Unglücks,悪運回避,ja-JP
Acayip Oni,傾奇の狂鬼,ja-JP
Acertijo esmeralda,翠の謎,ja-JP
Acht-Bit-Künste,エイトビット·アート,ja-JP
Adventures in Blazing Hue,燃えろ！ラクガキ大冒険,ja-JP
Ailes sifflantes,軽やかな飛翔,ja-JP
Aires marciales,武弁爽風,ja-JP
Aklı Başında,理を崇める者,ja-JP
Aktrisler Kraliçesi,伶優の戴冠式,ja-JP
Alacakaranlık Çiçeği,玄玉瑶芳,ja-JP
Alas silbantes,軽やかな飛翔,ja-JP
Alegria de Ano Novo,大つごもりの歓声,ja-JP
Alev Renkli Maceralar,燃えろ！ラクガキ大冒険,ja-JP
Alev Savaşçısı,焔の赤武,ja-JP
Alevle Kaplı Altın Tüyler,火を浴びた金羽,ja-JP
Ali del dardo sibilante,軽やかな飛翔,ja-JP
Ali dorate in un bagno di fiamme,火を浴びた金羽,ja-JP
Allégorie gelée,霜麟聚露,ja-JP
Alma Ambiciosa,熱烈な魂,ja-JP
