source,target,tgt_lng
Problem Solver 68,便利屋68,zh-CN
흥신소 68,便利屋68,zh-CN
หน่วยรับจ้างสารพัด 68,便利屋68,zh-CN
正義実現委員会,正义实现部,zh-CN
實現正義部,正义实现部,zh-CN
Justice Task Force,正义实现部,zh-CN
정의실현부,正义实现部,zh-CN
ชมรมทวงความยุติธรรม,正义实现部,zh-CN
Cleaning&Clearing,C&C,zh-CN
Cleaning & Clearing,C&C,zh-CN
図書委員会,图书管理部,zh-CN
圖書委員會,图书管理部,zh-CN
Library Committee,图书管理部,zh-CN
도서부,图书管理部,zh-CN
ชมรมอ่านหนังสือ,图书管理部,zh-CN
対策委員会,对策委员会,zh-CN
對策委員會,对策委员会,zh-CN
Foreclosure Task Force,对策委员会,zh-CN
대책위원회,对策委员会,zh-CN
คณะกรรมการแผนงาน,对策委员会,zh-CN
エンジニア部,工程部,zh-CN
工程師部,工程部,zh-CN
Engineering Department,工程部,zh-CN
엔지니어부,工程部,zh-CN
ชมรมวิศวกรรม,工程部,zh-CN
給食部,供餐部,zh-CN
供給部,供餐部,zh-CN
School Lunch Club,供餐部,zh-CN
급양부,供餐部,zh-CN
ชมรมโภชนาการ,供餐部,zh-CN
風紀委員会,风纪委员会,zh-CN
風紀委員會,风纪委员会,zh-CN
Prefect Team,风纪委员会,zh-CN
선도부,风纪委员会,zh-CN
คณะกรรมการวินัย,风纪委员会,zh-CN
美食研究會,美食研究会,zh-CN
Gourmet Research Society,美食研究会,zh-CN
미식연구회,美食研究会,zh-CN
ชมรมชิมอาหาร,美食研究会,zh-CN
放課後スイーツ部,甜点部,zh-CN
放學後的甜點部,甜点部,zh-CN
After-School Sweets Club,甜点部,zh-CN
방과후 디저트부,甜点部,zh-CN
ชมรมของหวานหลังเลิกเรียน,甜点部,zh-CN
救護騎士団,救护骑士团,zh-CN
救護騎士團,救护骑士团,zh-CN
Remedial Knights,救护骑士团,zh-CN
구호기사단,救护骑士团,zh-CN
ชมรมอัศวินบรรเทาทุกข์,救护骑士团,zh-CN
お祭り運営委員会,庆典运营管理部,zh-CN
節慶營運管理部,庆典运营管理部,zh-CN
Festival Operations Department,庆典运营管理部,zh-CN
마츠리운영관리부,庆典运营管理部,zh-CN
ชมรมจัดงานเทศกาล,庆典运营管理部,zh-CN
梅花園,梅花园,zh-CN
Plum Blossom Garden,梅花园,zh-CN
매화원,梅花园,zh-CN
สวนต้นบ๊วย,梅花园,zh-CN
陰陽部,阴阳部,zh-CN
Yin-Yang Club,阴阳部,zh-CN
