source,target,tgt_lng
特殊作战・神名十文字篇,ปฏิบัติการพิเศษ ภาคเดคาแกรมมาทอน,th-TH
特殊作戦・デカグラマトン編,ปฏิบัติการพิเศษ ภาคเดคาแกรมมาทอน,th-TH
特殊作戰十字神名篇,ปฏิบัติการพิเศษ ภาคเดคาแกรมมาทอน,th-TH
Special Mission Decagrammaton,ปฏิบัติการพิเศษ ภาคเดคาแกรมมาทอน,th-TH
특수 작전 데카그라마톤 편,ปฏิบัติการพิเศษ ภาคเดคาแกรมมาทอน,th-TH
樱花烂漫庆典大骚动！,เทศกาลดอกซากุระบานสะพรั่ง!,th-TH
桜花爛漫お祭り騒ぎ！,เทศกาลดอกซากุระบานสะพรั่ง!,th-TH
櫻花盛開慶典大騷動！,เทศกาลดอกซากุระบานสะพรั่ง!,th-TH
Cherry Blossom Festival Commotion!,เทศกาลดอกซากุระบานสะพรั่ง!,th-TH
벚꽃만발 축제대소동!,เทศกาลดอกซากุระบานสะพรั่ง!,th-TH
革命之伊万库帕拉,ปฏิวัติป่วน อีวาน คูปาลา,th-TH
革命のイワン・クパーラ,ปฏิวัติป่วน อีวาน คูปาลา,th-TH
革命的伊凡．庫帕拉,ปฏิวัติป่วน อีวาน คูปาลา,th-TH
A Revolutionary Ivan Kupala,ปฏิวัติป่วน อีวาน คูปาลา,th-TH
혁명의 이반 쿠팔라,ปฏิวัติป่วน อีวาน คูปาลา,th-TH
夏日天空的愿望清单,ความปรารถนาในฤดูร้อน,th-TH
夏空のウィッシュリスト,ความปรารถนาในฤดูร้อน,th-TH
夏日天空的願望清單,ความปรารถนาในฤดูร้อน,th-TH
Summer Sky's Wishlist,ความปรารถนาในฤดูร้อน,th-TH
여름 하늘의 위시리스트,ความปรารถนาในฤดูร้อน,th-TH
日奈会长的夏日休假！,ปิดเทอมหน้าร้อน ของประธานกรรมการวินัยฮินะ!,th-TH
ヒナ委員長のなつやすみっ！,ปิดเทอมหน้าร้อน ของประธานกรรมการวินัยฮินะ!,th-TH
陽奈委員長的暑假！,ปิดเทอมหน้าร้อน ของประธานกรรมการวินัยฮินะ!,th-TH
Head Prefect Hina's Summer Break!,ปิดเทอมหน้าร้อน ของประธานกรรมการวินัยฮินะ!,th-TH
히나 선도부장님의 여름방학!,ปิดเทอมหน้าร้อน ของประธานกรรมการวินัยฮินะ!,th-TH
在梦幻岛玩捉迷藏,เล่นซ่อนแอบในดินแดนในฝัน,th-TH
ネバーランドでつかまえて,เล่นซ่อนแอบในดินแดนในฝัน,th-TH
夢幻島的捉迷藏,เล่นซ่อนแอบในดินแดนในฝัน,th-TH
Playing Tag at Neverland,เล่นซ่อนแอบในดินแดนในฝัน,th-TH
네버랜드에서의 술래잡기,เล่นซ่อนแอบในดินแดนในฝัน,th-TH
船上的兔子追击者,ตามล่าบันนี่ ภารกิจลับบนเรือยอร์ช,th-TH
船上のバニーチェイサー,ตามล่าบันนี่ ภารกิจลับบนเรือยอร์ช,th-TH
船上的兔子追逐者,ตามล่าบันนี่ ภารกิจลับบนเรือยอร์ช,th-TH
Bunny Chasers on Board,ตามล่าบันนี่ ภารกิจลับบนเรือยอร์ช,th-TH
